1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 99.394875),(2 357268.63),(3 993427.5),(4 1105697.9),(5 1108643.5),(6 1072995.9),(7 1294456.9),(8 1729027.4),(9 1730868.6),(10 2180866.3),(11 3429580.8),(12 3764218),(13 3762848),(14 3969567.3),(15 3491217.3),(16 3159704),(17 3160637.3),(18 3101584.8),(19 3977649),(20 3479773.8),(21 3489590.8),(22 3119774.3),(23 3176222.8),(24 3681799),(25 3695931.8),(26 3779558.8),(27 3994766),(28 3672340.3),(29 3658735.8),(30 3908904.8),(31 5288424.5),(32 6447838.5),(33 6375399.5),(34 7439034),(35 8476852),(36 8582535),(37 8588366),(38 7059986.5),(39 8556036),(40 9197612),(41 9236301),(42 11172317),(43 12633199),(44 13067424),(45 13028439),(46 12926625),(47 11859611),(48 10573123),(49 10562280),(50 10560805),
(1 63.420616),(2 276699.84),(3 739965.1),(4 1077791.3),(5 1086766),(6 1354882.8),(7 2354056),(8 2210310),(9 2213072),(10 2130577.8),(11 3307428.5),(12 3370562.5),(13 3384430.8),(14 3172624.3),(15 2093845.3),(16 1740272.3),(17 1742741.8),(18 1722743),(19 1710232.4),(20 1824348),(21 1825951.3),(22 1748081.6),(23 2266516),(24 2354082.5),(25 2363441.5),(26 2421933.5),(27 3168842),(28 3755744),(29 3752700),(30 4226635.5),(31 4245355),(32 4297769.5),(33 4279065),(34 3802280),(35 4625693),(36 3728546),(37 3724992),(38 5098079),(39 3792098),(40 3616185.3),(41 3625050),(42 3712841.3),(43 4596645.5),(44 5465225),(45 5466869.5),(46 5882300.5),(47 9869038),(48 7680764),(49 7691517),(50 7679949),
(1 43.398335),(2 264970.56),(3 887470.94),(4 1271259.9),(5 1274666.5),(6 1711592.6),(7 2669091.3),(8 2616738),(9 2609343.3),(10 2514850.8),(11 2922834.8),(12 3005986.8),(13 3007898),(14 2956149.3),(15 2567109.3),(16 3007551.3),(17 3007069.3),(18 3377396.8),(19 3186964),(20 3390786),(21 3387358),(22 3586952),(23 4372598.5),(24 4436152.5),(25 4428291.5),(26 4057113.3),(27 4249668.5),(28 5218346),(29 5213309.5),(30 5599715.5),(31 5619814.5),(32 5813848),(33 5818072),(34 5592412),(35 6828603.5),(36 6567450.5),(37 6554202.5),(38 8352094.5),(39 7988395.5),(40 8098382),(41 8081241.5),(42 7873122.5),(43 7957456),(44 8842584),(45 8854671),(46 9320065),(47 12579540),(48 11406856),(49 11413993),(50 11408211),
(1 48.9093),(2 234230.33),(3 799147.3),(4 1092333.4),(5 1093203.5),(6 1347904.9),(7 2134986.8),(8 2154660.3),(9 2158266.8),(10 1813391.9),(11 1826263.6),(12 2403888.3),(13 2402818.3),(14 2639339.5),(15 2140241),(16 2211311),(17 2206404.8),(18 2417480.5),(19 2659597),(20 2810722.5),(21 2800259),(22 3204230.8),(23 3607780.3),(24 3662486.5),(25 3656432.3),(26 3348354),(27 2873729.8),(28 3249098.3),(29 3248281),(30 3533822.8),(31 3738113),(32 3857359),(33 3854672),(34 3989125.3),(35 5232017.5),(36 5479047),(37 5475538),(38 6524113.5),(39 6124962),(40 6582237.5),(41 6594015.5),(42 6593618),(43 6830774.5),(44 7538458),(45 7551546.5),(46 8164734),(47 10957509),(48 11428640),(49 11441906),(50 11429377),
(1 37.253323),(2 162820.61),(3 606297.6),(4 824831.94),(5 825138.6),(6 1046530.4),(7 1810055.1),(8 1990515.3),(9 1992898.9),(10 1938061.9),(11 2486384.8),(12 2852118.3),(13 2847776),(14 2991393.5),(15 2813100),(16 2535218.3),(17 2529308.8),(18 2609597.3),(19 2150953),(20 2624332),(21 2624892.8),(22 2718149),(23 3113567.3),(24 3324679.3),(25 3319615.3),(26 3274774.5),(27 3120456.8),(28 3565177.5),(29 3559214.3),(30 3694155),(31 3504723.3),(32 3405485),(33 3402391),(34 3560697.8),(35 4267856.5),(36 4340233.5),(37 4331551),(38 5018669.5),(39 5519165.5),(40 5858132.5),(41 5862387.5),(42 5756010),(43 5931448.5),(44 6299179.5),(45 6307824),(46 6445566.5),(47 7137094.5),(48 7057238),(49 7058825.5),(50 7056113.5),
(1 45.677097),(2 177509.03),(3 499178.7),(4 681864.4),(5 679788.4),(6 872849.5),(7 1515645.9),(8 1939330.4),(9 1943330.4),(10 2432057.8),(11 3361681.5),(12 3526424.5),(13 3525156.5),(14 3675115.3),(15 3633601.5),(16 3142160),(17 3142777.3),(18 2695196.8),(19 2868500),(20 2944538),(21 2953972),(22 2874399.8),(23 3450269.5),(24 3302967.3),(25 3300138.5),(26 3412984.5),(27 4534953),(28 5296848),(29 5299971),(30 5493322.5),(31 5733375.5),(32 5607942.5),(33 5606631.5),(34 5947738),(35 6546433.5),(36 6848836),(37 6847361.5),(38 7636201.5),(39 8556507),(40 8903964),(41 8884682),(42 9090374),(43 8578248),(44 8717180),(45 8714974),(46 8800370),(47 7580960),(48 6440289),(49 6444299),(50 6443325),
(1 40.97786),(2 205389.14),(3 939481.75),(4 1444511.8),(5 1445158.5),(6 1997656),(7 2413141.8),(8 2457648.8),(9 2465082.5),(10 2739663),(11 3354006.3),(12 3769408),(13 3764405),(14 4209991.5),(15 3758008.5),(16 3494848.5),(17 3499923.5),(18 3524673),(19 4539628.5),(20 4730934.5),(21 4737730.5),(22 5010332),(23 6227447),(24 6313412.5),(25 6313647.5),(26 6155093.5),(27 5607825),(28 5747221),(29 5761923.5),(30 5960053.5),(31 5727723.5),(32 5947131),(33 5926759.5),(34 5795698.5),(35 5897781.5),(36 5416625),(37 5415920),(38 5748953),(39 5564197.5),(40 5450844.5),(41 5441530),(42 5622088.5),(43 6406879),(44 6770354),(45 6766615.5),(46 6904998),(47 6741639),(48 7041412.5),(49 7034888.5),(50 7043415),
(1 33.42769),(2 189950.48),(3 674392.4),(4 1049190.4),(5 1050385.4),(6 1447231.5),(7 2396899),(8 2401884.3),(9 2398523.8),(10 2291472.8),(11 2682481.5),(12 2835553.3),(13 2834768.8),(14 2877523.3),(15 3131648.3),(16 3163296),(17 3161315.3),(18 3695586.8),(19 4325517.5),(20 4708762.5),(21 4710888.5),(22 4810743),(23 5043925.5),(24 5279397.5),(25 5277985),(26 5344737),(27 5088340.5),(28 4986297),(29 4984109),(30 4741301.5),(31 4737439.5),(32 5196001.5),(33 5197626),(34 5317706.5),(35 5765393.5),(36 4967194.5),(37 4971043),(38 5179518),(39 5370962),(40 5588319),(41 5591347.5),(42 5758167.5),(43 6556568.5),(44 7111014.5),(45 7098735),(46 7115233.5),(47 6679389),(48 6961861.5),(49 6959995.5),(50 6958935.5),
(1 29.710588),(2 203394.1),(3 637906.5),(4 952882.3),(5 953539.5),(6 1199656.8),(7 1671075.5),(8 1977628.8),(9 1978950.6),(10 2032321.9),(11 2795939.3),(12 2922410.8),(13 2913275.8),(14 2733318.5),(15 2061424.3),(16 1895952.8),(17 1895756.3),(18 2258930.8),(19 2587279.8),(20 2748729),(21 2750755.3),(22 2798121.5),(23 2850639),(24 3106315.8),(25 3101031.5),(26 3076806.8),(27 2435588),(28 2523759.8),(29 2517822.5),(30 2707610),(31 3033195.8),(32 3257882.8),(33 3264130),(34 3350854.5),(35 3719674.8),(36 3706443),(37 3703850),(38 4117419.3),(39 4835638),(40 5244020),(41 5234224.5),(42 5034379),(43 5758122),(44 6166491.5),(45 6159416),(46 5972822),(47 5615467),(48 4986770),(49 4985912),(50 4987713),
(1 31.922153),(2 167648.23),(3 492620.78),(4 824496.56),(5 826979.44),(6 1126774),(7 1456863.1),(8 1583121.5),(9 1582636.9),(10 1738571.3),(11 1985630.6),(12 2036099.1),(13 2034953.1),(14 2101673.8),(15 2061751.5),(16 2031775.4),(17 2031363.4),(18 2311659.5),(19 2989122.3),(20 3137899.5),(21 3138589.3),(22 3220175.5),(23 3264915.5),(24 3376500),(25 3373668.8),(26 3315888),(27 2710244.8),(28 2788617),(29 2781937.3),(30 2646114.8),(31 2738779.3),(32 3022777.5),(33 3018049.8),(34 2994331.8),(35 3321923.5),(36 3367943.5),(37 3372287.3),(38 3611086.3),(39 4219646.5),(40 4689868.5),(41 4690106),(42 4684193),(43 4849248.5),(44 5422193.5),(45 5410783),(46 5461600),(47 5902067.5),(48 5441483.5),(49 5438283.5),(50 5442840),
(1 32.404873),(2 148879.05),(3 483886.3),(4 923888.1),(5 924867.44),(6 1211256.1),(7 1530879.8),(8 1717817.9),(9 1718867.3),(10 1669544.3),(11 2005442.4),(12 2177302),(13 2172626.3),(14 2152330.5),(15 2246394),(16 2462026),(17 2462076),(18 2456831),(19 2294849),(20 2500645.8),(21 2495589.3),(22 2567035.8),(23 2934200.5),(24 3217434.8),(25 3217219.3),(26 3421893.8),(27 3500592.8),(28 3660164),(29 3662070.5),(30 3752532.3),(31 3796569.5),(32 4199615.5),(33 4205822.5),(34 4475709.5),(35 4774320),(36 4301519),(37 4298672.5),(38 4307313),(39 4002669.8),(40 4081116.3),(41 4084346.3),(42 3967404.3),(43 4049800.5),(44 4554761.5),(45 4546544),(46 4374636),(47 4813817.5),(48 4894670),(49 4894188),(50 4896453.5),
