1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.36574084),(2 0.8787551),(3 0.8364738),(4 1.4162434),(5 3.274851),(6 3.9593477),(7 3.8777401),(8 4.4766746),(9 6.9100647),(10 8.017643),(11 7.988851),(12 7.8172007),(13 9.658887),(14 10.944994),(15 10.933041),(16 12.114802),(17 12.82412),(18 12.926681),(19 12.933557),(20 14.761838),(21 15.465452),(22 13.320696),(23 13.321077),(24 13.178758),(25 13.846198),(26 13.693679),(27 13.548833),(28 13.221132),(29 12.724193),(30 13.646022),(31 13.647254),(32 14.61821),(33 15.661012),(34 16.403797),(35 16.418978),(36 16.23471),(37 14.036684),(38 13.780636),(39 13.810723),(40 14.350681),(41 15.944622),(42 16.87972),(43 16.963427),(44 17.596798),(45 19.752752),(46 21.544724),
(1 0.64084244),(2 1.4482116),(3 1.4310211),(4 2.2269566),(5 4.378175),(6 5.0414066),(7 4.9821615),(8 5.7946095),(9 7.929376),(10 9.052138),(11 9.073493),(12 9.3581505),(13 12.163462),(14 13.54513),(15 13.535344),(16 14.030638),(17 13.876894),(18 13.816275),(19 13.88075),(20 15.14828),(21 16.311459),(22 18.644564),(23 18.644434),(24 18.644424),(25 21.107124),(26 22.097406),(27 22.198753),(28 22.915644),(29 24.273361),(30 25.94665),(31 25.939703),(32 28.430798),(33 32.473103),(34 34.15046),(35 34.254044),(36 34.40019),(37 33.04281),(38 33.24301),(39 33.24311),(40 34.320988),(41 37.04859),(42 37.279697),(43 37.10636),(44 38.303604),(45 41.67064),(46 45.19443),
(1 0.5649232),(2 1.3562912),(3 1.3798232),(4 1.8473381),(5 3.365052),(6 3.9780023),(7 3.9445405),(8 5.0753293),(9 7.8780813),(10 9.066749),(11 9.07932),(12 9.989138),(13 12.932642),(14 14.442312),(15 14.444444),(16 15.501018),(17 16.09648),(18 16.318449),(19 16.39384),(20 17.658998),(21 20.120605),(22 22.933783),(23 22.932352),(24 24.33774),(25 28.448011),(26 30.030344),(27 29.984104),(28 32.10903),(29 34.10786),(30 35.469624),(31 35.446873),(32 37.61696),(33 41.233444),(34 43.559593),(35 43.653503),(36 44.51885),(37 47.324215),(38 50.234196),(39 50.39562),(40 53.632286),(41 61.35887),(42 62.968044),(43 63.023872),(44 65.01303),(45 72.263565),(46 76.23547),
(1 0.78638405),(2 2.0875092),(3 2.0871904),(4 3.086737),(5 6.070639),(6 6.7389345),(7 6.7052097),(8 8.366435),(9 12.344411),(10 13.842139),(11 13.81257),(12 16.482464),(13 23.398415),(14 26.936209),(15 26.951782),(16 29.407198),(17 32.34221),(18 33.238068),(19 33.331867),(20 36.340286),(21 37.91136),(22 38.25716),(23 38.258995),(24 39.134888),(25 42.065926),(26 42.59527),(27 42.727036),(28 42.796833),(29 44.98697),(30 46.497818),(31 46.49441),(32 48.38583),(33 54.98819),(34 59.886242),(35 60.057175),(36 62.70017),(37 66.93853),(38 68.70922),(39 68.99924),(40 73.16952),(41 82.1629),(42 84.86826),(43 84.911964),(44 88.31277),(45 99.410545),(46 104.69875),
(1 0.748824),(2 1.8095192),(3 1.8587888),(4 2.6895428),(5 5.727152),(6 7.04375),(7 7.048537),(8 9.0889435),(9 14.6490345),(10 17.432337),(11 17.368345),(12 21.318785),(13 30.538383),(14 34.72668),(15 34.745804),(16 37.558163),(17 39.466957),(18 40.205746),(19 40.272987),(20 42.816338),(21 44.89151),(22 48.047943),(23 48.05089),(24 49.153717),(25 52.127495),(26 54.507675),(27 54.669),(28 56.502834),(29 59.336998),(30 60.306145),(31 60.324963),(32 62.31495),(33 68.44739),(34 72.02477),(35 72.15285),(36 74.9459),(37 80.28002),(38 83.07093),(39 83.334236),(40 88.18847),(41 100.21752),(42 106.66011),(43 107.0804),(44 113.10192),(45 131.30103),(46 140.4684),
(1 1.1935976),(2 2.3691723),(3 2.3973556),(4 3.5566697),(5 6.723577),(6 8.176847),(7 8.204771),(8 10.531869),(9 15.991422),(10 18.600615),(11 18.448656),(12 21.948265),(13 31.602232),(14 37.40608),(15 37.420494),(16 41.71463),(17 45.678444),(18 47.29227),(19 47.285343),(20 50.17121),(21 53.209675),(22 53.66036),(23 53.670002),(24 53.724792),(25 52.74517),(26 52.62344),(27 52.847023),(28 54.191498),(29 60.30577),(30 64.1484),(31 64.156654),(32 66.88041),(33 72.136215),(34 75.21908),(35 75.3143),(36 75.82388),(37 78.384224),(38 79.56731),(39 79.666626),(40 83.96295),(41 92.4291),(42 96.47107),(43 96.76842),(44 101.79606),(45 118.68561),(46 126.18151),
(1 1.9149686),(2 3.822923),(3 3.9188776),(4 6.0044804),(5 10.510464),(6 12.163984),(7 12.251096),(8 15.25688),(9 24.370066),(10 29.529793),(11 29.425129),(12 36.64551),(13 49.798695),(14 57.358597),(15 57.373344),(16 62.31833),(17 63.902912),(18 64.02819),(19 64.23314),(20 65.99651),(21 68.92408),(22 72.47981),(23 72.48414),(24 75.518616),(25 77.77603),(26 78.718056),(27 78.616455),(28 79.789764),(29 83.76596),(30 86.91746),(31 86.94337),(32 89.17107),(33 89.90216),(34 89.68787),(35 89.77758),(36 87.96947),(37 85.587746),(38 85.548706),(39 85.58123),(40 87.433235),(41 91.95892),(42 94.91994),(43 95.123116),(44 99.01357),(45 104.90167),(46 109.29891),
(1 1.6371253),(2 3.43876),(3 3.489751),(4 5.342398),(5 9.702115),(6 11.502286),(7 11.4807205),(8 14.757384),(9 23.979725),(10 29.104876),(11 29.062162),(12 35.682377),(13 49.23589),(14 58.89514),(15 58.89969),(16 67.7836),(17 79.29041),(18 84.76655),(19 84.924484),(20 90.98077),(21 100.36588),(22 110.190674),(23 110.18797),(24 117.38138),(25 125.02592),(26 127.88159),(27 127.79443),(28 132.79697),(29 140.70811),(30 146.15724),(31 146.20198),(32 147.04099),(33 149.07693),(34 148.69986),(35 148.77689),(36 147.40993),(37 145.10358),(38 146.84724),(39 146.9849),(40 150.02701),(41 156.67766),(42 161.42487),(43 161.48752),(44 164.35036),(45 173.6761),(46 177.79675),
(1 1.7252995),(2 3.5832644),(3 3.679257),(4 5.882201),(5 11.470709),(6 13.782968),(7 13.809447),(8 16.88481),(9 27.829775),(10 33.744766),(11 33.72034),(12 41.094822),(13 55.728012),(14 68.026115),(15 68.02765),(16 77.77341),(17 87.86655),(18 91.43268),(19 91.418175),(20 96.10803),(21 108.83713),(22 121.37249),(23 121.36232),(24 130.64697),(25 142.65895),(26 148.39),(27 148.52998),(28 153.66397),(29 166.32753),(30 174.6527),(31 174.77112),(32 179.97383),(33 192.04457),(34 199.24016),(35 199.39323),(36 203.04411),(37 208.91455),(38 212.49028),(39 212.94687),(40 220.68587),(41 228.05824),(42 228.20587),(43 228.65143),(44 228.65321),(45 232.03802),(46 234.52187),
(1 2.111205),(2 4.339059),(3 4.4283586),(4 6.553386),(5 12.147144),(6 14.295912),(7 14.336911),(8 17.92412),(9 26.75333),(10 31.456583),(11 31.470823),(12 38.165684),(13 52.24581),(14 62.229397),(15 62.23452),(16 70.464294),(17 82.596016),(18 89.64276),(19 89.792816),(20 96.74887),(21 113.34345),(22 127.55063),(23 127.547554),(24 140.01997),(25 158.16144),(26 166.9211),(27 167.01796),(28 175.37451),(29 193.53822),(30 202.467),(31 202.54517),(32 207.62355),(33 220.41032),(34 224.23218),(35 224.16644),(36 224.50587),(37 224.2236),(38 222.67973),(39 222.86931),(40 226.89868),(41 229.18811),(42 229.44006),(43 229.53094),(44 228.25406),(45 228.00647),(46 227.7338),
(1 2.2369509),(2 4.2513766),(3 4.29404),(4 5.826389),(5 10.359123),(6 11.802937),(7 11.763198),(8 13.558531),(9 20.044834),(10 24.013062),(11 23.906609),(12 29.047106),(13 41.91274),(14 49.730408),(15 49.73273),(16 55.97962),(17 67.7599),(18 73.33863),(19 73.29482),(20 78.23359),(21 86.665855),(22 91.4763),(23 91.4735),(24 98.369316),(25 107.07995),(26 111.36873),(27 111.42351),(28 117.167145),(29 129.96356),(30 136.69872),(31 136.71281),(32 142.38084),(33 153.71062),(34 155.64667),(35 155.61295),(36 155.66992),(37 154.12997),(38 152.53522),(39 152.60092),(40 153.94174),(41 156.26491),(42 154.0145),(43 154.10226),(44 154.68842),(45 157.60387),(46 159.2066),
