1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,
(1 0.23832807),(2 0.5298854),(3 0.53100497),(4 0.7093097),(5 1.4951242),(6 1.8117696),(7 1.8046175),(8 2.2399528),(9 2.9639838),(10 3.2674344),(11 3.2609262),(12 3.7585802),(13 5.133704),(14 5.6935015),(15 5.694521),(16 5.947304),(17 6.207097),(18 6.3950934),(19 6.4071116),(20 6.963074),(21 7.655465),(22 8.307881),(23 8.308026),(24 8.588368),(25 9.132307),(26 9.360333),(27 9.347988),(28 9.292718),(29 9.53808),(30 9.659199),(31 9.656079),(32 10.201138),(33 11.298728),(34 12.021584),(35 12.034925),(36 12.297682),(37 12.430581),(38 12.646696),(39 12.661625),(40 13.115947),(41 14.795104),(42 15.533545),(43 15.597047),(44 16.37915),(45 18.502409),(46 19.690977),
(1 0.45188922),(2 0.87503767),(3 0.8820804),(4 1.1760821),(5 2.4457977),(6 3.0810184),(7 3.082157),(8 3.8933263),(9 5.625178),(10 6.7326837),(11 6.7225714),(12 7.798156),(13 10.147081),(14 11.534163),(15 11.543916),(16 12.57765),(17 13.240296),(18 13.447871),(19 13.48494),(20 14.166652),(21 14.744318),(22 15.46655),(23 15.46735),(24 16.04276),(25 16.953623),(26 17.537935),(27 17.555294),(28 18.081873),(29 18.972744),(30 19.640688),(31 19.647915),(32 20.285828),(33 21.72617),(34 22.760239),(35 22.788145),(36 23.134258),(37 23.724432),(38 24.398096),(39 24.389116),(40 25.472233),(41 27.598097),(42 28.401777),(43 28.440292),(44 29.15395),(45 32.37255),(46 33.65524),
(1 0.52845573),(2 1.0520777),(3 1.0684407),(4 1.5285417),(5 3.123997),(6 3.9710288),(7 3.9892259),(8 5.0951943),(9 7.720313),(10 9.045509),(11 9.023135),(12 10.926449),(13 15.001839),(14 17.687292),(15 17.69434),(16 19.5899),(17 21.732529),(18 22.706587),(19 22.779953),(20 23.880293),(21 26.093437),(22 28.541237),(23 28.540623),(24 29.940742),(25 31.636213),(26 32.574146),(27 32.5841),(28 33.702866),(29 36.880997),(30 39.03344),(31 39.03894),(32 40.467083),(33 42.778126),(34 43.240143),(35 43.24664),(36 43.305424),(37 42.9214),(38 43.285103),(39 43.30039),(40 44.267822),(41 46.33789),(42 47.78544),(43 47.7862),(44 49.207462),(45 51.300674),(46 52.228516),
(1 0.8077031),(2 1.6522499),(3 1.6857145),(4 2.3603222),(5 4.494337),(6 5.2962027),(7 5.2965117),(8 6.5258546),(9 8.808272),(10 10.2711735),(11 10.266925),(12 12.205496),(13 16.630375),(14 19.52411),(15 19.521425),(16 21.953188),(17 25.900743),(18 27.730423),(19 27.680952),(20 29.410727),(21 32.75837),(22 35.07357),(23 35.073),(24 37.26659),(25 40.974613),(26 42.83277),(27 42.887318),(28 44.787975),(29 48.250896),(30 50.14237),(31 50.145153),(32 51.536045),(33 54.116608),(34 54.86809),(35 54.852917),(36 54.987064),(37 55.16584),(38 55.184643),(39 55.1933),(40 55.940502),(41 57.17005),(42 56.977264),(43 57.00868),(44 57.308308),(45 58.1498),(46 58.353645),
(1 1.1008334),(2 2.2005398),(3 2.236903),(4 3.4621067),(5 6.7818403),(6 7.931575),(7 7.922544),(8 9.570448),(9 13.106134),(10 15.311932),(11 15.324945),(12 17.869143),(13 23.156424),(14 26.02572),(15 26.028168),(16 28.535725),(17 31.657053),(18 33.30944),(19 33.30705),(20 34.463398),(21 36.06668),(22 37.042793),(23 37.041634),(24 37.945057),(25 40.7658),(26 42.56141),(27 42.61342),(28 44.102158),(29 47.604256),(30 50.480465),(31 50.471043),(32 52.933037),(33 56.71622),(34 57.887108),(35 57.928596),(36 58.731327),(37 60.827007),(38 61.994305),(39 62.015186),(40 63.145935),(41 66.94853),(42 68.254005),(43 68.2356),(44 70.33333),(45 73.70021),(46 75.35012),
(1 0.90634626),(2 1.8493514),(3 1.8788328),(4 2.7618747),(5 5.243767),(6 6.3386207),(7 6.3362494),(8 8.016951),(9 11.7913885),(10 13.934152),(11 13.971044),(12 16.31252),(13 19.531832),(14 21.29295),(15 21.288198),(16 22.406822),(17 24.169418),(18 25.256454),(19 25.348942),(20 26.584433),(21 28.747135),(22 31.248861),(23 31.250734),(24 32.821346),(25 35.576805),(26 37.196217),(27 37.178978),(28 38.877148),(29 42.472473),(30 44.313263),(31 44.311142),(32 45.44401),(33 47.753586),(34 49.14387),(35 49.164547),(36 50.85797),(37 54.910294),(38 56.897003),(39 57.013515),(40 57.955803),(41 59.598618),(42 59.958153),(43 59.97926),(44 59.7613),(45 58.720974),(46 57.86553),
(1 0.84724987),(2 1.8286132),(3 1.8651081),(4 2.7996404),(5 5.3131723),(6 6.229862),(7 6.2441673),(8 8.188137),(9 12.425897),(10 14.504698),(11 14.530612),(12 16.885622),(13 20.761757),(14 22.790525),(15 22.788752),(16 24.798677),(17 29.15784),(18 31.248407),(19 31.241953),(20 33.59539),(21 37.322014),(22 40.66367),(23 40.666073),(24 42.4123),(25 45.9722),(26 46.796726),(27 46.847206),(28 48.090176),(29 50.57244),(30 51.187336),(31 51.17916),(32 51.90393),(33 54.70485),(34 56.05309),(35 56.086926),(36 57.808327),(37 60.700344),(38 62.448353),(39 62.48369),(40 63.408688),(41 65.45423),(42 66.930084),(43 66.89813),(44 67.17187),(45 67.75909),(46 68.34675),
(1 1.1447272),(2 2.4414086),(3 2.4666142),(4 3.8248312),(5 7.7003603),(6 9.529213),(7 9.5061655),(8 12.223768),(9 17.096258),(10 18.59397),(11 18.608221),(12 20.519037),(13 23.994404),(14 26.076859),(15 26.083195),(16 28.113806),(17 32.93396),(18 35.071323),(19 35.12839),(20 36.673607),(21 38.684692),(22 40.58875),(23 40.58606),(24 41.433094),(25 44.484207),(26 44.998707),(27 45.02505),(28 45.33425),(29 46.70301),(30 46.954185),(31 46.957005),(32 47.496853),(33 50.00355),(34 51.220566),(35 51.220356),(36 52.69922),(37 55.401928),(38 57.28566),(39 57.2977),(40 59.492153),(41 63.081726),(42 64.017296),(43 64.02609),(44 64.361885),(45 64.48869),(46 64.52382),
(1 1.3359369),(2 2.6620896),(3 2.6787884),(4 4.109143),(5 7.9569516),(6 9.312531),(7 9.309891),(8 11.372093),(9 15.327478),(10 16.886145),(11 16.90297),(12 19.082077),(13 23.230583),(14 25.230145),(15 25.22763),(16 26.754948),(17 29.479425),(18 30.376127),(19 30.425201),(20 31.288355),(21 33.051544),(22 35.270382),(23 35.275894),(24 36.38967),(25 38.213947),(26 38.970753),(27 38.86811),(28 39.748165),(29 41.920723),(30 42.466),(31 42.469738),(32 42.504128),(33 44.062263),(34 45.220028),(35 45.259964),(36 46.79539),(37 48.660618),(38 49.208977),(39 49.207657),(40 50.32674),(41 53.21992),(42 54.30055),(43 54.232105),(44 54.41119),(45 55.545418),(46 56.112293),
(1 1.3059893),(2 2.5380428),(3 2.572856),(4 3.8824642),(5 7.4287615),(6 8.885772),(7 8.889006),(8 10.635897),(9 14.172366),(10 15.420809),(11 15.444105),(12 17.316559),(13 20.675959),(14 22.795847),(15 22.786783),(16 24.36172),(17 26.116186),(18 26.990873),(19 26.97324),(20 28.015463),(21 30.299288),(22 32.463654),(23 32.46862),(24 33.616577),(25 35.465714),(26 36.975166),(27 37.017975),(28 38.16591),(29 41.190556),(30 42.6306),(31 42.62131),(32 42.91625),(33 44.59547),(34 45.278374),(35 45.314667),(36 46.068157),(37 46.555874),(38 46.412292),(39 46.45336),(40 46.433292),(41 48.744293),(42 50.26423),(43 50.182884),(44 50.71698),(45 52.531322),(46 52.86831),
(1 1.2873025),(2 2.410795),(3 2.4463537),(4 3.6593935),(5 7.0805154),(6 8.448896),(7 8.444224),(8 10.250502),(9 13.404523),(10 14.490081),(11 14.508828),(12 15.730918),(13 17.986895),(14 20.087143),(15 20.08491),(16 21.606668),(17 24.6961),(18 26.050617),(19 26.049276),(20 27.299381),(21 29.202684),(22 30.881863),(23 30.884304),(24 31.160015),(25 31.004192),(26 31.793184),(27 31.816214),(28 32.44497),(29 33.061905),(30 33.414),(31 33.402),(32 33.548084),(33 35.22385),(34 36.83295),(35 36.80999),(36 37.85352),(37 39.994972),(38 40.470303),(39 40.487362),(40 39.897194),(41 39.72458),(42 39.991043),(43 40.000996),(44 39.84271),(45 40.482346),(46 41.157597),
