1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.3667238),(2 0.8479826),(3 0.8158793),(4 1.6320473),(5 3.7129664),(6 4.2886443),(7 4.273184),(8 4.8887787),(9 6.1880093),(10 7.3411036),(11 7.4010267),(12 7.7629294),(13 10.066067),(14 11.255379),(15 11.232255),(16 11.921964),(17 12.294576),(18 12.881927),(19 12.948243),(20 14.110508),(21 14.378742),(22 15.894543),(23 15.895397),(24 15.901654),(25 17.715784),(26 18.610353),(27 18.795406),(28 18.049007),(29 18.417572),(30 19.496061),(31 19.505514),(32 21.0772),(33 22.462772),(34 23.033598),(35 23.13082),(36 22.333818),(37 19.343075),(38 18.642733),(39 18.746147),(40 18.67685),(41 20.117273),(42 21.059975),(43 21.1902),(44 21.843569),(45 21.568966),(46 22.37022),
(1 0.3225872),(2 0.5361591),(3 0.55869895),(4 1.0119293),(5 2.0145466),(6 2.6800368),(7 2.688675),(8 3.4638693),(9 4.4559374),(10 4.6554303),(11 4.678764),(12 5.100321),(13 7.825527),(14 8.846402),(15 8.827619),(16 9.591927),(17 10.805159),(18 12.322282),(19 12.390701),(20 14.276202),(21 17.435534),(22 19.124151),(23 19.124601),(24 19.947155),(25 22.753517),(26 24.491236),(27 24.381207),(28 24.878769),(29 24.844988),(30 25.654215),(31 25.616177),(32 28.421202),(33 33.970894),(34 34.862926),(35 34.9192),(36 34.588486),(37 32.320526),(38 33.321312),(39 33.231792),(40 34.160717),(41 39.224705),(42 40.348145),(43 40.28876),(44 42.102436),(45 45.560833),(46 47.965485),
(1 0.5809267),(2 1.6566255),(3 1.6764362),(4 2.4281404),(5 4.4199677),(6 4.811318),(7 4.7736454),(8 6.0405207),(9 8.067991),(10 8.896774),(11 8.798112),(12 10.408911),(13 13.982084),(14 15.220241),(15 15.211347),(16 15.72918),(17 15.209478),(18 15.22568),(19 15.25155),(20 16.188656),(21 17.407011),(22 18.012005),(23 18.00944),(24 17.52693),(25 18.77084),(26 19.226662),(27 19.528843),(28 18.72844),(29 20.196543),(30 20.764334),(31 20.75837),(32 21.572779),(33 24.221973),(34 25.915281),(35 26.003225),(36 27.268173),(37 26.885141),(38 26.788301),(39 26.826035),(40 28.072235),(41 33.425438),(42 35.862648),(43 35.979366),(44 38.427135),(45 44.754944),(46 48.184395),
(1 0.7443775),(2 1.8449793),(3 1.8302383),(4 2.6468158),(5 5.844782),(6 7.1993217),(7 7.1304584),(8 9.176783),(9 12.678147),(10 14.160094),(11 14.13632),(12 16.259275),(13 20.239851),(14 21.854431),(15 21.866388),(16 22.742508),(17 22.236074),(18 22.037846),(19 22.063072),(20 22.946789),(21 24.567253),(22 25.083796),(23 25.082392),(24 25.152021),(25 26.279943),(26 27.146866),(27 26.899061),(28 28.027227),(29 31.935568),(30 33.763767),(31 33.73167),(32 36.707203),(33 43.576797),(34 47.576813),(35 47.70709),(36 50.251255),(37 53.16002),(38 54.862038),(39 55.033016),(40 56.825),(41 64.45797),(42 67.69949),(43 68.05065),(44 71.391495),(45 80.49295),(46 85.069275),
(1 0.8135766),(2 2.1260235),(3 2.203764),(4 2.7821708),(5 5.4969926),(6 6.494118),(7 6.4624643),(8 8.185727),(9 10.475617),(10 11.264694),(11 11.263901),(12 12.23969),(13 16.864277),(14 19.80529),(15 19.831745),(16 20.624067),(17 22.762556),(18 23.867455),(19 23.945848),(20 26.919998),(21 30.719883),(22 35.29372),(23 35.29646),(24 36.89536),(25 40.276413),(26 42.155468),(27 42.20377),(28 44.33142),(29 47.089558),(30 48.34089),(31 48.346695),(32 50.17075),(33 55.813488),(34 61.50951),(35 61.749744),(36 64.87719),(37 70.14962),(38 72.19136),(39 72.301254),(40 76.775566),(41 86.485535),(42 89.85874),(43 89.90935),(44 93.84258),(45 105.592125),(46 111.824196),
(1 0.63615596),(2 1.5097337),(3 1.5027531),(4 2.5537353),(5 6.7058134),(6 8.866006),(7 8.863415),(8 11.581625),(9 16.163445),(10 17.01138),(11 16.969376),(12 19.179884),(13 25.855595),(14 29.980686),(15 29.99783),(16 32.830223),(17 35.23977),(18 37.25161),(19 37.128498),(20 39.563667),(21 42.85808),(22 45.377815),(23 45.38141),(24 47.534737),(25 50.24461),(26 50.97736),(27 51.24384),(28 52.69521),(29 55.927982),(30 56.344654),(31 56.320988),(32 58.40396),(33 63.268677),(34 66.13681),(35 66.22543),(36 66.067505),(37 66.35112),(38 66.9022),(39 67.13055),(40 70.03027),(41 74.56585),(42 75.371925),(43 75.13805),(44 76.15937),(45 87.2833),(46 93.03143),
(1 1.5432078),(2 2.7191246),(3 2.7100172),(4 4.378099),(5 9.591313),(6 12.39673),(7 12.466157),(8 16.553814),(9 26.240063),(10 31.337702),(11 31.215004),(12 36.968407),(13 49.885864),(14 57.339966),(15 57.39063),(16 62.944725),(17 65.455894),(18 65.49465),(19 65.55007),(20 68.03791),(21 65.17336),(22 67.37995),(23 67.38898),(24 68.668365),(25 71.80385),(26 73.760666),(27 73.75513),(28 75.09106),(29 77.31767),(30 78.8352),(31 78.89635),(32 82.00504),(33 87.14307),(34 90.30805),(35 90.57432),(36 91.4405),(37 94.768364),(38 95.928986),(39 96.121315),(40 98.17079),(41 105.319885),(42 109.58881),(43 109.759445),(44 114.948616),(45 127.83934),(46 134.14647),
(1 2.1468532),(2 4.2742367),(3 4.3451376),(4 7.0328774),(5 13.691404),(6 16.917923),(7 16.974176),(8 21.468817),(9 30.224129),(10 35.98124),(11 35.971188),(12 42.862297),(13 53.512463),(14 59.38968),(15 59.425354),(16 65.43314),(17 68.31554),(18 69.011055),(19 69.29825),(20 71.875984),(21 75.92975),(22 77.23207),(23 77.23462),(24 78.40828),(25 76.581604),(26 77.31),(27 77.041985),(28 78.240524),(29 81.60902),(30 86.6924),(31 86.68271),(32 90.25954),(33 99.23579),(34 103.76691),(35 103.81187),(36 106.24719),(37 112.24121),(38 115.897446),(39 115.945274),(40 120.400505),(41 130.03253),(42 135.74966),(43 136.26738),(44 140.90266),(45 147.81064),(46 148.22145),
(1 2.1490293),(2 4.475836),(3 4.5757875),(4 7.2558694),(5 14.796996),(6 18.728289),(7 18.773346),(8 24.03483),(9 38.25538),(10 45.533527),(11 45.235916),(12 54.154026),(13 71.654305),(14 83.80152),(15 83.823654),(16 92.6378),(17 99.2742),(18 101.149536),(19 101.59363),(20 106.76101),(21 117.76783),(22 130.12376),(23 130.12068),(24 136.36227),(25 143.88257),(26 144.35173),(27 144.20085),(28 144.80556),(29 148.75513),(30 154.21204),(31 154.29922),(32 158.96024),(33 163.12993),(34 161.80963),(35 161.53763),(36 158.73692),(37 147.25616),(38 144.37578),(39 144.16989),(40 143.07204),(41 140.71251),(42 142.64064),(43 142.4381),(44 144.70763),(45 142.70755),(46 140.52184),
(1 1.9321451),(2 4.3877106),(3 4.43659),(4 6.9198513),(5 13.981176),(6 18.036482),(7 17.974356),(8 22.91796),(9 35.489895),(10 43.212055),(11 43.179684),(12 54.187073),(13 75.99769),(14 92.71878),(15 92.73964),(16 105.7761),(17 127.857216),(18 138.55223),(19 138.5273),(20 149.34474),(21 176.34946),(22 200.72945),(23 200.71497),(24 217.75429),(25 240.36688),(26 252.15439),(27 252.24069),(28 263.19656),(29 286.75958),(30 299.89844),(31 300.02466),(32 302.89142),(33 304.60727),(34 304.31448),(35 304.03683),(36 298.85547),(37 289.68112),(38 288.94406),(39 289.29553),(40 294.22708),(41 306.94272),(42 315.25412),(43 315.3252),(44 322.89178),(45 334.4352),(46 338.69022),
(1 1.4930229),(2 3.0796745),(3 3.2285504),(4 4.9177103),(5 10.7457905),(6 13.715126),(7 13.728073),(8 17.745163),(9 25.493492),(10 28.996521),(11 28.941181),(12 34.21795),(13 45.442043),(14 54.52758),(15 54.53007),(16 61.99576),(17 76.32972),(18 82.23651),(19 82.2746),(20 86.62215),(21 98.32651),(22 109.37051),(23 109.364174),(24 118.36562),(25 133.09717),(26 140.17009),(27 140.01964),(28 147.51204),(29 164.50607),(30 171.35315),(31 171.35387),(32 175.26231),(33 184.06645),(34 185.89827),(35 185.83095),(36 186.85216),(37 189.42683),(38 190.87814),(39 191.16252),(40 197.53194),(41 202.90263),(42 200.67775),(43 200.98701),(44 200.17014),(45 197.00168),(46 195.53026),
(1 3.3367274),(2 6.4448876),(3 6.5029387),(4 9.235835),(5 16.950254),(6 20.542028),(7 20.541304),(8 25.73355),(9 33.785973),(10 38.0371),(11 38.030945),(12 43.48167),(13 56.085907),(14 64.645226),(15 64.63321),(16 73.2994),(17 86.99092),(18 94.995605),(19 95.24142),(20 103.97305),(21 119.27685),(22 128.66615),(23 128.66982),(24 137.53601),(25 153.82042),(26 160.25513),(27 160.91641),(28 165.66724),(29 173.95305),(30 175.31662),(31 175.30138),(32 177.7802),(33 185.17505),(34 186.1562),(35 185.79948),(36 186.90843),(37 186.25648),(38 184.95634),(39 185.11786),(40 188.05241),(41 185.1142),(42 182.30463),(43 182.17636),(44 182.06812),(45 181.8853),(46 179.88867),
(1 3.4281874),(2 6.412706),(3 6.486304),(4 8.317829),(5 16.332811),(6 18.280659),(7 18.284723),(8 21.542076),(9 28.630856),(10 33.618233),(11 33.48034),(12 40.10553),(13 60.88472),(14 72.40168),(15 72.38082),(16 81.367645),(17 97.07936),(18 102.67575),(19 102.598656),(20 108.86515),(21 118.69084),(22 127.33327),(23 127.33735),(24 135.5318),(25 146.28874),(26 150.49046),(27 150.45654),(28 155.58916),(29 162.28973),(30 171.03903),(31 171.10033),(32 177.95932),(33 186.77019),(34 187.2154),(35 186.72844),(36 185.62154),(37 178.22987),(38 174.26991),(39 174.0483),(40 173.51518),(41 174.42699),(42 173.15305),(43 172.99661),(44 171.92891),(45 171.31383),(46 170.56589),
(1 3.2173004),(2 6.2999234),(3 6.394901),(4 10.805531),(5 21.961065),(6 26.764153),(7 26.669886),(8 31.805956),(9 43.67343),(10 50.27161),(11 50.3271),(12 59.509796),(13 78.235664),(14 91.7142),(15 91.69358),(16 103.04741),(17 116.87408),(18 121.82446),(19 121.625305),(20 125.08245),(21 124.43625),(22 118.35305),(23 118.357025),(24 120.33883),(25 121.743195),(26 124.40775),(27 124.387184),(28 129.41888),(29 136.03578),(30 138.67603),(31 138.6867),(32 142.3889),(33 148.39185),(34 150.98462),(35 150.92326),(36 151.6298),(37 156.46593),(38 160.54758),(39 160.7671),(40 163.8121),(41 178.14598),(42 183.41083),(43 183.34438),(44 192.7714),(45 207.06946),(46 216.9898),
(1 3.529604),(2 7.155679),(3 7.248232),(4 12.715749),(5 23.969982),(6 29.026669),(7 28.986643),(8 36.196415),(9 53.380157),(10 63.603073),(11 63.600418),(12 75.80299),(13 98.3136),(14 108.17585),(15 108.18483),(16 114.137726),(17 113.381546),(18 114.19362),(19 113.97896),(20 113.270355),(21 113.92661),(22 110.49123),(23 110.488205),(24 108.688194),(25 109.04817),(26 112.29966),(27 112.29083),(28 115.50021),(29 129.52832),(30 143.23082),(31 143.19955),(32 154.76135),(33 175.85674),(34 178.6993),(35 178.93915),(36 181.45679),(37 183.34549),(38 184.88785),(39 184.93864),(40 186.52611),(41 192.8803),(42 196.01047),(43 196.09895),(44 202.14091),(45 214.77054),(46 221.41219),
(1 4.178051),(2 7.970754),(3 8.083952),(4 12.374223),(5 22.484709),(6 26.475248),(7 26.409),(8 32.12273),(9 45.924843),(10 54.234013),(11 54.330868),(12 64.53051),(13 82.00299),(14 89.18012),(15 89.19947),(16 93.85775),(17 95.98352),(18 100.44577),(19 100.85594),(20 104.2074),(21 109.433876),(22 115.324295),(23 115.30739),(24 117.522835),(25 129.22351),(26 138.14725),(27 138.23294),(28 148.22534),(29 175.05899),(30 188.41309),(31 188.40503),(32 199.5501),(33 214.29999),(34 221.54497),(35 221.50859),(36 228.16081),(37 238.3149),(38 242.997),(39 243.41275),(40 250.00977),(41 266.8462),(42 270.76303),(43 270.63068),(44 273.81363),(45 269.96924),(46 269.82758),
(1 4.6568146),(2 9.098633),(3 9.328216),(4 13.899106),(5 25.011585),(6 28.946432),(7 29.017717),(8 36.801838),(9 56.559288),(10 68.20473),(11 68.20152),(12 79.24713),(13 93.179565),(14 99.36985),(15 99.37954),(16 105.22142),(17 109.61755),(18 114.532906),(19 114.62699),(20 118.2373),(21 125.04177),(22 133.87408),(23 133.88625),(24 139.85333),(25 152.9536),(26 163.15681),(27 163.58789),(28 172.72084),(29 187.56175),(30 192.86812),(31 192.85669),(32 196.35606),(33 201.46571),(34 205.31853),(35 205.47441),(36 208.79495),(37 223.12971),(38 230.61407),(39 230.80048),(40 237.45996),(41 247.25648),(42 245.7193),(43 245.50514),(44 242.77495),(45 231.36353),(46 226.60558),
(1 3.6366725),(2 7.7734213),(3 7.897571),(4 12.509722),(5 25.028395),(6 29.370008),(7 29.44413),(8 35.04029),(9 47.933018),(10 55.969646),(11 56.039173),(12 68.687004),(13 90.6113),(14 101.07087),(15 100.998566),(16 107.956856),(17 121.75694),(18 129.9358),(19 130.0999),(20 136.26035),(21 146.55562),(22 156.77647),(23 156.79752),(24 164.89857),(25 179.50774),(26 186.69699),(27 186.6236),(28 193.06155),(29 207.49799),(30 212.66975),(31 212.67719),(32 217.6186),(33 222.86452),(34 226.05629),(35 226.17265),(36 232.01529),(37 249.96825),(38 260.69788),(39 261.3219),(40 266.00507),(41 272.18686),(42 275.64886),(43 275.71732),(44 274.64053),(45 271.6072),(46 268.55182),
