1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 0.63100606),(2 1.1191757),(3 1.1193935),(4 1.779712),(5 3.7992105),(6 4.937811),(7 4.9464264),(8 6.2042074),(9 8.823664),(10 10.113099),(11 10.117262),(12 11.319574),(13 13.596859),(14 14.613652),(15 14.641845),(16 15.444108),(17 16.934923),(18 17.914705),(19 17.922722),(20 18.871784),(21 20.573397),(22 21.504036),(23 21.49925),(24 22.386961),(25 24.24856),(26 25.127863),(27 25.129633),(28 25.894028),(29 27.829136),(30 28.893776),(31 28.888552),(32 29.932894),(33 31.696566),(34 32.635628),(35 32.623848),(36 33.247986),(37 33.98361),(38 34.268517),(39 34.277405),(40 34.856186),(41 35.12202),(42 35.004417),
(1 1.0731506),(2 1.9449438),(3 1.9457073),(4 2.9973965),(5 5.7910376),(6 7.333461),(7 7.333291),(8 9.060904),(9 12.651314),(10 14.338739),(11 14.344826),(12 15.886979),(13 18.838287),(14 20.012224),(15 20.029572),(16 21.1101),(17 23.234741),(18 24.388561),(19 24.398005),(20 25.270645),(21 26.930643),(22 27.799755),(23 27.798216),(24 28.956978),(25 30.534462),(26 31.221),(27 31.247114),(28 31.921831),(29 33.364193),(30 33.824635),(31 33.825264),(32 34.4279),(33 35.594475),(34 35.970577),(35 35.988094),(36 36.477726),(37 36.860546),(38 37.10546),(39 37.10159),(40 37.348083),(41 37.38324),(42 37.350166),
(1 1.1311226),(2 1.9617645),(3 1.9618082),(4 2.803929),(5 5.193294),(6 6.5824513),(7 6.594582),(8 8.199205),(9 11.2138195),(10 12.321621),(11 12.334559),(12 13.132861),(13 14.493098),(14 15.141731),(15 15.15769),(16 16.057053),(17 18.2992),(18 19.330132),(19 19.35049),(20 20.104586),(21 21.45578),(22 22.217443),(23 22.235693),(24 23.149057),(25 24.080025),(26 24.597446),(27 24.600668),(28 25.004816),(29 26.13006),(30 26.745941),(31 26.747942),(32 27.372452),(33 28.396656),(34 28.805859),(35 28.795292),(36 29.275846),(37 29.81169),(38 29.745083),(39 29.738375),(40 29.547821),(41 29.412601),(42 29.468603),
(1 1.5034511),(2 2.6453624),(3 2.6456704),(4 3.8737519),(5 7.0806255),(6 8.786301),(7 8.801019),(8 10.770772),(9 14.076439),(10 15.045542),(11 15.062912),(12 15.66167),(13 16.850956),(14 17.456928),(15 17.45958),(16 18.137089),(17 19.871864),(18 20.723057),(19 20.732494),(20 21.582384),(21 22.884823),(22 23.341513),(23 23.352688),(24 23.617657),(25 24.133245),(26 24.458536),(27 24.471014),(28 24.634733),(29 25.512245),(30 25.998198),(31 25.995455),(32 26.70914),(33 27.847408),(34 28.477552),(35 28.482563),(36 29.079327),(37 29.841972),(38 30.084904),(39 30.080715),(40 30.10572),(41 30.252985),(42 30.422323),
(1 1.6500208),(2 2.8848162),(3 2.8850975),(4 4.339367),(5 7.678745),(6 9.181353),(7 9.186179),(8 10.771769),(9 13.259344),(10 13.841344),(11 13.846271),(12 14.329492),(13 15.101677),(14 15.579364),(15 15.584792),(16 16.161179),(17 17.899094),(18 18.800203),(19 18.815853),(20 19.79602),(21 21.341661),(22 22.021305),(23 22.043852),(24 22.60462),(25 23.317368),(26 23.764866),(27 23.779287),(28 23.85987),(29 24.519562),(30 24.750004),(31 24.74937),(32 24.970514),(33 25.404755),(34 25.659405),(35 25.661283),(36 26.165857),(37 26.687094),(38 26.78795),(39 26.800186),(40 26.720428),(41 26.623919),(42 26.645937),
(1 1.3134098),(2 2.2430694),(3 2.2435648),(4 3.2220173),(5 5.4101734),(6 6.3545275),(7 6.3592854),(8 7.2464495),(9 8.4675665),(10 8.854619),(11 8.853896),(12 9.288838),(13 10.299801),(14 10.946151),(15 10.951837),(16 11.499621),(17 12.880893),(18 13.505048),(19 13.518935),(20 13.990655),(21 14.695357),(22 14.966193),(23 14.982482),(24 15.343483),(25 16.09648),(26 16.624323),(27 16.620213),(28 16.9549),(29 17.80862),(30 17.957972),(31 17.956305),(32 18.013374),(33 18.255611),(34 18.338612),(35 18.3283),(36 18.533365),(37 18.921455),(38 19.119036),(39 19.135557),(40 19.120337),(41 19.178774),(42 19.274054),
(1 1.3919148),(2 2.4546044),(3 2.4545102),(4 3.603128),(5 6.121246),(6 7.18431),(7 7.186821),(8 8.046905),(9 8.99143),(10 9.258806),(11 9.265251),(12 9.584312),(13 10.502403),(14 11.25909),(15 11.258444),(16 11.938741),(17 12.422916),(18 12.573155),(19 12.576689),(20 12.77637),(21 13.256136),(22 13.415146),(23 13.433209),(24 13.58668),(25 14.195134),(26 14.559648),(27 14.560868),(28 14.97362),(29 15.832693),(30 16.144203),(31 16.142149),(32 16.334843),(33 16.543636),(34 16.703648),(35 16.698755),(36 16.893047),(37 16.92758),(38 17.010668),(39 17.016285),(40 17.151365),(41 17.47826),(42 17.330305),
(1 1.267116),(2 2.131862),(3 2.1319618),(4 3.1196637),(5 5.5774426),(6 6.447241),(7 6.456793),(8 7.0636024),(9 7.9628625),(10 8.41172),(11 8.417864),(12 8.830277),(13 9.556388),(14 10.063698),(15 10.068532),(16 10.376001),(17 10.791142),(18 11.140727),(19 11.146217),(20 11.565808),(21 12.321392),(22 12.593958),(23 12.603651),(24 12.852044),(25 13.152354),(26 13.472681),(27 13.474785),(28 13.649054),(29 13.813874),(30 13.890373),(31 13.88834),(32 14.068525),(33 14.168273),(34 14.324564),(35 14.32168),(36 14.535452),(37 15.1834345),(38 15.391837),(39 15.393854),(40 15.378231),(41 15.416416),(42 15.368648),
(1 1.2292671),(2 1.9804661),(3 1.9808683),(4 2.8215342),(5 4.650036),(6 5.2837124),(7 5.291061),(8 5.7391453),(9 6.521752),(10 6.960395),(11 6.968177),(12 7.4640093),(13 8.0427),(14 8.315249),(15 8.316454),(16 8.650011),(17 9.313464),(18 9.540884),(19 9.546003),(20 9.7871065),(21 10.271646),(22 10.450561),(23 10.462454),(24 10.646314),(25 10.664729),(26 10.784516),(27 10.7882595),(28 10.948368),(29 11.202475),(30 11.467845),(31 11.467399),(32 11.523569),(33 11.783071),(34 11.929011),(35 11.9478655),(36 12.127278),(37 12.472693),(38 12.55611),(39 12.561603),(40 12.549135),(41 12.845825),(42 12.820622),
(1 1.1128962),(2 1.7923716),(3 1.7931622),(4 2.5697887),(5 4.1202006),(6 4.6606154),(7 4.666574),(8 5.038043),(9 5.824306),(10 6.2529836),(11 6.255559),(12 6.610783),(13 6.828271),(14 7.146282),(15 7.1532288),(16 7.481197),(17 8.007938),(18 8.205117),(19 8.213559),(20 8.451797),(21 8.820714),(22 8.978633),(23 8.981904),(24 9.130758),(25 9.497777),(26 9.710439),(27 9.718496),(28 9.712648),(29 9.872414),(30 9.978753),(31 9.97829),(32 10.052183),(33 10.389334),(34 10.428188),(35 10.427967),(36 10.48028),(37 10.610358),(38 10.679457),(39 10.683126),(40 10.693546),(41 10.887699),(42 10.898148),
(1 0.9729554),(2 1.5609769),(3 1.560828),(4 2.1709976),(5 3.3948932),(6 3.7125733),(7 3.7225435),(8 3.971896),(9 4.7366123),(10 5.1589513),(11 5.165983),(12 5.515621),(13 5.792813),(14 6.0446286),(15 6.052212),(16 6.236105),(17 6.510277),(18 6.647004),(19 6.647827),(20 6.78717),(21 6.986526),(22 7.08812),(23 7.0900407),(24 7.25193),(25 7.546491),(26 7.624433),(27 7.6215253),(28 7.6062407),(29 7.5601435),(30 7.680773),(31 7.680946),(32 7.861381),(33 8.097659),(34 8.161157),(35 8.16584),(36 8.312115),(37 8.468539),(38 8.600226),(39 8.601969),(40 8.669687),(41 8.639626),(42 8.608626),
