1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,
(1 0.43356562),(2 0.79372805),(3 0.7955915),(4 1.2412448),(5 3.4813993),(6 4.6785903),(7 4.693484),(8 5.895564),(9 8.562493),(10 9.611627),(11 9.620537),(12 9.89281),(13 11.827938),(14 12.420799),(15 12.408732),(16 13.12767),(17 13.540764),(18 13.257099),(19 13.279067),(20 14.459418),(21 16.640558),(22 17.882647),(23 17.867441),(24 19.153542),(25 20.36793),(26 21.055056),(27 20.999935),(28 21.980606),(29 25.782286),(30 27.679768),(31 27.65156),(32 30.286156),(33 34.35411),(34 35.459465),(35 35.486546),(36 36.01229),(37 36.10494),(38 36.833443),(39 36.81919),(40 37.870922),(41 39.03754),(42 39.96256),
(1 1.0075186),(2 1.7216734),(3 1.7200462),(4 2.7207553),(5 6.0618534),(6 7.5962687),(7 7.583488),(8 9.049969),(9 13.35874),(10 15.6704),(11 15.751065),(12 18.1166),(13 24.153427),(14 26.440105),(15 26.44891),(16 28.234484),(17 31.199764),(18 31.928646),(19 31.96704),(20 33.307655),(21 34.825493),(22 36.454662),(23 36.417835),(24 38.581135),(25 41.11501),(26 43.14079),(27 43.113693),(28 44.06071),(29 48.137016),(30 49.995434),(31 49.956062),(32 53.471245),(33 59.16975),(34 61.710003),(35 61.645256),(36 64.03187),(37 67.23183),(38 69.435425),(39 69.45147),(40 73.310905),(41 75.07099),(42 76.297356),
(1 1.2565279),(2 2.0688796),(3 2.0676098),(4 3.2714832),(5 7.005066),(6 8.76454),(7 8.778022),(8 10.770857),(9 15.3470745),(10 17.818335),(11 17.86672),(12 19.843681),(13 24.563437),(14 26.551508),(15 26.466166),(16 27.992529),(17 33.377804),(18 36.970417),(19 37.02048),(20 39.315033),(21 43.351986),(22 44.699635),(23 44.61524),(24 46.0212),(25 49.32602),(26 51.60951),(27 51.64249),(28 53.664677),(29 59.697044),(30 62.89885),(31 62.886745),(32 66.38701),(33 72.64817),(34 75.26434),(35 75.21276),(36 77.439156),(37 81.18762),(38 83.40892),(39 83.4814),(40 87.02192),(41 88.39203),(42 86.06484),
(1 1.7051408),(2 2.7176719),(3 2.7185388),(4 4.4783773),(5 9.765611),(6 12.363818),(7 12.429729),(8 15.64708),(9 22.87307),(10 26.863283),(11 26.842623),(12 31.400988),(13 41.041912),(14 46.065964),(15 46.047382),(16 50.329185),(17 59.335617),(18 63.592926),(19 63.695564),(20 66.80246),(21 72.80065),(22 76.15094),(23 76.07718),(24 81.13997),(25 90.62901),(26 94.97899),(27 95.03781),(28 97.70565),(29 110.402336),(30 116.63534),(31 116.60944),(32 122.54665),(33 131.7597),(34 136.83504),(35 136.69606),(36 140.52733),(37 148.93036),(38 152.9566),(39 153.0803),(40 159.1012),(41 166.8111),(42 168.62),
(1 1.9878787),(2 3.661368),(3 3.6573873),(4 6.239295),(5 14.678614),(6 19.331032),(7 19.38742),(8 25.70353),(9 39.393116),(10 46.550102),(11 46.626495),(12 54.932156),(13 68.44184),(14 74.78045),(15 74.92138),(16 80.29928),(17 91.24641),(18 98.57753),(19 98.72928),(20 108.436714),(21 123.84709),(22 131.02261),(23 131.2577),(24 134.4771),(25 141.13864),(26 146.94362),(27 146.90662),(28 151.19412),(29 162.71626),(30 169.25687),(31 169.19392),(32 178.09702),(33 184.57455),(34 187.58722),(35 187.52493),(36 189.84506),(37 191.36761),(38 190.20161),(39 190.17914),(40 191.67868),(41 191.75826),(42 188.8044),
(1 2.5714266),(2 4.98418),(3 4.983489),(4 7.985069),(5 17.218868),(6 21.321814),(7 21.35457),(8 26.661661),(9 36.769264),(10 43.445442),(11 43.49092),(12 50.108498),(13 62.64482),(14 68.315865),(15 68.43669),(16 72.9886),(17 76.831024),(18 79.1129),(19 79.15016),(20 81.59894),(21 87.2223),(22 89.5116),(23 89.52566),(24 88.96607),(25 93.91692),(26 97.25247),(27 97.215805),(28 100.03583),(29 107.86243),(30 112.35785),(31 112.358154),(32 117.28279),(33 123.24983),(34 127.03493),(35 126.98449),(36 129.0065),(37 128.46078),(38 128.96172),(39 128.93138),(40 130.49274),(41 129.74397),(42 129.62921),
(1 2.7971647),(2 5.0956297),(3 5.098022),(4 8.315021),(5 17.096275),(6 21.754257),(7 21.786245),(8 27.646849),(9 39.84534),(10 46.89077),(11 46.8973),(12 55.175003),(13 72.09739),(14 80.20947),(15 80.32559),(16 87.90499),(17 100.80991),(18 104.960045),(19 104.949646),(20 108.29906),(21 114.84579),(22 118.73588),(23 118.793846),(24 125.23845),(25 132.23344),(26 135.45227),(27 135.38998),(28 138.07391),(29 140.85101),(30 146.02435),(31 146.04497),(32 151.89516),(33 157.92067),(34 159.53899),(35 159.70004),(36 161.06252),(37 157.3479),(38 157.39578),(39 157.40833),(40 156.54654),(41 155.40103),(42 154.93213),
(1 4.2037997),(2 7.608163),(3 7.6161356),(4 11.932612),(5 24.125635),(6 30.531994),(7 30.554733),(8 36.64329),(9 50.74155),(10 58.11352),(11 58.18651),(12 65.245316),(13 81.68198),(14 89.55441),(15 89.645164),(16 97.20775),(17 109.11097),(18 115.33557),(19 115.451485),(20 119.261406),(21 121.94884),(22 123.507515),(23 123.59058),(24 125.66497),(25 124.173515),(26 124.6949),(27 124.89468),(28 124.71818),(29 128.82602),(30 131.16869),(31 131.14728),(32 134.30489),(33 141.48535),(34 143.0075),(35 142.9948),(36 144.82794),(37 149.90059),(38 151.79826),(39 151.67311),(40 152.45807),(41 157.76874),(42 156.93372),
(1 3.4226322),(2 6.2715516),(3 6.277488),(4 10.495226),(5 23.396425),(6 30.243212),(7 30.277575),(8 38.171394),(9 54.318302),(10 61.059494),(11 61.057877),(12 68.35151),(13 80.785255),(14 85.37979),(15 85.38097),(16 89.587616),(17 97.34974),(18 103.36691),(19 103.404686),(20 108.66713),(21 116.68638),(22 122.20572),(23 122.03109),(24 130.8582),(25 142.3706),(26 146.9172),(27 147.28636),(28 150.88481),(29 159.73053),(30 162.45435),(31 162.46739),(32 166.13167),(33 170.63626),(34 173.4442),(35 173.56425),(36 175.66566),(37 178.31757),(38 179.6543),(39 179.64896),(40 180.20389),(41 176.66849),(42 174.13083),
(1 3.978663),(2 6.8185096),(3 6.8234973),(4 10.834976),(5 22.560076),(6 29.877735),(7 29.933947),(8 37.875317),(9 57.94897),(10 66.7627),(11 66.84011),(12 74.05382),(13 87.23315),(14 92.4393),(15 92.54339),(16 95.92844),(17 103.51337),(18 108.802826),(19 108.905525),(20 113.53096),(21 120.88572),(22 126.23549),(23 126.20748),(24 131.26353),(25 136.18881),(26 139.35779),(27 139.60509),(28 142.55112),(29 147.05928),(30 147.7307),(31 147.7211),(32 149.32025),(33 154.77806),(34 157.34462),(35 157.41434),(36 158.53131),(37 160.94095),(38 163.17789),(39 163.04256),(40 165.14096),(41 164.60466),(42 163.94603),
(1 4.187126),(2 7.6155095),(3 7.6151986),(4 12.001274),(5 23.885893),(6 29.34451),(7 29.436863),(8 34.921124),(9 46.045616),(10 51.532806),(11 51.546303),(12 54.99988),(13 60.891533),(14 63.000347),(15 62.981728),(16 65.90877),(17 73.11822),(18 77.6897),(19 77.5706),(20 81.70956),(21 90.86149),(22 94.37483),(23 94.472435),(24 98.59435),(25 105.14421),(26 109.42585),(27 109.510185),(28 113.91001),(29 122.637245),(30 126.38764),(31 126.39547),(32 129.61708),(33 134.61183),(34 133.37436),(35 133.1552),(36 134.0879),(37 137.67058),(38 140.83876),(39 140.77475),(40 143.7301),(41 145.71796),(42 146.55019),
