1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,
(1 0.31244737),(2 0.51327497),(3 0.5133032),(4 0.81631505),(5 1.6301332),(6 1.9984381),(7 1.9993647),(8 2.1765738),(9 2.8330634),(10 3.2025137),(11 3.2078671),(12 3.7906854),(13 5.8176556),(14 6.617084),(15 6.60107),(16 7.373284),(17 9.6002445),(18 9.853251),(19 9.87679),(20 9.921286),(21 9.305326),(22 9.302089),(23 9.258104),(24 9.55724),(25 9.952778),(26 10.675015),(27 10.667809),(28 11.214326),(29 12.451408),(30 12.896345),(31 12.883953),(32 13.469834),(33 14.700401),(34 14.766653),(35 14.815279),(36 14.776019),(37 14.561427),(38 15.159709),(39 15.138835),(40 15.846898),(41 16.467155),(42 16.604258),
(1 0.684938),(2 1.1037059),(3 1.1034334),(4 1.7734243),(5 3.7921088),(6 4.4998894),(7 4.4999084),(8 5.4723554),(9 7.487513),(10 8.296561),(11 8.315876),(12 8.901801),(13 11.628254),(14 12.62239),(15 12.594578),(16 13.659729),(17 16.147583),(18 16.982744),(19 17.028736),(20 17.30587),(21 16.96943),(22 17.012152),(23 16.987757),(24 17.274353),(25 17.25017),(26 17.909147),(27 17.914976),(28 18.527706),(29 20.297653),(30 21.250317),(31 21.239056),(32 22.526804),(33 25.220049),(34 26.448345),(35 26.455585),(36 27.241611),(37 28.822575),(38 30.221672),(39 30.236025),(40 31.935843),(41 32.892315),(42 32.180897),
(1 0.9336369),(2 1.5919952),(3 1.5919082),(4 2.6798468),(5 5.5687456),(6 6.6332717),(7 6.6622787),(8 8.006486),(9 9.977746),(10 10.715719),(11 10.688308),(12 11.56501),(13 13.13069),(14 14.307551),(15 14.3087),(16 15.126527),(17 16.78998),(18 17.867113),(19 17.920244),(20 18.624693),(21 19.247454),(22 19.393599),(23 19.394087),(24 19.43933),(25 19.9558),(26 21.065723),(27 21.09836),(28 22.223259),(29 25.537466),(30 26.963892),(31 26.953302),(32 28.018398),(33 29.256662),(34 30.56502),(35 30.63287),(36 32.357613),(37 34.432323),(38 35.746605),(39 35.7736),(40 37.928974),(41 39.43649),(42 38.98963),
(1 1.3506532),(2 2.6365192),(3 2.6347094),(4 4.3993254),(5 8.708597),(6 10.569405),(7 10.600991),(8 12.801473),(9 16.682442),(10 18.568401),(11 18.611095),(12 20.760666),(13 24.817505),(14 26.956816),(15 26.99737),(16 28.724785),(17 30.603863),(18 32.420826),(19 32.484116),(20 34.226166),(21 37.834087),(22 39.303562),(23 39.371334),(24 39.928307),(25 42.98078),(26 45.06866),(27 45.048145),(28 46.52789),(29 50.018982),(30 52.267),(31 52.257133),(32 55.21047),(33 57.404594),(34 59.027046),(35 59.035194),(36 60.480564),(37 58.694088),(38 57.677082),(39 57.65414),(40 57.78649),(41 57.875233),(42 56.79067),
(1 1.7041408),(2 3.142777),(3 3.1457095),(4 4.8569713),(5 8.951748),(6 11.161837),(7 11.2159195),(8 13.2938175),(9 17.917799),(10 19.98092),(11 19.98749),(12 22.033182),(13 26.43779),(14 29.318237),(15 29.332598),(16 31.819975),(17 34.69919),(18 37.222977),(19 37.235886),(20 39.15884),(21 42.861767),(22 44.74218),(23 44.813213),(24 45.90178),(25 49.524715),(26 51.846565),(27 51.86395),(28 53.901096),(29 57.140957),(30 58.818306),(31 58.823906),(32 60.65899),(33 63.10689),(34 64.22235),(35 64.255875),(36 65.06028),(37 63.708664),(38 63.16667),(39 63.084908),(40 62.622208),(41 62.7711),(42 63.6399),
(1 1.5208505),(2 2.8039057),(3 2.8078346),(4 4.4545383),(5 8.279498),(6 10.253379),(7 10.258509),(8 12.349483),(9 15.731785),(10 17.61849),(11 17.639812),(12 19.835405),(13 25.56122),(14 28.657478),(15 28.73463),(16 31.849823),(17 36.90317),(18 39.956524),(19 39.948196),(20 42.120506),(21 46.318657),(22 47.97298),(23 48.022823),(24 49.70098),(25 51.419918),(26 53.07611),(27 53.210163),(28 54.249096),(29 56.571495),(30 56.825695),(31 56.83707),(32 56.747272),(33 58.20847),(34 58.872845),(35 59.025394),(36 59.22921),(37 58.779907),(38 58.420776),(39 58.373093),(40 58.38151),(41 58.405346),(42 57.97112),
(1 1.853721),(2 3.2689266),(3 3.270886),(4 4.809194),(5 8.940367),(6 11.671754),(7 11.677671),(8 14.289789),(9 20.16945),(10 22.870682),(11 22.84562),(12 24.751394),(13 28.884247),(14 30.315037),(15 30.341211),(16 32.17274),(17 35.78637),(18 37.98637),(19 38.04179),(20 40.350777),(21 45.067642),(22 47.609627),(23 47.610714),(24 49.973988),(25 55.307236),(26 58.414684),(27 58.55952),(28 61.45243),(29 67.23981),(30 68.93529),(31 68.92851),(32 70.458954),(33 73.155136),(34 74.94275),(35 75.005035),(36 75.91103),(37 77.63532),(38 78.22832),(39 78.20048),(40 78.376335),(41 76.45946),(42 75.062294),
(1 2.015577),(2 3.603824),(3 3.5986536),(4 5.623741),(5 10.830725),(6 13.284705),(7 13.313589),(8 16.27271),(9 21.21698),(10 22.752663),(11 22.762066),(12 23.883955),(13 26.822485),(14 27.740303),(15 27.71235),(16 29.1046),(17 32.48012),(18 33.905796),(19 33.88746),(20 34.57306),(21 36.44862),(22 38.507324),(23 38.527542),(24 40.73282),(25 44.43733),(26 46.220505),(27 46.30842),(28 47.683212),(29 50.351246),(30 51.69227),(31 51.689095),(32 52.838814),(33 54.10362),(34 54.506),(35 54.53656),(36 54.55689),(37 53.35934),(38 53.75563),(39 53.720318),(40 54.797184),(41 53.77754),(42 53.857826),
(1 2.5408378),(2 4.1463118),(3 4.1461554),(4 5.94011),(5 10.887048),(6 13.384538),(7 13.361265),(8 16.007465),(9 21.328402),(10 23.88069),(11 23.934454),(12 25.12979),(13 27.69144),(14 29.352442),(15 29.353384),(16 32.071804),(17 37.312263),(18 39.95648),(19 39.92371),(20 41.659077),(21 45.186134),(22 46.66249),(23 46.606995),(24 48.36473),(25 49.876495),(26 51.23326),(27 51.267597),(28 52.621006),(29 54.33974),(30 54.08977),(31 54.083534),(32 54.981583),(33 56.546093),(34 57.23361),(35 57.126095),(36 58.48986),(37 60.533546),(38 60.509502),(39 60.49834),(40 60.153965),(41 60.50325),(42 61.39895),
(1 2.075272),(2 3.652102),(3 3.6528893),(4 5.219553),(5 9.667987),(6 11.714238),(7 11.714844),(8 13.919817),(9 18.09593),(10 20.00055),(11 20.022058),(12 21.188643),(13 22.860792),(14 23.962687),(15 23.974436),(16 25.20422),(17 27.486605),(18 29.262987),(19 29.279882),(20 31.55623),(21 36.267002),(22 38.024338),(23 38.0684),(24 40.114464),(25 41.937775),(26 42.560513),(27 42.541992),(28 42.740067),(29 44.152485),(30 43.28247),(31 43.28655),(32 43.780716),(33 46.113277),(34 47.366188),(35 47.319542),(36 48.52616),(37 48.28456),(38 47.58741),(39 47.560287),(40 47.08198),(41 46.440456),(42 46.546547),
(1 1.8409842),(2 3.232647),(3 3.231003),(4 4.5882034),(5 8.224447),(6 10.454446),(7 10.485676),(8 13.133336),(9 18.903343),(10 21.280928),(11 21.314816),(12 23.318928),(13 27.521553),(14 29.476006),(15 29.535946),(16 31.013823),(17 33.488373),(18 34.34313),(19 34.390675),(20 34.811787),(21 36.23171),(22 37.438004),(23 37.485527),(24 39.037712),(25 40.656994),(26 40.904514),(27 40.952156),(28 40.42725),(29 41.5035),(30 42.083054),(31 42.09754),(32 42.267513),(33 43.156776),(34 43.968586),(35 43.848206),(36 44.702568),(37 43.247795),(38 43.307808),(39 43.29378),(40 43.26279),(41 42.82993),(42 43.462994),
