1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,
(1 0.13921212),(2 0.26130342),(3 0.2602755),(4 0.40763792),(5 1.0963006),(6 1.2546725),(7 1.2591676),(8 1.3380651),(9 1.483121),(10 1.6832278),(11 1.6581862),(12 1.6389977),(13 1.670107),(14 1.5310547),(15 1.5107445),(16 1.586402),(17 1.7233337),(18 1.639626),(19 1.6302998),(20 1.7641448),(21 1.9724791),(22 1.9857571),(23 1.9953164),(24 1.9634907),(25 2.1167562),(26 2.2922502),(27 2.2946625),(28 2.574729),(29 2.85414),(30 2.7758834),(31 2.7753391),(32 2.6448467),(33 2.4017131),(34 2.5645838),(35 2.596131),(36 2.440251),(37 2.4519196),(38 2.578654),(39 2.5678422),(40 2.6951075),(41 2.6691334),(42 2.7257597),
(1 0.26404274),(2 0.4337814),(3 0.4327647),(4 0.6985339),(5 1.7174388),(6 1.9497998),(7 1.9319959),(8 2.2605574),(9 2.4611876),(10 2.5014837),(11 2.5177526),(12 2.8472672),(13 3.8489714),(14 3.6708136),(15 3.6896963),(16 3.4883974),(17 4.063209),(18 3.9611502),(19 3.9440997),(20 3.8874187),(21 3.884395),(22 3.9067426),(23 3.8982377),(24 3.9786146),(25 4.4286118),(26 4.977242),(27 4.9802675),(28 5.4500413),(29 6.4101987),(30 6.604764),(31 6.606118),(32 6.992885),(33 7.222819),(34 7.4785423),(35 7.5463166),(36 7.588124),(37 7.671463),(38 8.4376),(39 8.405108),(40 8.931635),(41 8.281765),(42 7.522766),
(1 0.3244387),(2 0.47086513),(3 0.47046322),(4 0.7569693),(5 1.5187138),(6 1.8998775),(7 1.8937285),(8 2.612465),(9 3.7449014),(10 3.9548974),(11 3.9950433),(12 4.0936446),(13 5.342842),(14 5.509512),(15 5.531437),(16 5.8081036),(17 7.0151453),(18 7.560084),(19 7.5880246),(20 7.8189416),(21 8.004987),(22 7.8643355),(23 7.865854),(24 7.8105025),(25 8.2204275),(26 8.263004),(27 8.308545),(28 8.608632),(29 9.75044),(30 10.170239),(31 10.176035),(32 10.901658),(33 11.830973),(34 12.546995),(35 12.615038),(36 13.026733),(37 12.737526),(38 13.520033),(39 13.539893),(40 14.216377),(41 14.771317),(42 14.372172),
(1 0.7397076),(2 1.1683459),(3 1.1683533),(4 1.8181304),(5 3.6091096),(6 4.269504),(7 4.3202977),(8 4.6807575),(9 5.292648),(10 5.577958),(11 5.5503583),(12 5.2733493),(13 5.7053633),(14 6.325495),(15 6.312622),(16 6.7817683),(17 7.3839397),(18 8.334266),(19 8.449642),(20 8.921509),(21 10.312636),(22 11.071892),(23 11.092621),(24 11.684662),(25 12.977845),(26 14.779681),(27 14.7070875),(28 16.44146),(29 19.510777),(30 20.058174),(31 20.055616),(32 20.638256),(33 21.515821),(34 22.55356),(35 22.532963),(36 23.391178),(37 24.0239),(38 24.933432),(39 25.015816),(40 25.995213),(41 27.47682),(42 28.02102),
(1 0.9045335),(2 1.381595),(3 1.3821954),(4 2.030387),(5 4.166402),(6 5.1687117),(7 5.2051096),(8 6.093707),(9 6.9658003),(10 7.20748),(11 7.1284194),(12 7.8419724),(13 8.278341),(14 8.617625),(15 8.564132),(16 9.075584),(17 8.605597),(18 9.510161),(19 9.567601),(20 10.058206),(21 10.966993),(22 11.738486),(23 11.747376),(24 12.077957),(25 13.276531),(26 14.963951),(27 14.891693),(28 16.902945),(29 19.644632),(30 21.00118),(31 21.002945),(32 21.580578),(33 22.28055),(34 23.619278),(35 23.52381),(36 25.24281),(37 28.037966),(38 27.984585),(39 27.959307),(40 29.582094),(41 31.597353),(42 30.732801),
(1 0.6593522),(2 1.0455515),(3 1.0466825),(4 1.4191614),(5 2.5323076),(6 3.1280951),(7 3.1580236),(8 4.039868),(9 5.393619),(10 5.0265656),(11 5.026592),(12 4.967017),(13 5.722482),(14 5.691128),(15 5.720556),(16 5.905787),(17 6.711088),(18 7.7968664),(19 7.8116984),(20 9.192953),(21 12.501558),(22 14.603699),(23 14.65254),(24 16.014061),(25 19.637291),(26 21.426899),(27 21.33801),(28 23.340351),(29 27.607956),(30 30.191456),(31 30.192217),(32 32.63014),(33 34.057217),(34 34.699844),(35 34.85864),(36 36.366623),(37 35.253677),(38 34.279804),(39 34.234272),(40 33.938908),(41 33.792385),(42 32.96659),
(1 1.3860799),(2 2.621317),(3 2.6215305),(4 4.003634),(5 6.793454),(6 7.651521),(7 7.708119),(8 8.434942),(9 9.7962265),(10 11.15691),(11 11.223353),(12 12.576844),(13 14.124754),(14 16.292542),(15 16.378773),(16 17.644361),(17 16.152079),(18 16.552208),(19 16.586174),(20 16.606554),(21 17.672523),(22 18.469288),(23 18.555004),(24 19.360931),(25 22.277506),(26 25.183077),(27 25.147005),(28 27.785826),(29 32.959164),(30 35.67691),(31 35.677765),(32 37.057938),(33 38.595467),(34 38.997677),(35 39.089783),(36 39.493732),(37 36.38617),(38 34.747074),(39 34.6999),(40 34.1168),(41 33.665466),(42 33.085197),
(1 1.4042768),(2 2.891214),(3 2.8941638),(4 4.7633142),(5 8.440535),(6 10.428184),(7 10.426443),(8 11.762861),(9 13.217743),(10 13.575599),(11 13.579475),(12 13.843707),(13 15.390171),(14 17.294657),(15 17.281115),(16 18.558),(17 17.155436),(18 17.574596),(19 17.565142),(20 18.479294),(21 19.684761),(22 20.587286),(23 20.605297),(24 21.581648),(25 25.944347),(26 28.492846),(27 28.496899),(28 31.05259),(29 35.81885),(30 38.269154),(31 38.264572),(32 40.996155),(33 45.713017),(34 47.854862),(35 47.964314),(36 49.925373),(37 48.17333),(38 47.106667),(39 47.05719),(40 46.910233),(41 47.312904),(42 46.707253),
(1 1.9286928),(2 3.3683953),(3 3.3699658),(4 4.6977644),(5 7.7285523),(6 9.337883),(7 9.311168),(8 10.792712),(9 14.554972),(10 17.026838),(11 16.998056),(12 19.954412),(13 26.897642),(14 30.777796),(15 30.89304),(16 33.98989),(17 37.066402),(18 37.843075),(19 37.859535),(20 39.473633),(21 42.718616),(22 44.108887),(23 44.247154),(24 45.98259),(25 48.307392),(26 49.41951),(27 49.500748),(28 50.354744),(29 51.695637),(30 51.49533),(31 51.495083),(32 52.035988),(33 54.830173),(34 55.882187),(35 56.027943),(36 58.366386),(37 60.555458),(38 62.104748),(39 62.189774),(40 63.81626),(41 64.602844),(42 64.04706),
(1 1.1823446),(2 2.0082326),(3 2.0055625),(4 2.9477546),(5 5.656752),(6 7.4060106),(7 7.3788304),(8 9.324961),(9 12.089435),(10 12.979866),(11 12.997882),(12 13.773186),(13 17.013742),(14 18.375767),(15 18.39945),(16 19.951492),(17 23.706366),(18 25.395466),(19 25.437546),(20 26.726446),(21 30.33572),(22 32.11266),(23 32.174355),(24 35.065723),(25 39.9277),(26 42.174644),(27 42.39773),(28 44.410835),(29 46.934025),(30 46.37391),(31 46.387913),(32 47.22362),(33 48.143394),(34 49.447132),(35 49.56495),(36 49.96557),(37 50.49999),(38 49.912903),(39 49.952137),(40 49.387054),(41 46.810513),(42 47.472248),
(1 1.9491912),(2 3.295428),(3 3.2970085),(4 4.7764673),(5 8.573778),(6 10.906049),(7 10.875742),(8 12.95303),(9 17.105728),(10 18.724869),(11 18.691147),(12 20.130701),(13 20.7111),(14 21.38597),(15 21.44311),(16 23.554247),(17 26.44487),(18 28.312635),(19 28.378334),(20 30.682922),(21 32.485832),(22 32.584633),(23 32.535736),(24 32.963757),(25 34.667835),(26 36.971245),(27 37.09119),(28 39.7475),(29 45.68103),(30 47.816498),(31 47.820053),(32 49.160206),(33 50.844078),(34 51.71564),(35 51.73686),(36 51.70386),(37 47.265217),(38 45.392155),(39 45.317196),(40 45.045967),(41 44.907974),(42 44.40841),
