1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,
(1 0.55618083),(2 1.0060138),(3 1.0062009),(4 1.6365786),(5 3.3796666),(6 4.304137),(7 4.3152637),(8 5.358833),(9 7.4809737),(10 8.450864),(11 8.46483),(12 9.476115),(13 11.5068445),(14 12.344561),(15 12.357084),(16 12.986042),(17 14.25524),(18 14.991268),(19 14.999933),(20 15.601688),(21 16.816807),(22 17.395319),(23 17.3987),(24 17.958168),(25 19.044058),(26 20.01735),(27 20.036762),(28 20.84781),(29 22.540432),(30 23.59908),(31 23.595778),(32 24.96005),(33 26.78753),(34 27.455585),(35 27.440823),(36 28.032608),(37 28.52396),(38 28.731062),(39 28.72807),(40 29.010235),(41 29.270067),(42 29.225203),
(1 0.9439252),(2 1.6528132),(3 1.6528453),(4 2.5375602),(5 5.0835705),(6 6.503731),(7 6.512999),(8 8.045538),(9 11.21729),(10 12.761),(11 12.761669),(12 14.2190075),(13 17.049496),(14 18.214361),(15 18.228209),(16 19.38129),(17 21.718359),(18 22.957035),(19 22.95841),(20 24.130941),(21 26.15044),(22 27.0317),(23 27.04055),(24 28.07932),(25 29.675499),(26 30.950329),(27 30.967571),(28 32.271675),(29 34.93595),(30 36.14467),(31 36.14121),(32 37.387657),(33 39.4434),(34 40.049812),(35 40.03551),(36 40.597),(37 41.260857),(38 41.53733),(39 41.526024),(40 41.968563),(41 42.164856),(42 41.93562),
(1 1.0690928),(2 1.896854),(3 1.897502),(4 2.8565047),(5 5.411817),(6 6.7722325),(7 6.78184),(8 8.276216),(9 11.29892),(10 12.548238),(11 12.550802),(12 13.672125),(13 15.792374),(14 16.723885),(15 16.747992),(16 17.704754),(17 19.653559),(18 20.520271),(19 20.525597),(20 21.34815),(21 23.045006),(22 23.99656),(23 24.0027),(24 24.940683),(25 25.807398),(26 26.410112),(27 26.4311),(28 27.025015),(29 28.522408),(30 29.297895),(31 29.297892),(32 30.204433),(33 31.53328),(34 31.993252),(35 32.00688),(36 32.356552),(37 32.609245),(38 32.72353),(39 32.718086),(40 32.66639),(41 32.637608),(42 32.491745),
(1 1.4444494),(2 2.5849493),(3 2.5847437),(4 3.8518698),(5 7.196855),(6 8.889035),(7 8.899764),(8 10.834843),(9 14.739597),(10 16.417816),(11 16.429693),(12 17.844584),(13 19.90986),(14 20.659786),(15 20.670528),(16 21.41949),(17 23.278292),(18 24.448555),(19 24.468668),(20 25.460255),(21 27.295792),(22 28.24391),(23 28.263876),(24 29.0865),(25 30.289316),(26 30.799458),(27 30.81186),(28 31.493464),(29 33.29023),(30 34.042908),(31 34.042053),(32 34.92564),(33 36.31415),(34 36.997936),(35 37.002884),(36 37.679333),(37 38.28202),(38 38.639008),(39 38.63885),(40 38.861256),(41 38.860928),(42 38.976658),
(1 1.5639429),(2 2.8018994),(3 2.8024182),(4 4.2544017),(5 7.9287047),(6 9.697596),(7 9.706561),(8 11.651111),(9 15.376999),(10 16.753195),(11 16.775742),(12 17.858551),(13 19.227562),(14 19.821684),(15 19.846916),(16 20.587276),(17 22.793663),(18 24.059723),(19 24.079422),(20 25.175896),(21 27.028336),(22 27.764778),(23 27.780577),(24 28.595293),(25 29.302485),(26 29.666378),(27 29.681534),(28 29.97227),(29 31.18394),(30 31.999512),(31 32.00213),(32 32.91045),(33 34.34735),(34 35.046684),(35 35.055874),(36 35.827835),(37 36.462128),(38 36.519726),(39 36.52012),(40 36.481396),(41 36.521847),(42 36.528923),
(1 1.4016614),(2 2.513177),(3 2.514097),(4 3.748688),(5 6.6033235),(6 8.021758),(7 8.033239),(8 9.540972),(9 11.953174),(10 12.645449),(11 12.647955),(12 13.092751),(13 13.884123),(14 14.455076),(15 14.459612),(16 15.113557),(17 16.634708),(18 17.317114),(19 17.319912),(20 17.930717),(21 18.708035),(22 19.013182),(23 19.031998),(24 19.186295),(25 19.820904),(26 20.40145),(27 20.409348),(28 20.925014),(29 22.382053),(30 23.071274),(31 23.06889),(32 23.606451),(33 24.423674),(34 24.887428),(35 24.900944),(36 25.501162),(37 26.161795),(38 26.223858),(39 26.22065),(40 26.295273),(41 26.403572),(42 26.494286),
(1 1.7296997),(2 3.0564046),(3 3.0572093),(4 4.5222597),(5 7.7619624),(6 9.178777),(7 9.182876),(8 10.65528),(9 13.002878),(10 13.472148),(11 13.483916),(12 13.718439),(13 14.286947),(14 14.941086),(15 14.939607),(16 15.630887),(17 17.441133),(18 18.287199),(19 18.316956),(20 19.153324),(21 20.39868),(22 20.8878),(23 20.902908),(24 21.495775),(25 22.161491),(26 22.642025),(27 22.642948),(28 22.963848),(29 23.579773),(30 23.607075),(31 23.604643),(32 23.652798),(33 24.085585),(34 24.405655),(35 24.413847),(36 25.008003),(37 25.565756),(38 25.711481),(39 25.722115),(40 25.66085),(41 25.90933),(42 26.160885),
(1 1.7197063),(2 2.9828465),(3 2.9829488),(4 4.370448),(5 7.51227),(6 8.939844),(7 8.938241),(8 10.222635),(9 11.598451),(10 11.886555),(11 11.88386),(12 12.256455),(13 13.388868),(14 14.241489),(15 14.248036),(16 15.09113),(17 16.385933),(18 16.935581),(19 16.93545),(20 17.441292),(21 17.914305),(22 18.255909),(23 18.26994),(24 18.621086),(25 19.328045),(26 19.882292),(27 19.892519),(28 20.29246),(29 21.462978),(30 21.748024),(31 21.748007),(32 21.994421),(33 22.414392),(34 22.6474),(35 22.649647),(36 23.034512),(37 23.537382),(38 23.664957),(39 23.676733),(40 23.790049),(41 24.01432),(42 24.01352),
(1 1.6191941),(2 2.7557719),(3 2.7554777),(4 4.0036817),(5 6.8195357),(6 7.947501),(7 7.9577746),(8 8.925321),(9 10.2277975),(10 10.652594),(11 10.657018),(12 10.966461),(13 11.772819),(14 12.388316),(15 12.405116),(16 13.066497),(17 14.3431015),(18 14.830373),(19 14.843167),(20 15.218642),(21 15.772688),(22 16.180414),(23 16.20236),(24 16.596306),(25 17.290216),(26 17.677097),(27 17.671831),(28 17.98988),(29 18.705725),(30 18.89696),(31 18.894749),(32 18.979773),(33 19.228605),(34 19.432272),(35 19.430176),(36 19.642725),(37 20.298712),(38 20.55297),(39 20.56311),(40 20.679668),(41 21.009714),(42 20.963474),
(1 1.4729123),(2 2.4770975),(3 2.4767685),(4 3.6332498),(5 6.217563),(6 7.224129),(7 7.2302713),(8 8.016205),(9 8.780748),(10 9.208285),(11 9.218295),(12 9.783245),(13 10.996317),(14 11.519396),(15 11.519126),(16 11.968694),(17 12.610655),(18 12.922253),(19 12.933626),(20 13.230013),(21 13.874535),(22 14.084588),(23 14.094959),(24 14.405269),(25 14.906971),(26 15.191294),(27 15.19373),(28 15.41892),(29 15.937673),(30 16.050285),(31 16.050524),(32 16.138224),(33 16.23161),(34 16.467125),(35 16.476233),(36 16.851587),(37 17.315414),(38 17.392935),(39 17.395727),(40 17.433899),(41 17.791353),(42 17.794203),
(1 1.2513261),(2 2.0486562),(3 2.048922),(4 2.9552097),(5 4.907362),(6 5.5440893),(7 5.550855),(8 6.080669),(9 7.053448),(10 7.5757875),(11 7.577728),(12 8.085312),(13 8.601604),(14 8.871735),(15 8.882882),(16 9.133887),(17 9.642872),(18 9.986609),(19 9.989467),(20 10.286043),(21 10.617878),(22 10.807167),(23 10.8189),(24 11.045614),(25 11.262855),(26 11.490257),(27 11.494071),(28 11.682024),(29 11.862867),(30 12.121037),(31 12.119989),(32 12.213619),(33 12.60578),(34 12.785923),(35 12.783116),(36 12.892884),(37 13.271353),(38 13.400844),(39 13.407349),(40 13.427253),(41 13.699677),(42 13.705734),
