1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.5981605),(2 1.2713078),(3 1.2658329),(4 2.2955418),(5 6.498158),(6 8.861229),(7 8.905837),(8 10.926858),(9 13.770974),(10 14.587253),(11 14.501496),(12 14.935689),(13 16.167109),(14 14.929672),(15 14.855472),(16 13.844118),(17 11.528815),(18 11.348652),(19 11.415663),(20 12.7009),(21 16.373592),(22 17.564245),(23 17.66785),(24 17.728416),(25 17.060457),(26 16.6774),(27 16.610586),(28 17.35066),(29 21.022665),(30 22.56749),(31 22.55436),(32 24.249315),(33 29.468744),(34 32.011116),(35 32.179028),(36 33.583107),(37 34.581104),(38 36.05641),(39 36.283684),(40 37.879704),(41 42.822746),(42 46.121708),
(1 8.755477),(2 12.58735),(3 12.598818),(4 15.67252),(5 22.073225),(6 23.853018),(7 23.989058),(8 25.744274),(9 30.786118),(10 32.676785),(11 32.73257),(12 35.155872),(13 36.66335),(14 36.353466),(15 36.365185),(16 36.916798),(17 38.47789),(18 38.17385),(19 38.169796),(20 39.273018),(21 37.74166),(22 38.33352),(23 38.337605),(24 39.690384),(25 42.652615),(26 44.819935),(27 44.84826),(28 46.440086),(29 46.314053),(30 47.050842),(31 47.06089),(32 48.395996),(33 47.1254),(34 47.704983),(35 47.82172),(36 49.408184),(37 53.37566),(38 53.68544),(39 53.620365),(40 53.401127),(41 53.77465),(42 53.588135),
(1 8.952928),(2 13.161444),(3 13.164055),(4 17.258806),(5 24.3028),(6 25.238697),(7 25.232264),(8 26.281803),(9 30.2768),(10 30.34412),(11 30.392076),(12 33.288166),(13 37.356754),(14 37.72334),(15 37.728798),(16 39.890205),(17 46.20362),(18 47.84371),(19 47.934235),(20 47.76119),(21 46.227486),(22 45.857357),(23 45.839867),(24 45.833866),(25 48.155235),(26 48.466988),(27 48.559654),(28 49.66904),(29 51.559113),(30 49.323795),(31 49.320953),(32 49.9506),(33 52.811523),(34 54.87574),(35 55.032146),(36 56.924885),(37 59.423653),(38 58.48345),(39 58.445827),(40 58.360107),(41 59.476917),(42 58.774727),
(1 8.377194),(2 12.008509),(3 12.018594),(4 15.60578),(5 24.371223),(6 25.193409),(7 25.186008),(8 25.005112),(9 29.878698),(10 31.482977),(11 31.590775),(12 32.62133),(13 36.27619),(14 36.780293),(15 36.977486),(16 38.41868),(17 40.44593),(18 39.663548),(19 39.630806),(20 39.125153),(21 41.487972),(22 43.671745),(23 43.5503),(24 45.40994),(25 46.408173),(26 46.534748),(27 46.67027),(28 47.086636),(29 49.043663),(30 51.0741),(31 51.09906),(32 54.11019),(33 53.05942),(34 52.35068),(35 52.348686),(36 53.029213),(37 56.56344),(38 59.542362),(39 59.549713),(40 60.087326),(41 59.33697),(42 60.685616),
(1 9.17313),(2 13.410113),(3 13.396381),(4 17.12795),(5 21.61193),(6 23.186005),(7 23.316193),(8 26.213501),(9 31.11678),(10 33.28801),(11 33.324673),(12 35.62736),(13 36.862835),(14 37.833576),(15 38.026615),(16 37.234592),(17 40.759678),(18 42.088825),(19 42.188484),(20 42.928513),(21 45.328304),(22 46.063324),(23 46.099174),(24 46.03937),(25 45.110725),(26 44.786423),(27 44.957577),(28 44.966118),(29 48.612072),(30 51.42885),(31 51.404995),(32 51.40955),(33 51.311607),(34 52.209553),(35 52.356564),(36 54.698826),(37 55.64541),(38 54.18741),(39 54.060093),(40 52.821056),(41 54.578938),(42 56.634636),
(1 8.692389),(2 12.774757),(3 12.782687),(4 16.473959),(5 20.714945),(6 22.937845),(7 22.985104),(8 25.554375),(9 28.985249),(10 30.041162),(11 30.203257),(12 32.111637),(13 32.809414),(14 34.743565),(15 34.806858),(16 36.652203),(17 40.00949),(18 40.10796),(19 40.157196),(20 39.30114),(21 40.63229),(22 41.04181),(23 41.064465),(24 40.713978),(25 40.847042),(26 40.185566),(27 40.22702),(28 41.085644),(29 43.93334),(30 44.626217),(31 44.631634),(32 45.248383),(33 46.298683),(34 46.60939),(35 46.608902),(36 49.29026),(37 50.25873),(38 50.141323),(39 49.942875),(40 49.92567),(41 53.187336),(42 52.51937),
(1 8.638668),(2 12.46932),(3 12.46334),(4 16.16348),(5 21.651625),(6 24.063412),(7 24.092108),(8 25.830206),(9 28.832119),(10 29.139074),(11 29.256987),(12 31.989212),(13 33.72285),(14 34.995388),(15 35.009407),(16 36.79779),(17 39.524475),(18 40.32188),(19 40.25702),(20 40.718285),(21 42.900436),(22 42.61888),(23 42.72455),(24 42.574352),(25 43.36336),(26 44.073086),(27 43.96675),(28 43.930645),(29 44.46323),(30 46.116627),(31 46.119164),(32 47.00607),(33 49.871113),(34 51.446785),(35 51.47604),(36 51.86605),(37 54.41954),(38 54.845734),(39 54.85408),(40 55.827858),(41 56.301388),(42 56.170097),
(1 8.312097),(2 12.02767),(3 12.024862),(4 15.956483),(5 22.41711),(6 23.94895),(7 24.065851),(8 24.838818),(9 28.85108),(10 31.693481),(11 31.651665),(12 34.264317),(13 35.552826),(14 36.502453),(15 36.39048),(16 36.38637),(17 36.74146),(18 37.133926),(19 37.089653),(20 36.487328),(21 36.854702),(22 37.636925),(23 37.678978),(24 37.908653),(25 39.60542),(26 39.557472),(27 39.533775),(28 39.7154),(29 42.183605),(30 44.752625),(31 44.75509),(32 47.237015),(33 47.639385),(34 49.104946),(35 49.35928),(36 49.838715),(37 51.444344),(38 52.32034),(39 52.348793),(40 52.264988),(41 50.941505),(42 50.90554),
(1 8.61713),(2 12.747395),(3 12.755857),(4 16.199839),(5 23.428427),(6 26.055653),(7 26.040972),(8 27.769522),(9 30.566002),(10 32.04295),(11 32.277206),(12 34.774685),(13 37.294807),(14 38.133984),(15 38.164757),(16 37.388718),(17 39.030544),(18 39.715614),(19 39.88163),(20 41.039143),(21 41.536045),(22 42.247246),(23 42.275402),(24 42.060795),(25 43.560696),(26 45.68731),(27 45.74614),(28 45.261047),(29 45.472523),(30 46.99871),(31 47.00266),(32 48.22382),(33 49.703476),(34 50.11477),(35 50.139423),(36 49.77122),(37 50.22357),(38 51.297623),(39 51.41593),(40 52.543022),(41 51.45138),(42 52.150585),
(1 8.376831),(2 12.032131),(3 12.023797),(4 15.873808),(5 23.360771),(6 24.327211),(7 24.37),(8 25.525919),(9 29.133074),(10 31.555876),(11 31.60269),(12 33.21221),(13 34.078075),(14 35.555714),(15 35.64677),(16 37.426933),(17 37.32003),(18 37.4757),(19 37.45926),(20 38.58808),(21 39.473648),(22 40.186607),(23 40.291386),(24 41.746468),(25 44.548435),(26 45.265263),(27 45.265377),(28 44.92012),(29 47.079185),(30 47.797665),(31 47.793964),(32 49.010788),(33 50.297657),(34 50.950653),(35 51.171623),(36 51.94337),(37 51.216114),(38 50.354076),(39 50.36553),(40 49.683258),(41 49.355312),(42 50.763535),
(1 7.7575765),(2 11.053716),(3 11.056149),(4 13.754146),(5 20.308607),(6 22.841917),(7 22.921618),(8 23.987127),(9 28.447947),(10 29.453726),(11 29.679756),(12 31.215523),(13 33.268253),(14 34.16682),(15 34.242893),(16 35.165012),(17 38.319782),(18 38.11686),(19 38.291576),(20 39.24997),(21 39.740105),(22 39.855396),(23 39.81847),(24 41.058178),(25 44.40192),(26 44.92454),(27 45.054806),(28 45.989708),(29 47.01851),(30 48.955566),(31 48.945778),(32 48.68761),(33 48.947227),(34 49.40918),(35 49.46507),(36 49.060966),(37 49.229313),(38 51.45987),(39 51.683167),(40 52.461845),(41 52.42069),(42 52.68292),
(1 7.987313),(2 11.392065),(3 11.3963375),(4 15.085473),(5 21.684408),(6 22.942907),(7 23.05078),(8 25.658005),(9 27.263529),(10 28.588284),(11 28.640059),(12 31.495848),(13 33.536575),(14 34.607944),(15 34.702713),(16 35.224804),(17 37.742096),(18 37.33061),(19 37.478863),(20 38.581944),(21 39.02282),(22 39.253033),(23 39.312775),(24 39.470398),(25 39.633766),(26 40.82366),(27 40.871563),(28 40.33334),(29 41.791203),(30 42.704113),(31 42.729984),(32 43.981056),(33 45.373966),(34 45.68275),(35 45.73386),(36 46.10363),(37 46.31023),(38 46.543133),(39 46.514034),(40 47.32088),(41 48.40675),(42 49.44403),
(1 7.5825267),(2 11.593911),(3 11.605622),(4 15.627347),(5 20.931606),(6 22.53108),(7 22.64333),(8 23.975971),(9 27.608498),(10 29.844551),(11 29.723816),(12 31.470804),(13 34.609676),(14 34.676167),(15 34.854507),(16 34.51867),(17 35.990677),(18 35.647182),(19 35.65203),(20 35.41632),(21 37.87624),(22 37.690735),(23 37.747974),(24 37.394424),(25 37.694424),(26 39.967075),(27 40.04714),(28 41.889706),(29 43.44993),(30 43.856888),(31 43.83872),(32 44.278233),(33 46.033894),(34 47.640797),(35 47.67256),(36 48.876793),(37 51.85294),(38 52.684956),(39 52.68332),(40 51.72101),(41 51.824406),(42 51.90125),
(1 7.503633),(2 11.354253),(3 11.353842),(4 14.906305),(5 19.91374),(6 22.197536),(7 22.30175),(8 24.293026),(9 26.36313),(10 28.075285),(11 28.13403),(12 30.308146),(13 32.495007),(14 32.463066),(15 32.443336),(16 34.183453),(17 37.437813),(18 37.956104),(19 38.040207),(20 38.271008),(21 38.35235),(22 38.592808),(23 38.695995),(24 39.3628),(25 41.170746),(26 44.01326),(27 44.151833),(28 43.866318),(29 43.561913),(30 43.857594),(31 43.855396),(32 44.335747),(33 45.185482),(34 44.394287),(35 44.42709),(36 44.513626),(37 46.108562),(38 47.549797),(39 47.67515),(40 47.63174),(41 46.89745),(42 48.269913),
(1 7.5814238),(2 11.694343),(3 11.708224),(4 15.342483),(5 20.53179),(6 22.340185),(7 22.397837),(8 25.369453),(9 28.220352),(10 29.596521),(11 29.644955),(12 31.772532),(13 36.35733),(14 38.81493),(15 38.910465),(16 40.075943),(17 37.74968),(18 38.840694),(19 38.93745),(20 40.9667),(21 42.477444),(22 42.682167),(23 42.61833),(24 44.465225),(25 45.17133),(26 46.554283),(27 46.730656),(28 46.587067),(29 47.9323),(30 48.515163),(31 48.522125),(32 47.824043),(33 48.772236),(34 48.747597),(35 48.832317),(36 48.17178),(37 49.65865),(38 51.468586),(39 51.364594),(40 52.347637),(41 51.293873),(42 51.292118),
(1 6.8568287),(2 10.473839),(3 10.468686),(4 13.376276),(5 19.790194),(6 21.128315),(7 21.172318),(8 22.67626),(9 24.565891),(10 26.16724),(11 26.286856),(12 29.128704),(13 31.100817),(14 32.195103),(15 32.27764),(16 33.9804),(17 37.07557),(18 36.897015),(19 36.959633),(20 38.28612),(21 39.308758),(22 39.94174),(23 39.91314),(24 41.06021),(25 40.797752),(26 40.819164),(27 40.96942),(28 40.893223),(29 43.44585),(30 44.080414),(31 44.065),(32 44.57534),(33 45.408234),(34 45.483368),(35 45.567947),(36 46.02264),(37 44.886494),(38 44.960606),(39 44.90911),(40 45.375782),(41 46.752502),(42 48.2185),
(1 7.641693),(2 10.634111),(3 10.643758),(4 13.913271),(5 19.612862),(6 21.784443),(7 21.785957),(8 23.272255),(9 26.18334),(10 27.841187),(11 27.869257),(12 29.61979),(13 30.533283),(14 31.077766),(15 31.12079),(16 31.585428),(17 34.41752),(18 35.9278),(19 36.081516),(20 36.893158),(21 37.86912),(22 38.07401),(23 38.33891),(24 38.69465),(25 38.510727),(26 39.451916),(27 39.705727),(28 41.116955),(29 41.482647),(30 41.389645),(31 41.378807),(32 40.651962),(33 40.185856),(34 41.474598),(35 41.641685),(36 41.581413),(37 42.547615),(38 44.44084),(39 44.399025),(40 44.45494),(41 45.71476),(42 46.417004),
(1 7.4996696),(2 11.256151),(3 11.248912),(4 14.358058),(5 20.624298),(6 23.056385),(7 23.16406),(8 24.192951),(9 26.83231),(10 29.015081),(11 29.08848),(12 30.421272),(13 31.87109),(14 32.22046),(15 32.335136),(16 32.591293),(17 35.82767),(18 36.325893),(19 36.379665),(20 36.707565),(21 37.72766),(22 38.36909),(23 38.449417),(24 38.999355),(25 40.846916),(26 42.11007),(27 42.258118),(28 44.110443),(29 43.99109),(30 45.994175),(31 45.991756),(32 47.1998),(33 44.763737),(34 43.74269),(35 43.83875),(36 44.144806),(37 46.54478),(38 46.218834),(39 46.226025),(40 46.57793),(41 47.839115),(42 47.618393),
(1 7.553826),(2 10.718969),(3 10.722937),(4 13.241938),(5 17.849417),(6 19.029661),(7 19.111418),(8 20.843338),(9 23.294643),(10 25.371212),(11 25.486498),(12 27.746172),(13 29.94943),(14 30.66702),(15 30.564322),(16 30.379814),(17 32.138218),(18 33.152775),(19 33.244915),(20 33.67791),(21 32.789303),(22 33.94869),(23 34.005478),(24 35.083546),(25 37.793476),(26 37.31172),(27 37.35099),(28 36.96386),(29 38.324677),(30 38.49091),(31 38.47923),(32 38.785957),(33 38.396515),(34 39.883526),(35 39.8766),(36 40.427456),(37 40.55406),(38 40.70402),(39 40.672863),(40 41.10659),(41 40.75465),(42 41.56306),
(1 7.2346225),(2 10.730841),(3 10.723164),(4 14.344665),(5 19.655079),(6 22.016832),(7 21.944916),(8 23.260876),(9 25.220156),(10 26.448181),(11 26.555672),(12 27.992884),(13 30.252321),(14 31.626358),(15 31.724096),(16 31.438772),(17 30.89801),(18 32.568436),(19 32.78119),(20 32.59172),(21 32.16068),(22 31.9558),(23 32.04204),(24 32.234856),(25 35.844864),(26 38.463123),(27 38.472527),(28 39.3394),(29 39.33043),(30 39.578026),(31 39.583683),(32 39.80738),(33 39.20977),(34 40.25327),(35 40.207386),(36 41.213837),(37 42.57419),(38 43.17949),(39 43.187828),(40 42.45859),(41 41.99433),(42 41.968235),
(1 7.180561),(2 10.920238),(3 10.919097),(4 13.680419),(5 17.492487),(6 19.212395),(7 19.316473),(8 20.848179),(9 23.812887),(10 24.68845),(11 24.790295),(12 27.153852),(13 29.904884),(14 30.78935),(15 30.841917),(16 31.237644),(17 33.27517),(18 33.98129),(19 34.07052),(20 32.79121),(21 33.378685),(22 33.81721),(23 33.806267),(24 35.68083),(25 37.94395),(26 38.80285),(27 38.970135),(28 39.74418),(29 40.420246),(30 40.09593),(31 40.089024),(32 40.52542),(33 41.995865),(34 43.71792),(35 43.723408),(36 44.645218),(37 44.304123),(38 44.26006),(39 44.20959),(40 44.937916),(41 43.505116),(42 43.237007),
(1 7.377474),(2 10.784509),(3 10.77827),(4 13.372589),(5 19.475529),(6 19.807484),(7 19.918987),(8 20.344145),(9 25.149042),(10 26.859097),(11 26.915232),(12 28.322166),(13 29.808224),(14 30.31599),(15 30.474503),(16 31.383022),(17 33.79242),(18 34.273808),(19 34.334377),(20 33.982994),(21 33.729088),(22 35.411236),(23 35.58552),(24 36.23927),(25 36.032043),(26 36.54304),(27 36.59297),(28 37.25535),(29 37.438457),(30 39.204784),(31 39.18585),(32 39.858444),(33 40.042374),(34 41.041016),(35 41.039555),(36 39.80335),(37 40.663174),(38 41.831493),(39 41.9091),(40 41.985428),(41 42.00951),(42 42.207165),
(1 6.785102),(2 10.717879),(3 10.703218),(4 12.958564),(5 17.934736),(6 19.813402),(7 19.900793),(8 21.449718),(9 24.604855),(10 27.473917),(11 27.67061),(12 28.968882),(13 28.329506),(14 29.095781),(15 29.12098),(16 29.897747),(17 31.351696),(18 32.83736),(19 33.06596),(20 33.14457),(21 34.431946),(22 35.369736),(23 35.323692),(24 35.746635),(25 36.359177),(26 36.798767),(27 36.87579),(28 36.987843),(29 38.794876),(30 40.312138),(31 40.328503),(32 40.327747),(33 39.71162),(34 40.926216),(35 40.844563),(36 41.056213),(37 40.014057),(38 39.80179),(39 39.79116),(40 39.95883),(41 39.222202),(42 39.770626),
(1 7.322779),(2 10.490697),(3 10.500406),(4 13.213098),(5 18.207052),(6 19.087875),(7 19.20512),(8 19.909575),(9 22.281767),(10 23.602009),(11 23.61196),(12 25.156261),(13 27.49863),(14 27.728008),(15 27.868204),(16 27.980787),(17 30.233526),(18 32.262486),(19 32.361366),(20 34.53097),(21 34.592617),(22 35.471893),(23 35.557297),(24 35.921146),(25 35.833435),(26 36.326977),(27 36.4168),(28 36.467377),(29 35.998325),(30 35.87622),(31 35.87083),(32 36.684116),(33 37.56218),(34 37.408325),(35 37.39981),(36 37.51499),(37 38.128105),(38 38.25324),(39 38.324116),(40 38.41838),(41 37.788708),(42 38.669373),
(1 7.176357),(2 10.268989),(3 10.272226),(4 13.439569),(5 19.195087),(6 21.06159),(7 21.05255),(8 21.569572),(9 23.679617),(10 25.644432),(11 25.707304),(12 27.643433),(13 29.403896),(14 30.39845),(15 30.44254),(16 31.478394),(17 32.44967),(18 34.604893),(19 34.74025),(20 36.03337),(21 35.727962),(22 36.94044),(23 37.117733),(24 38.116364),(25 38.11971),(26 39.55062),(27 39.67235),(28 39.977173),(29 42.057316),(30 42.40427),(31 42.38819),(32 42.646408),(33 43.638363),(34 43.48558),(35 43.53498),(36 43.626617),(37 44.225376),(38 43.67063),(39 43.737854),(40 43.864872),(41 44.566708),(42 44.502228),
(1 7.098045),(2 10.492953),(3 10.494978),(4 13.67532),(5 17.387714),(6 19.107958),(7 19.118748),(8 20.559973),(9 24.24914),(10 25.874334),(11 25.93136),(12 27.572105),(13 29.168701),(14 30.655922),(15 30.53604),(16 30.690464),(17 31.278494),(18 30.927904),(19 31.004515),(20 32.088562),(21 31.69254),(22 31.506207),(23 31.63293),(24 30.792036),(25 31.761778),(26 32.92198),(27 33.060432),(28 34.05745),(29 36.05712),(30 36.929283),(31 36.933777),(32 38.140846),(33 36.735622),(34 37.993484),(35 38.00505),(36 38.41545),(37 39.908546),(38 40.695538),(39 40.598576),(40 41.26381),(41 41.471775),(42 42.35038),
(1 7.1419697),(2 10.277314),(3 10.281625),(4 13.600557),(5 19.10806),(6 20.403156),(7 20.466179),(8 21.775776),(9 23.793941),(10 25.259283),(11 25.317566),(12 26.394672),(13 27.256124),(14 27.600243),(15 27.623854),(16 28.262703),(17 30.160812),(18 29.699095),(19 29.720247),(20 30.175278),(21 31.558254),(22 31.849092),(23 31.976553),(24 33.696144),(25 37.136787),(26 37.72789),(27 37.786736),(28 37.739742),(29 37.165306),(30 37.58399),(31 37.58214),(32 38.75944),(33 39.631798),(34 38.700638),(35 38.763924),(36 39.916466),(37 40.633873),(38 39.834263),(39 39.817444),(40 39.569733),(41 39.219135),(42 40.210735),
(1 6.3249598),(2 9.113825),(3 9.115691),(4 11.794884),(5 17.187052),(6 19.571072),(7 19.646465),(8 20.50848),(9 21.687386),(10 24.161774),(11 24.314287),(12 25.331573),(13 27.402056),(14 28.186947),(15 28.173193),(16 28.103292),(17 30.016277),(18 30.14087),(19 30.194326),(20 31.779938),(21 32.870056),(22 33.038456),(23 33.02616),(24 34.830093),(25 36.584026),(26 36.721317),(27 36.77209),(28 37.486904),(29 37.542957),(30 37.823124),(31 37.8348),(32 38.153946),(33 38.326664),(34 39.4377),(35 39.49384),(36 40.159626),(37 42.264763),(38 41.548645),(39 41.486588),(40 41.25645),(41 40.183933),(42 40.0879),
(1 6.7302413),(2 9.150776),(3 9.15112),(4 11.83357),(5 16.938328),(6 18.495434),(7 18.567835),(8 20.28971),(9 22.52823),(10 24.36769),(11 24.369473),(12 25.648598),(13 26.766392),(14 28.818356),(15 28.800058),(16 29.67637),(17 30.356499),(18 30.1676),(19 30.14189),(20 29.915098),(21 30.544624),(22 30.358591),(23 30.31838),(24 31.422241),(25 32.943798),(26 33.37197),(27 33.479744),(28 33.996475),(29 35.72708),(30 35.05466),(31 35.0481),(32 34.430058),(33 34.836723),(34 36.03846),(35 35.969048),(36 36.722603),(37 37.08854),(38 36.690426),(39 36.651077),(40 36.265533),(41 36.803833),(42 37.947033),
(1 6.9681435),(2 9.727755),(3 9.7244425),(4 12.40605),(5 16.967817),(6 18.147968),(7 18.151937),(8 18.622217),(9 22.28501),(10 23.697126),(11 23.753881),(12 25.071598),(13 26.728897),(14 27.406012),(15 27.372164),(16 28.329811),(17 29.771948),(18 30.025919),(19 30.023401),(20 31.618488),(21 31.789938),(22 33.398293),(23 33.450058),(24 35.31897),(25 34.87905),(26 34.05589),(27 34.105072),(28 33.432564),(29 34.953407),(30 36.386936),(31 36.389668),(32 37.038647),(33 38.690987),(34 38.46979),(35 38.51137),(36 39.12313),(37 38.075863),(38 38.37138),(39 38.371582),(40 38.948177),(41 39.78462),(42 39.414967),
(1 6.5083375),(2 9.802785),(3 9.799383),(4 12.143169),(5 16.554167),(6 18.761515),(7 18.800644),(8 20.17528),(9 21.93225),(10 23.152702),(11 23.20593),(12 24.844578),(13 25.668781),(14 28.009636),(15 28.048925),(16 28.661324),(17 30.181133),(18 30.989086),(19 30.980524),(20 32.56871),(21 32.58409),(22 33.365322),(23 33.469368),(24 35.45355),(25 35.62355),(26 36.57359),(27 36.57863),(28 36.776104),(29 37.78388),(30 37.489582),(31 37.493256),(32 37.632668),(33 37.7691),(34 37.791073),(35 37.95005),(36 37.63898),(37 37.510918),(38 36.601765),(39 36.615368),(40 36.889732),(41 37.053444),(42 37.209682),
(1 6.5398493),(2 9.488833),(3 9.478861),(4 11.788015),(5 16.72152),(6 18.659843),(7 18.750275),(8 19.711212),(9 22.710155),(10 23.35862),(11 23.448544),(12 24.998861),(13 25.49546),(14 26.207157),(15 26.295683),(16 26.637028),(17 28.03264),(18 28.727484),(19 28.753038),(20 28.511856),(21 28.86374),(22 28.844572),(23 28.858833),(24 30.012531),(25 31.896437),(26 32.755028),(27 32.771225),(28 33.257423),(29 35.312218),(30 37.033806),(31 37.043987),(32 36.880802),(33 37.32181),(34 37.24682),(35 37.298706),(36 37.064316),(37 36.587093),(38 37.719646),(39 37.664093),(40 38.170803),(41 37.23839),(42 38.0169),
(1 6.1471734),(2 9.068886),(3 9.0705185),(4 11.6331),(5 15.902198),(6 17.52718),(7 17.555365),(8 18.772053),(9 21.1199),(10 22.380663),(11 22.377851),(12 23.652882),(13 25.621635),(14 26.020378),(15 26.121313),(16 27.335283),(17 29.08271),(18 28.480436),(19 28.580639),(20 29.325417),(21 30.05695),(22 30.33542),(23 30.372778),(24 30.687956),(25 31.896759),(26 32.56922),(27 32.745472),(28 33.23327),(29 34.44566),(30 36.020386),(31 36.026684),(32 36.89068),(33 37.417873),(34 37.31255),(35 37.290653),(36 38.408333),(37 36.126045),(38 35.71423),(39 35.706997),(40 36.969517),(41 36.42037),(42 37.355118),
(1 6.2371974),(2 9.417495),(3 9.410164),(4 11.630864),(5 15.079827),(6 17.255182),(7 17.312916),(8 19.118542),(9 21.901138),(10 23.587172),(11 23.748514),(12 25.285929),(13 28.175648),(14 29.036663),(15 29.001272),(16 28.222536),(17 30.334883),(18 30.372227),(19 30.50062),(20 30.521784),(21 31.44222),(22 31.859028),(23 31.883724),(24 31.60127),(25 32.558594),(26 32.31036),(27 32.373528),(28 32.45722),(29 32.30967),(30 33.859142),(31 33.86804),(32 34.894382),(33 35.819813),(34 35.41954),(35 35.482716),(36 36.5901),(37 37.484867),(38 38.156605),(39 38.16547),(40 38.354362),(41 39.46357),(42 39.931744),
(1 6.6018386),(2 9.368777),(3 9.367007),(4 12.156708),(5 17.158035),(6 19.235113),(7 19.218239),(8 20.199),(9 22.751766),(10 24.52419),(11 24.594501),(12 24.750998),(13 26.7125),(14 26.775389),(15 26.687647),(16 27.995363),(17 28.897112),(18 29.709982),(19 29.737656),(20 30.94338),(21 32.53584),(22 32.732506),(23 32.819153),(24 32.994762),(25 34.017925),(26 34.784046),(27 34.768246),(28 35.120922),(29 35.037136),(30 34.63584),(31 34.633617),(32 35.97479),(33 37.06422),(34 37.383324),(35 37.435837),(36 37.81978),(37 39.40269),(38 39.746574),(39 39.7387),(40 39.74884),(41 40.41301),(42 40.779747),
