1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,
(1 0.47691667),(2 0.76529807),(3 0.7646246),(4 1.2189256),(5 2.6212392),(6 3.1644585),(7 3.1700287),(8 3.8619003),(9 5.4500146),(10 6.2876635),(11 6.299878),(12 7.0332108),(13 8.892231),(14 9.699254),(15 9.699752),(16 10.341673),(17 11.888872),(18 12.673457),(19 12.68495),(20 13.3442),(21 13.923138),(22 14.317746),(23 14.312765),(24 14.950526),(25 15.8268385),(26 16.71157),(27 16.731617),(28 17.352312),(29 18.961138),(30 19.7113),(31 19.699656),(32 20.70096),(33 22.065548),(34 22.85128),(35 22.828997),(36 23.17012),(37 23.627163),(38 24.234962),(39 24.222046),(40 25.07565),(41 25.776014),(42 25.79482),
(1 0.85463095),(2 1.5809854),(3 1.5804144),(4 2.5954425),(5 5.4119153),(6 6.7284),(7 6.762766),(8 8.17608),(9 11.162421),(10 12.681737),(11 12.687977),(12 14.338168),(13 17.144526),(14 18.529554),(15 18.5432),(16 19.499388),(17 21.534609),(18 22.924177),(19 22.979984),(20 24.36998),(21 26.902306),(22 28.070185),(23 28.095507),(24 29.056574),(25 30.938395),(26 32.170902),(27 32.18887),(28 33.05186),(29 35.86683),(30 37.75234),(31 37.743828),(32 39.50281),(33 41.544594),(34 42.617348),(35 42.642227),(36 43.654846),(37 43.158546),(38 42.989452),(39 42.972702),(40 43.526375),(41 43.59762),(42 43.14497),
(1 1.1524073),(2 2.0992892),(3 2.1012137),(4 3.2563477),(5 6.0939603),(6 7.4955173),(7 7.497011),(8 8.994178),(9 12.103032),(10 13.673612),(11 13.670062),(12 15.121282),(13 18.504393),(14 20.234941),(15 20.26511),(16 21.953243),(17 24.770172),(18 26.660597),(19 26.64509),(20 28.321321),(21 31.2304),(22 32.569046),(23 32.591797),(24 33.635),(25 36.216644),(26 38.133446),(27 38.170048),(28 39.80421),(29 42.434265),(30 43.92948),(31 43.931168),(32 45.557404),(33 48.248066),(34 49.327854),(35 49.360676),(36 50.015247),(37 49.266136),(38 48.821106),(39 48.80883),(40 48.58785),(41 48.14217),(42 47.974747),
(1 1.881173),(2 3.2958143),(3 3.2965205),(4 5.0564103),(5 9.370991),(6 11.702511),(7 11.719788),(8 14.151616),(9 18.81392),(10 20.752739),(11 20.752861),(12 22.269539),(13 26.164347),(14 27.842005),(15 27.837042),(16 29.706495),(17 32.52003),(18 34.259155),(19 34.267628),(20 35.44615),(21 37.801006),(22 39.182014),(23 39.16551),(24 40.720215),(25 43.05966),(26 44.349068),(27 44.415977),(28 45.72188),(29 48.433033),(30 49.30016),(31 49.297974),(32 49.9553),(33 52.205845),(34 53.42926),(35 53.489273),(36 54.41047),(37 55.52389),(38 56.216442),(39 56.18382),(40 56.99111),(41 56.963276),(42 56.73791),
(1 1.7829008),(2 3.1153412),(3 3.1147904),(4 4.6091237),(5 8.562481),(6 10.750083),(7 10.763453),(8 13.261789),(9 17.68918),(10 19.36858),(11 19.405043),(12 20.705082),(13 23.17233),(14 24.418736),(15 24.393347),(16 26.225464),(17 29.98338),(18 31.917448),(19 31.94251),(20 33.378784),(21 36.155067),(22 38.008373),(23 38.039772),(24 39.679314),(25 42.046227),(26 43.3946),(27 43.41178),(28 44.726437),(29 46.594467),(30 47.34784),(31 47.353878),(32 48.72138),(33 51.311646),(34 51.88652),(35 51.89009),(36 52.505726),(37 53.507896),(38 54.15897),(39 54.14339),(40 54.98724),(41 55.006744),(42 54.731564),
(1 1.5338297),(2 2.6723495),(3 2.6720562),(4 3.753874),(5 6.6324177),(6 7.959121),(7 7.9529963),(8 9.622636),(9 12.859072),(10 14.293861),(11 14.311315),(12 15.417694),(13 17.466295),(14 18.353012),(15 18.388294),(16 19.362276),(17 21.17622),(18 22.135868),(19 22.140415),(20 23.097586),(21 25.307995),(22 26.478682),(23 26.496609),(24 28.037914),(25 30.130697),(26 30.832964),(27 30.851894),(28 31.045565),(29 31.731422),(30 31.754038),(31 31.761166),(32 32.08287),(33 33.06673),(34 33.52946),(35 33.498043),(36 34.125683),(37 34.72475),(38 34.899765),(39 34.897053),(40 34.75788),(41 34.157547),(42 33.840637),
(1 1.9009881),(2 3.2969227),(3 3.2968092),(4 4.5962677),(5 8.138973),(6 10.041377),(7 10.056592),(8 11.976647),(9 16.00543),(10 17.765005),(11 17.7752),(12 19.091015),(13 21.62105),(14 22.545635),(15 22.603622),(16 23.485989),(17 26.331635),(18 27.312435),(19 27.346611),(20 28.136017),(21 29.674604),(22 30.399092),(23 30.396524),(24 31.277216),(25 32.5176),(26 33.10506),(27 33.08492),(28 33.667633),(29 36.117695),(30 37.76279),(31 37.762634),(32 39.386787),(33 41.939934),(34 43.072273),(35 43.022526),(36 44.291283),(37 45.583298),(38 45.706818),(39 45.697025),(40 45.75453),(41 46.128),(42 46.384865),
(1 2.1382635),(2 3.7347429),(3 3.7352047),(4 5.424725),(5 9.380355),(6 11.29697),(7 11.321601),(8 13.386774),(9 17.17054),(10 18.549925),(11 18.604668),(12 19.70738),(13 22.160965),(14 23.276184),(15 23.27482),(16 24.239985),(17 26.153751),(18 27.391375),(19 27.390299),(20 28.532284),(21 30.15679),(22 30.501469),(23 30.539125),(24 30.833649),(25 31.013947),(26 31.426954),(27 31.430258),(28 31.985767),(29 33.62545),(30 34.729195),(31 34.730354),(32 36.235577),(33 37.678837),(34 38.573895),(35 38.554676),(36 39.07637),(37 40.293),(38 40.67279),(39 40.671005),(40 40.91245),(41 41.72786),(42 42.52262),
(1 2.0815845),(2 3.6991959),(3 3.7004256),(4 5.460375),(5 9.854614),(6 11.752499),(7 11.7792845),(8 13.72728),(9 17.09315),(10 18.296713),(11 18.32273),(12 19.313402),(13 21.04931),(14 22.025341),(15 22.032442),(16 22.741968),(17 25.081871),(18 26.358702),(19 26.383265),(20 27.808252),(21 29.680412),(22 30.677723),(23 30.711533),(24 31.718788),(25 32.71831),(26 33.39767),(27 33.41159),(28 33.978474),(29 35.353416),(30 36.146496),(31 36.14015),(32 36.509575),(33 37.079304),(34 38.041462),(35 38.08134),(36 39.246998),(37 41.09308),(38 40.618633),(39 40.610886),(40 40.14177),(41 40.29263),(42 40.380997),
(1 2.19135),(2 3.7446344),(3 3.744196),(4 5.615308),(5 9.762251),(6 11.25589),(7 11.283465),(8 12.720069),(9 15.976444),(10 17.056274),(11 17.06551),(12 17.785898),(13 19.183863),(14 19.76151),(15 19.75398),(16 20.7261),(17 22.715103),(18 24.185848),(19 24.21067),(20 25.498356),(21 27.709887),(22 28.52649),(23 28.553665),(24 29.695057),(25 30.12612),(26 30.43582),(27 30.4525),(28 30.58875),(29 31.221384),(30 31.508724),(31 31.50602),(32 31.919521),(33 34.268795),(34 35.16167),(35 35.17692),(36 36.467827),(37 37.587864),(38 37.68997),(39 37.680027),(40 37.59556),(41 36.966652),(42 36.75387),
(1 2.1476574),(2 3.7029157),(3 3.70297),(4 5.562359),(5 9.0866995),(6 10.37661),(7 10.38137),(8 11.367339),(9 12.933551),(10 13.512616),(11 13.50045),(12 14.160901),(13 15.166826),(14 16.130499),(15 16.171432),(16 17.217932),(17 19.455399),(18 20.242247),(19 20.271822),(20 21.166363),(21 22.155468),(22 22.689497),(23 22.724405),(24 23.271933),(25 23.780771),(26 24.428791),(27 24.441494),(28 25.027418),(29 26.262142),(30 26.617409),(31 26.617136),(32 27.290697),(33 28.197613),(34 28.607111),(35 28.591398),(36 29.157751),(37 29.469307),(38 29.850155),(39 29.865728),(40 29.995918),(41 30.41755),(42 30.740799),
