1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,
(1 0.59095526),(2 1.0420485),(3 1.0422162),(4 1.7374817),(5 3.6654873),(6 4.6750784),(7 4.685223),(8 5.8287473),(9 8.315139),(10 9.652067),(11 9.677015),(12 11.03727),(13 14.070752),(14 15.435868),(15 15.453993),(16 16.743687),(17 19.211752),(18 20.208593),(19 20.234606),(20 21.265799),(21 23.194588),(22 24.344324),(23 24.356997),(24 25.394987),(25 27.526678),(26 28.708042),(27 28.727144),(28 29.61673),(29 32.443153),(30 33.95846),(31 33.946224),(32 35.493107),(33 37.693344),(34 38.74306),(35 38.712322),(36 39.47395),(37 39.90887),(38 40.332596),(39 40.343567),(40 41.270542),(41 41.640556),(42 41.222076),
(1 1.0501424),(2 1.9598744),(3 1.9602941),(4 3.1440802),(5 6.9159694),(6 8.970359),(7 8.970668),(8 11.226119),(9 15.576994),(10 17.801758),(11 17.803904),(12 20.050438),(13 24.51149),(14 26.676579),(15 26.71469),(16 28.747969),(17 31.772207),(18 33.383633),(19 33.38539),(20 34.966393),(21 37.781487),(22 39.476505),(23 39.48362),(24 40.909542),(25 43.16206),(26 44.570698),(27 44.574974),(28 45.693077),(29 48.133095),(30 49.628735),(31 49.626926),(32 51.450756),(33 53.431587),(34 54.262238),(35 54.261723),(36 54.88855),(37 55.0243),(38 55.19853),(39 55.189877),(40 55.23221),(41 54.873425),(42 54.261406),
(1 1.3361728),(2 2.4069095),(3 2.407524),(4 3.784551),(5 7.719117),(6 9.846554),(7 9.852009),(8 12.236858),(9 17.195143),(10 19.530645),(11 19.547539),(12 21.676643),(13 25.619598),(14 27.256786),(15 27.270395),(16 28.753172),(17 31.930336),(18 33.79461),(19 33.792194),(20 35.338375),(21 38.031853),(22 39.57248),(23 39.553207),(24 41.284714),(25 44.09315),(26 45.213802),(27 45.27611),(28 46.061653),(29 47.642937),(30 48.221924),(31 48.220398),(32 48.82462),(33 50.15756),(34 50.62062),(35 50.63337),(36 50.961666),(37 51.348827),(38 51.82121),(39 51.79908),(40 52.19726),(41 52.384464),(42 52.31745),
(1 1.8539107),(2 3.166149),(3 3.1673567),(4 4.4938636),(5 7.9201145),(6 9.877928),(7 9.902058),(8 12.310876),(9 17.527164),(10 19.817244),(11 19.84235),(12 21.542326),(13 24.575773),(14 25.757044),(15 25.788519),(16 27.12664),(17 30.302122),(18 31.917576),(19 31.93393),(20 33.47854),(21 36.44342),(22 37.67434),(23 37.69094),(24 38.892933),(25 40.504543),(26 41.41485),(27 41.42932),(28 42.546925),(29 45.36831),(30 46.46141),(31 46.46738),(32 47.768818),(33 50.45418),(34 51.158817),(35 51.163834),(36 52.045033),(37 53.848186),(38 54.53497),(39 54.527782),(40 54.75097),(41 54.44032),(42 54.556297),
(1 2.0484195),(2 3.6162136),(3 3.6158125),(4 5.1861577),(5 9.483274),(6 12.008148),(7 12.032383),(8 15.013103),(9 20.688475),(10 22.792723),(11 22.819887),(12 24.4465),(13 27.350874),(14 28.429728),(15 28.471783),(16 29.575657),(17 32.446083),(18 33.64491),(19 33.692036),(20 34.56849),(21 36.733215),(22 37.785686),(23 37.816288),(24 39.07686),(25 40.49032),(26 41.124805),(27 41.14219),(28 41.396175),(29 42.87449),(30 44.10078),(31 44.10563),(32 45.184124),(33 46.918587),(34 47.80512),(35 47.804577),(36 48.565582),(37 49.182213),(38 49.22968),(39 49.223633),(40 49.04788),(41 48.772514),(42 48.990402),
(1 1.6729771),(2 3.0111272),(3 3.0119524),(4 4.431203),(5 8.255986),(6 10.461023),(7 10.482502),(8 12.899988),(9 16.983765),(10 18.103153),(11 18.124582),(12 18.904854),(13 20.519485),(14 21.170097),(15 21.177986),(16 21.99578),(17 24.112988),(18 25.254755),(19 25.264164),(20 26.427353),(21 28.091984),(22 28.80626),(23 28.825293),(24 28.788198),(25 29.218548),(26 29.479887),(27 29.4651),(28 29.893957),(29 31.333889),(30 31.951414),(31 31.950298),(32 32.81102),(33 34.179497),(34 34.96544),(35 34.97733),(36 35.671),(37 36.237934),(38 36.14106),(39 36.13651),(40 36.371452),(41 37.087112),(42 37.38509),
(1 2.0080273),(2 3.4945018),(3 3.4954982),(4 5.2299776),(5 9.846414),(6 12.153449),(7 12.167802),(8 14.689899),(9 18.883314),(10 19.633053),(11 19.626104),(12 20.112097),(13 20.659979),(14 21.177177),(15 21.178265),(16 22.107035),(17 24.631182),(18 25.944534),(19 25.965353),(20 27.232676),(21 29.087955),(22 29.951841),(23 29.9723),(24 30.957975),(25 31.851398),(26 32.395466),(27 32.411392),(28 32.48573),(29 33.003662),(30 33.50586),(31 33.498283),(32 34.039234),(33 34.836777),(34 35.413334),(35 35.43677),(36 36.267452),(37 36.928146),(38 36.92092),(39 36.921654),(40 36.556095),(41 35.853542),(42 35.842964),
(1 2.2892592),(2 3.9822638),(3 3.98286),(4 5.8946),(5 10.193359),(6 12.20594),(7 12.200304),(8 14.294213),(9 17.235245),(10 17.942867),(11 17.947756),(12 18.600208),(13 19.61642),(14 20.603237),(15 20.618343),(16 21.619577),(17 23.684563),(18 24.839054),(19 24.862345),(20 26.221062),(21 28.337435),(22 29.032583),(23 29.0479),(24 29.818981),(25 30.971926),(26 31.74733),(27 31.768965),(28 32.043022),(29 33.385204),(30 33.503693),(31 33.504868),(32 33.828205),(33 34.175476),(34 34.449673),(35 34.437435),(36 34.88803),(37 35.706566),(38 35.95515),(39 35.971638),(40 35.986866),(41 36.04447),(42 35.992416),
(1 2.302912),(2 3.9197538),(3 3.9195457),(4 5.6876764),(5 9.459065),(6 11.198253),(7 11.211678),(8 12.883063),(9 15.249045),(10 15.737802),(11 15.748973),(12 16.270391),(13 17.535366),(14 18.51641),(15 18.538416),(16 19.533073),(17 21.842886),(18 22.92018),(19 22.928696),(20 23.944256),(21 24.34337),(22 24.475191),(23 24.496592),(24 25.004837),(25 25.996693),(26 26.660603),(27 26.650028),(28 27.040304),(29 28.09446),(30 28.528221),(31 28.528378),(32 28.552444),(33 29.10438),(34 29.25523),(35 29.264856),(36 29.97104),(37 30.75455),(38 31.189245),(39 31.213362),(40 31.245253),(41 31.782944),(42 31.927109),
(1 2.2680004),(2 3.9449873),(3 3.9456916),(4 5.704419),(5 9.418219),(6 11.002236),(7 11.005951),(8 12.530571),(9 14.180706),(10 14.631632),(11 14.63999),(12 15.112671),(13 16.469402),(14 17.453909),(15 17.457653),(16 18.414927),(17 19.642405),(18 19.998756),(19 20.02998),(20 20.35407),(21 21.497938),(22 22.166288),(23 22.187437),(24 22.642042),(25 24.01668),(26 24.614477),(27 24.610582),(28 25.079796),(29 26.111906),(30 26.399904),(31 26.394852),(32 26.279638),(33 26.01634),(34 26.183167),(35 26.159967),(36 26.457066),(37 27.10397),(38 27.235441),(39 27.257948),(40 27.372381),(41 27.245178),(42 27.193573),
(1 1.7876396),(2 3.132837),(3 3.1327794),(4 4.501989),(5 7.801434),(6 9.130722),(7 9.127661),(8 10.044389),(9 11.157308),(10 11.5427265),(11 11.554301),(12 12.026227),(13 13.625273),(14 14.706127),(15 14.70443),(16 15.380013),(17 16.001001),(18 16.19178),(19 16.202845),(20 16.492918),(21 17.062515),(22 17.089167),(23 17.121744),(24 17.540031),(25 17.922808),(26 18.353956),(27 18.376842),(28 18.90147),(29 19.909094),(30 20.260576),(31 20.262577),(32 20.670238),(33 21.131021),(34 21.357035),(35 21.343561),(36 21.916471),(37 22.498749),(38 22.646284),(39 22.650673),(40 22.664845),(41 22.912102),(42 22.844305),
