q, (a, b, c)
1.5, (-3890770873309.55, 1021349.8879647426, 3890735113006.3447)
2.5, (-376535431.52873576, 54.29841999979116, 341835479.6812473)
3.5, (-214222843.90620726, 17.23727546162305, 162395994.7325888)
4.5, (-144480631.6819443, 15.236141212324915, 111270801.73858789)
5.5, (-69128749.67153172, 26.302872431518917, 63998825.17043314)
6.5, (-119913365.88541956, 27.347880847796084, 105646257.50792043)
7.5, (-101824412.22653195, 27.880584672751354, 89517267.66827859)
8.5, (-70792470.13301344, 13.532277490209733, 54992148.923340745)
9.5, (-38075111.88609831, 8.012277765557151, 27607744.15233752)
10.5, (-39584290.420277305, 8.327156208099101, 28665909.01390013)
11.5, (-31709725.10615227, 7.974445875698882, 23119650.95087402)
12.5, (-22362989.427090023, 8.076302402725663, 17034233.44319968)
13.5, (-19411316.097348765, 5.3367433668890545, 13302518.476976467)
14.5, (-17552916.635948125, 5.889807928729362, 12692815.579061698)
15.5, (-14679744.632787395, 6.446271516942312, 11152828.83475026)
16.5, (-12702841.574942036, 4.635085229139822, 8962838.044980679)
17.5, (-10815440.750218585, 5.893244201932269, 8232485.937147427)
18.5, (-8035596.74093782, 6.041355143929077, 6412073.997032319)
19.5, (-7264254.271580642, 5.654941959899761, 5838141.478882751)
20.5, (-8213469.912573444, 3.6560133847805876, 5563805.001765749)
21.5, (-7386240.399176539, 3.157410284022304, 4799397.37132796)
22.5, (-6469479.59531473, 3.264981136722386, 4332281.855851852)
23.5, (-6198249.735846033, 2.767775895271095, 3910407.7300905525)
24.5, (-5607014.662589683, 2.695781972432751, 3473956.0883427337)
25.5, (-5767460.710109581, 2.515757680626443, 3469968.489429964)
26.5, (-4511121.150250311, 2.458936424452461, 2750017.480838751)
27.5, (-4268359.547748833, 2.3905008730800223, 2588329.545086004)
28.5, (-3758270.5311200595, 2.6605581461040777, 2407951.995291502)
29.5, (-3034938.2378687896, 3.1242711470529034, 2109705.0573351393)
30.5, (-3272789.0481996955, 2.88528287382221, 2186036.773053502)
31.5, (-2629337.377001347, 3.1639933421656186, 1845926.0621872796)
32.5, (-2392941.311648819, 3.6244183659474745, 1755459.4117767806)
33.5, (-2121025.449729029, 3.4093726178816213, 1593416.2440173996)
34.5, (-1940944.9514793418, 2.799162627395242, 1364889.6494587997)
35.5, (-2062538.703687719, 2.606410652379512, 1397771.529141149)
36.5, (-1728552.9511403658, 2.9051559821168307, 1266597.700453122)
37.5, (-1512035.9655143372, 3.5625720911612797, 1210403.7650147278)
38.5, (-1217845.733305969, 3.512558493120108, 1027526.6365828908)
39.5, (-1448961.5532853124, 2.7627448569086015, 1051631.5024199183)
40.5, (-1277049.8538727616, 2.9473488382250324, 962228.2853121056)
41.5, (-1166011.6062660837, 2.8861116228975416, 893518.6601300088)
42.5, (-1056115.7076956064, 2.7417618168262354, 790144.6589718233)
43.5, (-962545.1544601186, 3.228423530511183, 773062.8328095657)
44.5, (-922752.0579542426, 2.461451055728095, 674875.7753060213)
45.5, (-823357.9988412706, 3.2827903650168104, 694379.4995670026)
46.5, (-797974.3281501116, 2.673873728346015, 619585.5996284417)
47.5, (-819239.8962972882, 2.215275333176706, 576643.215242035)
48.5, (-779536.2056654574, 2.234417150820246, 547290.1425061518)
49.5, (-604180.4939391064, 2.9760433357838805, 503580.1966609082)
50.5, (-643177.2286435348, 2.2768846248661543, 476430.63165132643)
51.5, (-494868.7988263349, 3.139316545348245, 435491.31252803747)
52.5, (-592282.0023953094, 2.1565880403332023, 429576.9690157154)
53.5, (-457590.8233296386, 2.9720973087372506, 407011.67294582713)
54.5, (-526831.1481724528, 2.14433554499413, 389954.2923666904)
55.5, (-495556.4223777268, 2.143104293904808, 373044.5433353666)
56.5, (-525823.5304599911, 1.8543216225724273, 360330.1295613944)
57.5, (-447792.7543525623, 2.0722985026988585, 321614.6540117547)
58.5, (-453394.2101064501, 1.891199311837807, 314465.91504482034)
59.5, (-410952.01616222283, 2.0742420299788975, 306435.59397631104)
60.5, (-394495.5526352532, 2.05151626764937, 290293.9164898863)
61.5, (-343088.01911287307, 2.252884094891753, 269757.01161694556)
62.5, (-320433.6407227199, 2.11094704133697, 251174.10310007227)
63.5, (-381791.96495830035, 1.6428173274525755, 251951.2664905819)
64.5, (-368212.9842003276, 1.555497297569883, 240450.01133001313)
65.5, (-355960.52054315404, 1.4553708937835046, 225654.16580263054)
66.5, (-320684.4942166841, 1.577999816220618, 218377.29124221462)
67.5, (-290681.1250932046, 1.6873783205783228, 204336.82498027393)
68.5, (-279258.7341622168, 1.666794592456786, 196044.88939318014)
69.5, (-310032.53310530185, 1.4698574662326331, 194199.78504415497)
70.5, (-283025.1781576487, 1.4012272827185197, 173980.3396563745)
71.5, (-254565.57867967215, 1.5926835957149263, 174188.52037543207)
72.5, (-204156.97105335214, 1.7173109412954086, 150526.29376701624)
73.5, (-231152.63822221657, 1.5395157646058544, 154845.22803037474)
74.5, (-187216.56563286457, 1.869327712912756, 144744.23063284688)
75.5, (-187546.0711206168, 1.7655878123946322, 140396.35922857423)
76.5, (-186142.74486601164, 1.687475628011251, 138983.7839980829)
77.5, (-174545.75337223164, 1.5120051525684541, 123878.64380271784)
78.5, (-178807.38244072808, 1.4602877326051649, 124156.6034535952)
79.5, (-153914.13649613937, 1.6813164691759261, 117004.07336639604)
80.5, (-133181.49833535997, 2.0940479069372775, 117724.95009991292)
81.5, (-98958.25973324262, 2.616720388809181, 107482.25190106186)
82.5, (-153210.3333199436, 1.3941256240200792, 105175.59498777366)
83.5, (-134509.94125911355, 1.6461817907120881, 102916.78916485641)
84.5, (-135426.88037408164, 1.4334263256202624, 96099.6775007043)
85.5, (-137281.11719167783, 1.4245699409430133, 96095.18212858381)
86.5, (-132864.27969618014, 1.4495959546507065, 95291.31309855994)
87.5, (-134013.24050851972, 1.3798293689925745, 92506.85838248822)
88.5, (-127326.5154436472, 1.4544316726725326, 90390.59741159473)
89.5, (-112564.35810199194, 1.3788387877855315, 79459.56641366056)
90.5, (-92349.15248052072, 1.8736548188479538, 79536.156841493)
91.5, (-103389.38523020392, 1.4819362544617816, 76768.64638510483)
92.5, (-87531.94205038347, 1.6428181796840802, 72350.15621382574)
93.5, (-72187.11682135209, 2.0036014826530963, 69987.3241350077)
94.5, (-80072.14928913607, 1.623560816840058, 67056.07981210419)
