q, (a, b, c)
1.5, (-56104679.90362791, 2.9390728680657188, 35051407.28723558)
2.5, (-48884994.489600696, 3.010420656194514, 31595930.417113047)
3.5, (-28484621.316645846, 2.328434727046567, 18687650.721561514)
4.5, (-17965354.835054893, 1.407462855039539, 9727133.639007203)
5.5, (-10988170.914950728, 1.6482170692620626, 7142996.452770349)
6.5, (-5530310.628119502, 2.9932272237876822, 5516987.597860987)
7.5, (-5334017.22397311, 1.7637788087304993, 4409874.7788640065)
8.5, (-4313279.589461386, 1.461800834220113, 3675242.425101363)
9.5, (-2917198.411212945, 1.536783844285042, 3177160.3287064335)
10.5, (-3377156.6580231297, 1.0225115663523991, 2814802.994562242)
11.5, (-2663579.1652268306, 0.9964727263489964, 2482927.822762733)
12.5, (-1031777.2026195823, 2.096394909516995, 2042765.6720315728)
13.5, (-524816.6256135547, 3.240786470026979, 1864349.5891453254)
14.5, (-393151.98003116087, 5.773925442880291, 1744560.7110781851)
15.5, (-314997.08159482776, 5.326015451982381, 1778165.7626977817)
16.5, (-265766.08848711906, 6.135470601777342, 1650381.3513680478)
17.5, (-199888455.70315492, 101197.40656743727, 201340220.09593183)
18.5, (-957568329.4790052, 520237.73497437197, 958955611.8100265)
19.5, (-171798.89852830514, 2.158097072377496, 1359441.4283044366)
20.5, (-191953.35388091297, 1.444622105536568, 1360952.400781232)
21.5, (-84148.6250670991, 0.9160815936556458, 1245089.3027902895)
22.5, (133257.9184571851, 8.44059209384834, 1272097.0335675178)
23.5, (96772.60731346565, 7.381408371137334, 1190156.2768890287)
24.5, (70410.51067973327, 6.282887058306292, 1047512.4330639415)
25.5, (73290.13057924218, 4.459026619782875, 1002430.358512014)
26.5, (37667.526532420874, 3.801944476620228, 921781.2476167405)
27.5, (30583.829037043783, 5.273260471919731, 849505.9069915324)
28.5, (-303653740.34091043, 0.10027682985936465, 787496.043832423)
29.5, (-86222.1088232398, 1.9793663416924456, 714084.7064727555)
30.5, (-2911516320.65319, 0.09362442778907475, 678753.48789866)
31.5, (-6015706.968438599, 0.20807923305551804, 633879.5773424219)
32.5, (-337566934.3807529, 0.09540128293453763, 631416.7578010703)
33.5, (-40399085.38857266, 0.10702566931833486, 570598.5810226037)
34.5, (-39005.94656701343, 1.3672852228996923, 528843.3630672803)
35.5, (-924697602.4140347, 0.09610040997206253, 546388.749329226)
36.5, (-314705309.395163, 0.10597941719273635, 480100.6223556485)
37.5, (-335005311.9121555, 0.10062760790945384, 467611.82599870075)
38.5, (-412983515.10996616, 0.09405204661410324, 420863.9968542727)
39.5, (-1317039715.711584, 0.08987968926159677, 411959.4431202324)
40.5, (-840146261.1116555, 0.09262078130228259, 399843.8819574328)
41.5, (-529561711.20952153, 0.10176665117985066, 369426.4088437361)
42.5, (-153963.1475977424, 0.5390961509655747, 361292.87669195095)
43.5, (-444827791.72938794, 0.09514897491901457, 342314.3604287778)
44.5, (-749463203.5891547, 0.08977065509171867, 329077.56447977707)
45.5, (-1054794385.6065917, 0.09092881217766798, 318356.8779972992)
46.5, (-2316188819.01373, 0.08594713888426278, 304370.7561889275)
47.5, (-1480459676.9921596, 0.08435576123270858, 305109.05438736785)
48.5, (-969603107.4273216, 0.08873314945383391, 275369.10530080047)
49.5, (-1068912371.1147895, 0.08586666111874618, 265258.73194166156)
50.5, (-255137514.7080796, 0.09103710828240495, 259121.24986718013)
51.5, (-648859582.093903, 0.089424819134465, 245488.33397067428)
52.5, (-357299840.53572816, 0.09232523050520859, 237575.56589783565)
53.5, (-291337180.08204776, 0.09967592858300421, 224886.1948505299)
54.5, (-1428146847.9090345, 0.08954125209893313, 223221.52935770684)
55.5, (-304979230.2427913, 0.10177664659562777, 203566.74573592175)
56.5, (-10771.022570606492, 22.655920844748746, 203968.33731168119)
57.5, (-16118.719830361993, 25.65434961150965, 203260.72642156665)
58.5, (-19842.146876554292, 34.85653953858105, 195079.19739208685)
59.5, (-12803.998964370996, 15.7058269225813, 179248.65670586503)
60.5, (-13451.531637384165, 25.586613726864858, 175244.41998555022)
61.5, (-21466.40993444085, 47.874242777148545, 182475.77814417734)
62.5, (-21589.743336793545, 45.58972930214752, 168524.7003470893)
63.5, (-17183.88217411886, 29.749813986700225, 160922.7800400983)
64.5, (-10841.835655166185, 26.565007773526133, 154815.5672337094)
65.5, (-22922222.40163349, 0.10345848766058582, 142044.50738106444)
66.5, (-322431208.0499556, 0.09260411653882095, 143561.5343501107)
67.5, (-178494503.22485188, 0.09447312775808635, 136046.45237588714)
68.5, (-8603.157392373412, 13.489430145673024, 131362.36328954351)
69.5, (-12130.679823604944, 22.031033643697384, 132345.91942745814)
70.5, (-12141.30326101284, 30.35190118439027, 123696.22155059976)
71.5, (-8467.560779707122, 30.862051031761656, 123558.88685711999)
72.5, (-55637259.958264254, 0.10589756277520827, 114200.14011800708)
73.5, (-101867.14471573675, 0.39399819770622857, 110424.52190358622)
74.5, (-9170.858385141499, 23.107686509777054, 109102.29707359987)
75.5, (-98681862.57830682, 0.10160107879607397, 106056.84115992514)
76.5, (-102581891.6407073, 0.10014193621730945, 101516.45008418249)
77.5, (-13176167.495068528, 0.10553404856341858, 93209.42296366426)
78.5, (-7779.863245835046, 20.589427610917294, 96834.11351659468)
79.5, (-7893.264947120926, 20.035144419029606, 91440.34190236968)
80.5, (-7491.000453616369, 20.281308847900895, 86230.7017079374)
81.5, (-10089.596894207898, 31.753448514480052, 89007.27646171919)
82.5, (-7171.005017736195, 26.782882927120003, 84080.63854656779)
83.5, (-226629508.3286336, 0.09496874025605824, 82226.69833028207)
84.5, (-5316.728908055501, 18.35663158943515, 78110.02545282367)
85.5, (-6300.082978415954, 30.92657604460496, 79883.08699449197)
86.5, (-7679.502786239574, 26.320020687190105, 75595.42320145911)
87.5, (-6183.624665726842, 20.21188860363991, 70498.70686442962)
88.5, (-394737411.3191361, 0.08793441394955107, 70190.8499821347)
89.5, (-5501.664027032508, 15.609654109218415, 66539.45921533855)
90.5, (-6042.993859556649, 22.526818923238885, 68100.54123071756)
91.5, (-6752.865469514731, 22.510935438990607, 65428.36261686907)
92.5, (-145905153.8421459, 0.0992828538810605, 60922.57148025679)
93.5, (-4005.746483170409, 14.241894076499273, 60591.829467211646)
94.5, (-17504.550053664534, 0.8253708981557647, 56326.08967248226)
95.5, (-82779.10750676009, 0.3623176538440635, 56776.67082235213)
96.5, (-130888163.31735745, 0.09526312585369807, 55525.43986443281)
97.5, (-145715594.83600792, 0.0956846585762142, 53327.75296466468)
98.5, (-4837.208107311991, 21.98077800344349, 55042.14345503301)
99.5, (-4225.775388698626, 21.969835645772676, 49361.48426046103)
100.5, (-4040.7561688850833, 32.56308300776768, 50855.734565498045)
101.5, (-4566.255011208219, 25.115871896915138, 46996.036801946284)
102.5, (-3055.928152217778, 23.083130165605738, 46432.07914562621)
103.5, (-2951.6679862680685, 16.55212936429956, 46451.94313455115)
104.5, (-3108.6136178868373, 24.074012235611548, 43955.76383965101)
105.5, (-4446.106081117372, 31.98913435303172, 44440.609589369335)
106.5, (-3259.3140536939927, 21.00718764179493, 40738.91669227609)
107.5, (-3203.5129579923273, 18.937402107808555, 39586.0990436105)
108.5, (-4459.206131003464, 24.37853062096168, 38810.51358821737)
109.5, (-3581.1469444516765, 20.91449693197929, 37741.402181726655)
110.5, (-2849.7107679209753, 19.902428206828287, 37390.200772783886)
111.5, (-141628389.03225136, 0.08762612239939374, 35866.7991299225)
112.5, (-3393.1164920909505, 24.58210435112894, 36103.21262592567)
113.5, (-4381.196688736271, 27.44010985985533, 34833.394324346744)
114.5, (-3131.2408868429825, 30.073097734728382, 32363.026455259744)
115.5, (-3782.568613454181, 17.120330952946667, 31157.940365485087)
116.5, (-4310.846049876977, 18.964955809962415, 30941.574207845857)
117.5, (-3626.2872821272435, 24.80312315961574, 30349.62745798942)
118.5, (-3612.78863785435, 24.11845078525554, 29078.767488939382)
119.5, (-3519.601605957498, 23.392467077279708, 27972.63816007237)
120.5, (-3386.5375162666664, 23.968398133025836, 27670.89444923506)
121.5, (-2612.7552412074874, 17.9322715998638, 27461.282756985034)
122.5, (-2049.8111171357436, 13.501767330717652, 26307.170884333336)
123.5, (-2365.14191031522, 17.609372726670525, 23992.881060220505)
124.5, (-3085.92658152288, 17.062986475215677, 24299.73366174666)
125.5, (-3400.7627641276326, 13.514022859506383, 23003.011229455256)
126.5, (-2976.1560644449787, 13.222305357201336, 23183.110098433885)
127.5, (-3403.0797838575463, 14.602802383879013, 21984.82801587912)
128.5, (-3540.0127926539967, 13.207825545187921, 21687.67446302301)
129.5, (-2992.292529344427, 11.224251227101906, 21167.186956780304)
130.5, (-3358.720945584591, 13.34523671732898, 20379.32379098936)
131.5, (-3009.4805446747855, 16.672785428088016, 19985.536234200066)
132.5, (-2422.07813348445, 18.892196763462614, 19067.69885585938)
133.5, (-2721.9635482386193, 13.279184164823882, 18697.16360934118)
134.5, (-3132.0673120138745, 9.612464429044486, 17856.74663380297)
135.5, (-3024.889866768442, 12.14917952104643, 16911.45005142449)
136.5, (-2747.503695782062, 12.426211154925742, 17224.758595521398)
137.5, (-2885.0276943905064, 12.890121352435889, 16394.061716741387)
138.5, (-2715.5928252174995, 12.292827984058832, 16265.924291304404)
139.5, (-3022.5111783661014, 17.285456185161603, 16215.364428638091)
140.5, (-2622.246001515334, 16.521342274675927, 15244.08340112585)
