q, (a, b, c)
1.5, (-415149549433.38995, 751924.3307318995, 415144086448.5443)
2.5, (-498180096165.07605, 1179272.467226426, 498177514176.2411)
3.5, (-32150972.06827845, 59.810767253434, 30026721.111728925)
4.5, (-19983650.234191693, 45.445814280084456, 18570023.7415347)
5.5, (-17522523.39266141, 36.46352880609621, 16397911.646929601)
6.5, (-14943255.148326186, 21.664425326603343, 12697288.89783488)
7.5, (-10977211.43504248, 33.022244087104305, 11467077.876181956)
8.5, (-9737560.292111374, 9.781214610919683, 7625641.134801816)
9.5, (-7091255.08459785, 7.190747290583384, 5219728.282236094)
10.5, (-5380228.988599895, 8.269932085522695, 4499934.418254573)
11.5, (-4147205.551903304, 10.45259698764702, 3953830.0953656677)
12.5, (-4189669.6415535226, 5.451903158158673, 3146977.9754068074)
13.5, (-3561890.302440225, 5.797672333457572, 2737831.4301487696)
14.5, (-3328317.2324920124, 7.092059854208129, 2633864.059409531)
15.5, (-2647578.092499238, 8.362614308893194, 2332838.6576012135)
16.5, (-2514256.713307741, 8.255876298708808, 2225804.70664025)
17.5, (-1627484.1431875348, 14.0866561317427, 1863825.941629112)
18.5, (-1301355.7343088747, 14.292738825816722, 1566648.485965904)
19.5, (-1107070.3769033116, 21.01801664838154, 1463467.3829410987)
20.5, (-1262990.4382577154, 34.393266786345116, 1576414.1156774627)
21.5, (-987122.6577303278, 12.524258895131473, 1078223.7241157566)
22.5, (-1134857.9877564607, 6.814511891868983, 970057.8807160357)
23.5, (-1124144.137290172, 6.5605438780502485, 941136.0935492038)
24.5, (-834647.2774613954, 10.758851912008602, 846477.8082046983)
25.5, (-802335.8438124362, 7.523772868394945, 726080.106974796)
26.5, (-742483.2672737568, 8.490803773141383, 724613.083033562)
27.5, (-667094.399159905, 10.405810941715172, 702928.5169827396)
28.5, (-608382.2419245626, 9.207733395498911, 610673.3407941858)
29.5, (-525864.4627868343, 11.27380019656884, 575956.7286523283)
30.5, (-493518.75214056054, 16.82450331923473, 592132.7264780838)
31.5, (-453568.2594289287, 7.787557923330821, 462373.12193088396)
32.5, (-412728.5524961919, 6.707019061674924, 419324.4288264705)
33.5, (-413487.1940216875, 6.418927842377487, 400157.1287559532)
34.5, (-375014.8308198032, 7.428978178177511, 382396.8294726234)
35.5, (-344359.47018790874, 7.33130863089792, 365996.9752787671)
36.5, (-367923.6428936402, 5.416270393109003, 333504.39979674265)
37.5, (-316230.42584675277, 6.413531069277933, 310646.5441884522)
38.5, (-323713.9343485989, 5.244198938499503, 290495.3325993829)
39.5, (-300383.8660572092, 4.848605296412279, 271834.4707221257)
40.5, (-306514.2401818534, 4.204863780802399, 267340.31019630487)
41.5, (-226637.87691749702, 7.6506765246732575, 253355.7618550916)
42.5, (-210719.62760966245, 7.898369258711848, 245634.92369027724)
43.5, (-192421.50975768958, 6.526499701776658, 218023.6924810713)
44.5, (-195345.4554762775, 6.029363718113806, 214637.0581462937)
45.5, (-178398.7065435457, 7.358318442165309, 201073.12075205607)
46.5, (-208807.54010896455, 5.360602099991331, 198704.12059494387)
47.5, (-162769.8619279919, 5.66955678509677, 175886.92898057526)
48.5, (-155753.34851416637, 5.396929167854522, 164569.35882153574)
49.5, (-142833.20312259035, 6.524839092917368, 163647.9174828554)
50.5, (-138985.76990361937, 6.763668990897819, 158560.42216994232)
51.5, (-154464.48201610954, 4.748799247735689, 154972.27446861207)
52.5, (-148190.48175568169, 5.035611057098993, 149908.47412205284)
53.5, (-144672.02708372078, 4.363253196308566, 139126.46668314704)
54.5, (-114018.4950030406, 9.263308971109042, 142488.09187246792)
55.5, (-117932.60933324229, 8.533817183290475, 138956.1400868612)
56.5, (-135772.72796161057, 4.11728905665965, 126907.77505333083)
57.5, (-106541.92007937086, 6.2339341944251725, 123820.84906689002)
58.5, (-91753.82304260242, 8.294050192270062, 119542.53282631507)
59.5, (-92432.5192992894, 7.6164178569368195, 116962.74059762555)
60.5, (-100169.63657106597, 5.1729413599010154, 109488.57264612742)
61.5, (-96236.98417398578, 5.395357520639595, 106904.80189572455)
62.5, (-76043.45615373153, 8.22798252385282, 100737.16567301736)
63.5, (-72806.04958063718, 7.428628185240947, 95259.40282515157)
64.5, (-73226.51809628864, 6.52709329244829, 89326.98280582446)
65.5, (-77064.68775936842, 5.092077353060596, 87054.39123592261)
66.5, (-70277.60233730389, 6.285647963542383, 87592.24145673799)
67.5, (-72807.7027298088, 6.144916304335787, 87150.99812741237)
68.5, (-65981.26061100507, 5.990933831864678, 79798.50177925898)
69.5, (-63693.09492390988, 5.215117394939799, 75228.81933164157)
70.5, (-57029.37580622254, 7.1265970422606975, 75512.0929743118)
71.5, (-52912.678723022764, 7.734812476937076, 73046.49322641874)
72.5, (-55350.20151585847, 5.952764738771918, 67766.85967435062)
73.5, (-55406.11419760264, 6.89182318053816, 70666.43148042342)
74.5, (-55860.78455338494, 5.520017800130297, 67598.79659425748)
75.5, (-47905.230516746524, 7.017717486508071, 65501.00804467056)
76.5, (-43543.696594035166, 8.982700623570446, 65525.78319963566)
77.5, (-42813.46889058069, 7.366272480663862, 58976.0596768663)
78.5, (-43601.038280187226, 6.694817648088359, 58512.20299106591)
