q, (a, b, c)
1.5, (-549054527924.9019, 783166.0686919462, 549050339819.4106)
2.5, (-828646341822.9894, 808648.9035304714, 828640536558.543)
3.5, (-174693153.68112424, 106.6946319678544, 166415143.53369397)
4.5, (-61741148.224536814, 26.279971159229163, 52505208.43820664)
5.5, (-80709978.42643249, 42.817570747363064, 72259731.30503938)
6.5, (-165924624.59457058, 58.80385846811212, 149409569.7532766)
7.5, (-59590348.93514081, 17.31949973713251, 47373130.77508305)
8.5, (-49565248.96285858, 13.69329747495304, 38046783.817935966)
9.5, (-28373403.845857464, 8.528724625464722, 20746513.709093265)
10.5, (-27646658.08756819, 10.79191506640279, 21287037.051388793)
11.5, (-27103718.651683718, 7.1480026605198175, 20033166.916776877)
12.5, (-25144903.798060995, 6.445749229303808, 17834282.016336195)
13.5, (-25065144.713928934, 6.803157758060102, 18195257.386094257)
14.5, (-20889906.5352165, 6.207220157433246, 14429392.248561729)
15.5, (-14364524.16684704, 7.583848363155975, 11099540.700041698)
16.5, (-12256384.053366462, 8.442692367461184, 9834935.532932397)
17.5, (-9056961.318855692, 8.51870948910592, 7670138.951084384)
18.5, (-8718818.832500251, 13.008774429528271, 8113794.6037401315)
19.5, (-7906915.051138456, 7.071045876180789, 6509058.709777755)
20.5, (-8286406.903767121, 6.434345737728967, 6502932.0762024205)
21.5, (-6718540.562289195, 5.150775276132565, 4889842.600627388)
22.5, (-5530404.608842525, 4.8325858081671695, 4300823.084383593)
23.5, (-4606465.172603078, 6.859049114690376, 3891580.5161886318)
24.5, (-4341163.777519474, 9.70030676806831, 4115155.374810119)
25.5, (-3690301.9796571676, 7.297539087614718, 3204079.0596190905)
26.5, (-4003075.703261466, 5.337536782694113, 3080252.93245026)
27.5, (-3504396.0351046748, 6.450679864443921, 2978913.9556180877)
28.5, (-2935031.580672846, 5.118288776141143, 2339680.0494277542)
29.5, (-2476793.5362739977, 5.108541001798163, 2013907.9034887175)
30.5, (-2237375.221609283, 7.703092885368201, 2178457.4458349603)
31.5, (-1944825.2078060969, 5.859358455724416, 1779702.7558268956)
32.5, (-2268115.8180909343, 3.2852414438189737, 1642992.0055524488)
33.5, (-2089044.8187076086, 3.433369506363095, 1532054.8658766607)
34.5, (-1878291.9483365873, 3.8015444382210863, 1461760.226070448)
35.5, (-1643199.4561032762, 3.877255190509603, 1342357.7583217535)
36.5, (-1265792.9846156286, 4.976481203436265, 1175664.5986899487)
37.5, (-1188449.4108146282, 5.581787054891612, 1128612.557312922)
38.5, (-1261839.111409633, 3.8184015495624375, 1047390.815187719)
39.5, (-1275253.9119583026, 3.3944902647573563, 997683.6912668226)
40.5, (-1136626.9873653853, 3.4912439070075063, 915078.4731120291)
41.5, (-1052581.3379935601, 3.05051335067701, 828102.4367155848)
42.5, (-1004413.5627922982, 3.637005210499917, 849983.5552216524)
43.5, (-1064871.2269093168, 2.959117888108961, 824098.1353658938)
44.5, (-1103484.7258129392, 2.7073200746278823, 818882.1440973347)
45.5, (-930307.7518969186, 3.1665265417809954, 745524.410377182)
46.5, (-816404.8899638661, 3.1806312008423823, 675367.7250944334)
47.5, (-698714.159853009, 4.313747198873647, 683648.5196228921)
48.5, (-820444.2705320679, 2.661652344963751, 629543.6988688111)
49.5, (-724734.4652637464, 3.1131837427442974, 599376.5455048388)
50.5, (-736848.5983757381, 2.565528079365893, 560930.270600154)
51.5, (-516453.8181984464, 4.7140332263670714, 544125.5288964385)
52.5, (-676539.6452496061, 2.6069141570781222, 522398.75770780694)
53.5, (-581304.2498388995, 2.6237425322486647, 468412.32088367216)
54.5, (-494444.90581997426, 4.391790354496393, 513247.7617966419)
55.5, (-586292.0171386297, 2.17201552543316, 436627.2035159428)
56.5, (-501292.9424606061, 3.033792899104795, 444434.205418447)
57.5, (-455620.486381164, 3.388668019780431, 426845.9198875993)
