q, (a, b, c)
1.5, (-53080843.30014485, 40.616617700586225, 43984600.971412264)
2.5, (-145697022.31325847, 149.49788569367067, 137578406.01764274)
3.5, (-567118355051.265, 978760.2513830411, 567115016147.8442)
4.5, (-84925532.5627956, 94.10914953729862, 80500444.16231291)
5.5, (-58401526.72106793, 70.58795869035698, 54119639.202042766)
6.5, (-29633982.74086871, 30.67531867776699, 25534435.281836737)
7.5, (-24884162.530563448, 22.70140321677196, 20889785.464994125)
8.5, (-33510056.46143326, 56.0480118689643, 32813903.266399987)
9.5, (-30611857.91256995, 63.37333391405213, 29316635.346278775)
10.5, (-21494482.141445015, 42.753333706000824, 20399239.344837017)
11.5, (-17096333.878879916, 26.560764050034226, 15112481.153162804)
12.5, (-13761969.477547104, 24.89865333357124, 12642510.919438414)
13.5, (-9559754.579849342, 16.96900003965681, 8096425.093639148)
14.5, (-9295907.211799497, 16.7583680992957, 8005495.360277574)
15.5, (-13049363.3732103, 37.19078647568233, 12308226.0945766)
16.5, (-10881336.746259497, 34.288420354319534, 10553816.10877352)
17.5, (-7406650.463043115, 25.01104858797883, 7458555.97946161)
18.5, (-7098233.179602584, 42.81571593454794, 7382676.403342679)
19.5, (-6746480.637490467, 14.139604879195314, 5779610.396166293)
20.5, (-5964959.512437928, 20.254475109108615, 5604171.654311866)
21.5, (-5182596.286580199, 21.290666390497805, 4863497.6183273895)
22.5, (-5612137.80126962, 16.76045552292721, 4866083.430160407)
23.5, (-4607032.892522653, 16.528265487371836, 3948510.893197064)
24.5, (-3969324.6150551066, 16.80929024842106, 3643727.2293824838)
25.5, (-3742059.056983914, 21.112326717070278, 3670733.234118505)
26.5, (-2957005.141125812, 15.314459515463493, 2639322.129670159)
27.5, (-2983959.5067971866, 15.913362522554817, 2681005.9430178464)
28.5, (-2535196.3277308946, 16.541151339616153, 2359367.0482542515)
29.5, (-2543740.616762936, 18.618189698716066, 2433403.79655627)
30.5, (-2377765.9128643633, 15.585214619271698, 2150221.027150808)
31.5, (-2046332.592163817, 15.130869301406742, 1829216.5697602946)
32.5, (-2044190.3605174017, 27.431524687915086, 2106772.095874965)
33.5, (-1790960.1264966007, 17.749070682311515, 1744990.9583257176)
34.5, (-1655205.8556661399, 13.385020220400635, 1536498.0617388936)
35.5, (-1554934.528331607, 17.696516657981277, 1504339.4819133654)
36.5, (-1473504.616836604, 17.764739334271788, 1418234.0800734349)
37.5, (-1362211.6930623625, 15.613037695464854, 1332342.0827255936)
38.5, (-1268297.0557078011, 12.810438384321012, 1189615.9257748683)
39.5, (-1071638.3579243529, 17.06345926795867, 1114967.3220422794)
40.5, (-1178182.2779388835, 10.600684309169537, 1068044.7398744782)
41.5, (-1043187.2146020106, 10.910601216186206, 962959.2566257104)
42.5, (-1025418.6336297359, 12.473116407840116, 984631.0167757412)
43.5, (-866571.9026570399, 11.280639132413684, 833540.3806906737)
44.5, (-833253.186337651, 10.943081527787472, 779599.681742713)
45.5, (-881788.3582335128, 10.772993505982758, 798860.6032711627)
46.5, (-777351.3369884292, 12.396517418655543, 760314.8162007162)
47.5, (-709140.2566133741, 11.414845265202466, 690793.5543085146)
48.5, (-635097.8334423354, 11.171008189238893, 622232.3824903286)
49.5, (-529373.8334186472, 10.220911669406327, 525375.4355581613)
50.5, (-545066.4985181644, 14.585098959724915, 565026.2687065274)
51.5, (-505041.0701952913, 10.734326515759093, 502438.8563425347)
52.5, (-524384.0869591308, 9.981746386512897, 518374.119310025)
53.5, (-481780.0281956943, 15.064107615350208, 519220.6070718921)
54.5, (-483606.57020265376, 12.431629871862448, 480478.3386054838)
55.5, (-470264.9372364384, 12.798888021218302, 479085.5429103546)
56.5, (-410069.23097843514, 11.637479499603893, 418501.93265749083)
57.5, (-399312.7181915424, 10.176773719536579, 399551.1626542992)
58.5, (-349380.4343935456, 11.885653564113008, 369596.66354967933)
59.5, (-325144.3669352459, 10.90659364265955, 337376.9748242818)
60.5, (-315656.3076162944, 12.741144399513121, 341943.7010454455)
61.5, (-325294.76421861735, 8.099396888283525, 321943.45097399066)
62.5, (-302911.9466610447, 11.191790872984038, 324279.12200650305)
63.5, (-296508.84648097504, 10.218443517852908, 310979.08153751685)
64.5, (-286209.91555392585, 10.002290302250806, 296682.8986078817)
65.5, (-285076.3345844175, 8.447890037911229, 279990.410730148)
66.5, (-256529.90212542578, 9.741457516795254, 267606.849212966)
67.5, (-237655.37899805524, 11.45257669083474, 259311.91009975167)
68.5, (-223035.81960599817, 10.183053019847211, 243369.98186586102)
69.5, (-242614.38836561612, 10.559675108245019, 257724.73866556204)
70.5, (-233729.8103269355, 9.34352539639503, 241512.8871791838)
71.5, (-223507.79364455724, 8.499183233699094, 225569.27672342106)
72.5, (-187012.15954746565, 9.253707164848006, 201075.4839107432)
73.5, (-180109.0286480533, 12.428356252523775, 208423.35614563627)
74.5, (-194384.5024233361, 7.43077641790634, 194947.5068027069)
75.5, (-193305.93964046304, 8.97876033097763, 202608.0133945912)
76.5, (-179440.09996473993, 8.371211208351212, 183506.47780362202)
77.5, (-160165.26500124182, 11.17859766079966, 181499.83829209604)
78.5, (-170914.556244429, 7.0717647094043325, 172622.241472792)
79.5, (-159827.00787839844, 7.949702856657608, 166829.33868669026)
80.5, (-143152.4366890882, 10.50411598853862, 163265.76860456305)
81.5, (-143633.8931858918, 11.197359315111864, 164863.6790061633)
82.5, (-141610.47872068183, 8.886656378658428, 151338.31875930933)
83.5, (-146935.7319673802, 8.070300074984434, 153081.85239710275)
84.5, (-123675.86942103153, 8.871394923383725, 138383.2210212158)
85.5, (-122755.34363015633, 8.200081052052486, 135520.71099329458)
86.5, (-125245.64195641429, 8.03659666327074, 132275.02293699345)
87.5, (-123170.08373813081, 8.473783555533663, 130346.92919865919)
88.5, (-122564.23321211351, 10.617939465088723, 137025.89081738464)
89.5, (-122010.90018531916, 7.297338132661108, 123420.4466468513)
90.5, (-111149.6249263874, 8.274003289927524, 120192.35886371843)
91.5, (-100672.52623113968, 9.353437953763024, 113775.05455637023)
92.5, (-108493.24820728085, 6.32802695542199, 108141.07454829472)
93.5, (-96178.23062401259, 9.861329345172228, 110880.06209314862)
94.5, (-89362.42554124254, 9.508007763052692, 101407.14716417732)
95.5, (-84386.08222971261, 10.020769105739937, 99566.98679117272)
96.5, (-87258.61955836312, 7.996517376688535, 95263.25156474969)
97.5, (-90527.8273956555, 7.149156045771948, 95625.8652811407)
98.5, (-87052.86217591053, 10.004069100838349, 97576.7691946473)
99.5, (-81017.41892180714, 8.029690150880613, 88139.59427726072)
100.5, (-87073.18996301948, 6.996018098643313, 89936.60988397073)
101.5, (-77091.86493076856, 8.843730807959101, 86613.50291863154)
102.5, (-71769.53524477904, 7.385319221154624, 78610.01903320568)
103.5, (-69733.59039553735, 7.770939938354226, 77675.46944716382)
104.5, (-69819.36750068932, 8.429424354925297, 78924.14600312963)
105.5, (-65479.91204389807, 8.46969601106037, 74009.01003437387)
106.5, (-70874.9318691297, 7.021314662397394, 74098.6841624381)
107.5, (-66971.56060281045, 7.221870591420661, 71695.17833024976)
108.5, (-65642.49033434934, 7.136478323369784, 70400.12960005841)
109.5, (-58251.25779653054, 9.202748214736609, 69342.47892906035)
110.5, (-59185.87438465626, 7.898924176548635, 67676.69561370724)
111.5, (-58359.178197800116, 7.198384930518831, 64721.26161713111)
112.5, (-56991.53605317462, 8.025327602938995, 66126.56415372515)
113.5, (-56389.23804278315, 7.743280125104259, 64411.341516433924)
114.5, (-50026.550192780116, 8.603487504910877, 61047.66732656123)
115.5, (-46636.18558652126, 10.118567780871395, 59209.43940100866)
116.5, (-47237.873706421924, 8.638975248712105, 56101.287846036576)
117.5, (-47122.00379610833, 7.947013618361181, 54932.483737550625)
118.5, (-46020.67601560681, 7.724690446059155, 53158.89005247672)
119.5, (-44019.95489364545, 9.652544007758403, 54180.478332838924)
120.5, (-43760.01711907193, 8.576695476334166, 51514.59552153948)
121.5, (-40926.944643062525, 8.861422576133657, 49885.61311022072)
122.5, (-40820.73768927705, 10.079261213746797, 50342.78903702232)
123.5, (-38697.170056164956, 8.446769638134894, 47065.42025829694)
124.5, (-37431.62079114258, 11.319045681311941, 48152.901943662546)
125.5, (-39376.39807027587, 7.558664697409723, 45777.2917092402)
126.5, (-39604.14029811264, 7.529240142389052, 45053.21218129545)
127.5, (-32197.820276869203, 10.829510199627741, 43325.031479360376)
128.5, (-33701.19667844272, 8.463604232533557, 41818.1423518553)
129.5, (-32725.761219590007, 8.313401228969576, 40370.87481330536)
130.5, (-33653.41918041936, 6.809497113636807, 39391.2836563645)
131.5, (-30745.849350084718, 9.599218410920475, 39958.06562983266)
132.5, (-32529.671610042875, 6.290754695246656, 36686.79683426939)
133.5, (-30159.33505945881, 7.586095297013822, 36768.26472664179)
134.5, (-28053.387634864343, 9.68042357827575, 37680.80914679614)
135.5, (-29593.044137162862, 6.8783945074858694, 35466.97345393832)
136.5, (-30142.841066681915, 6.877128343064468, 35567.935718874425)
137.5, (-28330.6822825061, 7.666806445245905, 34827.47252336688)
138.5, (-28026.200669718928, 8.180640716249046, 34732.45660910446)
139.5, (-26739.571753069395, 8.17114589486367, 33810.35346627839)
140.5, (-26083.54530454973, 6.834630815881948, 31584.664204282202)
141.5, (-25956.93463944528, 7.062650129460323, 31513.486828717272)
142.5, (-24621.98117312327, 7.48823536542487, 30695.348733194023)
