1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 591791.3),(2 2279915.5),(3 4992118.5),(4 8698801),(5 13385851),(6 18969262),(7 25424678),(8 32704600),(9 41205100),(10 49996172),(11 59529744),(12 69685050),(13 80454824),(14 91448184),(15 103102880),(16 115298120),(17 127551640),(18 140523620),(19 153955800),(20 167381940),(21 181468240),(22 196084140),(23 210867920),(24 225572400),(25 240459860),(26 255675700),(27 271298560),(28 286369250),(29 301562400),(30 315678700),(31 329646180),(32 343561900),(33 357631330),(34 372563100),(35 386691500),(36 400212960),(37 412986620),(38 425933060),(39 438135070),(40 449908770),(41 461268770),(42 471585950),(43 481408160),(44 490119650),(45 498148100),(46 505404300),(47 512020640),(48 517740300),(49 523585570),(50 528282200),(51 532932200),(52 538821800),(53 543780160),(54 548538700),(55 552932800),(56 557608960),(57 562404900),(58 567305800),(59 572819300),(60 578608640),(61 584705540),(62 591709900),(63 598825860),(64 606421800),(65 614463170),(66 622619500),(67 631259970),(68 640048830),(69 648706240),(70 657727300),(71 666569300),(72 675677200),(73 683605200),(74 691385100),(75 698607040),(76 704703170),(77 710578100),(78 715715300),(79 719819970),
(1 306743.03),(2 1016709.56),(3 1812268.5),(4 2518159.3),(5 3096187.8),(6 3565499.3),(7 3917665),(8 4141471.3),(9 4222904.5),(10 4211408.5),(11 4168813.5),(12 4111540.8),(13 4050943.3),(14 3982958),(15 3944279),(16 4005088.8),(17 4135040.3),(18 4318480),(19 4484122.5),(20 4604045.5),(21 4697502),(22 4742849.5),(23 4734754.5),(24 4706201.5),(25 4681450),(26 4663681),(27 4663299),(28 4698046.5),(29 4754857),(30 4813655.5),(31 4891868),(32 4968550.5),(33 5038177.5),(34 5093642.5),(35 5154646.5),(36 5230102.5),(37 5327084.5),(38 5451885.5),(39 5595120.5),(40 5739917.5),(41 5892697.5),(42 6031832.5),(43 6132336),(44 6203211),(45 6257733),(46 6290152.5),(47 6314745),(48 6349929),(49 6383485),(50 6394483),(51 6399358),(52 6415341),(53 6425774.5),(54 6444758.5),(55 6472866),(56 6498505),(57 6511365),(58 6506512),(59 6511686.5),(60 6504819),(61 6500624.5),(62 6488665.5),(63 6474202.5),(64 6472327),(65 6507865),(66 6551644.5),(67 6622928.5),(68 6689255.5),(69 6734677),(70 6747316),(71 6725942.5),(72 6675132),(73 6616955),(74 6553648.5),(75 6510000),(76 6499105.5),(77 6528881.5),(78 6620009.5),(79 6738376.5),
(1 384501.84),(2 1274998.5),(3 2248313),(4 3067053.3),(5 3695955.3),(6 4156433.8),(7 4410922.5),(8 4375379),(9 4077775),(10 3706842.8),(11 3428032.3),(12 3324306.3),(13 3387603.8),(14 3549784.3),(15 3809500),(16 4181537.3),(17 4591232.5),(18 4922922),(19 5071469.5),(20 5026461.5),(21 4830294.5),(22 4517993.5),(23 4167756.3),(24 3867697),(25 3674685),(26 3602273),(27 3635262.8),(28 3777551.3),(29 3975875.3),(30 4199681),(31 4406561.5),(32 4567181.5),(33 4646178.5),(34 4641334.5),(35 4560387.5),(36 4430833),(37 4285474.5),(38 4146583.8),(39 4048079),(40 4004813.8),(41 4031625.3),(42 4130989.3),(43 4292320.5),(44 4492037.5),(45 4700715.5),(46 4874641.5),(47 4985316.5),(48 5017198.5),(49 4959227.5),(50 4828622.5),(51 4686805),(52 4563935.5),(53 4495720),(54 4523240.5),(55 4656409),(56 4859730.5),(57 5090612),(58 5283985),(59 5397465.5),(60 5414027.5),(61 5328437),(62 5148220),(63 4934445.5),(64 4750789.5),(65 4647663.5),(66 4643728.5),(67 4729104.5),(68 4859057),(69 5000124),(70 5116532),(71 5173604),(72 5154170.5),(73 5064158.5),(74 4946255.5),(75 4847091.5),(76 4811920.5),(77 4842055.5),(78 4911776.5),(79 5004475.5),
(1 411748.28),(2 1319140),(3 2188482.5),(4 2756472),(5 3078304),(6 3279227.3),(7 3371168.3),(8 3288250.5),(9 3025934),(10 2734609),(11 2566914.5),(12 2568280.3),(13 2681681),(14 2817512.8),(15 2968847),(16 3168560.3),(17 3400419.8),(18 3576446.8),(19 3632807.8),(20 3563991),(21 3418841.3),(22 3227287),(23 3038882.5),(24 2886691.8),(25 2799120.3),(26 2783272.8),(27 2831087),(28 2927087),(29 3044669.8),(30 3160052.3),(31 3258992.8),(32 3306885),(33 3291496.8),(34 3234889),(35 3167393.3),(36 3105490.5),(37 3065763),(38 3060867),(39 3074117),(40 3098064),(41 3121483),(42 3136197),(43 3138715.5),(44 3141119.3),(45 3148343.3),(46 3164529.5),(47 3203670.5),(48 3275517.5),(49 3373848.3),(50 3489762.5),(51 3600931),(52 3703918.8),(53 3778470.5),(54 3840176),(55 3900724.8),(56 3954574),(57 3999754.5),(58 4027721),(59 4054819.8),(60 4064581.8),(61 4040805),(62 3995260.8),(63 3945273),(64 3921980.8),(65 3935966.8),(66 3982585.5),(67 4037314.5),(68 4078696.8),(69 4083975.8),(70 4054224),(71 3989563.5),(72 3891038),(73 3784550),(74 3693960.3),(75 3629964.3),(76 3604675.5),(77 3646092.8),(78 3723917.5),(79 3798764.5),
(1 486815.4),(2 1534315.3),(3 2492088.3),(4 3086369),(5 3374347.5),(6 3425323.3),(7 3226989),(8 2816695.3),(9 2358844.8),(10 2084800),(11 2110806),(12 2413471.5),(13 2853102.8),(14 3231451.3),(15 3442095.3),(16 3498737),(17 3449331.8),(18 3302752.3),(19 3091206.8),(20 2898835.3),(21 2784447.3),(22 2779990),(23 2873874.5),(24 3021238.8),(25 3174407.3),(26 3280104.3),(27 3315288),(28 3282213.5),(29 3207309.8),(30 3136786),(31 3101912.3),(32 3097692.3),(33 3128743),(34 3186269.8),(35 3235892.3),(36 3268824.3),(37 3290534),(38 3323151.3),(39 3385223),(40 3475191.3),(41 3576661),(42 3659320.3),(43 3683567),(44 3632108.8),(45 3508507.5),(46 3340363.5),(47 3191522.5),(48 3118617.3),(49 3147412.3),(50 3274545.5),(51 3454752.3),(52 3662099.3),(53 3842669),(54 3961901.8),(55 3985717.8),(56 3937778.3),(57 3836151),(58 3711492.5),(59 3608976.3),(60 3560032),(61 3573226),(62 3635823.8),(63 3714856),(64 3785246.8),(65 3845888),(66 3881501.8),(67 3880153),(68 3824371.8),(69 3744470.8),(70 3677590.8),(71 3645105.5),(72 3644824),(73 3660954.5),(74 3702989.5),(75 3744094.5),(76 3777990.5),(77 3812115),(78 3827130.5),(79 3831721.5),
(1 369376.34),(2 1063499.4),(3 1543737.4),(4 1788187),(5 2016425.6),(6 2221262.5),(7 2236753),(8 2070054.9),(9 1894313.5),(10 1807633.4),(11 1826813.5),(12 1977409.8),(13 2233623),(14 2465499.8),(15 2595618),(16 2646524.3),(17 2635314.3),(18 2559419.5),(19 2455799.8),(20 2378035.5),(21 2373989.3),(22 2467332.5),(23 2627148.5),(24 2793426),(25 2913538),(26 2944542.8),(27 2887096.5),(28 2761666),(29 2639979.3),(30 2582099.5),(31 2606792.5),(32 2707880.5),(33 2861653.3),(34 2990940.8),(35 3057190),(36 3037613.8),(37 2941682),(38 2815312.3),(39 2717519.8),(40 2693548.3),(41 2758484.3),(42 2883308.8),(43 3010188.8),(44 3085566),(45 3086888.3),(46 3009086),(47 2882642),(48 2748072.3),(49 2644250.3),(50 2592583),(51 2598785.3),(52 2665398.8),(53 2757295.5),(54 2835281.8),(55 2877067.8),(56 2871279.8),(57 2802718.8),(58 2694302),(59 2620342.3),(60 2618239.5),(61 2646719.5),(62 2682986),(63 2710033.3),(64 2713638.5),(65 2651973.8),(66 2546477),(67 2457119),(68 2398538.8),(69 2382571.8),(70 2420731),(71 2513510.8),(72 2639140.3),(73 2737501.3),(74 2808966.3),(75 2838434),(76 2809300.5),(77 2743868.5),(78 2659651),(79 2597544.5),
(1 412685.06),(2 1151560.5),(3 1605675.4),(4 1828164.6),(5 2063222.3),(6 2178603.3),(7 2008994.4),(8 1743814.4),(9 1627953.8),(10 1674743.6),(11 1825018.4),(12 2076846.6),(13 2368973.5),(14 2537626.3),(15 2523804.5),(16 2399631.5),(17 2243600.5),(18 2105318.5),(19 2040998.8),(20 2083454.5),(21 2224137.3),(22 2424129.8),(23 2622934.5),(24 2787201),(25 2891715.3),(26 2923144),(27 2871623.3),(28 2760121),(29 2625455),(30 2527379.8),(31 2518121.8),(32 2619007.3),(33 2838384.8),(34 3119328),(35 3354820.5),(36 3476630.3),(37 3464814.3),(38 3334975.5),(39 3166469.8),(40 3040817.8),(41 3029299.3),(42 3128217.8),(43 3306413.3),(44 3487588.8),(45 3583008),(46 3540717),(47 3380974.8),(48 3184753),(49 3022200),(50 2955347.3),(51 3016039.5),(52 3172807),(53 3345681),(54 3466570.8),(55 3490491.8),(56 3410921),(57 3253301.3),(58 3094828.3),(59 3017533.3),(60 3035430.3),(61 3128647.5),(62 3254619.5),(63 3342231.5),(64 3328880.8),(65 3207631.5),(66 3009189.8),(67 2783705),(68 2598863.5),(69 2501734.3),(70 2491304.5),(71 2533549.5),(72 2594797.8),(73 2642517.3),(74 2630509.3),(75 2557855),(76 2447007.8),(77 2340339.8),(78 2253657),(79 2217246.5),
(1 449099.94),(2 1142827.4),(3 1406523.8),(4 1534414.5),(5 1804838.3),(6 1867018.6),(7 1595998.8),(8 1401362.8),(9 1456436.9),(10 1576026.6),(11 1691874.6),(12 1893956.3),(13 2132302.3),(14 2251456.8),(15 2204481.5),(16 2082161.8),(17 1963915),(18 1891602.6),(19 1910099.5),(20 2022800.3),(21 2198899.5),(22 2378321),(23 2505802.3),(24 2547795.8),(25 2514667),(26 2431417.8),(27 2332525.8),(28 2283255),(29 2298629.3),(30 2378371.3),(31 2516687),(32 2680414.5),(33 2840517.3),(34 2957886.8),(35 3013552.3),(36 3004117.5),(37 2949249.5),(38 2871280.5),(39 2805226),(40 2775835.8),(41 2808997.3),(42 2879382.3),(43 2966254),(44 3039971.5),(45 3074940.5),(46 3045689.8),(47 2939697.8),(48 2802908.5),(49 2663670),(50 2572016),(51 2567846.3),(52 2638821.5),(53 2760331.3),(54 2886052.3),(55 2947747.8),(56 2917074),(57 2801281),(58 2644741.8),(59 2509092.3),(60 2437518),(61 2454052.8),(62 2540864.3),(63 2638804.3),(64 2684904.5),(65 2628026.3),(66 2480235),(67 2269378.8),(68 2061291.1),(69 1937009.8),(70 1938943.8),(71 2010087.3),(72 2090809),(73 2130326),(74 2109069),(75 2002349.6),(76 1865608.3),(77 1799262.5),(78 1828574.4),(79 1907913.5),
(1 414757.16),(2 927139.1),(3 956141.44),(4 1035780.4),(5 1336052.1),(6 1379492.4),(7 1201672.8),(8 1185495.1),(9 1271602),(10 1281630.3),(11 1300371.6),(12 1387342.9),(13 1450602.6),(14 1451972.3),(15 1463755.9),(16 1502675.6),(17 1543754.1),(18 1581532.4),(19 1634026.6),(20 1682247.9),(21 1715750.8),(22 1725474.6),(23 1721960.4),(24 1704654),(25 1688455.6),(26 1679093.5),(27 1681741.1),(28 1702559.5),(29 1724287),(30 1754883.3),(31 1794847.3),(32 1823413.9),(33 1835323.9),(34 1831417.1),(35 1818348.9),(36 1802594.5),(37 1802565.5),(38 1814177.8),(39 1825957.1),(40 1821745.6),(41 1804586.1),(42 1757213.8),(43 1702572),(44 1666552),(45 1652752.5),(46 1657468.9),(47 1668832.3),(48 1668768.4),(49 1646705.5),(50 1615870.4),(51 1589035),(52 1575209.1),(53 1585097),(54 1614982),(55 1638076.1),(56 1650371.4),(57 1647892.4),(58 1646045.4),(59 1642595.5),(60 1642747),(61 1644210.1),(62 1633357.1),(63 1612956.1),(64 1600527.6),(65 1588106.6),(66 1577971.1),(67 1574589.8),(68 1567644.1),(69 1539080),(70 1504112.6),(71 1479869.6),(72 1458322.3),(73 1433776.1),(74 1429053.5),(75 1429602.8),(76 1410822),(77 1401841),(78 1439860.4),(79 1496271.3),
(1 456762.22),(2 889577.8),(3 798720.8),(4 958356.06),(5 1258787),(6 1172628.9),(7 1026024.9),(8 1100184.8),(9 1157180.5),(10 1156984.1),(11 1222812.1),(12 1292836),(13 1310897),(14 1320002.1),(15 1331189.8),(16 1323795.3),(17 1308776.3),(18 1324507.1),(19 1351963.4),(20 1380720.8),(21 1415286.4),(22 1434005.9),(23 1431660.3),(24 1415629.8),(25 1396279.4),(26 1388772.3),(27 1396394.5),(28 1415263.8),(29 1432763.5),(30 1453444.5),(31 1477759.3),(32 1502131.3),(33 1524552.6),(34 1553669.5),(35 1559945.1),(36 1550729.4),(37 1538877),(38 1532313.8),(39 1538488.1),(40 1556754.6),(41 1576379.5),(42 1571629.4),(43 1561349.6),(44 1552460.9),(45 1553541.9),(46 1588710.6),(47 1643214.6),(48 1679930.8),(49 1686059.3),(50 1655752.9),(51 1601135),(52 1560188.6),(53 1552483.4),(54 1587746.9),(55 1637637.1),(56 1677042.5),(57 1690063.5),(58 1681096.8),(59 1657178),(60 1643291.6),(61 1644692.4),(62 1653554.1),(63 1669538.1),(64 1677501.3),(65 1680044),(66 1683021.8),(67 1675104.5),(68 1654446.8),(69 1653139),(70 1640566.4),(71 1603345.8),(72 1585308.4),(73 1570994.6),(74 1557003),(75 1573111.1),(76 1601924.6),(77 1600179.8),(78 1589772.8),(79 1605384.9),
(1 514475.3),(2 971215.7),(3 916620.1),(4 1164128),(5 1372298.4),(6 1109117.1),(7 938008.1),(8 1025206.4),(9 1075623),(10 1169068.5),(11 1351182.3),(12 1404636.5),(13 1333313.3),(14 1254810.4),(15 1182079.3),(16 1123416.4),(17 1156630.3),(18 1305174.4),(19 1444262.8),(20 1511632.6),(21 1490356.1),(22 1376269.9),(23 1242572.1),(24 1174691.9),(25 1201768.8),(26 1291223.3),(27 1379192.4),(28 1405420.9),(29 1346183),(30 1252430.9),(31 1197929.8),(32 1216252.4),(33 1286951.1),(34 1361344.3),(35 1387123),(36 1351154.4),(37 1283101.5),(38 1233937.1),(39 1235200.4),(40 1284140),(41 1343497.9),(42 1361326),(43 1338895.8),(44 1300848),(45 1288230.8),(46 1329514.9),(47 1396425.1),(48 1446141.1),(49 1449052.6),(50 1392136.4),(51 1309885.4),(52 1257536.3),(53 1257108.4),(54 1309546.1),(55 1368673.8),(56 1403487.6),(57 1402312),(58 1376840.5),(59 1362327.3),(60 1384330.1),(61 1417395.6),(62 1434320.5),(63 1424948.9),(64 1380773.9),(65 1326711.8),(66 1293994.9),(67 1299822),(68 1336684.3),(69 1381170),(70 1402783.1),(71 1392155.5),(72 1361042),(73 1321212.8),(74 1303230.8),(75 1304400),(76 1334036.8),(77 1363458.1),(78 1347849.4),(79 1325640),
(1 489664.06),(2 893430.4),(3 893721.25),(4 1171819),(5 1240375.6),(6 917508.56),(7 835990.7),(8 963104.94),(9 1040736.7),(10 1207002),(11 1340997.9),(12 1258377.1),(13 1135788),(14 1090512.9),(15 1083074.5),(16 1095362.4),(17 1172194.6),(18 1257405.5),(19 1270136.6),(20 1254432.6),(21 1226368.4),(22 1183434.9),(23 1161348),(24 1173658),(25 1208004.8),(26 1239473.5),(27 1247539.1),(28 1220924.8),(29 1162374.1),(30 1122825),(31 1144498.9),(32 1222666),(33 1312902.4),(34 1361760.5),(35 1334324.1),(36 1257218.9),(37 1201035.4),(38 1221103.9),(39 1319488),(40 1431209.6),(41 1497159.5),(42 1480235.9),(43 1423872.3),(44 1387557),(45 1414873.1),(46 1498300.6),(47 1573019.3),(48 1591380.6),(49 1533900.8),(50 1431511.5),(51 1363211.8),(52 1365769.6),(53 1439212.6),(54 1534259.3),(55 1568453.1),(56 1548687.4),(57 1503467),(58 1456927.8),(59 1475373.4),(60 1548240.5),(61 1615779.4),(62 1634702.3),(63 1570541.6),(64 1474450.9),(65 1396284.6),(66 1368214),(67 1426629.3),(68 1506544.6),(69 1541858.6),(70 1526320.8),(71 1461151.1),(72 1388062.9),(73 1363833.6),(74 1401222.9),(75 1440540.1),(76 1456180.4),(77 1439436.4),(78 1374228.6),(79 1310960),
(1 416714.47),(2 806822.1),(3 861632.3),(4 1071452),(5 1072297.1),(6 804165.2),(7 801081.06),(8 956080.75),(9 1048295.44),(10 1200753.3),(11 1283357.9),(12 1168812.8),(13 1050098.5),(14 1026174.56),(15 1067246.5),(16 1192967.5),(17 1358141.4),(18 1427410.4),(19 1344860.1),(20 1204797.9),(21 1112739.6),(22 1130384.8),(23 1237682.4),(24 1341815.1),(25 1354024.3),(26 1269223.8),(27 1169150.1),(28 1118729),(29 1162247.1),(30 1269938.6),(31 1370324.8),(32 1408320.5),(33 1359191.6),(34 1273620.1),(35 1205359.8),(36 1190826.3),(37 1236286.4),(38 1295506.8),(39 1333550.8),(40 1335057.8),(41 1313610.5),(42 1295321.4),(43 1288924.3),(44 1297754.8),(45 1325266),(46 1355556),(47 1368309.4),(48 1346752),(49 1297054.5),(50 1243480.9),(51 1215241),(52 1235527.9),(53 1295584.9),(54 1336100.3),(55 1319018),(56 1261137.5),(57 1186686.5),(58 1160964.5),(59 1209275.8),(60 1295299.5),(61 1357800.1),(62 1344299.1),(63 1265787.3),(64 1175550.9),(65 1124775.8),(66 1149995.8),(67 1216570.6),(68 1264603.5),(69 1258008.4),(70 1187764.5),(71 1120526.6),(72 1113689.4),(73 1159111.8),(74 1253720),(75 1308666.5),(76 1267461.5),(77 1189976.5),(78 1120957.4),(79 1086150.5),
(1 295663.4),(2 611940.56),(3 724397.4),(4 864558.9),(5 805615.06),(6 615626.75),(7 602116.44),(8 696983.4),(9 802149.3),(10 918437.4),(11 950990.25),(12 869653.94),(13 809397.75),(14 811904.44),(15 861406.8),(16 967550.8),(17 1072571),(18 1116547.8),(19 1068782.6),(20 968370.3),(21 900131.2),(22 919893.1),(23 1017824.56),(24 1110888),(25 1121788.1),(26 1042725.4),(27 945118.6),(28 912859.25),(29 981486.3),(30 1108230.3),(31 1199242),(32 1186764),(33 1085387.4),(34 969712.06),(35 916637.5),(36 954399.94),(37 1042218.06),(38 1105623.6),(39 1102110.3),(40 1036970.25),(41 974050.3),(42 956936.06),(43 992933.2),(44 1041031.2),(45 1047250.1),(46 1012707.2),(47 961543.6),(48 937321),(49 967350.06),(50 999861.75),(51 997116.2),(52 958716),(53 901233.2),(54 880355.6),(55 909453.7),(56 962366.3),(57 992464.2),(58 972478.7),(59 938504.06),(60 917518.3),(61 924240.6),(62 950455.6),(63 942812.06),(64 895938.44),(65 848219.6),(66 846982.44),(67 901585.56),(68 958050.44),(69 979624),(70 954283.8),(71 910673.7),(72 900080.06),(73 930892.44),(74 990326.9),(75 1044744.94),(76 1058754.3),(77 1026926.8),(78 975511.06),(79 943652),
(1 264590.53),(2 503941.78),(3 622258.6),(4 739248.6),(5 640150.7),(6 523733.88),(7 532637),(8 619661.5),(9 728879.1),(10 802616.56),(11 782437.3),(12 675591.1),(13 625929.44),(14 640522.5),(15 715197.8),(16 787900),(17 808124.6),(18 791184.25),(19 738070.5),(20 696706.56),(21 691864.9),(22 722771),(23 763243.8),(24 788020.9),(25 788903.44),(26 764400.56),(27 734334.3),(28 727809.1),(29 750081.94),(30 793756.56),(31 829456.9),(32 828846.06),(33 791530.9),(34 745665.25),(35 724173.94),(36 746757.3),(37 803470.7),(38 858610.06),(39 877386.3),(40 856125.25),(41 828132.8),(42 817713.94),(43 845730.4),(44 890051.1),(45 912357.44),(46 891661.5),(47 830519),(48 793616.7),(49 808816.44),(50 862736.25),(51 916442.1),(52 922306.06),(53 881382.3),(54 825409.75),(55 804522.06),(56 835626.94),(57 879263.3),(58 908608.7),(59 892330.7),(60 843205.44),(61 795468.6),(62 780354.56),(63 790118.7),(64 795606.7),(65 783503.8),(66 759624.56),(67 746313.5),(68 757608.9),(69 782425.9),(70 799824.4),(71 797206.4),(72 779824.9),(73 766213.3),(74 770116.4),(75 786295.6),(76 799250.1),(77 799833),(78 784580.25),(79 754984.8),
(1 271821),(2 421266.03),(3 499926.88),(4 559164.06),(5 436358.53),(6 422217.7),(7 431944.63),(8 498570.66),(9 562294.7),(10 568198.06),(11 543333.8),(12 509273.28),(13 523225.78),(14 540964.06),(15 584964.7),(16 586591.6),(17 577078.56),(18 576616.4),(19 561369),(20 578059.4),(21 617859.4),(22 655817.94),(23 663653),(24 640837.25),(25 614155.94),(26 601435.44),(27 613358.06),(28 635577.25),(29 641923),(30 631285.7),(31 614638.25),(32 610519.2),(33 619449),(34 631098.94),(35 636040),(36 634678.4),(37 628548.5),(38 633977.3),(39 652734.3),(40 678550.9),(41 700403.06),(42 692430.1),(43 672175.1),(44 656052.56),(45 666838.8),(46 687670.4),(47 689681.1),(48 684229.75),(49 676673.6),(50 686085.75),(51 704111.94),(52 713075),(53 696708.75),(54 664977.2),(55 652319.06),(56 660614.2),(57 673021.3),(58 669478.6),(59 646168.7),(60 614942.44),(61 603971.8),(62 616923.6),(63 639428.94),(64 645067.4),(65 615977.25),(66 577603.1),(67 562383.56),(68 583803.75),(69 616596.1),(70 633373.3),(71 623963.2),(72 607590.9),(73 599698.1),(74 601381.4),(75 612449.94),(76 621927.4),(77 631494.1),(78 636003.7),(79 635848.4),
(1 295022.25),(2 407614.34),(3 507317.66),(4 540836),(5 390015.94),(6 411201.63),(7 425833.34),(8 533812.5),(9 581590.1),(10 558927.7),(11 500937.75),(12 487124.66),(13 532298.44),(14 587626.06),(15 649815.56),(16 607464.3),(17 570062.9),(18 538568.94),(19 537893.9),(20 584360.8),(21 632898.3),(22 660055.3),(23 646731.8),(24 618098.1),(25 601442.1),(26 607218.4),(27 626776.5),(28 638121.6),(29 621166.5),(30 592840.6),(31 591569.5),(32 621261.6),(33 655647.9),(34 669450.56),(35 651254.7),(36 628292.3),(37 624685.7),(38 637009.06),(39 645156.5),(40 642890.3),(41 644004.2),(42 651653.1),(43 657553.44),(44 649121.2),(45 637833.3),(46 625763.1),(47 627957.25),(48 646333.06),(49 658576.56),(50 662309.56),(51 672245.25),(52 702831.3),(53 721254.75),(54 722940.7),(55 702157.6),(56 689430.6),(57 695550),(58 729668.8),(59 754640.75),(60 749143.1),(61 732382.5),(62 729443.8),(63 758710.56),(64 784137.56),(65 779831.5),(66 732098),(67 707689),(68 720897.5),(69 769236.6),(70 787741.4),(71 765367.7),(72 740640.6),(73 731320.25),(74 760478.1),(75 777312.56),(76 774108.7),(77 746963.1),(78 719806.44),(79 722276.3),
(1 256976.17),(2 360393.1),(3 458263.38),(4 471872.44),(5 372633.66),(6 391651.88),(7 402663.56),(8 502207.13),(9 532379.2),(10 520571.25),(11 468954.56),(12 479222.88),(13 511604.97),(14 560452.56),(15 577168.9),(16 508222.84),(17 460728.34),(18 453689.56),(19 517957.25),(20 594576.9),(21 620526.25),(22 577201.6),(23 515215.78),(24 501197.9),(25 539362.9),(26 580507.4),(27 580919),(28 547225.75),(29 517193.72),(30 518357.2),(31 548080.06),(32 577158.6),(33 578874.4),(34 567836.4),(35 565009.4),(36 582821.56),(37 605883.3),(38 615790.06),(39 602877.2),(40 587972.56),(41 583278.06),(42 595358.75),(43 604876.5),(44 607276.7),(45 614061.1),(46 617679.3),(47 624087.5),(48 623960.7),(49 628374.5),(50 634245.75),(51 650340.7),(52 666860.7),(53 671583.44),(54 664963.44),(55 653804.44),(56 653458.06),(57 663241.1),(58 674002.56),(59 670718.94),(60 661037.6),(61 645762.3),(62 643039.6),(63 648250.44),(64 660019.9),(65 645129),(66 627285.3),(67 606503.94),(68 595548.44),(69 594204.06),(70 598316.4),(71 609983.4),(72 613965),(73 619803),(74 621095),(75 634576.7),(76 632094.7),(77 618975.8),(78 602248.7),(79 610716.6),
