1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 335571.97),(2 1219810.4),(3 2578668.3),(4 4396136.5),(5 6627820),(6 9161965),(7 12072756),(8 15444064),(9 19133334),(10 23135742),(11 27485722),(12 32138234),(13 37043616),(14 42018540),(15 47021244),(16 51969070),(17 56875684),(18 61684670),(19 66355324),(20 70924650),(21 75095690),(22 78914400),(23 82263176),(24 85434184),(25 88111770),(26 90511350),(27 92485820),(28 93927704),(29 94728510),(30 95057430),(31 95029430),(32 94480650),(33 93136610),(34 91512220),(35 89687300),(36 87531880),(37 85297620),(38 82839530),(39 80376696),(40 77914720),(41 75524870),(42 73224550),(43 71018664),(44 68572650),(45 65841580),(46 63175188),(47 60540204),(48 58033812),(49 56000020),(50 54246290),(51 52811260),(52 51823390),(53 50986240),(54 50076220),(55 49349580),(56 48892396),(57 48611044),(58 48249108),(59 47960460),(60 47869316),(61 48071920),(62 48388148),(63 49059456),(64 49701676),(65 50831684),(66 52255650),(67 53938252),(68 55929070),(69 58139860),(70 60526852),(71 62938772),(72 65410196),(73 67804660),(74 70133110),(75 72434790),(76 74788720),(77 77134710),(78 79341790),(79 81476520),
(1 13994.645),(2 19373.44),(3 24082.363),(4 26724.566),(5 25134.846),(6 26297.465),(7 23886.947),(8 24380.658),(9 24397.477),(10 24646.037),(11 25783.06),(12 26196.156),(13 27665.424),(14 27187.336),(15 26742.379),(16 27224.896),(17 27791.02),(18 28998.543),(19 28544.535),(20 27975.783),(21 27837.45),(22 28068.953),(23 28544.465),(24 29366.191),(25 30158.547),(26 30072.96),(27 30249.074),(28 29543.873),(29 29254.36),(30 29741.771),(31 29244.977),(32 29348.521),(33 28803.193),(34 29339.1),(35 30187.316),(36 30216.059),(37 30589.594),(38 30711.314),(39 30380.852),(40 30821.719),(41 30187.732),(42 29584.963),(43 29611.447),(44 29624.406),(45 29950.89),(46 29747.123),(47 30492.732),(48 29929.93),(49 30711.578),(50 31126.525),(51 30612.396),(52 30294.088),(53 29530.307),(54 29645.703),(55 30157.75),(56 30386.037),(57 30209.273),(58 29800.14),(59 30064.861),(60 30092.914),(61 30416.943),(62 30322.803),(63 30028.66),(64 30697.549),(65 30787.012),(66 31520.834),(67 31525.793),(68 30758.06),(69 30909.363),(70 31320.803),(71 32328.732),(72 32753.89),(73 32297.648),(74 32758.14),(75 32671.797),(76 32734.314),(77 33378.15),(78 33151.004),(79 32925.84),
(1 13458.54),(2 18671.535),(3 23146.404),(4 25793.637),(5 24511.768),(6 25498.123),(7 23177.305),(8 24112.014),(9 23868.709),(10 23903.436),(11 24798.215),(12 25167.004),(13 27048.545),(14 27470.502),(15 26697.24),(16 27085.814),(17 27419.133),(18 28513.215),(19 27987.385),(20 27592.72),(21 27247.639),(22 26953.486),(23 27636.248),(24 28686.424),(25 29637.344),(26 29235.314),(27 29926.332),(28 29654),(29 28781.555),(30 28672.389),(31 28568.26),(32 28596.906),(33 28388.498),(34 28640.998),(35 29154.201),(36 29187.764),(37 29699.355),(38 29640.54),(39 29371.018),(40 29578.975),(41 29650.213),(42 29178.674),(43 29437.691),(44 29188.393),(45 29727.643),(46 28948.158),(47 29529.898),(48 28987.701),(49 29926.158),(50 30094.855),(51 30099.04),(52 29709.434),(53 29021.916),(54 29365.863),(55 29644.063),(56 29794.785),(57 29841.934),(58 29397.8),(59 29323.676),(60 29325.998),(61 29640.188),(62 29556.168),(63 29115.686),(64 29860.799),(65 29704.762),(66 30436.178),(67 30431.822),(68 29829.693),(69 30509.283),(70 30265.617),(71 31290.135),(72 31627.254),(73 31681.78),(74 31528.678),(75 31537.072),(76 32146.32),(77 32350.166),(78 32266.889),(79 31734.775),
(1 13449.18),(2 18742.273),(3 22765.834),(4 25655.838),(5 23880.229),(6 25468.86),(7 23079.553),(8 24202.879),(9 23745.514),(10 24096.842),(11 25162.227),(12 25304.549),(13 27255.508),(14 27339.164),(15 26758.004),(16 27017.158),(17 27392.807),(18 28232.465),(19 28251.209),(20 27833.56),(21 27291.58),(22 26944.154),(23 27510.281),(24 28706.992),(25 29631.006),(26 29800.59),(27 30423.197),(28 30011.746),(29 28691.467),(30 28456.027),(31 28614.703),(32 29165.871),(33 28818.898),(34 29089.922),(35 29354.666),(36 28722.287),(37 29307.686),(38 29633.145),(39 29696.74),(40 29903.541),(41 29560.04),(42 29082.021),(43 28470.043),(44 28526.105),(45 29059.674),(46 28613.902),(47 29363.79),(48 28689.818),(49 29560.53),(50 29628.809),(51 29488.82),(52 28779.395),(53 28200.332),(54 28942.225),(55 29564.908),(56 30044.348),(57 29831.494),(58 29097.936),(59 29115.021),(60 29266.297),(61 29299.348),(62 29509.887),(63 29189.975),(64 29821.506),(65 29907.775),(66 30240.154),(67 30525.955),(68 29708.975),(69 30216.686),(70 30685.072),(71 31477.305),(72 31417.893),(73 31218.227),(74 31850.742),(75 31867.813),(76 31814.139),(77 32334.295),(78 31965.47),(79 31636.586),
(1 13522.963),(2 18372.37),(3 22909.006),(4 25320.428),(5 23812.701),(6 24969.848),(7 22365.232),(8 23322.451),(9 23463.715),(10 23578.98),(11 24779.797),(12 24976.508),(13 26908.336),(14 27330.4),(15 26821.633),(16 26878.197),(17 27168.148),(18 27822.057),(19 27724.71),(20 26929.469),(21 26492.428),(22 25769.453),(23 26505.666),(24 27718.174),(25 28688.494),(26 28877.016),(27 29066.287),(28 28833.605),(29 27746.56),(30 27732.441),(31 27510.625),(32 27749.195),(33 27673.227),(34 27944.47),(35 28043.502),(36 27654.445),(37 27796.371),(38 28351.275),(39 28107.281),(40 28199.605),(41 28007.771),(42 27898.668),(43 27700.137),(44 27958.537),(45 28115.557),(46 27580.37),(47 28151.688),(48 27485.826),(49 27847.547),(50 28322.88),(51 28012.805),(52 27737.197),(53 27401.06),(54 27925.188),(55 28554.58),(56 28779.076),(57 28433.557),(58 28060.395),(59 28627.375),(60 28612.479),(61 28591.686),(62 28938.248),(63 28249.707),(64 28851.246),(65 28655.285),(66 28584.648),(67 28916.83),(68 28100.723),(69 28653.389),(70 28766.81),(71 29334.473),(72 29496.248),(73 28882.207),(74 29980.738),(75 30381.514),(76 30059.207),(77 30237.83),(78 30413.219),(79 29698.672),
(1 13252.36),(2 18843.148),(3 23666.205),(4 25236.334),(5 23714.049),(6 24405.025),(7 22307.285),(8 22816.195),(9 23721.324),(10 23326.896),(11 24180.996),(12 24603.824),(13 26573.328),(14 27422.332),(15 26697.967),(16 26465.955),(17 26485.705),(18 27131.69),(19 27258.611),(20 26452.7),(21 26066.223),(22 25587.1),(23 26204.441),(24 27241.482),(25 28060.795),(26 28486.004),(27 28809.398),(28 28553.703),(29 27541.117),(30 27221.328),(31 27176.016),(32 27349.479),(33 27830.404),(34 27965.854),(35 27910.781),(36 27249.248),(37 27675.828),(38 27810.049),(39 28062.186),(40 27908.613),(41 27513.752),(42 27403.63),(43 27299.13),(44 26760.727),(45 27093.88),(46 27157.783),(47 27978.713),(48 27545.984),(49 27717.096),(50 27948.494),(51 27180.422),(52 26916.457),(53 26796.342),(54 27197.97),(55 27392.094),(56 27873.607),(57 27374.53),(58 26998.742),(59 27267.676),(60 27592.455),(61 27451.412),(62 27655.666),(63 27164.744),(64 27661.844),(65 27685.775),(66 27827.387),(67 27955.299),(68 27150.188),(69 27197.043),(70 27395.512),(71 28194.416),(72 28607.293),(73 28169.03),(74 28401.271),(75 29772.518),(76 29772.818),(77 29735.818),(78 29964.607),(79 29778.957),
(1 13666.629),(2 19737.717),(3 24118.338),(4 26305.732),(5 23774.732),(6 25012.457),(7 22579.625),(8 22758.563),(9 23270.318),(10 23318.941),(11 24080.717),(12 24804.984),(13 26684.867),(14 27730.152),(15 27220.883),(16 27374.475),(17 27409.205),(18 27704.207),(19 27933.813),(20 27054.766),(21 26489.305),(22 26229.498),(23 27085.791),(24 28443.701),(25 29135.584),(26 29747.223),(27 30200.164),(28 29531.309),(29 27666.904),(30 27872.809),(31 28565.129),(32 29198.057),(33 29376.295),(34 29472.5),(35 28867.361),(36 28196.133),(37 28751.48),(38 28879.934),(39 29078.543),(40 29120.416),(41 28781.184),(42 28405.717),(43 28690.422),(44 28193.613),(45 28442.006),(46 28000.932),(47 29427.016),(48 28527.639),(49 28567.008),(50 28767.32),(51 28683.648),(52 28524.865),(53 28469.877),(54 28489.748),(55 28571.742),(56 28726.822),(57 28218.902),(58 27904.396),(59 28247.682),(60 28695.217),(61 28102.771),(62 28102.074),(63 27815.9),(64 28088.523),(65 28387.393),(66 28690.324),(67 29001.582),(68 28112.322),(69 28176.773),(70 28537.396),(71 29299.182),(72 29583.406),(73 29038.178),(74 29440.277),(75 30265.564),(76 30487.387),(77 30322.768),(78 30134.133),(79 30309.125),
(1 13107.08),(2 19029.969),(3 23461.432),(4 25311.303),(5 23232.553),(6 23798.455),(7 22185.648),(8 22247.598),(9 22137.22),(10 22323.814),(11 23006.375),(12 23278.736),(13 25114.709),(14 26393.455),(15 26527.115),(16 26465.613),(17 26517.482),(18 26571.38),(19 27118.7),(20 25813.756),(21 25442.068),(22 25228.008),(23 25968.85),(24 27216.797),(25 28085.463),(26 28210.902),(27 28350.59),(28 27726.678),(29 26475.732),(30 26618.963),(31 27023.156),(32 27597.828),(33 27924.963),(34 28118.008),(35 27548.814),(36 27073.145),(37 27510.74),(38 27556.023),(39 27685.564),(40 27696.518),(41 27401.066),(42 27554.992),(43 27292.234),(44 27107.875),(45 27266.91),(46 27128.021),(47 27845.88),(48 27477.445),(49 27720.271),(50 27511.727),(51 27490.982),(52 27320.414),(53 27172.707),(54 27060.389),(55 27162.773),(56 27215.854),(57 27008.344),(58 26799.7),(59 26968.46),(60 27277.594),(61 26545.81),(62 26481.36),(63 26439.336),(64 26993.541),(65 27482.813),(66 27394.855),(67 27657.64),(68 27029.97),(69 27028.512),(70 27439.096),(71 28494.34),(72 28325.738),(73 28000.877),(74 28004.826),(75 28399.43),(76 28438.574),(77 28495.924),(78 29063.848),(79 29151.004),
(1 13371.577),(2 19318.379),(3 23983.08),(4 25693.063),(5 23334.076),(6 23637.607),(7 22138.975),(8 22420.918),(9 22687.498),(10 22412.963),(11 22953.361),(12 23519.398),(13 25066.12),(14 26215.107),(15 26814.453),(16 26345.344),(17 26379.436),(18 26281.004),(19 26717.607),(20 26013.586),(21 25602.855),(22 25192.254),(23 25994.518),(24 27068.096),(25 28010.906),(26 28280.5),(27 27887.51),(28 27289.81),(29 25708.04),(30 25830.438),(31 26604.992),(32 27672.932),(33 28346.455),(34 28256.65),(35 27391.81),(36 26647.604),(37 26838.17),(38 27373.447),(39 27481.588),(40 27918.408),(41 27454.568),(42 27662.281),(43 26981.607),(44 26661.666),(45 26979.58),(46 27489.215),(47 27932.246),(48 27810.559),(49 27651.191),(50 27125.494),(51 27233.555),(52 27311.066),(53 27466.771),(54 27012.885),(55 27036.787),(56 27152.25),(57 26501.19),(58 27044.88),(59 27072.043),(60 27198.62),(61 26771.006),(62 26659.773),(63 26476.55),(64 27392.723),(65 27400.76),(66 27482.531),(67 28063.578),(68 27591.174),(69 27427.195),(70 28347.557),(71 29492.762),(72 29701.502),(73 28982.438),(74 28845.963),(75 29468.725),(76 29394.096),(77 29930.818),(78 30634.156),(79 30676.059),
(1 12520.855),(2 18286.922),(3 22597.2),(4 24938.602),(5 22901.395),(6 23236.518),(7 22154.098),(8 21545.365),(9 21892.963),(10 21677.984),(11 22282.418),(12 23203.975),(13 24185.754),(14 25629.838),(15 26003.516),(16 25588.082),(17 25272.303),(18 25448.398),(19 25320.826),(20 24625.564),(21 24285.773),(22 24522.004),(23 25735.074),(24 26498.646),(25 27188.99),(26 27269.547),(27 26912.902),(28 25993.855),(29 24502.139),(30 24416.906),(31 25466.771),(32 26538.56),(33 27117.672),(34 27221.854),(35 26499.346),(36 26077.361),(37 25969.287),(38 26664.111),(39 26735.184),(40 27170.326),(41 26602.957),(42 26487.314),(43 26356.703),(44 26070.633),(45 26463.502),(46 26521.725),(47 27048.781),(48 26750.654),(49 26578.486),(50 26697.049),(51 26696.799),(52 26991.36),(53 27242.277),(54 26782.51),(55 26736.527),(56 26983.424),(57 26063.764),(58 26691.793),(59 26967.545),(60 26982.396),(61 26711.297),(62 26531.643),(63 25852.139),(64 26804.176),(65 27152.328),(66 27227.006),(67 27863.371),(68 27490.154),(69 27144.615),(70 27867.15),(71 28509.248),(72 28831.883),(73 28014.709),(74 28329.057),(75 28950.451),(76 28855.154),(77 29440.709),(78 29711.986),(79 29557.852),
(1 12668.856),(2 18796.05),(3 22898.016),(4 24731.303),(5 22423.787),(6 23031.018),(7 22347.445),(8 21771.04),(9 22021.813),(10 21933.283),(11 22338.17),(12 23238.217),(13 24458.191),(14 25581.316),(15 26167.873),(16 25725.613),(17 25562.283),(18 25438.824),(19 26004.363),(20 25321.256),(21 24877.863),(22 25126.467),(23 26142.693),(24 27163.977),(25 27748.629),(26 27633.494),(27 27006.787),(28 25815.23),(29 24751.408),(30 24548.533),(31 25511.465),(32 26983.15),(33 27406.992),(34 27651.754),(35 26977.305),(36 26468.643),(37 26255.555),(38 26039.438),(39 26168.541),(40 26817.3),(41 26696.105),(42 27006.459),(43 26807.748),(44 26469.56),(45 26587.154),(46 26805.758),(47 27352.508),(48 27131.943),(49 26424.762),(50 26503.688),(51 26412.586),(52 26304.072),(53 26129.896),(54 26259.947),(55 26432.104),(56 26544.063),(57 25966.744),(58 26514.992),(59 26850.959),(60 26885.154),(61 26357.506),(62 26155.092),(63 25316.145),(64 25680.195),(65 26049.746),(66 26149.734),(67 26555.629),(68 26246.264),(69 26277.854),(70 26661.172),(71 27610.834),(72 27633.041),(73 27064.37),(74 27085.408),(75 27217.684),(76 27568.271),(77 27885.242),(78 28546.902),(79 28333.11),
(1 12282.523),(2 18130.408),(3 21934.293),(4 24391.64),(5 22357.393),(6 22551.438),(7 22296.81),(8 21520.363),(9 21418.398),(10 21122.555),(11 21633.785),(12 23299.541),(13 24362.486),(14 25210.467),(15 25970.676),(16 24966.684),(17 24746.182),(18 25030.03),(19 24806.418),(20 24395.773),(21 23912.791),(22 24220.8),(23 25271.17),(24 26436.03),(25 26745.41),(26 26386.467),(27 25634.396),(28 24667.098),(29 23372.965),(30 23476.096),(31 24335.777),(32 25765.236),(33 26545.756),(34 26442.344),(35 25751.014),(36 24923.11),(37 25052.959),(38 24718.209),(39 24675.297),(40 25389.91),(41 25169.357),(42 25457.813),(43 25345.496),(44 25621.793),(45 25506.475),(46 25513.74),(47 25959.137),(48 25563.13),(49 25230.9),(50 25297.086),(51 25301.35),(52 24939.932),(53 25137.242),(54 24884.947),(55 25086.586),(56 25444.37),(57 24872.623),(58 25331.324),(59 25459.533),(60 25334.36),(61 25129.508),(62 24858.313),(63 24478.504),(64 24867.344),(65 24903.346),(66 25421.22),(67 25633.076),(68 25558.604),(69 25428.908),(70 25347.236),(71 25645.398),(72 25830.002),(73 25636.82),(74 25779.344),(75 25894.467),(76 26217.697),(77 26434.313),(78 26803.846),(79 26742.947),
(1 11501.727),(2 16958.518),(3 20664.625),(4 22897.271),(5 21328.629),(6 21587.793),(7 21449.455),(8 20339.672),(9 20517.63),(10 20257.424),(11 20957.564),(12 22548.256),(13 23453.072),(14 24574.574),(15 24859.086),(16 24262.719),(17 23634.695),(18 23990.438),(19 23703.07),(20 23630.035),(21 23750.404),(22 23994.557),(23 25316.709),(24 26246.648),(25 26304.094),(26 25808.262),(27 24974.453),(28 23903.074),(29 23050.871),(30 23087.955),(31 24032.576),(32 25332.795),(33 26012.055),(34 25635.285),(35 25050.049),(36 24389.04),(37 24157.574),(38 23653.95),(39 23299.168),(40 24137.309),(41 24212.66),(42 24503.432),(43 24730.527),(44 24802.521),(45 24965.5),(46 24525.266),(47 24854.43),(48 24848.693),(49 24685.934),(50 24678.951),(51 24776.33),(52 24271.94),(53 24391.457),(54 24277.266),(55 24635.223),(56 25238.44),(57 24331.814),(58 24849.37),(59 24732.936),(60 24829.453),(61 24764.033),(62 24507.725),(63 24154.723),(64 24638.209),(65 24782.451),(66 25097.945),(67 25333.7),(68 25366.844),(69 25272.623),(70 25350.688),(71 25537.793),(72 25788.984),(73 25307.39),(74 25755.76),(75 26045.705),(76 26530.012),(77 26681.316),(78 26488.248),(79 26380.498),
(1 11773.073),(2 17112.953),(3 20923.309),(4 22876.26),(5 21543.902),(6 21435.104),(7 21321.922),(8 20463.102),(9 20862.447),(10 20768.871),(11 21482.844),(12 23168.043),(13 24291.063),(14 25138.914),(15 25205.146),(16 24612.861),(17 23844.73),(18 23833.162),(19 23937.445),(20 24099.514),(21 24195.336),(22 24496.23),(23 25528.63),(24 26490.197),(25 26438.871),(26 26157.477),(27 25151.322),(28 23620.742),(29 23209.344),(30 23527),(31 24102.639),(32 25325.893),(33 25665.723),(34 25430.473),(35 24787.873),(36 24287.082),(37 23987.467),(38 23611.488),(39 23557.547),(40 24273.553),(41 24401.09),(42 24634.008),(43 24697.56),(44 24410.484),(45 24653.203),(46 24518.729),(47 24789.6),(48 24655.518),(49 24635.217),(50 24590.926),(51 24868.31),(52 24328.934),(53 24337.227),(54 24561.484),(55 24860.73),(56 25178.098),(57 24420.793),(58 24888.975),(59 24541.688),(60 24844.523),(61 24331.709),(62 24379.271),(63 24232.479),(64 24777.254),(65 25134.424),(66 25600.607),(67 25479.572),(68 25521.363),(69 25084.871),(70 25116.154),(71 25397.734),(72 25518.273),(73 25111.43),(74 25513.006),(75 25654.584),(76 25982.332),(77 25936.275),(78 25866.047),(79 25765.818),
(1 11337.3125),(2 16618.732),(3 20219.385),(4 22018.645),(5 20517.791),(6 20401.764),(7 20591.168),(8 19474.78),(9 19807.76),(10 20027.842),(11 20436.125),(12 22154.43),(13 23149.012),(14 23982.465),(15 24582.816),(16 23367.432),(17 22757.313),(18 22937.816),(19 22957.375),(20 23305.705),(21 23351.225),(22 23750.34),(23 24805.76),(24 25559.87),(25 25442.629),(26 25125.342),(27 24351.51),(28 22839.313),(29 22385.285),(30 22789.867),(31 23353.713),(32 24405.143),(33 24709.107),(34 24473.12),(35 23836.486),(36 22916.822),(37 23092.186),(38 22264.975),(39 22483.256),(40 23194.064),(41 23452.564),(42 23530.693),(43 23598.459),(44 23923.357),(45 23837.045),(46 23488.596),(47 23448.043),(48 23572.43),(49 23782.186),(50 23718.998),(51 23745.81),(52 23065.217),(53 23085.283),(54 23119.969),(55 23573.299),(56 24118.29),(57 23446.418),(58 24078.857),(59 23570.76),(60 23661.549),(61 23328.326),(62 23402.314),(63 23108.975),(64 23834.867),(65 23957.27),(66 24115.344),(67 24034.72),(68 24076.178),(69 23789.459),(70 24055.064),(71 24190.637),(72 24486.31),(73 23974.36),(74 24238.443),(75 24721.463),(76 25095.842),(77 25178.494),(78 24647.318),(79 24333.242),
(1 11257.417),(2 16322.565),(3 19728.803),(4 21795.172),(5 20264.758),(6 20300.97),(7 20291.5),(8 18976.98),(9 20045.014),(10 20486.098),(11 20701.092),(12 22743.695),(13 23848.79),(14 24345.842),(15 24815.396),(16 23608.86),(17 22784.691),(18 23074.094),(19 23145.168),(20 23562.996),(21 23750.246),(22 23859.936),(23 24715.936),(24 25473.67),(25 25138.045),(26 24862.934),(27 24519.14),(28 22791.229),(29 22376.615),(30 22848.39),(31 23742.979),(32 24356.111),(33 24891.682),(34 24171.928),(35 23988.424),(36 22882.115),(37 23066.197),(38 22194.22),(39 22599.682),(40 23221.021),(41 23782.195),(42 23850.1),(43 23661.707),(44 23987.426),(45 23779.232),(46 23399.057),(47 23506.02),(48 23976.387),(49 23840.357),(50 23860.273),(51 23494.723),(52 22682.953),(53 23176.607),(54 23411.834),(55 23826.736),(56 24312.113),(57 23483.281),(58 24161.848),(59 23942.92),(60 23996.322),(61 23784.36),(62 23864.576),(63 23554.174),(64 24270.86),(65 24279.496),(66 24715.986),(67 24557.436),(68 24343.957),(69 24106.984),(70 24364.686),(71 24478.418),(72 24413.781),(73 23952.525),(74 24544.543),(75 24629.545),(76 25062.254),(77 25006.865),(78 24466.44),(79 24545.08),
(1 10792.569),(2 15710.561),(3 19087.488),(4 20687.137),(5 19393.113),(6 18638.547),(7 19217.03),(8 18197.508),(9 19314.527),(10 19874.563),(11 20163.78),(12 21567.18),(13 22813.373),(14 23215.977),(15 23566.879),(16 22766.143),(17 21245.701),(18 22044.613),(19 22331.898),(20 22795.002),(21 23137.055),(22 22953.717),(23 23578.133),(24 24438.486),(25 23651.28),(26 23866.135),(27 23303.482),(28 22168.209),(29 21973.244),(30 22009.205),(31 22845.555),(32 23581.145),(33 23782.197),(34 23138.668),(35 22736.768),(36 21867.584),(37 21674.516),(38 21548.02),(39 21565.07),(40 21993.158),(41 22493.541),(42 22545.402),(43 22581.373),(44 22408.62),(45 22451.002),(46 21958.74),(47 21912.008),(48 22037.67),(49 22360.955),(50 22598.691),(51 22628.639),(52 21556.375),(53 21802.566),(54 22128.525),(55 22406.66),(56 22628.156),(57 22126.195),(58 22462.236),(59 22358.402),(60 22372.979),(61 22064.098),(62 22449.867),(63 22449.637),(64 22733.904),(65 22638.246),(66 23206.313),(67 22959.707),(68 23204.094),(69 22814.908),(70 22543.83),(71 22902.35),(72 22954.451),(73 22506.71),(74 23315.05),(75 23480.639),(76 23681.928),(77 23609.607),(78 23092.57),(79 22873.977),
(1 10752.244),(2 15928.759),(3 19392.838),(4 20394.854),(5 19749.371),(6 18922.838),(7 19066.934),(8 18070.88),(9 19295.535),(10 20304.15),(11 20857.887),(12 22123.334),(13 23288.486),(14 23743.947),(15 23914.98),(16 22775.578),(17 21371.625),(18 22160.725),(19 22436.727),(20 23226.313),(21 23871.512),(22 23380.87),(23 23809.414),(24 24354.78),(25 23221.904),(26 23445.697),(27 23407.28),(28 22602.164),(29 22494.277),(30 22714.975),(31 23286.906),(32 24087.57),(33 24069.871),(34 23639.922),(35 22890.334),(36 22503.205),(37 22063.826),(38 22022.473),(39 21811.652),(40 22113.832),(41 22812.213),(42 22738.125),(43 22932.44),(44 22495.938),(45 22848.412),(46 22578.262),(47 22570.959),(48 22803.898),(49 23155.492),(50 23063.977),(51 22721.766),(52 21938.223),(53 22039.969),(54 22575.3),(55 23118.352),(56 23448.164),(57 23189.719),(58 23091.125),(59 22970.46),(60 23045.574),(61 22853.549),(62 23336.334),(63 23504.389),(64 23781.705),(65 23243.178),(66 23914.627),(67 23424.137),(68 23927.299),(69 23276.377),(70 23036.635),(71 23212.982),(72 23600.838),(73 23155.676),(74 24042.941),(75 24064.943),(76 24168.246),(77 24094.879),(78 23548.66),(79 23474.53),
(1 10484.25),(2 15517.11),(3 18978.379),(4 20099.168),(5 19222.18),(6 18267.658),(7 17968.43),(8 17021.322),(9 18548.293),(10 19867.57),(11 20451.275),(12 21852.4),(13 22028.986),(14 22746.467),(15 23128.61),(16 22019.252),(17 20933.96),(18 21473.682),(19 22153.506),(20 23181.57),(21 23656.977),(22 23314.828),(23 23554.408),(24 24063.328),(25 23046.078),(26 22846.322),(27 23043.643),(28 22058.38),(29 22352.479),(30 22420.582),(31 22832.67),(32 23601.217),(33 23690.18),(34 22824.67),(35 22121.668),(36 21786.781),(37 21452.049),(38 20939.332),(39 21002.049),(40 21470.77),(41 21838.834),(42 21915.26),(43 21801.266),(44 21633.383),(45 22084.984),(46 21832.67),(47 21971.44),(48 21787.31),(49 22260.639),(50 22183.84),(51 21849.584),(52 21157.127),(53 21226),(54 21827.498),(55 22531.908),(56 22632.38),(57 22430.703),(58 22582.666),(59 22252.186),(60 22281.098),(61 22124.922),(62 22523.275),(63 22081.146),(64 22699.531),(65 22191.268),(66 22851.896),(67 22596.791),(68 23001.254),(69 22789.12),(70 22591.861),(71 22662.803),(72 22961.883),(73 22994.523),(74 23526.21),(75 23343.87),(76 23816.195),(77 23257.785),(78 22780.527),(79 23289.027),
