1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 279164.78),(2 1047016.25),(3 2307880.3),(4 4180321.3),(5 6504397.5),(6 9161399),(7 12096508),(8 15430108),(9 19111016),(10 22991222),(11 27080752),(12 31263784),(13 35735428),(14 40006424),(15 44047268),(16 48064196),(17 52280820),(18 56450236),(19 60972444),(20 65711700),(21 70583016),(22 75494536),(23 80403320),(24 85104860),(25 89426930),(26 93171490),(27 96581310),(28 99958460),(29 103438660),(30 106580670),(31 109915670),(32 113077820),(33 115995910),(34 118699140),(35 121219450),(36 123443560),(37 125405210),(38 127013630),(39 128119190),(40 129064216),(41 129882536),(42 130567576),(43 130099304),(44 129664380),(45 129096744),(46 128337250),(47 127570340),(48 126588520),(49 125590470),(50 124272830),(51 122873060),(52 121591870),(53 120207670),(54 119204350),(55 118583464),(56 117665340),(57 116768260),(58 115876904),(59 115264616),(60 114949496),(61 114727460),(62 114537280),(63 114604870),(64 115428504),(65 116314104),(66 117562264),(67 118996120),(68 120175896),(69 121247680),(70 121808616),(71 122153280),(72 122620390),(73 123300970),(74 123939450),(75 124038170),(76 123920470),(77 123243784),(78 121773950),(79 120280580),
(1 520.7412),(2 617.4706),(3 671.116),(4 687.24774),(5 700.3786),(6 753.5378),(7 813.2003),(8 814.1807),(9 837.19336),(10 860.3223),(11 898.0326),(12 896.57294),(13 929.6005),(14 964.73016),(15 982.27936),(16 975.9874),(17 974.27997),(18 987.9617),(19 1019.03516),(20 1039.881),(21 1050.3511),(22 1077.7433),(23 1070.2314),(24 1106.5265),(25 1096.4873),(26 1098.8846),(27 1122.1746),(28 1122.7135),(29 1146.0083),(30 1151.6127),(31 1138.4366),(32 1164.737),(33 1168.866),(34 1182.2783),(35 1183.7682),(36 1197.0721),(37 1221.7504),(38 1232.7479),(39 1256.4745),(40 1273.4454),(41 1288.781),(42 1289.9371),(43 1282.167),(44 1302.251),(45 1322.1831),(46 1315.1711),(47 1339.0189),(48 1329.8607),(49 1354.315),(50 1358.5131),(51 1353.6768),(52 1359.1011),(53 1369.5322),(54 1374.0728),(55 1378.5002),(56 1393.8413),(57 1378.8031),(58 1396.0918),(59 1405.102),(60 1409.1741),(61 1413.289),(62 1407.7303),(63 1420.5624),(64 1421.1522),(65 1430.8177),(66 1445.4971),(67 1449.2217),(68 1458.2452),(69 1474.1353),(70 1472.9938),(71 1490.2297),(72 1500.8986),(73 1494.1752),(74 1491.2256),(75 1510.7147),(76 1514.6373),(77 1520.3348),(78 1523.465),(79 1527.0175),
(1 505.59555),(2 601.8225),(3 666.25775),(4 670.8751),(5 678.06976),(6 732.7792),(7 777.88696),(8 796.3878),(9 818.1856),(10 847.5075),(11 874.9247),(12 882.1886),(13 914.08575),(14 934.09534),(15 959.0481),(16 955.51855),(17 964.00244),(18 978.2739),(19 995.2528),(20 1018.55884),(21 1031.426),(22 1043.5826),(23 1049.5963),(24 1055.405),(25 1057.4216),(26 1065.947),(27 1099.9027),(28 1099.0619),(29 1118.4939),(30 1121.8816),(31 1124.5404),(32 1140.9034),(33 1140.9298),(34 1158.4628),(35 1163.6842),(36 1181.1107),(37 1192.2914),(38 1195.7004),(39 1219.5287),(40 1231.6132),(41 1231.317),(42 1252.7883),(43 1249.2979),(44 1269.4445),(45 1294.9093),(46 1282.8287),(47 1313.5026),(48 1311.4218),(49 1317.4845),(50 1318.8907),(51 1320.0906),(52 1339.6405),(53 1350.4476),(54 1357.226),(55 1344.1768),(56 1358.5784),(57 1353.79),(58 1369.8309),(59 1352.9663),(60 1348.8292),(61 1344.9904),(62 1354.5664),(63 1385.2627),(64 1372.701),(65 1399.8431),(66 1400.4045),(67 1405.8461),(68 1408.7699),(69 1411.6367),(70 1414.0643),(71 1421.3232),(72 1428.3799),(73 1433.8784),(74 1440.3298),(75 1442.828),(76 1449.4137),(77 1462.981),(78 1456.5723),(79 1465.8518),
(1 480.39554),(2 578.1527),(3 641.70215),(4 651.01447),(5 666.4469),(6 721.3948),(7 771.6589),(8 780.58),(9 797.9746),(10 826.47003),(11 852.8967),(12 869.3311),(13 897.0914),(14 922.6967),(15 936.34814),(16 950.2112),(17 946.74335),(18 962.3008),(19 976.9318),(20 994.3492),(21 999.85315),(22 1025.4479),(23 1037.2787),(24 1034.6563),(25 1037.5789),(26 1060.7063),(27 1077.1859),(28 1077.935),(29 1097.1641),(30 1091.9989),(31 1105.1014),(32 1112.1797),(33 1109.118),(34 1128.1572),(35 1129.3734),(36 1148.0226),(37 1158.9805),(38 1167.3271),(39 1185.2971),(40 1204.2982),(41 1207.7151),(42 1227.961),(43 1228.8345),(44 1241.5406),(45 1262.3),(46 1254.8383),(47 1268.3798),(48 1283.1226),(49 1276.2933),(50 1277.8849),(51 1278.7849),(52 1286.4615),(53 1307.1719),(54 1296.2352),(55 1310.7866),(56 1323.4917),(57 1330.3433),(58 1351.3599),(59 1337.66),(60 1350.2349),(61 1349.733),(62 1349.3562),(63 1355.6865),(64 1366.582),(65 1371.7098),(66 1382.8574),(67 1394.439),(68 1410.2384),(69 1423.9148),(70 1430.4852),(71 1444.4519),(72 1449.6195),(73 1453.6384),(74 1477.1708),(75 1476.669),(76 1470.6493),(77 1479.2972),(78 1475.1648),(79 1482.1754),
(1 487.3398),(2 577.2573),(3 637.48944),(4 649.59216),(5 665.6439),(6 712.99786),(7 754.24036),(8 766.6943),(9 778.90826),(10 801.64606),(11 826.4809),(12 852.0893),(13 865.0128),(14 884.03925),(15 908.38184),(16 927.123),(17 913.53296),(18 931.6104),(19 939.29083),(20 977.1432),(21 985.10583),(22 1000.7853),(23 1007.7519),(24 1005.84375),(25 1020.61285),(26 1026.6974),(27 1054.0326),(28 1061.3043),(29 1068.6418),(30 1085.3923),(31 1087.074),(32 1109.0338),(33 1098.3743),(34 1113.6069),(35 1139.488),(36 1142.3646),(37 1155.6134),(38 1152.0413),(39 1157.568),(40 1179.4003),(41 1177.3295),(42 1194.6598),(43 1217.036),(44 1201.9415),(45 1220.5747),(46 1224.133),(47 1249.2207),(48 1271.531),(49 1266.1138),(50 1274.3792),(51 1278.302),(52 1286.2654),(53 1299.9562),(54 1287.6078),(55 1314.9749),(56 1313.2894),(57 1320.152),(58 1333.7144),(59 1319.3966),(60 1347.4297),(61 1344.2758),(62 1334.0773),(63 1376.8723),(64 1373.6208),(65 1376.9753),(66 1383.9584),(67 1382.3514),(68 1396.6288),(69 1398.8386),(70 1406.0131),(71 1420.8834),(72 1411.706),(73 1426.9188),(74 1419.5365),(75 1422.5013),(76 1426.7858),(77 1429.0803),(78 1431.2426),(79 1446.4261),
(1 477.5847),(2 576.25214),(3 636.5159),(4 646.3106),(5 660.7216),(6 713.2403),(7 744.48474),(8 761.7062),(9 791.3219),(10 826.0333),(11 837.6193),(12 875.8641),(13 892.8934),(14 897.2286),(15 920.43787),(16 915.75995),(17 922.42114),(18 933.51855),(19 946.1373),(20 970.9062),(21 977.7451),(22 991.1534),(23 1007.46405),(24 1016.5769),(25 1026.603),(26 1021.9059),(27 1047.0168),(28 1062.0889),(29 1066.9028),(30 1086.2655),(31 1089.8356),(32 1101.0471),(33 1105.6207),(34 1119.5798),(35 1140.3739),(36 1134.7632),(37 1151.3566),(38 1157.3933),(39 1158.3821),(40 1174.6704),(41 1184.0985),(42 1192.6613),(43 1221.7664),(44 1237.2936),(45 1240.9675),(46 1232.2922),(47 1245.2334),(48 1281.6295),(49 1283.8655),(50 1288.0458),(51 1289.1659),(52 1296.2878),(53 1304.7286),(54 1298.4834),(55 1311.8438),(56 1301.6538),(57 1308.644),(58 1313.3813),(59 1315.4746),(60 1312.9238),(61 1302.3782),(62 1319.1653),(63 1342.1173),(64 1346.5908),(65 1344.4957),(66 1342.921),(67 1351.671),(68 1354.9114),(69 1357.304),(70 1354.9352),(71 1348.3143),(72 1366.0259),(73 1385.0964),(74 1382.2767),(75 1366.7385),(76 1375.884),(77 1390.5928),(78 1383.966),(79 1378.3291),
(1 457.9177),(2 562.28107),(3 612.057),(4 620.95557),(5 640.45294),(6 693.2023),(7 721.8362),(8 727.7692),(9 752.00104),(10 771.3126),(11 800.349),(12 826.5785),(13 855.8069),(14 854.85834),(15 858.53937),(16 865.1854),(17 881.77094),(18 900.426),(19 912.2412),(20 932.02563),(21 935.9787),(22 945.61566),(23 974.03534),(24 966.33203),(25 969.9677),(26 982.10406),(27 1015.7449),(28 1013.51715),(29 1025.6243),(30 1028.9072),(31 1037.9457),(32 1063.6984),(33 1061.041),(34 1079.6135),(35 1085.8451),(36 1086.3077),(37 1110.9537),(38 1114.6678),(39 1123.8282),(40 1144.8429),(41 1158.6898),(42 1174.8022),(43 1185.8674),(44 1197.2573),(45 1219.6335),(46 1216.7195),(47 1240.9105),(48 1238.5276),(49 1257.4124),(50 1254.847),(51 1260.2041),(52 1261.72),(53 1275.2542),(54 1277.2539),(55 1285.342),(56 1296.5652),(57 1295.5414),(58 1312.4943),(59 1311.9799),(60 1326.2544),(61 1318.9032),(62 1344.0217),(63 1356.2069),(64 1342.2397),(65 1356.7867),(66 1368.9437),(67 1373.8638),(68 1367.4143),(69 1377.9918),(70 1388.3217),(71 1375.0007),(72 1367.8806),(73 1371.5846),(74 1381.2444),(75 1384.0248),(76 1376.417),(77 1394.7678),(78 1387.7194),(79 1378.9434),
(1 452.94193),(2 555.2457),(3 608.6716),(4 611.5256),(5 636.33057),(6 690.17847),(7 708.3078),(8 725.2387),(9 748.7726),(10 773.0246),(11 799.8329),(12 831.34753),(13 850.7667),(14 861.63306),(15 868.11115),(16 871.59204),(17 880.28076),(18 902.17554),(19 928.6412),(20 949.5459),(21 944.93134),(22 960.9497),(23 979.5042),(24 971.963),(25 967.0735),(26 987.9336),(27 1007.0455),(28 1009.1416),(29 1014.9191),(30 1024.9272),(31 1036.1438),(32 1053.6289),(33 1066.9669),(34 1066.8656),(35 1070.2749),(36 1068.883),(37 1090.4122),(38 1101.0409),(39 1105.963),(40 1123.2701),(41 1136.2211),(42 1139.9615),(43 1151.5908),(44 1163.5568),(45 1202.1786),(46 1210.2085),(47 1216.8309),(48 1209.4156),(49 1237.699),(50 1231.5294),(51 1240.6705),(52 1247.595),(53 1256.8868),(54 1272.54),(55 1273.7817),(56 1280.1206),(57 1272.7626),(58 1297.6201),(59 1293.9535),(60 1312.297),(61 1315.5934),(62 1339.7495),(63 1351.0525),(64 1335.7958),(65 1354.8656),(66 1367.6104),(67 1368.7732),(68 1391.0227),(69 1387.9103),(70 1397.3002),(71 1404.3008),(72 1402.2964),(73 1399.2957),(74 1419.1249),(75 1415.7539),(76 1414.2015),(77 1425.766),(78 1427.4314),(79 1428.7335),
(1 445.60806),(2 545.20056),(3 598.6801),(4 610.4337),(5 634.1974),(6 681.7722),(7 710.1199),(8 718.1337),(9 734.49445),(10 772.23956),(11 797.504),(12 821.2114),(13 839.53937),(14 860.3168),(15 864.0724),(16 865.21436),(17 870.5848),(18 893.5936),(19 915.6865),(20 930.59406),(21 941.6695),(22 955.5558),(23 950.4113),(24 964.7351),(25 965.83545),(26 985.9379),(27 997.4428),(28 1005.4601),(29 1014.19104),(30 1033.1403),(31 1029.326),(32 1028.9486),(33 1050.2979),(34 1061.2896),(35 1065.8087),(36 1080.3711),(37 1093.1168),(38 1095.0298),(39 1098.6147),(40 1105.8185),(41 1132.1146),(42 1139.0435),(43 1148.2032),(44 1158.5162),(45 1180.2625),(46 1201.1843),(47 1194.3809),(48 1204.3245),(49 1218.6594),(50 1238.4028),(51 1236.2386),(52 1252.2109),(53 1241.3322),(54 1258.6136),(55 1241.4777),(56 1252.6508),(57 1246.5142),(58 1267.4692),(59 1261.9823),(60 1274.2347),(61 1299.0618),(62 1290.6083),(63 1300.4891),(64 1296.5199),(65 1306.9453),(66 1317.654),(67 1324.2535),(68 1334.4233),(69 1323.0718),(70 1333.9083),(71 1328.2212),(72 1333.0935),(73 1338.8805),(74 1325.6431),(75 1324.3175),(76 1339.0479),(77 1344.3936),(78 1340.0273),(79 1347.2498),
(1 435.83035),(2 539.2574),(3 591.9223),(4 601.0973),(5 612.3943),(6 650.1068),(7 677.8755),(8 684.15735),(9 713.85034),(10 747.4958),(11 770.84644),(12 790.6461),(13 803.94586),(14 821.7134),(15 819.63727),(16 817.8266),(17 820.043),(18 844.7789),(19 864.2868),(20 877.0717),(21 887.3447),(22 905.55206),(23 913.16223),(24 920.35925),(25 925.6072),(26 946.4643),(27 955.7329),(28 957.6704),(29 975.6228),(30 987.43665),(31 993.7701),(32 991.77563),(33 1009.22845),(34 1027.5808),(35 1034.4641),(36 1048.6796),(37 1045.1211),(38 1070.7777),(39 1086.3063),(40 1089.149),(41 1096.6394),(42 1098.1339),(43 1107.0259),(44 1116.3683),(45 1131.666),(46 1146.0239),(47 1140.1837),(48 1147.765),(49 1144.1178),(50 1164.0175),(51 1150.779),(52 1170.1786),(53 1162.1542),(54 1180.5127),(55 1160.1458),(56 1174.1233),(57 1171.9435),(58 1188.7975),(59 1181.2279),(60 1186.1748),(61 1187.4414),(62 1191.9248),(63 1210.8632),(64 1207.6072),(65 1211.5366),(66 1231.8486),(67 1230.469),(68 1243.1232),(69 1238.0702),(70 1234.9276),(71 1228.043),(72 1255.8419),(73 1242.4396),(74 1264.8182),(75 1253.3508),(76 1265.1536),(77 1262.4873),(78 1251.4741),(79 1263.9879),
(1 427.1658),(2 525.43304),(3 574.4405),(4 586.18243),(5 601.63904),(6 643.7597),(7 678.43054),(8 685.3945),(9 720.1777),(10 737.81055),(11 756.511),(12 788.1006),(13 803.57825),(14 815.03284),(15 818.14246),(16 828.32434),(17 832.40607),(18 850.7039),(19 870.6637),(20 882.61176),(21 894.96655),(22 901.6028),(23 896.5329),(24 913.9232),(25 915.0317),(26 920.49725),(27 943.5941),(28 954.7243),(29 954.62006),(30 959.3959),(31 969.9275),(32 970.6403),(33 991.4846),(34 984.71423),(35 1013.08417),(36 1023.1626),(37 1030.1533),(38 1057.6185),(39 1076.3287),(40 1081.4951),(41 1104.5486),(42 1118.4546),(43 1128.818),(44 1150.1282),(45 1160.0095),(46 1177.7206),(47 1179.4623),(48 1197.5164),(49 1190.0737),(50 1223.5509),(51 1218.303),(52 1237.0887),(53 1231.4877),(54 1248.5985),(55 1243.9408),(56 1242.5496),(57 1246.9431),(58 1241.8109),(59 1240.483),(60 1254.3766),(61 1240.124),(62 1241.8293),(63 1249.5907),(64 1250.6104),(65 1252.9204),(66 1262.1027),(67 1270.6521),(68 1270.6387),(69 1295.5353),(70 1281.9668),(71 1313.5046),(72 1308.7347),(73 1293.8944),(74 1305.6093),(75 1305.3672),(76 1318.6921),(77 1307.2861),(78 1299.1394),(79 1323.0793),
(1 421.47778),(2 527.0361),(3 567.0386),(4 571.99445),(5 589.61444),(6 628.90436),(7 661.908),(8 666.0825),(9 687.6933),(10 710.4878),(11 738.63965),(12 767.73956),(13 780.1297),(14 787.33484),(15 795.1847),(16 794.21326),(17 805.70636),(18 821.0328),(19 834.12177),(20 840.4815),(21 860.32935),(22 874.8474),(23 875.8071),(24 882.97943),(25 889.3771),(26 891.56415),(27 913.63043),(28 925.3528),(29 920.6125),(30 929.09625),(31 937.756),(32 945.5643),(33 960.5472),(34 955.57135),(35 983.2626),(36 1002.03955),(37 998.0802),(38 1021.18713),(39 1028.6619),(40 1029.8251),(41 1050.6243),(42 1062.9086),(43 1076.968),(44 1091.0961),(45 1098.3085),(46 1106.9156),(47 1109.7048),(48 1117.798),(49 1118.9509),(50 1133.9451),(51 1126.2604),(52 1145.1155),(53 1147.1056),(54 1161.6099),(55 1160.6411),(56 1163.6927),(57 1168.128),(58 1164.7803),(59 1168.5326),(60 1183.9697),(61 1175.9716),(62 1188.9357),(63 1204.6716),(64 1197.1642),(65 1206.3202),(66 1216.4159),(67 1220.8799),(68 1236.0157),(69 1245.7365),(70 1240.4587),(71 1237.5219),(72 1240.7189),(73 1245.8578),(74 1243.9755),(75 1244.4829),(76 1243.4229),(77 1255.5594),(78 1254.9197),(79 1263.2584),
(1 425.27252),(2 538.06726),(3 578.33997),(4 583.78827),(5 602.9484),(6 630.80927),(7 662.38666),(8 666.6537),(9 688.40564),(10 716.17285),(11 753.3195),(12 767.9762),(13 783.4632),(14 793.76086),(15 799.0152),(16 797.368),(17 814.4855),(18 828.7091),(19 841.1354),(20 842.9953),(21 858.4692),(22 867.1129),(23 870.61847),(24 876.8376),(25 870.827),(26 883.785),(27 908.24695),(28 918),(29 911.1424),(30 937.08746),(31 933.4041),(32 927.5546),(33 936.7155),(34 940.2219),(35 963.97974),(36 968.90063),(37 986.9528),(38 995.2064),(39 1016.5666),(40 1010.8553),(41 1033.287),(42 1052.6019),(43 1047.8314),(44 1056.8062),(45 1049.6458),(46 1049.9387),(47 1063.7262),(48 1077.0935),(49 1077.6844),(50 1077.7917),(51 1087.4719),(52 1093.1757),(53 1098.9014),(54 1097.9092),(55 1107.617),(56 1096.8756),(57 1108.2438),(58 1115.383),(59 1102.2616),(60 1105.7498),(61 1100.6926),(62 1116.6389),(63 1120.971),(64 1127.7975),(65 1143.0275),(66 1150.6554),(67 1165.7826),(68 1164.5355),(69 1177.8578),(70 1171.7383),(71 1175.6556),(72 1172.2906),(73 1177.4651),(74 1178.9663),(75 1179.5641),(76 1168.5984),(77 1165.4865),(78 1162.4116),(79 1170.336),
(1 416.3403),(2 519.7317),(3 565.22125),(4 572.1214),(5 591.3623),(6 629.3856),(7 657.08276),(8 665.44727),(9 688.33203),(10 708.2463),(11 732.856),(12 763.3982),(13 775.2099),(14 780.6586),(15 783.3321),(16 782.1403),(17 799.4167),(18 800.95013),(19 827.7253),(20 832.3363),(21 842.9686),(22 848.76404),(23 860.865),(24 869.97003),(25 866.3984),(26 875.6081),(27 898.5653),(28 907.36566),(29 908.05927),(30 913.96765),(31 913.77594),(32 910.54553),(33 936.526),(34 930.5493),(35 938.8502),(36 943.69),(37 956.3764),(38 966.6727),(39 975.89124),(40 991.96484),(41 1008.4194),(42 1022.4505),(43 1038.3064),(44 1030.7803),(45 1037.47),(46 1047.0083),(47 1068.1874),(48 1073.4983),(49 1073.2994),(50 1067.6796),(51 1079.1313),(52 1095.8477),(53 1084.6909),(54 1095.0062),(55 1090.5743),(56 1084.8988),(57 1089.7185),(58 1091.6978),(59 1090.4733),(60 1078.9076),(61 1076.1356),(62 1077.7633),(63 1093.2817),(64 1085.5001),(65 1103.9382),(66 1124.3182),(67 1121.8563),(68 1123.1725),(69 1129.1299),(70 1122.6455),(71 1137.3478),(72 1132.4434),(73 1137.8949),(74 1132.2709),(75 1150.9432),(76 1138.2777),(77 1137.9368),(78 1124.6407),(79 1127.3373),
(1 409.8322),(2 515.23926),(3 547.9828),(4 556.6214),(5 572.17096),(6 615.54297),(7 655.3319),(8 661.28015),(9 677.04834),(10 685.4465),(11 718.6294),(12 742.3188),(13 759.228),(14 770.5644),(15 767.9628),(16 777.06244),(17 795.2025),(18 805.2334),(19 814.9615),(20 818.09546),(21 829.3936),(22 835.3076),(23 840.9905),(24 842.40234),(25 850.7092),(26 858.7454),(27 874.5816),(28 888.2508),(29 900.9248),(30 902.5759),(31 914.3566),(32 910.6785),(33 936.18604),(34 934.0472),(35 939.68695),(36 950.5774),(37 975.9295),(38 981.414),(39 985.816),(40 1004.22766),(41 1022.27783),(42 1026.0543),(43 1053.7317),(44 1035.3555),(45 1064.6033),(46 1066.5286),(47 1088.1638),(48 1087.566),(49 1101.9828),(50 1098.0758),(51 1106.8832),(52 1131.4028),(53 1121.2203),(54 1136.1572),(55 1132.3759),(56 1131.9917),(57 1122.6782),(58 1140.4674),(59 1150.6259),(60 1137.4607),(61 1126.3704),(62 1126.4264),(63 1139.9517),(64 1131.64),(65 1158.3214),(66 1153.5197),(67 1158.9281),(68 1157.5325),(69 1156.0742),(70 1143.05),(71 1153.5159),(72 1160.327),(73 1148.6504),(74 1157.7079),(75 1156.9512),(76 1161.6554),(77 1160.6519),(78 1154.5114),(79 1158.316),
(1 406.30014),(2 498.5971),(3 538.62274),(4 550.6639),(5 570.08813),(6 605.1111),(7 633.8859),(8 638.1511),(9 659.31384),(10 672.6403),(11 710.4942),(12 735.5728),(13 741.8151),(14 755.07623),(15 757.56665),(16 758.3508),(17 768.8043),(18 776.7318),(19 790.0082),(20 797.6027),(21 810.73474),(22 820.0188),(23 828.0078),(24 825.6558),(25 833.58746),(26 841.84314),(27 866.64886),(28 885.1853),(29 882.4868),(30 888.8042),(31 888.48755),(32 889.8272),(33 918.2768),(34 916.3857),(35 920.3131),(36 924.8542),(37 933.57056),(38 955.6591),(39 971.0622),(40 986.857),(41 988.86035),(42 1005.3837),(43 1011.7383),(44 1011.643),(45 1025.1138),(46 1032.7439),(47 1036.5477),(48 1035.6455),(49 1046.6993),(50 1047.2316),(51 1053.8003),(52 1075.5193),(53 1068.8372),(54 1088.5513),(55 1081.4484),(56 1069.9841),(57 1075.9109),(58 1090.6621),(59 1103.7693),(60 1089.2301),(61 1093.5482),(62 1083.582),(63 1094.0782),(64 1097.5446),(65 1102.3193),(66 1118.3362),(67 1126.731),(68 1121.7505),(69 1138.0983),(70 1129.5405),(71 1132.3506),(72 1137.767),(73 1141.5974),(74 1140.672),(75 1120.8156),(76 1136.593),(77 1132.377),(78 1140.6108),(79 1142.8201),
(1 395.19043),(2 486.6604),(3 527.4964),(4 540.70386),(5 552.35266),(6 579.9813),(7 617.4647),(8 636.6444),(9 653.5473),(10 673.70624),(11 693.7909),(12 713.22705),(13 725.5162),(14 731.81384),(15 739.1314),(16 748.0124),(17 756.43463),(18 773.77106),(19 784.47424),(20 795.4519),(21 796.9896),(22 804.31555),(23 822.0392),(24 816.4928),(25 835.4544),(26 833.3307),(27 865.0549),(28 893.0688),(29 876.6181),(30 875.6544),(31 894.3584),(32 894.8958),(33 904.8172),(34 917.8094),(35 922.1073),(36 936.85236),(37 930.0944),(38 961.9264),(39 968.61127),(40 977.3264),(41 982.3831),(42 997.11285),(43 1009.8446),(44 1018.3449),(45 1041.154),(46 1048.106),(47 1056.1138),(48 1056.9043),(49 1076.2506),(50 1065.6482),(51 1085.9183),(52 1096.9479),(53 1097.2878),(54 1115.0414),(55 1100.0648),(56 1106.5055),(57 1102.3014),(58 1118.5786),(59 1121.5033),(60 1112.0994),(61 1117.0526),(62 1115.5024),(63 1129.4185),(64 1119.2617),(65 1127.3872),(66 1130.4583),(67 1133.9639),(68 1118.8011),(69 1118.7048),(70 1123.7134),(71 1114.584),(72 1121.6514),(73 1125.8513),(74 1132.0184),(75 1119.915),(76 1132.3649),(77 1133.4329),(78 1118.5719),(79 1127.435),
