1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 31.382784),(2 223030.45),(3 561906.5),(4 655086.9),(5 657279.75),(6 751213.44),(7 1345169.9),(8 1310568.4),(9 1313733),(10 2065136.4),(11 2426038),(12 2891869),(13 2890568.3),(14 3592557.3),(15 4084457.3),(16 3310650),(17 3324144.8),(18 3877004.8),(19 6760858.5),(20 8435558),(21 8420057),(22 10386057),(23 13029373),(24 14421053),(25 14413711),(26 14528571),(27 13596157),(28 13891371),(29 13973737),(30 14781343),(31 13445363),(32 15434895),(33 15453824),(34 15554987),(35 19158274),(36 21454134),(37 21461008),(38 23682608),(39 23698832),(40 23376968),(41 23373400),(42 23449558),(43 23686480),(44 23696074),
(1 12.615847),(2 158160.31),(3 508211.16),(4 1282277.3),(5 1286990.4),(6 2715610.8),(7 3445736),(8 2985433.5),(9 3003390.5),(10 3604688),(11 3945920.5),(12 4005319.3),(13 3996052.8),(14 4634455),(15 4909224.5),(16 4530319),(17 4528945),(18 5073466.5),(19 6892662.5),(20 8050737),(21 8052185.5),(22 8703638),(23 9412086),(24 9504173),(25 9489789),(26 9165142),(27 7137581.5),(28 6192874.5),(29 6226390.5),(30 6502932),(31 6560941.5),(32 7899600),(33 7861288),(34 7985361.5),(35 9618884),(36 9722904),(37 9729141),(38 10041136),(39 9231230),(40 8744944),(41 8761109),(42 9216058),(43 9457507),(44 9446939),
(1 13.656696),(2 113359.56),(3 808953),(4 1775945.1),(5 1776155.6),(6 2879471.3),(7 3316922.8),(8 4000506.8),(9 4002194.3),(10 4764673),(11 5093104),(12 5019059.5),(13 5033830.5),(14 4851789.5),(15 3548165.3),(16 3846901),(17 3878055.3),(18 4161762.3),(19 4451272.5),(20 5608310.5),(21 5607485.5),(22 6158739.5),(23 5938059.5),(24 6001348),(25 5995689.5),(26 5745059.5),(27 4865790.5),(28 4348901.5),(29 4373066),(30 4759747.5),(31 5804558.5),(32 6592890),(33 6570544.5),(34 6451110.5),(35 5371914),(36 5575855),(37 5576774),(38 5868306.5),(39 5085249.5),(40 4934969.5),(41 4926478),(42 5334939.5),(43 6378116),(44 6376456.5),
(1 15.224925),(2 109697.914),(3 685686.75),(4 1468555.9),(5 1471247.6),(6 2942643.3),(7 3820929),(8 4274656),(9 4276027.5),(10 5193953),(11 5604532),(12 5229237.5),(13 5227410),(14 4963502),(15 3764041.3),(16 3469949),(17 3478811),(18 3568812.8),(19 4161359),(20 5096233),(21 5093331.5),(22 5518726),(23 5996959),(24 5927089),(25 5920914),(26 5854957),(27 7718257),(28 7730277.5),(29 7770680),(30 7830377),(31 8923236),(32 10915212),(33 10937385),(34 10677500),(35 9180834),(36 8842633),(37 8846724),(38 8266622),(39 8233566),(40 8308036.5),(41 8306343),(42 8362528),(43 8942754),(44 8943682),
(1 24.388678),(2 138358.06),(3 723413.1),(4 1136535.5),(5 1142384),(6 2182758),(7 3646394.3),(8 4380979),(9 4380200),(10 4876096.5),(11 5547264),(12 5283750),(13 5283480.5),(14 5128063.5),(15 4252545.5),(16 4817055.5),(17 4824117),(18 5390833.5),(19 6178005),(20 6555340.5),(21 6553515.5),(22 6854998),(23 7026734.5),(24 7240785.5),(25 7227251.5),(26 7224244.5),(27 10253148),(28 10944623),(29 10980938),(30 10712572),(31 10447513),(32 11046369),(33 11062513),(34 10431239),(35 8684840),(36 8895713),(37 8890102),(38 9048454),(39 8877347),(40 9123348),(41 9128288),(42 9041397),(43 9087550),(44 9088628),
(1 24.100754),(2 151162.95),(3 930975.9),(4 1542981.8),(5 1539577.6),(6 2413865.5),(7 3622307.5),(8 4049926.8),(9 4050482.5),(10 4306557),(11 4813494),(12 4669334.5),(13 4666860.5),(14 4524799),(15 3512204),(16 2971204),(17 2975012.3),(18 3211332.5),(19 3236919.5),(20 3703105.3),(21 3696292.8),(22 4072321.5),(23 4492560),(24 4764326.5),(25 4759394.5),(26 4718765),(27 5378727),(28 5931493),(29 5897115),(30 5634541.5),(31 5059837),(32 4952298.5),(33 4948440),(34 4149562.5),(35 4977392),(36 5226963),(37 5226989),(38 5572732.5),(39 6402897),(40 6639365),(41 6629469.5),(42 6569301.5),(43 6794020),(44 6795584),
(1 23.637726),(2 217424.75),(3 1284787.3),(4 1946123.5),(5 1947521.9),(6 3005250.5),(7 4418464.5),(8 4995285.5),(9 5001662.5),(10 5040654),(11 5744795),(12 5873792),(13 5867704.5),(14 5581602),(15 3335556.5),(16 3126163.5),(17 3118992.3),(18 3190294.3),(19 2916631.5),(20 3314276.5),(21 3316167),(22 3649041.8),(23 4064619),(24 4428599.5),(25 4428600),(26 4689501.5),(27 5133939.5),(28 5473864.5),(29 5471590),(30 5620653),(31 6173186),(32 6400768.5),(33 6396519.5),(34 6010869.5),(35 6442991.5),(36 6570696.5),(37 6572701.5),(38 6640421),(39 6849186.5),(40 7130161),(41 7126403),(42 7005787.5),(43 7093629),(44 7094622),
(1 18.86443),(2 193833.47),(3 1396821.5),(4 1968289.5),(5 1965518.1),(6 2758088.8),(7 4042216.5),(8 4167174.3),(9 4166172.8),(10 3960603.3),(11 4223374.5),(12 4424487.5),(13 4422495.5),(14 4572507.5),(15 3736838.5),(16 3753615.5),(17 3761565.3),(18 4066328),(19 4499025),(20 4727438),(21 4730313),(22 4965883),(23 4446447),(24 4863097.5),(25 4871561),(26 5542494),(27 7314030.5),(28 7251898),(29 7232402),(30 7676403),(31 8375201),(32 8562158),(33 8561899),(34 8117375),(35 7340768),(36 7568167.5),(37 7569361),(38 7523553),(39 6859622.5),(40 5936067.5),(41 5933744),(42 5790911.5),(43 5555363),(44 5556333.5),
(1 14.249012),(2 235247.08),(3 1309443.6),(4 2127359.3),(5 2121507),(6 2993361),(7 3663165.3),(8 3513044.3),(9 3498187),(10 3066410),(11 3162229.8),(12 3253685.8),(13 3256539.3),(14 3212235.3),(15 2561294.8),(16 2621698),(17 2622774.5),(18 2771233.5),(19 2653898.5),(20 2412868.3),(21 2409382),(22 2425290),(23 2535695.5),(24 2805807.5),(25 2809209),(26 3241787.3),(27 4305549),(28 4393002),(29 4378761.5),(30 4411548),(31 5698068.5),(32 5953018.5),(33 5939589),(34 5605038),(35 4747920),(36 4942207.5),(37 4948432),(38 5234871.5),(39 5312668),(40 5077184),(41 5081041),(42 4885985),(43 4739472.5),(44 4742736),
(1 22.295553),(2 208886.97),(3 884117.7),(4 1483866.5),(5 1482658),(6 2339752.5),(7 2941347),(8 2944574.8),(9 2940978.8),(10 2974612.3),(11 3423105),(12 3395400.5),(13 3398754.8),(14 3226203),(15 2151413),(16 2186398.3),(17 2183972.3),(18 2638492.5),(19 3391244),(20 3691929.3),(21 3685414.8),(22 3575862),(23 3162312),(24 3643626.8),(25 3645894.3),(26 3780189),(27 3981878.3),(28 3553882.8),(29 3553120),(30 3516507),(31 3889719),(32 4135996),(33 4128798.3),(34 3916408),(35 3909849.8),(36 4174805.8),(37 4180915.5),(38 4625210.5),(39 5114067),(40 4928853.5),(41 4936390.5),(42 4961683.5),(43 5082137.5),(44 5083459.5),
(1 20.338776),(2 225068.13),(3 966980.25),(4 1367688.6),(5 1369947.1),(6 1895774.4),(7 1875117.6),(8 1847815.3),(9 1847510),(10 1918349.9),(11 2222627.3),(12 2421729.8),(13 2433673.3),(14 2740230.5),(15 2293516.3),(16 2352782),(17 2356304.8),(18 2772454.5),(19 2773949),(20 2781585.5),(21 2782685.8),(22 2897453.3),(23 2785266),(24 3368150),(25 3364261.5),(26 3484599),(27 3315132.3),(28 3086420),(29 3093387.5),(30 3455175.5),(31 4024940.3),(32 4270640),(33 4268677.5),(34 4343959),(35 3939979.3),(36 4006703),(37 4004441.5),(38 3930828.3),(39 3520858),(40 3196910.5),(41 3199116.3),(42 3164805.3),(43 3377006.5),(44 3377526),
