1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 326.54602),(2 15092531),(3 19258264),(4 31631152),(5 31565400),(6 55176750),(7 90974616),(8 148130240),(9 147884620),(10 169047540),(11 166784210),(12 299756260),(13 299657300),(14 458886430),(15 618210560),(16 836858050),(17 836899300),(18 874012100),(19 727005630),(20 549757100),(21 549670140),(22 390227420),(23 305081900),(24 364166180),(25 364105200),(26 455929820),(27 825737540),(28 960773900),(29 961164500),(30 1121747600),(31 1648683600),(32 1625903500),(33 1625692300),(34 1634993700),(35 1551881300),(36 1383242600),(37 1383475200),(38 938249300),(39 651096100),(40 712367550),(41 712575170),(42 899526660),(43 252738000),(44 92449880),(45 92407900),
(1 137.79216),(2 21592496),(3 48607784),(4 79685010),(5 79542980),(6 102335170),(7 84136776),(8 134352420),(9 134387780),(10 120754380),(11 197913550),(12 321938080),(13 321940830),(14 340767170),(15 243087360),(16 265400670),(17 265398530),(18 316542940),(19 274755680),(20 219925420),(21 219754660),(22 201192290),(23 393161730),(24 304901280),(25 304974600),(26 327292160),(27 376256580),(28 442462050),(29 442452900),(30 531542270),(31 626030600),(32 691556400),(33 691322560),(34 631100200),(35 629105150),(36 557774460),(37 557519300),(38 459238340),(39 181509020),(40 158491550),(41 158497490),(42 189745310),(43 128923520),(44 44329640),(45 44343296),
(1 270.38254),(2 25009558),(3 79501550),(4 124010664),(5 124011740),(6 133362696),(7 42901572),(8 95566120),(9 95557016),(10 109573630),(11 164275660),(12 254165420),(13 254047250),(14 198358060),(15 326643740),(16 208616500),(17 208580980),(18 189343310),(19 167593550),(20 190473010),(21 190497580),(22 242350830),(23 298469150),(24 172604940),(25 172627420),(26 138268270),(27 133823780),(28 182539730),(29 182381950),(30 178024020),(31 295870100),(32 288432740),(33 288419970),(34 218484140),(35 222868110),(36 272818660),(37 272681440),(38 291277100),(39 260579710),(40 221567730),(41 221571250),(42 245116030),(43 190673580),(44 138383000),(45 138382220),
(1 249.93733),(2 13091692),(3 70058500),(4 79652740),(5 79628930),(6 67637100),(7 83527480),(8 91263360),(9 91333890),(10 129190950),(11 108440350),(12 82372190),(13 82405030),(14 148080720),(15 144702400),(16 133126690),(17 133112100),(18 136827680),(19 123404470),(20 144339280),(21 144342720),(22 129551304),(23 122001500),(24 138931700),(25 139023680),(26 153870420),(27 123937500),(28 121109900),(29 121080700),(30 195663040),(31 227904900),(32 180059600),(33 180110860),(34 175767600),(35 222647820),(36 266625250),(37 266682990),(38 205160370),(39 181422620),(40 196138740),(41 196118830),(42 184260720),(43 161369400),(44 150923860),(45 150925000),
(1 124.09175),(2 10319873),(3 45475772),(4 59872690),(5 59897830),(6 68510880),(7 45503828),(8 43914264),(9 43962436),(10 54363856),(11 85236240),(12 135862740),(13 135889250),(14 132834170),(15 181427000),(16 179214100),(17 179203730),(18 176507410),(19 140674740),(20 146375780),(21 146356980),(22 152778080),(23 113453800),(24 149976880),(25 149971410),(26 153922190),(27 137940290),(28 112262730),(29 112301360),(30 155204420),(31 157979460),(32 168774510),(33 168682290),(34 166676370),(35 197711090),(36 171639570),(37 171673230),(38 150336740),(39 158863940),(40 160164220),(41 160188270),(42 138147140),(43 140242320),(44 122532450),(45 122503144),
(1 238.60188),(2 12062469),(3 33314304),(4 40925132),(5 40899410),(6 41708616),(7 33554128),(8 38722732),(9 38720000),(10 63939744),(11 71435340),(12 81009390),(13 80994190),(14 89229260),(15 119855590),(16 116042060),(17 116032490),(18 129634390),(19 144209740),(20 139972540),(21 140011440),(22 131840080),(23 94651496),(24 131274430),(25 131361770),(26 109913460),(27 114397670),(28 108900180),(29 108901400),(30 99245140),(31 133734930),(32 124507570),(33 124611176),(34 113623180),(35 111936170),(36 127350760),(37 127344080),(38 126917760),(39 127207760),(40 111178110),(41 111126504),(42 100404390),(43 103377620),(44 96491900),(45 96476910),
(1 127.81836),(2 9040638),(3 22639752),(4 17521592),(5 17530124),(6 25881234),(7 30112792),(8 32131800),(9 32155074),(10 48171420),(11 45944860),(12 50764024),(13 50780950),(14 52468316),(15 61164932),(16 82908620),(17 82988370),(18 71693500),(19 57716656),(20 71551090),(21 71562230),(22 88335470),(23 89497896),(24 80174830),(25 80174530),(26 84053510),(27 73308110),(28 79409496),(29 79483620),(30 83397750),(31 71342710),(32 82210910),(33 82220960),(34 71668430),(35 55016104),(36 72341670),(37 72317896),(38 63793544),(39 79543020),(40 73485240),(41 73455410),(42 67646216),(43 74747910),(44 69750710),(45 69753736),
(1 150.89052),(2 7971381.5),(3 15212192),(4 12633740),(5 12656427),(6 18748422),(7 24561052),(8 23801546),(9 23814628),(10 30235746),(11 29784288),(12 43047900),(13 43039676),(14 47555830),(15 38551548),(16 50811920),(17 50844056),(18 56977524),(19 49189256),(20 50076784),(21 50043596),(22 64560260),(23 58284816),(24 67342240),(25 67366350),(26 61753624),(27 50611384),(28 47613388),(29 47675910),(30 47745868),(31 52580692),(32 56002570),(33 55962544),(34 53169892),(35 48343948),(36 42407800),(37 42373036),(38 47077116),(39 52908296),(40 56102828),(41 56075030),(42 58819404),(43 61897412),(44 64720948),(45 64720890),
(1 131.89288),(2 9122612),(3 15929018),(4 14483799),(5 14486200),(6 18121556),(7 17046804),(8 19065838),(9 19090406),(10 18383422),(11 21517176),(12 24356752),(13 24324944),(14 33140970),(15 23008726),(16 23885230),(17 23901086),(18 31560678),(19 31004608),(20 46482004),(21 46496836),(22 43239790),(23 35425656),(24 46276944),(25 46279988),(26 45502316),(27 38909396),(28 38894124),(29 38918390),(30 46743972),(31 42898784),(32 40805770),(33 40741890),(34 42076724),(35 35980744),(36 33441190),(37 33448960),(38 25362812),(39 34521404),(40 33218002),(41 33243708),(42 38562590),(43 43699108),(44 40367508),(45 40375010),
(1 176.65144),(2 6594935),(3 14706550),(4 12107594),(5 12112980),(6 14361127),(7 13095672),(8 20446172),(9 20443318),(10 20556456),(11 20681556),(12 24924672),(13 24903816),(14 27806564),(15 23009176),(16 29570980),(17 29572786),(18 33474454),(19 30775794),(20 40208030),(21 40227996),(22 36308000),(23 42845404),(24 39378556),(25 39365292),(26 38989484),(27 39643696),(28 45957650),(29 46011172),(30 44864676),(31 37780380),(32 34194000),(33 34160304),(34 36497144),(35 38681720),(36 34053264),(37 34043050),(38 31632874),(39 33159630),(40 35058650),(41 35073492),(42 35341724),(43 39272300),(44 33108850),(45 33105128),
(1 118.736115),(2 4297623),(3 9961601),(4 11023648),(5 11034441),(6 11283551),(7 13574085),(8 14300713),(9 14309977),(10 17753036),(11 14973213),(12 21195670),(13 21189738),(14 18357376),(15 22440836),(16 22065670),(17 22085080),(18 22253470),(19 27262086),(20 33607890),(21 33644132),(22 26123724),(23 29414844),(24 29796560),(25 29784550),(26 30743504),(27 25164744),(28 23844520),(29 23816620),(30 22901382),(31 23314232),(32 22741360),(33 22729844),(34 21119790),(35 23241700),(36 27436526),(37 27443852),(38 27842300),(39 23679834),(40 21967506),(41 21962444),(42 22345976),(43 25648304),(44 23010106),(45 23011494),
