1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,
(1 74.11648),(2 74.171036),(3 268.37958),(4 311.20352),(5 338.31305),(6 338.29172),(7 363.6727),(8 319.4053),(9 400.8071),(10 400.78513),(11 457.19046),(12 338.17935),(13 333.67358),(14 333.55603),(15 344.23453),(16 451.14087),(17 465.5048),(18 465.36563),(19 498.7383),(20 530.88403),(21 575.99786),(22 576.0726),(23 579.9078),(24 557.45264),(25 583.9712),(26 583.92194),(27 599.9294),(28 586.8497),(29 619.11395),(30 618.8971),(31 638.9521),(32 680.1442),(33 686.16925),(34 686.22473),(35 719.21405),(36 731.7011),(37 733.13824),(38 733.07935),(39 783.4741),(40 779.9775),(41 808.4798),(42 808.30743),(43 816.44446),(44 816.5871),(45 816.68835),
(1 82.32139),(2 82.24561),(3 238.46695),(4 232.95789),(5 286.66904),(6 286.88187),(7 327.47894),(8 304.09476),(9 346.7964),(10 346.86008),(11 343.3541),(12 350.95944),(13 353.63742),(14 353.81763),(15 365.35312),(16 471.49316),(17 515.34174),(18 515.24255),(19 556.8569),(20 512.11646),(21 562.9909),(22 562.95166),(23 629.8159),(24 589.24133),(25 628.659),(26 628.6494),(27 624.15955),(28 639.98126),(29 663.57684),(30 663.6476),(31 680.4278),(32 712.3085),(33 641.92566),(34 641.6748),(35 656.56915),(36 661.17303),(37 682.2916),(38 681.9956),(39 703.51263),(40 674.12335),(41 666.0699),(42 665.9682),(43 677.0079),(44 677.11395),(45 676.9851),
(1 45.051014),(2 45.021404),(3 82.39521),(4 147.79784),(5 189.68863),(6 189.73721),(7 200.80936),(8 174.38326),(9 223.80371),(10 223.78328),(11 232.62762),(12 231.92381),(13 224.88808),(14 224.92688),(15 241.97438),(16 321.78384),(17 376.4468),(18 376.33752),(19 378.8929),(20 430.5453),(21 413.15317),(22 413.00177),(23 431.29224),(24 436.42682),(25 428.3578),(26 428.4398),(27 423.01932),(28 480.0173),(29 500.08624),(30 500.3228),(31 472.86728),(32 548.0006),(33 531.62787),(34 531.64325),(35 535.40265),(36 492.39783),(37 494.90756),(38 494.87106),(39 518.8605),(40 505.21832),(41 477.60886),(42 477.49536),(43 446.01245),(44 446.10394),(45 445.97507),
(1 28.175642),(2 28.194054),(3 76.76445),(4 114.788345),(5 125.33407),(6 125.35202),(7 154.20834),(8 201.66544),(9 240.87793),(10 240.8879),(11 249.02055),(12 294.4289),(13 292.81723),(14 292.9185),(15 299.7346),(16 312.97772),(17 343.52356),(18 343.57306),(19 385.03275),(20 381.5756),(21 394.27216),(22 394.35168),(23 429.05948),(24 444.64526),(25 393.62833),(26 393.48114),(27 418.25058),(28 400.4758),(29 417.29056),(30 417.29834),(31 413.3597),(32 429.35428),(33 432.29492),(34 432.38208),(35 417.7393),(36 430.69604),(37 435.67517),(38 435.72662),(39 430.9714),(40 419.25735),(41 419.5045),(42 419.5767),(43 407.40582),(44 407.42535),(45 407.41428),
(1 21.469187),(2 21.462523),(3 68.38068),(4 89.21439),(5 97.801636),(6 97.854034),(7 117.89305),(8 151.52649),(9 165.38553),(10 165.4108),(11 176.95837),(12 219.77374),(13 223.8648),(14 223.98775),(15 227.84746),(16 218.57123),(17 220.89815),(18 220.9396),(19 240.7634),(20 273.96448),(21 299.0377),(22 299.0505),(23 314.49252),(24 308.8377),(25 307.59592),(26 307.72552),(27 302.7294),(28 286.59756),(29 306.35535),(30 306.37695),(31 313.73163),(32 282.42728),(33 303.99176),(34 303.89682),(35 302.4838),(36 297.50076),(37 277.12766),(38 277.24442),(39 280.43176),(40 281.5789),(41 281.14713),(42 281.23114),(43 295.76974),(44 295.95966),(45 295.97522),
(1 13.173031),(2 13.159955),(3 31.962599),(4 60.725986),(5 67.25878),(6 67.21133),(7 75.52408),(8 90.096985),(9 93.69629),(10 93.74324),(11 102.79885),(12 130.39276),(13 134.32925),(14 134.31932),(15 144.35622),(16 153.81937),(17 161.32242),(18 161.30052),(19 168.45093),(20 163.02283),(21 174.10127),(22 174.21034),(23 174.31514),(24 188.23802),(25 183.41455),(26 183.37791),(27 173.40186),(28 163.92953),(29 176.36562),(30 176.35309),(31 172.09729),(32 169.74959),(33 186.81438),(34 186.85492),(35 185.68343),(36 186.28825),(37 178.27977),(38 178.28925),(39 174.7622),(40 175.90092),(41 175.57399),(42 175.52806),(43 178.86166),(44 178.79745),(45 178.86789),
(1 13.44199),(2 13.419124),(3 40.03715),(4 66.294464),(5 74.083405),(6 74.112144),(7 81.12609),(8 101.64277),(9 104.191055),(10 104.23059),(11 113.11631),(12 129.80505),(13 137.89088),(14 137.82703),(15 143.41417),(16 148.18466),(17 159.8019),(18 159.9237),(19 168.49107),(20 159.65793),(21 159.17307),(22 159.16368),(23 160.2521),(24 167.521),(25 162.10278),(26 162.10524),(27 161.18678),(28 152.85936),(29 155.27788),(30 155.17737),(31 162.51666),(32 180.7688),(33 172.19437),(34 172.07031),(35 165.83609),(36 182.78833),(37 189.21657),(38 189.1895),(39 191.18686),(40 187.32709),(41 192.67258),(42 192.5916),(43 198.68672),(44 198.84479),(45 198.88474),
(1 10.110183),(2 10.081448),(3 28.129179),(4 51.586452),(5 63.58504),(6 63.619484),(7 67.840675),(8 83.34859),(9 82.87274),(10 83.00927),(11 88.61542),(12 106.301865),(13 107.913635),(14 107.93777),(15 118.45091),(16 125.324486),(17 126.74689),(18 126.7408),(19 134.25313),(20 130.45122),(21 127.86834),(22 127.8189),(23 132.72328),(24 137.2888),(25 133.05229),(26 133.04335),(27 144.42815),(28 141.30455),(29 133.57863),(30 133.56827),(31 130.71964),(32 136.15173),(33 139.28519),(34 139.30057),(35 133.67271),(36 134.31555),(37 131.38188),(38 131.36389),(39 134.97531),(40 128.81296),(41 134.42844),(42 134.4508),(43 130.38107),(44 130.2973),(45 130.33026),
(1 8.719866),(2 8.705937),(3 25.250706),(4 44.12267),(5 48.239155),(6 48.320354),(7 55.240883),(8 66.46088),(9 72.125206),(10 72.154465),(11 77.162834),(12 81.28822),(13 83.34127),(14 83.32767),(15 91.89797),(16 93.09478),(17 97.300705),(18 97.28018),(19 105.42033),(20 104.63008),(21 104.08772),(22 104.06513),(23 114.1463),(24 116.66236),(25 113.52684),(26 113.48653),(27 119.218544),(28 118.96553),(29 119.16224),(30 119.155334),(31 122.16726),(32 124.18094),(33 122.51267),(34 122.440475),(35 123.59647),(36 122.97267),(37 115.15546),(38 115.136765),(39 118.78146),(40 122.4139),(41 124.16599),(42 124.20059),(43 119.513435),(44 119.55122),(45 119.50939),
(1 8.223037),(2 8.211856),(3 21.784184),(4 35.03362),(5 36.376812),(6 36.398705),(7 40.115532),(8 45.183872),(9 46.906963),(10 46.909985),(11 50.80412),(12 63.21045),(13 69.70053),(14 69.66649),(15 74.87585),(16 79.287224),(17 82.29996),(18 82.31516),(19 82.22966),(20 76.09483),(21 76.98429),(22 76.937584),(23 80.66972),(24 83.42298),(25 83.38441),(26 83.24079),(27 89.99481),(28 88.14697),(29 89.62738),(30 89.63283),(31 89.32392),(32 86.88806),(33 88.28759),(34 88.258224),(35 93.08607),(36 98.67211),(37 96.81985),(38 96.81127),(39 97.44936),(40 99.34874),(41 102.121506),(42 102.07945),(43 95.78602),(44 95.85295),(45 95.87085),
(1 6.0079637),(2 6.0294375),(3 15.5686655),(4 25.606644),(5 28.884336),(6 28.908318),(7 34.790977),(8 38.855812),(9 39.87658),(10 39.885506),(11 41.65579),(12 47.05399),(13 48.012276),(14 47.994274),(15 51.052486),(16 61.4802),(17 63.9977),(18 63.981945),(19 68.592766),(20 62.72948),(21 61.115314),(22 61.085045),(23 64.01281),(24 67.111626),(25 67.03808),(26 67.06965),(27 67.47642),(28 62.54872),(29 62.724255),(30 62.754448),(31 64.058334),(32 68.90187),(33 70.10301),(34 70.15536),(35 71.4019),(36 72.08241),(37 67.77813),(38 67.716034),(39 71.62031),(40 70.79232),(41 69.55952),(42 69.55983),(43 69.464836),(44 69.46056),(45 69.417854),
