1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,
(1 27.082642),(2 27.068361),(3 72.578285),(4 83.78939),(5 109.8128),(6 109.81902),(7 120.133095),(8 106.510025),(9 125.3767),(10 125.3711),(11 132.0315),(12 134.28708),(13 133.66132),(14 133.69861),(15 138.12758),(16 161.94371),(17 178.74419),(18 178.74428),(19 192.18929),(20 197.58987),(21 206.95927),(22 206.99539),(23 216.73921),(24 218.46954),(25 214.02187),(26 214.03777),(27 215.29482),(28 211.62268),(29 224.3894),(30 224.39174),(31 227.60904),(32 248.18556),(33 241.51817),(34 241.49088),(35 247.79532),(36 251.6231),(37 255.16861),(38 255.15723),(39 261.30646),(40 262.77563),(41 263.84903),(42 263.80936),(43 259.70477),(44 259.6785),(45 259.68143),
(1 9.421877),(2 9.4195175),(3 27.145866),(4 43.11517),(5 53.818066),(6 53.835518),(7 61.559162),(8 63.446854),(9 70.80831),(10 70.8388),(11 75.378914),(12 86.91631),(13 85.27849),(14 85.282425),(15 88.30855),(16 92.181175),(17 97.13438),(18 97.15128),(19 104.707466),(20 98.19674),(21 101.874115),(22 101.891945),(23 109.60769),(24 109.408455),(25 106.553246),(26 106.56837),(27 109.40262),(28 109.30483),(29 113.44908),(30 113.44573),(31 115.31879),(32 119.47354),(33 122.68196),(34 122.71274),(35 118.60136),(36 121.922646),(37 121.62189),(38 121.60425),(39 124.89876),(40 126.37554),(41 125.41702),(42 125.40622),(43 126.23187),(44 126.262825),(45 126.265076),
(1 4.7723217),(2 4.764193),(3 14.145431),(4 23.455423),(5 28.016928),(6 28.037819),(7 30.052616),(8 33.269646),(9 34.589523),(10 34.596153),(11 37.30503),(12 44.518738),(13 45.610962),(14 45.604115),(15 48.30668),(16 49.416508),(17 50.64741),(18 50.659454),(19 51.638912),(20 51.32566),(21 50.580166),(22 50.572235),(23 53.144394),(24 54.914757),(25 54.28691),(26 54.29322),(27 58.007153),(28 57.370487),(29 55.85959),(30 55.859913),(31 56.700638),(32 60.186913),(33 59.718643),(34 59.700684),(35 58.409542),(36 59.647243),(37 58.93148),(38 58.925903),(39 58.690815),(40 61.67735),(41 62.266262),(42 62.24736),(43 61.530174),(44 61.53704),(45 61.536755),
(1 3.8716893),(2 3.8701618),(3 10.8580475),(4 16.761532),(5 19.247967),(6 19.255423),(7 21.724752),(8 23.403835),(9 25.280468),(10 25.297571),(11 26.498878),(12 30.97792),(13 33.011536),(14 33.009254),(15 34.032825),(16 35.807266),(17 35.88277),(18 35.87139),(19 38.263412),(20 36.008804),(21 36.09946),(22 36.10102),(23 37.118473),(24 39.368126),(25 38.99431),(26 39.001995),(27 39.37586),(28 39.60264),(29 39.248306),(30 39.237324),(31 39.068916),(32 42.352512),(33 41.513264),(34 41.505527),(35 42.261253),(36 43.50328),(37 42.194),(38 42.175846),(39 42.252277),(40 44.77815),(41 44.925827),(42 44.926365),(43 43.316196),(44 43.308342),(45 43.30191),
(1 3.2288768),(2 3.2255425),(3 8.431484),(4 12.556467),(5 14.191219),(6 14.204905),(7 15.2644615),(8 17.254026),(9 18.164072),(10 18.169847),(11 19.21977),(12 22.142809),(13 23.093422),(14 23.097313),(15 23.338625),(16 24.61213),(17 24.927252),(18 24.922434),(19 25.898518),(20 25.423084),(21 25.937555),(22 25.935352),(23 26.793985),(24 27.556913),(25 27.638428),(26 27.631325),(27 27.74261),(28 28.127165),(29 28.332287),(30 28.3338),(31 28.36329),(32 30.161537),(33 29.822144),(34 29.819162),(35 30.409864),(36 31.103771),(37 30.28619),(38 30.298702),(39 30.227314),(40 30.842758),(41 30.612125),(42 30.631739),(43 30.780201),(44 30.790434),(45 30.794283),
(1 2.1802661),(2 2.181791),(3 5.370009),(4 7.343947),(5 7.8086),(6 7.813407),(7 8.475432),(8 9.798799),(9 10.09246),(10 10.095656),(11 10.9937525),(12 12.844674),(13 13.426741),(14 13.443004),(15 13.871688),(16 14.297251),(17 14.04997),(18 14.044512),(19 14.604179),(20 14.777729),(21 15.087966),(22 15.088039),(23 14.881544),(24 14.982089),(25 14.684831),(26 14.686277),(27 15.650504),(28 15.967108),(29 16.116074),(30 16.111797),(31 16.373043),(32 16.676315),(33 16.408852),(34 16.411089),(35 16.16031),(36 16.407444),(37 16.360249),(38 16.372639),(39 16.778494),(40 16.795008),(41 16.669054),(42 16.669294),(43 16.497295),(44 16.503159),(45 16.499092),
(1 1.9161702),(2 1.915452),(3 4.443779),(4 6.0387754),(5 6.4317737),(6 6.434239),(7 7.2878785),(8 7.701769),(9 7.9476027),(10 7.949618),(11 8.490661),(12 10.11551),(13 10.252645),(14 10.255441),(15 10.774093),(16 11.177021),(17 10.883739),(18 10.884514),(19 11.874066),(20 11.920197),(21 12.205112),(22 12.20639),(23 12.043725),(24 12.371806),(25 12.241968),(26 12.237607),(27 12.68819),(28 12.485539),(29 12.406364),(30 12.408081),(31 12.512572),(32 12.356775),(33 12.060218),(34 12.067899),(35 11.8177595),(36 12.215233),(37 12.45549),(38 12.454219),(39 12.563251),(40 12.778358),(41 12.309317),(42 12.304098),(43 12.340655),(44 12.338158),(45 12.335303),
(1 1.6317142),(2 1.6307584),(3 3.4986892),(4 4.4479847),(5 5.0076632),(6 5.0126834),(7 5.6222916),(8 6.013749),(9 6.3792152),(10 6.3892875),(11 7.166259),(12 8.114729),(13 7.8118815),(14 7.813054),(15 8.328542),(16 8.810627),(17 8.649615),(18 8.655419),(19 9.18982),(20 9.101594),(21 8.977006),(22 8.9760065),(23 8.92433),(24 9.228493),(25 9.274595),(26 9.274208),(27 9.332653),(28 9.3213415),(29 9.20445),(30 9.2012005),(31 9.273237),(32 9.451053),(33 9.092629),(34 9.097755),(35 9.026413),(36 9.208117),(37 9.172784),(38 9.170534),(39 9.21116),(40 9.253469),(41 9.162341),(42 9.165612),(43 9.109973),(44 9.114562),(45 9.111742),
(1 1.2908938),(2 1.2929946),(3 2.6464431),(4 3.5746675),(5 3.9807775),(6 3.9823694),(7 4.4230795),(8 4.832339),(9 5.256662),(10 5.260135),(11 5.8647723),(12 5.982412),(13 5.9672523),(14 5.9667997),(15 6.5072455),(16 6.562596),(17 6.486043),(18 6.486933),(19 6.7423806),(20 6.747753),(21 6.845519),(22 6.845542),(23 6.9133134),(24 6.874604),(25 6.8262534),(26 6.826529),(27 6.9372),(28 7.125677),(29 6.879594),(30 6.875982),(31 6.7981915),(32 6.7003345),(33 6.54817),(34 6.548971),(35 6.631961),(36 6.951423),(37 6.8653297),(38 6.86311),(39 6.839307),(40 6.957899),(41 6.7208934),(42 6.722456),(43 6.8312864),(44 6.8307905),(45 6.82994),
(1 1.0003983),(2 1.0017755),(3 2.049628),(4 2.8021483),(5 3.1376314),(6 3.1383505),(7 3.514482),(8 3.8778045),(9 4.214847),(10 4.2152433),(11 4.5966787),(12 4.516836),(13 4.772383),(14 4.771268),(15 5.258111),(16 5.228709),(17 5.152492),(18 5.1537104),(19 5.285992),(20 5.400608),(21 5.269958),(22 5.268535),(23 5.169108),(24 5.1591535),(25 5.172995),(26 5.1741447),(27 5.315308),(28 5.459085),(29 5.2024646),(30 5.2037616),(31 5.1711736),(32 5.3037696),(33 5.1758504),(34 5.181725),(35 5.2234693),(36 5.44563),(37 5.4720206),(38 5.47231),(39 5.380345),(40 5.45339),(41 5.3060856),(42 5.3078876),(43 5.269582),(44 5.272513),(45 5.272653),
(1 0.72318184),(2 0.7242598),(3 1.5189176),(4 1.9632128),(5 2.2461221),(6 2.24636),(7 2.5588965),(8 2.704155),(9 2.9018288),(10 2.9018347),(11 3.1780386),(12 3.2710094),(13 3.39625),(14 3.3947737),(15 3.5098848),(16 3.7906282),(17 3.6214747),(18 3.623361),(19 3.6532564),(20 3.6998255),(21 3.5982196),(22 3.5985904),(23 3.6731951),(24 3.809783),(25 3.7919638),(26 3.7903278),(27 3.7799668),(28 3.8422103),(29 3.7290494),(30 3.729331),(31 3.735412),(32 3.8251777),(33 3.7396166),(34 3.739287),(35 3.8426137),(36 3.7888527),(37 3.6921268),(38 3.691793),(39 3.74971),(40 3.825687),(41 3.7859488),(42 3.7878363),(43 3.753788),(44 3.755419),(45 3.7563446),
