1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,
(1 54.66112),(2 54.661304),(3 171.09573),(4 211.10437),(5 213.91605),(6 213.97372),(7 223.62582),(8 213.69286),(9 250.72488),(10 250.75885),(11 265.34918),(12 222.07127),(13 222.95227),(14 222.90553),(15 239.09245),(16 294.04425),(17 327.71136),(18 327.60977),(19 352.5131),(20 360.3143),(21 370.51022),(22 370.65048),(23 393.22232),(24 385.07104),(25 411.30527),(26 411.24335),(27 429.92316),(28 409.92828),(29 412.39447),(30 412.3594),(31 427.75815),(32 477.27066),(33 496.49213),(34 496.37595),(35 538.15405),(36 519.5466),(37 516.81476),(38 516.81366),(39 535.8892),(40 497.4673),(41 501.0224),(42 500.9274),(43 496.52173),(44 496.595),(45 496.56308),
(1 44.64093),(2 44.60237),(3 99.86954),(4 125.56735),(5 170.5403),(6 170.53735),(7 186.52153),(8 155.45776),(9 183.71945),(10 183.72456),(11 200.39728),(12 206.95836),(13 201.76479),(14 201.85289),(15 211.63484),(16 284.3582),(17 314.63605),(18 314.6569),(19 341.97632),(20 372.38412),(21 392.79327),(22 392.81415),(23 420.388),(24 387.30774),(25 369.58484),(26 369.61957),(27 377.91626),(28 402.83432),(29 415.71527),(30 415.77673),(31 411.32455),(32 465.52576),(33 443.38922),(34 443.4221),(35 442.21906),(36 426.57065),(37 423.4358),(38 423.3228),(39 435.39816),(40 444.2297),(41 428.38776),(42 428.31973),(43 410.709),(44 410.7609),(45 410.71506),
(1 16.777716),(2 16.788336),(3 42.32099),(4 79.28577),(5 94.817055),(6 94.80746),(7 112.03045),(8 117.55139),(9 141.66418),(10 141.62479),(11 146.65187),(12 176.83376),(13 178.79565),(14 178.81525),(15 188.4072),(16 204.1287),(17 226.76433),(18 226.79536),(19 242.80687),(20 255.89276),(21 257.99377),(22 258.10297),(23 270.48636),(24 288.56345),(25 266.03406),(26 265.97958),(27 270.36716),(28 283.1282),(29 292.2361),(30 292.2977),(31 286.77667),(32 304.05835),(33 303.8695),(34 303.9215),(35 288.01526),(36 292.54745),(37 297.2864),(38 297.34467),(39 304.41565),(40 312.85883),(41 308.73663),(42 308.76254),(43 297.70572),(44 297.68848),(45 297.66876),
(1 15.285407),(2 15.261764),(3 42.498608),(4 65.81908),(5 75.05304),(6 75.064095),(7 82.47473),(8 94.49133),(9 109.37093),(10 109.43351),(11 121.207565),(12 135.60667),(13 132.56757),(14 132.6913),(15 146.33908),(16 160.82571),(17 166.7708),(18 166.75864),(19 170.81929),(20 160.67818),(21 182.55562),(22 182.53998),(23 198.67712),(24 205.68486),(25 201.26797),(26 201.29906),(27 200.56752),(28 178.27943),(29 182.41466),(30 182.3732),(31 188.12013),(32 181.09894),(33 196.6775),(34 196.74385),(35 190.09888),(36 203.34677),(37 192.93652),(38 192.9043),(39 197.44383),(40 193.48178),(41 189.87367),(42 189.91718),(43 197.81189),(44 197.87494),(45 197.92564),
(1 11.592769),(2 11.563685),(3 35.19819),(4 54.561954),(5 63.596592),(6 63.613735),(7 76.018684),(8 84.22616),(9 85.30873),(10 85.36914),(11 97.19904),(12 108.73374),(13 114.22814),(14 114.19761),(15 121.37448),(16 125.63639),(17 134.05952),(18 134.19096),(19 136.76414),(20 134.28313),(21 140.26863),(22 140.23889),(23 143.36362),(24 148.72127),(25 140.21288),(26 140.22202),(27 138.25066),(28 142.285),(29 149.57103),(30 149.62062),(31 151.44598),(32 154.78581),(33 152.04626),(34 152.02484),(35 148.22849),(36 152.21672),(37 151.10107),(38 151.1109),(39 150.51172),(40 147.20341),(41 150.43399),(42 150.38673),(43 153.17506),(44 153.25085),(45 153.30017),
(1 6.5706997),(2 6.5493603),(3 20.538363),(4 35.147),(5 42.91533),(6 42.970474),(7 46.94805),(8 52.51053),(9 54.93757),(10 54.931458),(11 55.510902),(12 65.89981),(13 68.1974),(14 68.22639),(15 72.84993),(16 73.79822),(17 74.09244),(18 74.05011),(19 78.94072),(20 80.59118),(21 82.376396),(22 82.34785),(23 85.46876),(24 87.89348),(25 87.04886),(26 87.04542),(27 91.0731),(28 88.19092),(29 84.434074),(30 84.350784),(31 84.87763),(32 91.10703),(33 86.422585),(34 86.379295),(35 81.76709),(36 83.78624),(37 87.88701),(38 87.906204),(39 84.23016),(40 84.70367),(41 86.35446),(42 86.34431),(43 83.89916),(44 83.87403),(45 83.89875),
(1 6.0108376),(2 6.0123935),(3 17.560719),(4 29.215319),(5 32.8388),(6 32.89504),(7 38.365143),(8 46.35203),(9 49.982693),(10 49.99566),(11 54.822605),(12 62.079826),(13 65.64809),(14 65.65504),(15 66.06077),(16 68.62478),(17 70.12945),(18 70.15386),(19 75.46836),(20 69.87294),(21 71.061134),(22 71.04448),(23 76.559),(24 71.843735),(25 71.96418),(26 71.92748),(27 73.83932),(28 73.189865),(29 72.47444),(30 72.498924),(31 74.65868),(32 82.22727),(33 77.882225),(34 77.852745),(35 81.58272),(36 83.45155),(37 78.07698),(38 78.08867),(39 81.92435),(40 86.4856),(41 88.61864),(42 88.61858),(43 83.264145),(44 83.28959),(45 83.288055),
(1 5.3272176),(2 5.333854),(3 14.798866),(4 24.518013),(5 27.315714),(6 27.313446),(7 29.886917),(8 36.74962),(9 39.23992),(10 39.27182),(11 40.78026),(12 47.827938),(13 49.58915),(14 49.544964),(15 51.614784),(16 56.993225),(17 56.104202),(18 56.07841),(19 61.092308),(20 55.980965),(21 58.14862),(22 58.12571),(23 58.383472),(24 64.0355),(25 62.687912),(26 62.692097),(27 64.2869),(28 59.839996),(29 59.980858),(30 59.984253),(31 60.044285),(32 63.513676),(33 62.59405),(34 62.62286),(35 61.68511),(36 61.854015),(37 58.027977),(38 58.006897),(39 58.158245),(40 60.354607),(41 62.629124),(42 62.57678),(43 62.649433),(44 62.651653),(45 62.620052),
(1 4.597572),(2 4.595456),(3 12.93272),(4 19.04379),(5 21.642082),(6 21.671013),(7 24.313538),(8 27.108868),(9 29.222647),(10 29.254555),(11 31.767488),(12 36.82252),(13 38.996086),(14 39.010414),(15 39.365967),(16 43.478203),(17 45.195885),(18 45.211742),(19 46.53098),(20 43.56718),(21 44.375114),(22 44.378246),(23 46.314693),(24 45.499207),(25 46.93634),(26 46.916798),(27 47.54564),(28 44.369873),(29 42.73341),(30 42.718544),(31 41.85888),(32 46.09144),(33 44.48492),(34 44.472427),(35 46.757034),(36 46.89291),(37 45.271935),(38 45.277893),(39 45.83415),(40 47.48011),(41 46.945766),(42 46.9465),(43 46.17677),(44 46.14588),(45 46.13905),
(1 4.150693),(2 4.1460767),(3 11.059151),(4 17.151306),(5 18.730267),(6 18.7517),(7 19.328207),(8 23.55864),(9 23.844213),(10 23.852583),(11 25.071735),(12 30.025932),(13 31.42936),(14 31.42531),(15 31.639935),(16 34.024055),(17 33.62469),(18 33.630733),(19 34.89045),(20 35.07605),(21 35.92095),(22 35.933918),(23 36.799908),(24 37.276283),(25 38.685352),(26 38.671394),(27 37.871696),(28 38.99806),(29 38.189453),(30 38.19535),(31 36.66588),(32 40.1444),(33 38.44557),(34 38.469894),(35 39.73912),(36 39.32417),(37 38.027992),(38 38.043995),(39 38.43407),(40 39.246857),(41 37.491314),(42 37.503872),(43 37.63448),(44 37.66233),(45 37.66502),
(1 3.6131191),(2 3.6182935),(3 8.705882),(4 12.873043),(5 13.714956),(6 13.728717),(7 14.665522),(8 16.107485),(9 16.853668),(10 16.856754),(11 17.345905),(12 21.355003),(13 22.346542),(14 22.368593),(15 22.56421),(16 22.84169),(17 22.99695),(18 22.97399),(19 24.44898),(20 24.758156),(21 26.279827),(22 26.27718),(23 27.045967),(24 27.723955),(25 27.906666),(26 27.896402),(27 26.609419),(28 28.089827),(29 28.65196),(30 28.675795),(31 28.050304),(32 27.748722),(33 27.979439),(34 28.01442),(35 26.73497),(36 27.80628),(37 27.210947),(38 27.223562),(39 27.274096),(40 26.57193),(41 25.944567),(42 25.932558),(43 25.370886),(44 25.35358),(45 25.351988),
