1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,
(1 89.06912),(2 89.04222),(3 209.35886),(4 274.77814),(5 299.3115),(6 299.31818),(7 313.3153),(8 269.73138),(9 363.02365),(10 363.04504),(11 399.94818),(12 375.3682),(13 362.65726),(14 362.8244),(15 368.51788),(16 431.75525),(17 455.11453),(18 455.04346),(19 504.80878),(20 535.8872),(21 543.7337),(22 543.6676),(23 560.6639),(24 504.91617),(25 552.03973),(26 551.95184),(27 594.6379),(28 607.3781),(29 625.8304),(30 625.7224),(31 640.901),(32 683.94763),(33 702.8512),(34 702.78894),(35 720.0447),(36 732.3008),(37 744.3658),(38 744.35175),(39 783.59106),(40 761.1025),(41 767.441),(42 767.3617),(43 779.62756),(44 779.7038),(45 779.7539),
(1 91.914246),(2 91.889565),(3 225.08598),(4 307.19543),(5 351.23694),(6 351.2464),(7 386.36975),(8 322.4581),(9 407.069),(10 407.07455),(11 428.6743),(12 404.33563),(13 398.30966),(14 398.41147),(15 408.11523),(16 456.72736),(17 475.72534),(18 475.6402),(19 517.4933),(20 554.64716),(21 553.56903),(22 553.4818),(23 596.384),(24 555.4853),(25 598.6611),(26 598.7166),(27 652.32),(28 687.2527),(29 664.5332),(30 664.6391),(31 670.9897),(32 740.3992),(33 726.9283),(34 726.9554),(35 748.544),(36 768.051),(37 760.4607),(38 760.40424),(39 771.0919),(40 792.73944),(41 788.0849),(42 788.0185),(43 780.4832),(44 780.5896),(45 780.62415),
(1 40.695778),(2 40.655422),(3 85.16652),(4 143.93796),(5 191.48055),(6 191.49901),(7 215.68628),(8 193.21515),(9 229.88994),(10 229.88394),(11 242.21442),(12 283.13834),(13 279.61658),(14 279.6251),(15 294.92587),(16 334.76266),(17 368.54337),(18 368.4918),(19 397.3931),(20 395.28314),(21 402.62988),(22 402.5564),(23 441.28992),(24 422.71506),(25 417.5536),(26 417.58807),(27 411.87048),(28 421.89413),(29 442.97922),(30 443.01117),(31 438.5254),(32 469.40237),(33 452.5694),(34 452.56876),(35 445.96805),(36 443.4032),(37 447.00696),(38 446.90915),(39 470.3337),(40 479.23218),(41 467.18134),(42 467.08862),(43 442.1016),(44 442.10855),(45 442.14117),
(1 24.555182),(2 24.534836),(3 59.58069),(4 114.31367),(5 141.69539),(6 141.75272),(7 162.65779),(8 180.41924),(9 202.50372),(10 202.48456),(11 208.66153),(12 228.66937),(13 220.5738),(14 220.60579),(15 225.4615),(16 260.58582),(17 278.20993),(18 278.21945),(19 284.81485),(20 286.795),(21 304.15918),(22 304.1659),(23 318.0629),(24 355.94983),(25 335.7725),(26 335.78342),(27 329.90607),(28 318.67978),(29 340.43018),(30 340.40378),(31 336.4842),(32 356.52304),(33 351.91168),(34 351.92535),(35 352.00452),(36 357.96463),(37 359.46878),(38 359.51154),(39 366.3611),(40 375.644),(41 374.43655),(42 374.47586),(43 371.9587),(44 372.00125),(45 372.03467),
(1 19.836325),(2 19.836296),(3 49.756042),(4 91.83453),(5 106.23922),(6 106.327965),(7 116.5272),(8 134.17603),(9 145.45097),(10 145.52895),(11 160.25638),(12 189.58347),(13 195.49138),(14 195.53421),(15 201.52382),(16 202.1413),(17 218.13393),(18 218.18365),(19 230.11713),(20 233.11877),(21 244.08156),(22 244.06606),(23 247.59729),(24 260.5271),(25 254.01697),(26 254.11208),(27 255.75479),(28 253.84213),(29 271.86896),(30 271.87396),(31 279.45612),(32 282.90765),(33 291.22498),(34 291.209),(35 278.69473),(36 275.79434),(37 273.27036),(38 273.3207),(39 274.27118),(40 264.4681),(41 271.09576),(42 271.0883),(43 281.9357),(44 281.97543),(45 281.9479),
(1 11.00757),(2 10.995177),(3 27.88997),(4 53.310883),(5 63.79541),(6 63.7932),(7 72.94542),(8 84.85448),(9 85.92376),(10 85.948685),(11 94.72163),(12 109.7668),(13 109.058784),(14 109.06227),(15 117.20444),(16 125.44411),(17 129.01021),(18 129.04178),(19 135.93237),(20 135.22711),(21 143.72133),(22 143.77771),(23 147.61221),(24 151.89821),(25 146.84099),(26 146.82854),(27 149.22891),(28 147.54782),(29 150.54494),(30 150.51443),(31 154.99355),(32 161.79651),(33 159.79709),(34 159.75107),(35 161.68292),(36 162.9005),(37 158.54913),(38 158.62134),(39 160.34291),(40 164.0672),(41 165.61278),(42 165.6155),(43 164.40193),(44 164.36755),(45 164.38403),
(1 11.095871),(2 11.084943),(3 28.913486),(4 53.08075),(5 62.191467),(6 62.281776),(7 70.105965),(8 76.620224),(9 80.986404),(10 81.027664),(11 89.90587),(12 101.148605),(13 103.27535),(14 103.29107),(15 110.64854),(16 116.59654),(17 117.507355),(18 117.58182),(19 119.67873),(20 122.84281),(21 126.74605),(22 126.70032),(23 131.36436),(24 138.8118),(25 132.43031),(26 132.4876),(27 137.81508),(28 133.38066),(29 131.88869),(30 131.85904),(31 133.49477),(32 144.20692),(33 142.22307),(34 142.17395),(35 141.66464),(36 147.59207),(37 146.1087),(38 146.03764),(39 151.8028),(40 147.7813),(41 147.37445),(42 147.29951),(43 146.07217),(44 146.05739),(45 146.04857),
(1 9.118838),(2 9.105589),(3 23.93389),(4 41.332726),(5 50.64182),(6 50.641663),(7 53.798954),(8 58.78848),(9 59.865986),(10 59.880455),(11 65.42172),(12 75.098366),(13 78.20329),(14 78.145195),(15 85.01601),(16 88.04916),(17 92.10823),(18 92.10727),(19 94.95792),(20 92.66985),(21 93.83277),(22 93.854904),(23 95.43366),(24 104.4644),(25 106.02925),(26 105.98248),(27 109.47876),(28 103.1333),(29 104.65447),(30 104.65676),(31 105.6006),(32 113.479164),(33 114.5217),(34 114.497215),(35 110.2918),(36 110.285614),(37 107.282875),(38 107.27522),(39 111.51163),(40 114.29349),(41 116.780914),(42 116.69717),(43 117.57092),(44 117.6011),(45 117.58885),
(1 7.6115003),(2 7.610811),(3 19.062046),(4 34.117832),(5 39.627),(6 39.68532),(7 43.723175),(8 48.78654),(9 49.753193),(10 49.810272),(11 52.43893),(12 58.36024),(13 61.918858),(14 61.93843),(15 64.92521),(16 67.82475),(17 71.62508),(18 71.6458),(19 73.681366),(20 73.84202),(21 73.42163),(22 73.38973),(23 77.011116),(24 79.87048),(25 79.6423),(26 79.63713),(27 81.7865),(28 81.38803),(29 80.88139),(30 80.89407),(31 82.43073),(32 87.00167),(33 85.36311),(34 85.3301),(35 89.11143),(36 88.615845),(37 86.34883),(38 86.305565),(39 89.711945),(40 91.11662),(41 91.98648),(42 91.94912),(43 90.859314),(44 90.87873),(45 90.86368),
(1 6.2536435),(2 6.2493043),(3 16.262836),(4 28.208364),(5 32.676586),(6 32.694115),(7 34.30683),(8 38.090073),(9 41.07417),(10 41.126137),(11 45.357204),(12 52.58113),(13 54.068825),(14 54.040836),(15 55.82056),(16 59.465992),(17 58.631035),(18 58.63309),(19 62.20327),(20 60.6391),(21 61.540005),(22 61.52209),(23 63.714764),(24 65.367035),(25 65.99519),(26 65.97978),(27 67.6731),(28 65.951416),(29 65.51327),(30 65.53861),(31 64.86284),(32 68.94508),(33 68.555954),(34 68.58533),(35 69.28116),(36 73.55876),(37 70.036026),(38 70.033),(39 70.069916),(40 72.51195),(41 71.64114),(42 71.65806),(43 71.52779),(44 71.5273),(45 71.51845),
(1 5.4256573),(2 5.418046),(3 13.012751),(4 21.987516),(5 24.48578),(6 24.482067),(7 25.865543),(8 28.242165),(9 29.414597),(10 29.44945),(11 31.341948),(12 36.055103),(13 38.20863),(14 38.20316),(15 39.42497),(16 42.219044),(17 46.539284),(18 46.570118),(19 47.576828),(20 45.0712),(21 45.584892),(22 45.59234),(23 46.310444),(24 49.339085),(25 50.65595),(26 50.66755),(27 50.08621),(28 49.83009),(29 51.15644),(30 51.140114),(31 50.524837),(32 52.96174),(33 52.118744),(34 52.137894),(35 52.705),(36 53.022026),(37 51.2654),(38 51.29812),(39 51.34682),(40 52.734344),(41 52.30197),(42 52.295788),(43 52.19111),(44 52.175686),(45 52.18097),
(1 5.8806777),(2 5.8838544),(3 14.125558),(4 22.138088),(5 24.721727),(6 24.729338),(7 26.105295),(8 29.930244),(9 31.929075),(10 31.931406),(11 33.794254),(12 38.777897),(13 40.126827),(14 40.15682),(15 40.217102),(16 43.13124),(17 43.67214),(18 43.67019),(19 46.37556),(20 46.01881),(21 45.82186),(22 45.8054),(23 46.620026),(24 49.331303),(25 49.604866),(26 49.587055),(27 50.349846),(28 48.452263),(29 48.352184),(30 48.364857),(31 48.901184),(32 52.536327),(33 53.119213),(34 53.14758),(35 55.226616),(36 54.771114),(37 53.974876),(38 53.990242),(39 54.695694),(40 55.149635),(41 53.93935),(42 53.95196),(43 52.39735),(44 52.406822),(45 52.4011),
(1 5.2447634),(2 5.2519846),(3 11.535589),(4 18.784882),(5 20.091171),(6 20.097431),(7 21.531672),(8 25.39205),(9 25.977205),(10 25.982353),(11 28.45617),(12 32.214676),(13 32.74157),(14 32.760296),(15 34.371944),(16 34.77832),(17 34.536175),(18 34.53134),(19 37.9242),(20 37.688843),(21 37.678135),(22 37.67681),(23 38.86227),(24 39.974545),(25 39.06517),(26 39.049004),(27 39.98514),(28 38.87601),(29 40.167156),(30 40.16738),(31 40.505108),(32 44.13187),(33 42.563744),(34 42.55912),(35 42.48837),(36 45.42674),(37 44.199947),(38 44.229935),(39 43.982212),(40 44.14997),(41 43.377514),(42 43.36033),(43 43.50308),(44 43.523212),(45 43.518364),
(1 4.956257),(2 4.9550166),(3 10.570872),(4 16.444546),(5 16.778631),(6 16.78764),(7 17.363615),(8 19.813921),(9 20.414057),(10 20.41246),(11 22.705431),(12 25.757317),(13 26.645641),(14 26.670723),(15 28.06226),(16 29.375935),(17 30.229973),(18 30.214092),(19 32.78896),(20 31.674446),(21 32.60674),(22 32.611477),(23 33.119923),(24 32.943085),(25 33.402054),(26 33.406277),(27 34.00279),(28 32.237133),(29 32.53074),(30 32.525486),(31 32.56067),(32 33.037697),(33 32.91708),(34 32.93009),(35 33.88088),(36 34.705444),(37 35.259304),(38 35.25601),(39 35.382282),(40 35.686333),(41 34.38753),(42 34.396816),(43 35.50413),(44 35.4881),(45 35.48956),
(1 4.0402384),(2 4.046467),(3 8.687474),(4 12.980256),(5 13.866122),(6 13.886189),(7 15.383297),(8 17.212984),(9 17.266216),(10 17.275126),(11 18.851175),(12 21.949135),(13 22.82259),(14 22.840559),(15 23.3898),(16 24.38943),(17 24.898615),(18 24.884657),(19 26.48307),(20 27.48997),(21 27.395014),(22 27.406406),(23 27.424503),(24 28.831255),(25 27.987316),(26 27.9796),(27 28.459715),(28 26.730492),(29 27.331762),(30 27.322166),(31 27.367409),(32 27.77793),(33 26.90672),(34 26.899387),(35 27.242636),(36 28.572657),(37 28.199297),(38 28.209946),(39 29.399462),(40 28.57567),(41 28.118128),(42 28.10784),(43 28.511665),(44 28.511698),(45 28.499512),
(1 3.992939),(2 3.9883697),(3 8.311949),(4 12.027339),(5 12.008206),(6 12.01421),(7 13.647523),(8 15.311815),(9 15.03148),(10 15.023405),(11 16.675737),(12 19.2865),(13 19.641703),(14 19.648342),(15 20.813145),(16 22.335228),(17 22.335678),(18 22.327),(19 23.436108),(20 24.207),(21 24.137371),(22 24.14155),(23 24.102303),(24 24.604605),(25 24.496204),(26 24.508072),(27 24.677008),(28 23.036524),(29 23.162857),(30 23.157745),(31 23.992294),(32 23.793736),(33 22.752205),(34 22.763151),(35 23.288836),(36 24.934866),(37 25.042564),(38 25.030697),(39 24.765675),(40 24.749163),(41 23.917004),(42 23.925163),(43 24.2664),(44 24.26235),(45 24.264416),
(1 3.8522677),(2 3.854433),(3 8.075251),(4 11.1871),(5 11.547453),(6 11.555399),(7 12.955013),(8 13.81037),(9 14.465543),(10 14.479434),(11 15.63772),(12 17.507563),(13 17.505573),(14 17.511127),(15 18.0546),(16 19.419346),(17 19.59031),(18 19.58878),(19 20.457644),(20 21.804129),(21 22.15931),(22 22.177752),(23 22.421831),(24 22.797546),(25 22.855211),(26 22.853283),(27 23.514807),(28 21.28409),(29 21.585443),(30 21.571154),(31 22.257496),(32 22.25342),(33 21.795855),(34 21.79579),(35 21.9926),(36 22.394724),(37 21.990484),(38 21.995674),(39 22.746593),(40 22.632662),(41 21.86227),(42 21.865599),(43 21.97612),(44 21.993242),(45 21.99167),
(1 3.3596387),(2 3.3556461),(3 7.009628),(4 9.672507),(5 9.894391),(6 9.903357),(7 11.283527),(8 11.817041),(9 12.027179),(10 12.051359),(11 13.849105),(12 15.778058),(13 15.176369),(14 15.16068),(15 15.7926235),(16 17.38091),(17 17.668613),(18 17.675882),(19 18.369791),(20 19.0507),(21 19.060553),(22 19.060106),(23 18.568663),(24 19.257544),(25 19.303581),(26 19.295355),(27 19.022915),(28 18.045832),(29 18.026634),(30 18.025253),(31 18.053593),(32 18.612764),(33 18.026108),(34 18.036495),(35 18.20466),(36 18.888304),(37 18.396267),(38 18.385931),(39 17.967525),(40 18.110004),(41 17.460197),(42 17.45877),(43 17.525309),(44 17.544312),(45 17.546562),
(1 3.0972838),(2 3.1019535),(3 6.381716),(4 8.463046),(5 9.17943),(6 9.182757),(7 10.660516),(8 11.379758),(9 12.143211),(10 12.159064),(11 13.535593),(12 13.768317),(13 13.133545),(14 13.133126),(15 14.451068),(16 15.358645),(17 15.339589),(18 15.349723),(19 15.750201),(20 16.309687),(21 16.191292),(22 16.184175),(23 15.963418),(24 16.708977),(25 16.749434),(26 16.754387),(27 16.984966),(28 16.097666),(29 16.160276),(30 16.15045),(31 16.21191),(32 16.737003),(33 16.010494),(34 16.01762),(35 16.057816),(36 16.421118),(37 16.202005),(38 16.202642),(39 16.314112),(40 16.898926),(41 16.354015),(42 16.357828),(43 16.334944),(44 16.342033),(45 16.340704),
(1 2.6997848),(2 2.6970997),(3 5.0660467),(4 7.0581994),(5 7.803638),(6 7.8065915),(7 8.940704),(8 9.345107),(9 10.065755),(10 10.069615),(11 11.6605835),(12 11.737086),(13 10.9273615),(14 10.926584),(15 11.954548),(16 12.321453),(17 12.660224),(18 12.67267),(19 13.228548),(20 12.988051),(21 13.319583),(22 13.319951),(23 13.772303),(24 14.279629),(25 14.072386),(26 14.075633),(27 13.825736),(28 13.613259),(29 13.410653),(30 13.4134865),(31 13.397375),(32 13.69527),(33 13.381365),(34 13.390073),(35 13.648568),(36 13.725065),(37 13.481843),(38 13.474869),(39 13.230973),(40 13.380483),(41 13.190306),(42 13.191718),(43 13.178718),(44 13.18949),(45 13.19092),
(1 2.5729456),(2 2.576811),(3 4.9346538),(4 7.086774),(5 7.80891),(6 7.811735),(7 8.650516),(8 8.992328),(9 9.937316),(10 9.942027),(11 11.2847185),(12 10.770574),(13 10.378591),(14 10.375335),(15 11.843469),(16 12.284526),(17 12.460098),(18 12.474116),(19 12.916798),(20 12.997889),(21 12.919752),(22 12.907767),(23 13.47104),(24 13.164075),(25 13.010087),(26 13.018144),(27 13.265148),(28 13.025222),(29 12.950844),(30 12.95499),(31 12.69221),(32 12.816489),(33 12.123514),(34 12.12619),(35 12.383516),(36 12.8314295),(37 12.553542),(38 12.540417),(39 12.332536),(40 12.769478),(41 12.308076),(42 12.319265),(43 12.612601),(44 12.61694),(45 12.620023),
(1 2.0638657),(2 2.063302),(3 3.629349),(4 5.423801),(5 6.2330837),(6 6.2368274),(7 7.058238),(8 7.6232834),(9 8.124908),(10 8.133217),(11 9.121239),(12 8.7192955),(13 8.726717),(14 8.735251),(15 9.855625),(16 10.256092),(17 10.387564),(18 10.384173),(19 10.799088),(20 10.691845),(21 10.660105),(22 10.664045),(23 10.623582),(24 10.601003),(25 10.366794),(26 10.365299),(27 10.395325),(28 10.631596),(29 10.232582),(30 10.227772),(31 10.01608),(32 10.155599),(33 9.995299),(34 10.005398),(35 10.408283),(36 10.555371),(37 10.548812),(38 10.550306),(39 10.424065),(40 10.385317),(41 9.988975),(42 9.984587),(43 10.158465),(44 10.152391),(45 10.148496),
(1 1.8315946),(2 1.8378023),(3 3.392475),(4 5.17345),(5 5.724047),(6 5.7251377),(7 6.28489),(8 6.8129406),(9 7.2979517),(10 7.303553),(11 8.051801),(12 7.4789805),(13 8.081251),(14 8.085969),(15 9.164185),(16 9.233061),(17 9.341414),(18 9.347136),(19 9.569461),(20 9.536845),(21 9.401368),(22 9.403999),(23 9.428598),(24 9.32277),(25 9.173798),(26 9.17509),(27 9.534717),(28 9.385175),(29 9.313912),(30 9.307097),(31 8.973001),(32 9.023527),(33 8.842822),(34 8.84089),(35 9.188592),(36 9.173277),(37 9.077239),(38 9.068673),(39 9.237012),(40 9.183392),(41 8.850108),(42 8.856511),(43 8.848747),(44 8.856805),(45 8.855644),
(1 1.8056422),(2 1.8082411),(3 3.222812),(4 4.822684),(5 5.448595),(6 5.448323),(7 6.3261137),(8 7.0922503),(9 7.4439106),(10 7.44631),(11 8.168034),(12 7.4418383),(13 8.015277),(14 8.009021),(15 8.78537),(16 9.370358),(17 9.260974),(18 9.26714),(19 9.138153),(20 9.690442),(21 9.374487),(22 9.364542),(23 9.339352),(24 9.391853),(25 9.307716),(26 9.3029),(27 9.24667),(28 9.401256),(29 9.049135),(30 9.051473),(31 9.148982),(32 9.065886),(33 8.792546),(34 8.799412),(35 9.098731),(36 9.549859),(37 9.274626),(38 9.28005),(39 9.032712),(40 9.170161),(41 8.898477),(42 8.901151),(43 9.077312),(44 9.070518),(45 9.071198),
(1 1.6462461),(2 1.648468),(3 2.8177989),(4 4.153751),(5 4.6929097),(6 4.695776),(7 5.2921433),(8 6.024838),(9 6.486633),(10 6.4915943),(11 7.2888265),(12 6.9873104),(13 7.4796543),(14 7.4823546),(15 8.334576),(16 8.8896475),(17 8.808541),(18 8.815644),(19 8.531969),(20 8.994451),(21 8.695251),(22 8.694882),(23 8.532225),(24 8.712953),(25 8.613491),(26 8.611456),(27 8.638405),(28 8.439183),(29 8.497039),(30 8.489667),(31 8.346334),(32 8.516478),(33 8.358033),(34 8.35989),(35 8.537345),(36 8.671345),(37 8.422955),(38 8.427573),(39 8.403641),(40 8.424955),(41 8.221982),(42 8.222186),(43 8.106294),(44 8.112231),(45 8.1099825),
(1 1.3239938),(2 1.3254435),(3 2.2144902),(4 3.3674295),(5 3.7267923),(6 3.7263181),(7 4.401003),(8 5.07883),(9 5.285987),(10 5.2902675),(11 5.853565),(12 5.7369113),(13 6.091453),(14 6.0914063),(15 6.3796396),(16 6.979153),(17 6.94597),(18 6.9484296),(19 6.987716),(20 7.168022),(21 6.8892446),(22 6.8919525),(23 6.9980493),(24 7.319909),(25 7.2818847),(26 7.2813997),(27 7.231997),(28 7.0411205),(29 6.9519706),(30 6.9531603),(31 6.8559093),(32 7.0623426),(33 6.8424916),(34 6.847051),(35 6.9310045),(36 7.35086),(37 7.0533004),(38 7.0562987),(39 6.9594035),(40 6.935146),(41 6.8337803),(42 6.8342633),(43 6.873055),(44 6.8813033),(45 6.8800073),
(1 1.1008823),(2 1.1041542),(3 1.9063641),(4 2.8564277),(5 3.1159356),(6 3.1191328),(7 3.5777311),(8 4.0317197),(9 4.2843328),(10 4.287673),(11 4.7006655),(12 4.6441402),(13 5.108777),(14 5.1137056),(15 5.310933),(16 5.8671203),(17 5.628605),(18 5.632676),(19 5.729985),(20 5.8622923),(21 5.632153),(22 5.632756),(23 5.613034),(24 5.964875),(25 5.957251),(26 5.959417),(27 5.716229),(28 5.710991),(29 5.8237457),(30 5.826654),(31 5.806133),(32 5.7760806),(33 5.5853634),(34 5.5860543),(35 5.685597),(36 5.8031926),(37 5.727263),(38 5.7203894),(39 5.781609),(40 5.725492),(41 5.6717396),(42 5.6775737),(43 5.5510936),(44 5.5587134),(45 5.5592537),
(1 1.013467),(2 1.0122548),(3 1.6961011),(4 2.4679868),(5 2.7268054),(6 2.7298126),(7 3.1310503),(8 3.5675108),(9 3.79742),(10 3.8005679),(11 4.1037803),(12 4.2677407),(13 4.5547676),(14 4.553408),(15 4.780183),(16 5.2391353),(17 5.109165),(18 5.1104293),(19 5.222044),(20 5.2001867),(21 5.01144),(22 5.0114594),(23 5.0180607),(24 5.418663),(25 5.3627887),(26 5.366014),(27 5.159419),(28 5.067953),(29 5.0895524),(30 5.0871873),(31 5.155404),(32 5.2878356),(33 5.095456),(34 5.0928698),(35 5.093251),(36 5.237176),(37 4.9565735),(38 4.9555717),(39 5.0623612),(40 5.110554),(41 4.976113),(42 4.981168),(43 5.0102935),(44 5.0130124),(45 5.014147),
(1 0.9699344),(2 0.9718423),(3 1.6301742),(4 2.4767354),(5 2.7470562),(6 2.7520418),(7 3.1366744),(8 3.5121987),(9 3.6608224),(10 3.664608),(11 3.9256716),(12 4.078778),(13 4.3002124),(14 4.3028884),(15 4.631625),(16 5.0128427),(17 4.7353563),(18 4.7366214),(19 4.985262),(20 4.8921523),(21 4.653607),(22 4.655571),(23 4.681697),(24 5.128399),(25 5.0517535),(26 5.053071),(27 5.0362277),(28 4.833037),(29 4.862126),(30 4.863275),(31 4.7817426),(32 5.006619),(33 4.7720013),(34 4.7697554),(35 4.825364),(36 4.873966),(37 4.744743),(38 4.748318),(39 4.711569),(40 4.79147),(41 4.629218),(42 4.635976),(43 4.789285),(44 4.8014464),(45 4.8023863),
(1 0.8047313),(2 0.8044804),(3 1.3812253),(4 2.0992193),(5 2.2261655),(6 2.2272007),(7 2.5095596),(8 2.890761),(9 2.9606807),(10 2.9622066),(11 3.1961534),(12 3.332482),(13 3.5572271),(14 3.5596168),(15 3.6935148),(16 3.9719636),(17 3.864531),(18 3.8651998),(19 3.9683135),(20 3.9300551),(21 3.8711905),(22 3.8701754),(23 3.9117208),(24 4.1891737),(25 4.0622864),(26 4.063844),(27 4.0561028),(28 3.9782956),(29 4.0240765),(30 4.025105),(31 3.8871512),(32 4.1130543),(33 4.059677),(34 4.059768),(35 4.0626473),(36 3.9843042),(37 3.8742971),(38 3.873692),(39 3.89926),(40 4.088373),(41 3.9641998),(42 3.9689593),(43 3.959593),(44 3.9681487),(45 3.968681),
(1 0.8381213),(2 0.83779496),(3 1.3346852),(4 2.0514169),(5 2.3043954),(6 2.3076036),(7 2.61555),(8 2.8584468),(9 3.0212693),(10 3.0241416),(11 3.1927967),(12 3.4181445),(13 3.4882412),(14 3.4856129),(15 3.7075062),(16 4.064047),(17 3.9421828),(18 3.9439294),(19 4.106482),(20 4.1092167),(21 3.9716296),(22 3.9708629),(23 4.0044),(24 4.195972),(25 4.18128),(26 4.183037),(27 4.1126285),(28 4.004133),(29 4.026568),(30 4.035293),(31 3.9081476),(32 4.036725),(33 3.9464638),(34 3.9473898),(35 3.9393473),(36 4.0455093),(37 3.91657),(38 3.9134305),(39 3.9285605),(40 3.9511576),(41 3.9230278),(42 3.9268737),(43 3.9525375),(44 3.9585025),(45 3.9585495),
(1 0.67492604),(2 0.6752326),(3 1.1079141),(4 1.813183),(5 1.9840512),(6 1.9840611),(7 2.2279582),(8 2.5185235),(9 2.5850983),(10 2.5850446),(11 2.728123),(12 2.912005),(13 2.9892676),(14 2.9930725),(15 3.1297822),(16 3.37565),(17 3.2735267),(18 3.2715793),(19 3.3764143),(20 3.269299),(21 3.2928362),(22 3.293366),(23 3.4066083),(24 3.5601878),(25 3.5078402),(26 3.5091612),(27 3.529418),(28 3.4718428),(29 3.4812665),(30 3.4835536),(31 3.4548306),(32 3.5945318),(33 3.4395247),(34 3.4395578),(35 3.5032632),(36 3.5038364),(37 3.3855205),(38 3.3886206),(39 3.418467),(40 3.3882132),(41 3.2645402),(42 3.2654386),(43 3.382858),(44 3.3929515),(45 3.3925183),
(1 0.6483033),(2 0.64967394),(3 1.0918036),(4 1.812021),(5 1.9861604),(6 1.9862853),(7 2.1974297),(8 2.427303),(9 2.4921489),(10 2.4930766),(11 2.5770917),(12 2.7723212),(13 2.7954886),(14 2.7952154),(15 2.931682),(16 3.0940506),(17 3.0170615),(18 3.016673),(19 3.0948267),(20 3.205772),(21 3.141873),(22 3.144005),(23 3.1785712),(24 3.344884),(25 3.3360617),(26 3.3358529),(27 3.3322415),(28 3.2050698),(29 3.2022612),(30 3.208356),(31 3.1535082),(32 3.2227776),(33 3.1097972),(34 3.1112502),(35 3.1705506),(36 3.2018507),(37 3.1912568),(38 3.1937025),(39 3.130696),(40 3.163913),(41 3.0618064),(42 3.0616784),(43 3.1063442),(44 3.1096213),(45 3.1088274),
