1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,
(1 3.8556252),(2 3.861076),(3 24.184992),(4 138.4388),(5 169.89732),(6 169.94218),(7 203.34668),(8 244.5831),(9 255.6947),(10 255.69206),(11 267.44913),(12 197.58154),(13 174.4492),(14 174.37952),(15 186.78693),(16 261.71762),(17 293.17062),(18 293.12424),(19 328.64124),(20 306.54053),(21 272.29672),(22 272.362),(23 304.98404),(24 361.54416),(25 394.1553),(26 394.18195),(27 406.19855),(28 453.54388),(29 504.51862),(30 504.50177),(31 526.06433),(32 589.3624),(33 602.7806),(34 602.87885),(35 683.61554),(36 678.9844),(37 692.7783),(38 693.08417),(39 753.2686),(40 617.2669),(41 596.0297),(42 596.03156),(43 590.4588),(44 590.7),(45 590.8353),
(1 6.4017115),(2 6.4487367),(3 28.90676),(4 135.52948),(5 183.2678),(6 183.37144),(7 192.9824),(8 196.53046),(9 191.4008),(10 191.54637),(11 235.19875),(12 190.14244),(13 198.67154),(14 198.61884),(15 208.17644),(16 328.1325),(17 351.4456),(18 351.3357),(19 403.5274),(20 428.65723),(21 461.10468),(22 461.06995),(23 471.2395),(24 405.4731),(25 457.17615),(26 457.12787),(27 489.54785),(28 502.33542),(29 531.1619),(30 531.13306),(31 546.80255),(32 511.05295),(33 490.09305),(34 490.29172),(35 515.0138),(36 484.74863),(37 509.29605),(38 508.95422),(39 579.79395),(40 588.6745),(41 624.5499),(42 624.5914),(43 683.86786),(44 683.62366),(45 683.6829),
(1 8.357451),(2 8.361319),(3 24.723564),(4 140.61794),(5 188.44489),(6 188.42502),(7 205.65085),(8 185.30612),(9 181.3693),(10 181.3597),(11 206.77345),(12 222.04108),(13 223.73645),(14 223.83041),(15 254.91559),(16 339.05206),(17 350.75156),(18 350.84943),(19 407.24405),(20 367.36682),(21 413.99142),(22 413.9482),(23 477.03888),(24 404.742),(25 416.72595),(26 416.67368),(27 428.0192),(28 451.78662),(29 437.0814),(30 437.458),(31 432.70383),(32 531.38885),(33 471.26215),(34 471.42126),(35 451.47964),(36 415.47614),(37 424.5959),(38 424.51904),(39 439.01175),(40 417.468),(41 419.15582),(42 419.11768),(43 453.0225),(44 453.31924),(45 453.3423),
(1 12.512383),(2 12.492506),(3 39.823433),(4 137.2627),(5 169.79443),(6 169.89497),(7 222.68985),(8 189.94154),(9 220.78105),(10 220.78125),(11 215.94312),(12 259.61795),(13 255.49094),(14 255.36131),(15 263.23605),(16 323.6393),(17 414.87238),(18 414.76685),(19 438.07602),(20 446.24915),(21 436.02866),(22 436.0314),(23 454.5014),(24 477.95877),(25 469.88828),(26 470.08652),(27 517.0983),(28 447.14957),(29 505.26938),(30 505.2832),(31 455.7831),(32 475.03583),(33 460.7098),(34 460.80142),(35 430.50525),(36 373.23788),(37 369.0942),(38 369.36526),(39 402.49167),(40 439.7622),(41 434.35806),(42 434.39322),(43 413.87955),(44 414.13266),(45 414.11218),
(1 11.936749),(2 11.934866),(3 53.855167),(4 119.62219),(5 134.97449),(6 134.96136),(7 164.40224),(8 175.88689),(9 219.69685),(10 219.5742),(11 212.97974),(12 247.07616),(13 243.84773),(14 243.83307),(15 252.54704),(16 285.33157),(17 342.98178),(18 343.0444),(19 351.1944),(20 380.83908),(21 361.78592),(22 361.66998),(23 382.1596),(24 435.7515),(25 369.33167),(26 369.31107),(27 368.78104),(28 350.704),(29 413.10712),(30 413.05594),(31 382.6013),(32 354.28064),(33 335.44354),(34 335.51987),(35 296.3986),(36 316.7566),(37 332.43365),(38 332.44424),(39 322.0303),(40 325.04904),(41 319.54425),(42 319.68073),(43 306.95374),(44 307.0253),(45 307.0646),
(1 9.406041),(2 9.443172),(3 36.333546),(4 66.74108),(5 77.790794),(6 77.7599),(7 86.3103),(8 127.592445),(9 131.3526),(10 131.3971),(11 129.04976),(12 176.78372),(13 163.33519),(14 163.41058),(15 158.39787),(16 168.52519),(17 173.09418),(18 172.99255),(19 189.38156),(20 178.34442),(21 187.65974),(22 187.56006),(23 198.86946),(24 194.28682),(25 203.66042),(26 203.64087),(27 193.78183),(28 181.26933),(29 196.91771),(30 196.88858),(31 201.63977),(32 206.02798),(33 215.66524),(34 215.6392),(35 220.90648),(36 215.12894),(37 213.75655),(38 213.74605),(39 197.69313),(40 234.1313),(41 236.9018),(42 236.86963),(43 211.76729),(44 211.77702),(45 211.7537),
(1 8.332724),(2 8.346216),(3 32.737114),(4 57.684193),(5 70.325775),(6 70.32083),(7 83.57353),(8 94.250084),(9 120.70073),(10 120.6786),(11 122.27021),(12 140.23817),(13 141.04745),(14 141.26125),(15 155.6152),(16 158.2516),(17 155.29065),(18 155.27261),(19 177.98085),(20 166.16374),(21 202.03731),(22 202.17947),(23 218.23187),(24 234.50987),(25 201.0612),(26 200.99397),(27 199.94566),(28 186.28333),(29 191.20087),(30 191.24823),(31 191.11795),(32 184.22513),(33 209.96954),(34 209.99411),(35 199.44623),(36 196.62242),(37 178.37227),(38 178.5007),(39 187.62587),(40 195.32297),(41 191.57735),(42 191.67474),(43 195.47362),(44 195.4649),(45 195.47975),
(1 8.6078415),(2 8.57248),(3 33.284786),(4 60.729977),(5 64.30777),(6 64.382484),(7 74.91012),(8 83.36642),(9 87.3795),(10 87.465515),(11 101.77776),(12 130.83911),(13 135.9904),(14 135.92456),(15 149.46846),(16 151.26677),(17 161.14034),(18 161.17065),(19 162.6932),(20 159.04575),(21 155.1123),(22 155.20383),(23 163.9768),(24 168.71017),(25 169.1454),(26 169.19514),(27 159.11043),(28 139.00575),(29 147.96646),(30 147.95142),(31 148.23686),(32 179.98863),(33 178.79692),(34 178.85646),(35 188.38612),(36 185.16272),(37 185.57266),(38 185.64766),(39 181.20404),(40 169.9725),(41 186.0226),(42 185.91003),(43 198.13835),(44 198.03825),(45 198.11217),
(1 9.904878),(2 9.9029255),(3 31.094961),(4 48.083252),(5 58.80391),(6 58.841988),(7 63.592556),(8 80.06049),(9 79.10489),(10 79.16313),(11 87.85637),(12 106.106575),(13 118.94079),(14 118.89275),(15 124.28728),(16 137.65327),(17 146.59343),(18 146.65169),(19 160.89085),(20 138.77718),(21 137.74263),(22 137.71053),(23 140.76671),(24 149.44879),(25 143.32889),(26 143.24252),(27 145.39435),(28 143.91273),(29 132.39706),(30 132.44547),(31 142.55339),(32 146.1357),(33 137.93121),(34 137.9659),(35 138.08604),(36 144.20108),(37 150.32245),(38 150.31456),(39 161.15169),(40 159.26372),(41 159.01219),(42 158.9581),(43 166.73683),(44 166.8519),(45 166.8778),
(1 8.818205),(2 8.752774),(3 26.426939),(4 45.648632),(5 53.135735),(6 53.179825),(7 61.49787),(8 71.18295),(9 68.60937),(10 68.64624),(11 76.13082),(12 86.56781),(13 93.5803),(14 93.651886),(15 105.20567),(16 104.72632),(17 113.207405),(18 113.175316),(19 132.42545),(20 119.645325),(21 120.0765),(22 120.05089),(23 133.20021),(24 146.02353),(25 140.60675),(26 140.50769),(27 126.96575),(28 113.22163),(29 114.26494),(30 114.14367),(31 122.69631),(32 121.870804),(33 125.22873),(34 125.24019),(35 113.635994),(36 118.7963),(37 121.2629),(38 121.311226),(39 126.02239),(40 122.24366),(41 127.92354),(42 127.95435),(43 131.97163),(44 132.01855),(45 132.01486),
(1 6.486417),(2 6.4904346),(3 18.81652),(4 32.374207),(5 40.79593),(6 40.800194),(7 42.822773),(8 52.15114),(9 54.748695),(10 54.764774),(11 55.543594),(12 57.34164),(13 56.6793),(14 56.707386),(15 64.488754),(16 68.96899),(17 73.620705),(18 73.56353),(19 72.30294),(20 76.011024),(21 74.62741),(22 74.54315),(23 75.77627),(24 77.317764),(25 75.41295),(26 75.36581),(27 85.54583),(28 75.077995),(29 71.17459),(30 71.20128),(31 72.225746),(32 85.22151),(33 91.7721),(34 91.71074),(35 87.59555),(36 84.93253),(37 75.172424),(38 75.209564),(39 78.46469),(40 82.89904),(41 82.085266),(42 82.14129),(43 82.549385),(44 82.59398),(45 82.60038),
