q, (a, b, c)
1.5, (-15394608031.989893, 219871.5100384512, 15394808818.644255)
2.5, (-6577619.324970527, 90.51409665230254, 6505755.80030424)
3.5, (-26920625903.014954, 326279.9347054988, 26920865942.011345)
4.5, (-38707126.70909349, 441.77510818533955, 38690586.71172905)
5.5, (-7217020.625663336, 38.10436377598786, 6544559.804075656)
6.5, (-6970546.096940683, 44.005256057902685, 6417484.784466518)
7.5, (-6069677.158021454, 14.659502541730722, 4521432.496047067)
8.5, (-4520284.632154717, 10.165320135822915, 3405473.7912754966)
9.5, (-4749000.225570116, 8.9076017483553, 3551581.128283579)
10.5, (-4223345.480479029, 9.383242010031115, 3261104.17574091)
11.5, (-3117450.861007947, 13.135317881666392, 2588090.560596938)
12.5, (-3423903.4630548917, 11.57129400327147, 2631498.658463143)
13.5, (-3126598.0183012807, 10.213282056842171, 2331867.2941615484)
14.5, (-2158615.4287663302, 13.332131294535454, 1875189.3667605522)
15.5, (-2721131.0894071707, 12.941470231821148, 2317923.836023325)
16.5, (-2345271.18363314, 8.368175723738384, 1836454.5371844156)
17.5, (-1761175.9425542797, 9.993149936713582, 1519768.8760214725)
18.5, (-2138996.431582433, 7.1002741457088625, 1601581.6399384663)
19.5, (-2189065.3365983297, 6.091354013699424, 1562466.5740781997)
20.5, (-2462440.6564454357, 4.827977850594133, 1645952.7074815268)
21.5, (-2247737.5073599243, 6.145370650462394, 1550706.2290074767)
22.5, (-2290243.0596441897, 6.679285765970635, 1700610.7641270051)
23.5, (-1686452.1100207, 6.657166790949785, 1280180.678170781)
24.5, (-1429221.1534341744, 5.994538048460716, 1067280.3247450534)
25.5, (-1373733.6579350345, 7.111281069629579, 1071067.086358484)
26.5, (-1454087.381116775, 7.255275127381792, 1115173.3238112335)
27.5, (-1464878.1526648547, 6.606399318688785, 1085121.1975467128)
28.5, (-1378202.7782086113, 6.801018813228871, 1065472.8826042032)
29.5, (-1404985.1885721446, 7.001043197662993, 1040841.1209540546)
30.5, (-1191866.413252026, 7.090260412491093, 911641.5948398467)
31.5, (-1005610.8306245492, 7.824432778493294, 812698.2128044054)
32.5, (-1023018.2018733191, 6.616783200978439, 782136.5488039278)
33.5, (-1084313.957059858, 5.722576798358694, 802347.4617744599)
34.5, (-1063327.6326840962, 6.51425502827418, 806130.3880353688)
35.5, (-937788.2295436569, 4.839102758208498, 659680.2972725212)
36.5, (-980954.8292778828, 7.104451872697037, 764070.445749845)
37.5, (-852993.505235732, 7.1527337400487365, 669503.0204754403)
38.5, (-734834.139262893, 6.023784466481024, 556162.1921627504)
39.5, (-789987.0377425355, 5.802351409562783, 588491.1648474684)
40.5, (-745228.8386494075, 6.023060167609056, 570862.2454845876)
41.5, (-712326.6219723943, 5.398098214458466, 530411.2210353443)
42.5, (-651711.670460373, 6.216278707633002, 501108.65108073386)
43.5, (-562454.9485106133, 6.023179009121338, 443483.2728625127)
44.5, (-624322.5586579756, 5.907703255535062, 490533.07526994095)
45.5, (-593220.1997417782, 6.9651583420979, 499964.1177498993)
46.5, (-592893.3571714544, 6.764788754661565, 471226.48957871407)
47.5, (-515155.602187306, 7.357107819159684, 433551.24514459143)
48.5, (-523538.7684072227, 5.679163357767998, 406691.36624195264)
49.5, (-510394.9449702928, 6.600637385004919, 411027.54183692846)
50.5, (-533722.871926188, 6.844904423634188, 424755.76767477364)
51.5, (-528928.0579932184, 7.094976258743662, 423029.33502819116)
52.5, (-518339.0386494389, 6.846256077003175, 416382.6487747768)
53.5, (-479162.595925026, 6.289635820195539, 375435.9221765907)
54.5, (-420063.98481839435, 6.115123829225703, 338502.1582349671)
55.5, (-425261.05307873123, 5.392671520834908, 326443.4652759037)
56.5, (-443352.84967355966, 5.120527174318284, 333328.8140670642)
57.5, (-437973.83287845197, 6.132820208356073, 345889.1363398896)
58.5, (-389474.102866037, 7.151057469432115, 327260.2355501504)
59.5, (-407061.5306189419, 7.162761403421333, 337415.56479638454)
60.5, (-400652.5343338428, 7.747138846583838, 335690.0846642822)
61.5, (-375127.361723593, 7.822338617994226, 322148.36704546324)
62.5, (-368245.48710812046, 6.718529047378232, 305385.45952224627)
63.5, (-317656.16221582756, 6.785318303547698, 272300.5266607763)
64.5, (-310538.89218605, 8.118794323401003, 272822.26029069925)
65.5, (-351416.75403595634, 7.551034788565244, 297551.24385368836)
66.5, (-366056.61275359127, 8.083958440574733, 310849.09494079155)
67.5, (-305620.3616318107, 7.862718602045198, 260126.20068113587)
68.5, (-318542.3364903374, 8.66887586009862, 282001.58985587925)
69.5, (-305172.78976882785, 7.857370087949143, 264294.68051603716)
70.5, (-278599.10653499817, 7.927759204090531, 239661.20502526872)
71.5, (-304853.67438225046, 7.765385685252029, 262121.96314173588)
