1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,
(1 13.958013),(2 46.746567),(3 90.3802),(4 140.18454),(5 191.84181),(6 243.2308),(7 291.7988),(8 335.10416),(9 371.97723),(10 402.02747),(11 425.21085),(12 443.3056),(13 458.06723),(14 471.19547),(15 483.29663),(16 495.38794),(17 508.53183),(18 521.01306),(19 530.7518),(20 536.1),(21 536.2113),(22 530.49384),(23 519.5331),(24 502.41626),(25 480.63873),(26 456.00082),(27 430.53217),(28 406.44547),(29 384.3276),(30 364.61313),(31 348.0411),(32 333.92023),(33 322.7803),(34 313.99792),(35 306.47794),(36 300.614),(37 298.0386),(38 298.63092),(39 303.5649),(40 312.81238),(41 324.94623),(42 339.86435),(43 357.22342),(44 376.98813),(45 396.95978),(46 416.16867),(47 433.87527),(48 450.13126),(49 463.99393),(50 474.74356),(51 483.01126),(52 488.66254),(53 491.39154),(54 491.0884),(55 487.32645),(56 480.36502),(57 470.29224),(58 456.46817),(59 440.1337),(60 423.32718),(61 407.1063),(62 392.3417),(63 379.76898),(64 369.49594),(65 360.91296),(66 354.73758),(67 348.93912),(68 341.348),(69 332.40125),(70 322.76767),(71 314.91193),(72 309.08127),(73 306.0259),(74 307.17905),(75 313.47327),(76 324.75375),(77 340.20743),(78 359.09113),(79 378.69257),
(1 26.673643),(2 89.7245),(3 169.29256),(4 250.74852),(5 323.5262),(6 381.73535),(7 423.123),(8 447.99783),(9 457.89435),(10 455.6012),(11 444.21747),(12 428.23236),(13 412.70303),(14 400.54852),(15 394.38873),(16 395.21506),(17 401.38263),(18 410.758),(19 422.30408),(20 433.908),(21 445.0332),(22 455.45587),(23 464.76053),(24 470.26492),(25 471.6603),(26 470.555),(27 468.2537),(28 467.59793),(29 471.23373),(30 479.72324),(31 490.77795),(32 502.02737),(33 512.05206),(34 518.90247),(35 520.2754),(36 515.22815),(37 504.37064),(38 490.3122),(39 476.23337),(40 464.95374),(41 456.42816),(42 450.4028),(43 447.0533),(44 444.8649),(45 444.72614),(46 445.74066),(47 446.03857),(48 446.92514),(49 449.30298),(50 454.1921),(51 464.18787),(52 478.1043),(53 492.25122),(54 503.28586),(55 507.61978),(56 505.47806),(57 497.0117),(58 482.43875),(59 465.26358),(60 448.8988),(61 438.5807),(62 437.66037),(63 447.67096),(64 465.7688),(65 487.49414),(66 509.582),(67 525.9942),(68 532.52484),(69 530.0275),(70 518.9714),(71 502.39612),(72 483.82544),(73 467.6017),(74 457.2801),(75 453.86362),(76 457.13083),(77 465.0767),(78 476.67432),(79 489.8262),
(1 31.134552),(2 101.112366),(3 182.90233),(4 257.47882),(5 315.14362),(6 353.32928),(7 374.95465),(8 384.7201),(9 388.41248),(10 389.13657),(11 389.03503),(12 388.8516),(13 388.73026),(14 386.48853),(15 381.94785),(16 375.1799),(17 369.79742),(18 367.07693),(19 369.03442),(20 375.0003),(21 384.0046),(22 395.70404),(23 408.59323),(24 420.70798),(25 429.23154),(26 430.6799),(27 426.90387),(28 421.92902),(29 418.7335),(30 419.64474),(31 426.86935),(32 439.76508),(33 455.05533),(34 469.13055),(35 477.77148),(36 479.4649),(37 474.41202),(38 462.392),(39 445.56906),(40 427.37527),(41 409.50037),(42 393.81113),(43 383.1848),(44 379.06723),(45 380.46835),(46 385.6937),(47 394.06213),(48 405.80707),(49 417.48303),(50 427.04242),(51 435.72577),(52 444.70108),(53 453.29974),(54 459.91202),(55 462.20938),(56 460.68008),(57 456.03546),(58 447.99203),(59 435.6113),(60 418.71274),(61 402.93826),(62 392.89154),(63 390.8199),(64 395.1703),(65 402.15506),(66 408.14032),(67 412.0466),(68 412.3487),(69 409.23898),(70 403.57977),(71 396.50293),(72 390.63226),(73 388.19327),(74 390.0736),(75 396.0987),(76 405.2536),(77 416.78375),(78 427.9915),(79 436.14554),
(1 50.877018),(2 155.6249),(3 254.51537),(4 320.05988),(5 354.85226),(6 373.3341),(7 383.73056),(8 388.56757),(9 388.53033),(10 386.77823),(11 385.64636),(12 387.06393),(13 389.34772),(14 392.27213),(15 393.63385),(16 395.615),(17 399.7133),(18 404.9079),(19 406.43707),(20 399.37012),(21 387.9142),(22 381.43323),(23 385.9678),(24 397.44678),(25 406.0048),(26 407.63367),(27 408.38437),(28 413.83337),(29 422.93127),(30 431.0472),(31 435.1366),(32 436.20294),(33 435.72168),(34 433.59836),(35 430.4894),(36 426.9961),(37 424.84854),(38 421.47537),(39 415.90652),(40 407.0937),(41 394.9295),(42 384.0049),(43 379.12057),(44 383.79593),(45 396.08316),(46 409.72845),(47 421.07224),(48 430.6032),(49 438.15637),(50 440.29102),(51 436.33282),(52 429.73447),(53 422.83322),(54 416.8227),(55 410.00452),(56 402.1686),(57 396.62637),(58 396.42673),(59 400.44638),(60 404.51968),(61 406.42462),(62 407.89722),(63 412.0604),(64 418.12985),(65 422.81207),(66 423.55026),(67 420.41263),(68 416.07443),(69 413.66086),(70 414.9969),(71 421.06775),(72 426.82608),(73 426.6997),(74 419.04138),(75 404.3563),(76 386.99744),(77 371.47113),(78 360.74713),(79 357.972),
(1 59.90841),(2 174.1239),(3 265.2762),(4 312.44348),(5 333.16486),(6 345.54407),(7 352.45026),(8 349.90863),(9 339.98874),(10 330.95865),(11 328.8082),(12 332.70926),(13 338.6039),(14 345.05798),(15 351.50574),(16 356.00568),(17 357.78253),(18 359.29056),(19 361.33273),(20 362.42157),(21 362.46857),(22 364.6689),(23 367.82715),(24 368.41885),(25 366.77512),(26 364.52905),(27 364.19543),(28 368.58066),(29 375.95737),(30 379.69714),(31 377.7585),(32 375.38806),(33 378.40543),(34 386.00986),(35 390.94025),(36 390.98312),(37 388.26776),(38 384.16812),(39 379.70648),(40 378.01685),(41 376.68408),(42 375.3621),(43 374.6772),(44 374.99112),(45 373.40247),(46 370.23593),(47 367.4513),(48 367.4201),(49 368.95654),(50 369.3588),(51 369.2504),(52 369.48895),(53 368.0011),(54 363.87302),(55 360.80765),(56 365.6787),(57 376.24658),(58 382.42752),(59 381.00034),(60 378.08258),(61 380.1699),(62 385.27322),(63 386.81076),(64 383.27704),(65 378.36032),(66 376.38474),(67 377.08163),(68 377.71545),(69 375.04648),(70 374.27066),(71 377.87936),(72 379.70935),(73 376.29358),(74 370.78528),(75 365.64474),(76 359.31937),(77 351.6299),(78 344.66418),(79 339.42862),
(1 55.957806),(2 152.33899),(3 214.89017),(4 237.13037),(5 239.28224),(6 235.09122),(7 233.62643),(8 237.0963),(9 238.71477),(10 236.88023),(11 236.88226),(12 240.71199),(13 244.71097),(14 247.41216),(15 250.11455),(16 252.40248),(17 253.39977),(18 254.49391),(19 257.26968),(20 260.66794),(21 265.76044),(22 273.92404),(23 278.3437),(24 275.3488),(25 271.1209),(26 267.4411),(27 263.37616),(28 263.85962),(29 271.88925),(30 278.16718),(31 278.6671),(32 274.86356),(33 268.0648),(34 264.49237),(35 268.1374),(36 273.33807),(37 276.58176),(38 279.82596),(39 280.7867),(40 277.94046),(41 276.74832),(42 279.0284),(43 278.9768),(44 273.72733),(45 266.69266),(46 262.47284),(47 261.2196),(48 262.3549),(49 264.30807),(50 266.93832),(51 269.4261),(52 270.84256),(53 270.5639),(54 268.43292),(55 269.78555),(56 276.1125),(57 280.99243),(58 277.68387),(59 268.31772),(60 259.77356),(61 258.4043),(62 261.82208),(63 262.83682),(64 261.00333),(65 257.46255),(66 253.89137),(67 253.30943),(68 256.9179),(69 261.07727),(70 263.66837),(71 267.781),(72 272.0499),(73 271.9692),(74 265.03165),(75 255.97937),(76 248.86649),(77 244.76099),(78 242.6929),(79 240.23209),
(1 81.04121),(2 199.64302),(3 251.28891),(4 253.4611),(5 247.5074),(6 251.62033),(7 259.44586),(8 258.44336),(9 251.95142),(10 251.63075),(11 256.1341),(12 260.28745),(13 262.36014),(14 264.98032),(15 272.22504),(16 281.25034),(17 286.39017),(18 291.19214),(19 296.02673),(20 294.4264),(21 293.3524),(22 302.12195),(23 308.333),(24 305.73495),(25 301.9351),(26 299.7137),(27 297.81036),(28 299.08392),(29 303.16803),(30 305.74304),(31 307.23816),(32 303.44635),(33 294.15472),(34 288.90903),(35 291.27878),(36 300.63358),(37 307.9531),(38 303.80313),(39 298.74255),(40 306.18506),(41 314.4427),(42 311.29407),(43 302.96454),(44 295.12527),(45 289.37857),(46 288.78024),(47 294.27902),(48 295.59717),(49 292.22348),(50 289.3324),(51 286.11996),(52 286.35406),(53 292.25934),(54 295.75632),(55 292.07767),(56 287.96603),(57 287.90067),(58 289.78046),(59 289.61514),(60 287.3403),(61 285.64114),(62 282.26956),(63 279.16165),(64 282.1188),(65 287.02225),(66 287.84424),(67 289.08875),(68 290.2303),(69 284.79346),(70 280.46915),(71 282.944),(72 284.15253),(73 280.93744),(74 280.08795),(75 281.93527),(76 280.18985),(77 277.97623),(78 278.5145),(79 277.2334),
(1 81.96467),(2 183.73633),(3 213.48166),(4 210.00427),(5 207.12265),(6 210.15076),(7 214.80518),(8 217.94296),(9 220.09288),(10 219.5168),(11 222.4493),(12 231.7253),(13 236.86293),(14 239.72166),(15 244.29556),(16 244.86412),(17 245.70193),(18 252.82335),(19 261.2367),(20 262.74368),(21 258.37747),(22 255.58594),(23 254.40729),(24 257.39526),(25 261.703),(26 263.08282),(27 258.91595),(28 254.70598),(29 256.62125),(30 263.66385),(31 268.39447),(32 265.43088),(33 257.49866),(34 253.75427),(35 253.18228),(36 254.29395),(37 257.1058),(38 256.84024),(39 255.45341),(40 258.3975),(41 258.75974),(42 255.86122),(43 252.29004),(44 250.77066),(45 253.82355),(46 255.8393),(47 254.05798),(48 253.93834),(49 253.38562),(50 251.04552),(51 250.59294),(52 254.60185),(53 255.77048),(54 253.96901),(55 256.06985),(56 254.97621),(57 250.87007),(58 247.83269),(59 248.01143),(60 249.64864),(61 250.63145),(62 247.5094),(63 242.77126),(64 243.93996),(65 251.99178),(66 258.3914),(67 255.00717),(68 250.87433),(69 252.12068),(70 254.04362),(71 254.0296),(72 254.14447),(73 249.73141),(74 244.14499),(75 243.24985),(76 244.68631),(77 244.58878),(78 239.82086),(79 238.03758),
(1 87.58755),(2 172.92651),(3 184.06966),(4 179.41219),(5 178.95366),(6 184.4263),(7 192.75665),(8 197.89877),(9 198.54466),(10 199.25806),(11 203.01706),(12 206.26176),(13 214.0073),(14 217.37883),(15 217.1354),(16 219.66846),(17 221.78195),(18 223.4445),(19 224.22456),(20 225.802),(21 223.72835),(22 221.90102),(23 226.72057),(24 226.02277),(25 225.37924),(26 228.80124),(27 226.74684),(28 222.2579),(29 222.7228),(30 225.73952),(31 228.3338),(32 227.25302),(33 227.20412),(34 220.411),(35 220.00128),(36 226.70123),(37 223.27606),(38 219.97343),(39 222.59927),(40 227.24347),(41 227.31029),(42 225.95894),(43 226.55319),(44 223.72353),(45 220.67172),(46 218.06648),(47 217.7015),(48 220.13573),(49 218.52936),(50 213.08186),(51 214.6759),(52 217.25256),(53 219.5168),(54 221.85323),(55 223.6582),(56 222.40445),(57 215.78452),(58 211.40326),(59 212.25706),(60 211.61008),(61 215.04095),(62 218.39375),(63 214.60509),(64 217.67271),(65 220.98395),(66 216.19542),(67 212.63455),(68 214.77347),(69 219.83371),(70 219.36232),(71 213.41579),(72 209.26689),(73 211.0329),(74 216.6211),(75 215.38037),(76 210.00648),(77 207.9568),(78 211.44714),(79 211.72153),
(1 84.998886),(2 157.7212),(3 166.3297),(4 160.52011),(5 158.9192),(6 162.17706),(7 164.13625),(8 170.02382),(9 170.44891),(10 169.71646),(11 173.8106),(12 178.61325),(13 184.1911),(14 185.72575),(15 181.34947),(16 184.0026),(17 188.8296),(18 189.38892),(19 190.57687),(20 191.21472),(21 191.75279),(22 188.76031),(23 187.49707),(24 194.38307),(25 197.67041),(26 196.38841),(27 192.27403),(28 192.66428),(29 193.37567),(30 192.44502),(31 197.43253),(32 197.26237),(33 193.30504),(34 190.13715),(35 192.43987),(36 195.41983),(37 190.9218),(38 187.2646),(39 190.05782),(40 193.78174),(41 194.76936),(42 192.58667),(43 190.13594),(44 188.30437),(45 186.12747),(46 189.56577),(47 188.69804),(48 185.60458),(49 186.29108),(50 185.27348),(51 186.8016),(52 188.63417),(53 187.81676),(54 186.27513),(55 187.23778),(56 192.23822),(57 188.05598),(58 186.4517),(59 185.95352),(60 183.04659),(61 184.34544),(62 184.83981),(63 186.72952),(64 191.1762),(65 187.25996),(66 181.98027),(67 182.08177),(68 185.80476),(69 189.36806),(70 187.10228),(71 182.07327),(72 175.18562),(73 174.25896),(74 181.95094),(75 183.4137),(76 179.79895),(77 178.12318),(78 178.72902),(79 178.3642),
(1 79.10037),(2 136.4683),(3 136.49646),(4 130.29863),(5 134.63594),(6 137.58107),(7 135.23355),(8 133.59947),(9 138.78969),(10 140.9531),(11 144.4327),(12 149.94748),(13 147.80281),(14 151.18175),(15 150.1558),(16 150.01624),(17 147.56767),(18 150.11021),(19 151.08752),(20 150.55441),(21 150.6816),(22 151.75307),(23 147.72969),(24 151.15166),(25 152.21577),(26 149.32301),(27 148.32158),(28 149.28421),(29 150.29791),(30 150.40262),(31 154.2491),(32 153.51122),(33 151.04732),(34 149.8896),(35 148.59578),(36 148.91962),(37 148.5807),(38 147.2723),(39 149.36261),(40 149.50537),(41 149.8639),(42 150.99597),(43 148.17493),(44 147.42126),(45 149.00494),(46 150.19899),(47 148.61113),(48 147.95193),(49 149.49539),(50 148.63385),(51 145.76544),(52 143.70297),(53 145.29001),(54 144.47217),(55 142.89207),(56 146.58043),(57 148.83151),(58 145.3857),(59 142.41537),(60 143.0398),(61 144.80959),(62 146.06245),(63 146.26466),(64 144.8926),(65 142.90652),(66 143.0639),(67 143.81303),(68 144.98195),(69 147.96642),(70 146.00711),(71 142.64142),(72 141.8113),(73 144.87842),(74 145.50891),(75 146.88272),(76 147.22823),(77 143.27528),(78 143.2742),(79 147.21625),
