1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,
(1 0.00018084492),(2 0.95876396),(3 3.6021295),(4 6.9048476),(5 6.9057517),(6 13.4328375),(7 17.699308),(8 17.093649),(9 17.121527),(10 16.315943),(11 18.35159),(12 19.059532),(13 19.086252),(14 21.935734),(15 25.805696),(16 29.292059),(17 29.37122),(18 32.952038),(19 32.323853),(20 33.642593),(21 33.629204),(22 35.831223),(23 34.717194),(24 37.587),(25 37.614193),(26 40.14168),(27 53.44297),(28 55.83194),(29 55.90241),(30 53.128498),(31 53.838326),(32 60.54137),(33 60.50942),(34 52.461685),(35 43.030613),(36 43.784416),(37 43.799862),(38 45.558228),(39 46.7336),(40 46.653294),(41 46.659534),(42 46.674515),(43 50.939873),(44 50.9187),
(1 0.00026593564),(2 1.6308252),(3 9.155225),(4 13.559946),(5 13.514447),(6 19.911938),(7 29.0301),(8 30.188917),(9 30.16005),(10 28.958662),(11 26.757462),(12 26.778513),(13 26.777174),(14 28.18926),(15 31.102571),(16 31.722485),(17 31.798773),(18 36.563557),(19 41.935356),(20 42.41826),(21 42.412704),(22 43.99978),(23 43.55222),(24 50.338272),(25 50.366993),(26 55.703224),(27 63.179504),(28 62.694942),(29 62.686184),(30 62.505318),(31 68.896614),(32 71.64328),(33 71.50968),(34 64.24441),(35 52.09971),(36 53.390686),(37 53.39492),(38 58.12665),(39 59.698875),(40 60.505753),(41 60.5114),(42 59.486588),(43 59.156372),(44 59.16123),
(1 0.00030862726),(2 2.068591),(3 8.858783),(4 14.253291),(5 14.249283),(6 21.794365),(7 22.586588),(8 25.103283),(9 25.14107),(10 28.616703),(11 31.488443),(12 32.038536),(13 32.079758),(14 34.02686),(15 37.570873),(16 41.295807),(17 41.409336),(18 47.4877),(19 46.253174),(20 46.72703),(21 46.72164),(22 46.257416),(23 43.656025),(24 47.160748),(25 47.18057),(26 50.23688),(27 58.466434),(28 56.580223),(29 56.6112),(30 60.105175),(31 63.74546),(32 62.50813),(33 62.473686),(34 62.89426),(35 53.820717),(36 55.880207),(37 55.92283),(38 61.266113),(39 65.290726),(40 64.861404),(41 64.87226),(42 63.844376),(43 61.095844),(44 61.104553),
(1 0.00056068826),(2 4.159809),(3 18.374794),(4 25.34245),(5 25.320038),(6 36.22033),(7 46.59384),(8 42.364677),(9 42.357914),(10 40.403618),(11 42.47848),(12 49.847424),(13 49.86718),(14 54.814445),(15 56.49052),(16 65.26229),(17 65.239),(18 71.51815),(19 75.891235),(20 73.99302),(21 73.92015),(22 71.786064),(23 84.40984),(24 84.61743),(25 84.60391),(26 80.8974),(27 84.274155),(28 86.98807),(29 87.10503),(30 86.36221),(31 94.39886),(32 95.898315),(33 95.92603),(34 88.31078),(35 73.90682),(36 74.51702),(37 74.53527),(38 77.96303),(39 83.53122),(40 86.8727),(41 86.82215),(42 88.91956),(43 95.57273),(44 95.565346),
(1 0.0006069247),(2 3.8626382),(3 16.14706),(4 23.598425),(5 23.60215),(6 30.563622),(7 32.847633),(8 35.071274),(9 35.080246),(10 35.44064),(11 40.834187),(12 49.095417),(13 49.095108),(14 52.54523),(15 59.5832),(16 64.44137),(17 64.405075),(18 65.610756),(19 68.17526),(20 69.80295),(21 69.78381),(22 69.87436),(23 72.20842),(24 75.875404),(25 75.95125),(26 77.170685),(27 87.90096),(28 86.75509),(29 87.00605),(30 85.1102),(31 89.92856),(32 89.26109),(33 89.271),(34 85.439995),(35 82.52775),(36 82.91504),(37 82.898506),(38 82.29268),(39 85.298836),(40 87.85484),(41 87.82254),(42 86.96905),(43 89.99747),(44 90.002525),
(1 0.00052916893),(2 2.5804064),(3 10.826027),(4 14.117912),(5 14.103755),(6 19.758995),(7 27.188763),(8 31.160015),(9 31.188208),(10 32.19921),(11 35.85205),(12 39.855007),(13 39.860905),(14 42.22105),(15 46.73424),(16 50.85006),(17 50.857227),(18 53.71707),(19 53.738358),(20 51.750385),(21 51.741516),(22 52.30381),(23 55.767815),(24 53.601276),(25 53.627666),(26 54.04526),(27 59.593784),(28 66.12741),(29 66.17881),(30 68.86593),(31 63.22651),(32 59.7078),(33 59.738457),(34 57.616657),(35 53.51596),(36 52.550575),(37 52.515232),(38 53.447754),(39 60.49537),(40 60.492367),(41 60.478916),(42 60.844814),(43 66.06092),(44 66.07478),
(1 0.00068712403),(2 3.1024075),(3 11.4675255),(4 17.57774),(5 17.59294),(6 23.102451),(7 30.452742),(8 33.61108),(9 33.66025),(10 34.29952),(11 37.920845),(12 41.28633),(13 41.248703),(14 39.091564),(15 38.284554),(16 43.068398),(17 43.07385),(18 46.4328),(19 48.157616),(20 49.660294),(21 49.603474),(22 49.620735),(23 54.23714),(24 52.921),(25 52.901333),(26 53.708015),(27 55.000893),(28 60.04637),(29 59.98595),(30 60.462082),(31 58.017742),(32 59.634468),(33 59.624348),(34 56.64691),(35 54.53704),(36 55.452763),(37 55.431484),(38 56.042866),(39 54.204575),(40 51.231018),(41 51.227837),(42 50.36118),(43 54.24823),(44 54.2413),
(1 0.00070224435),(2 3.7410712),(3 12.525337),(4 15.254937),(5 15.259271),(6 18.22987),(7 23.319925),(8 26.183807),(9 26.210163),(10 28.067827),(11 30.22986),(12 34.15511),(13 34.155052),(14 34.630295),(15 36.00686),(16 34.01137),(17 34.09889),(18 36.379154),(19 40.732933),(20 39.86841),(21 39.84295),(22 40.202576),(23 43.90427),(24 43.851818),(25 43.82492),(26 46.330822),(27 53.303436),(28 54.782623),(29 54.998535),(30 53.286583),(31 54.933327),(32 54.230446),(33 54.274097),(34 51.84236),(35 50.29668),(36 50.417137),(37 50.448795),(38 48.06817),(39 52.478687),(40 54.461903),(41 54.46002),(42 54.656414),(43 57.528084),(44 57.538177),
(1 0.0007256227),(2 3.2592452),(3 11.064236),(4 15.320538),(5 15.364735),(6 18.256212),(7 24.559097),(8 27.18482),(9 27.249434),(10 30.243273),(11 35.74054),(12 38.385967),(13 38.413864),(14 40.39657),(15 41.941517),(16 42.224434),(17 42.18675),(18 44.870647),(19 44.370422),(20 46.053387),(21 46.05623),(22 45.733543),(23 45.77239),(24 43.963264),(25 43.951088),(26 42.886127),(27 50.598976),(28 55.232098),(29 55.39164),(30 52.08119),(31 56.931305),(32 57.18879),(33 57.18565),(34 56.690113),(35 54.273335),(36 53.31361),(37 53.323475),(38 53.98247),(39 54.646248),(40 54.722),(41 54.704395),(42 54.19209),(43 58.29847),(44 58.31181),
(1 0.0007963904),(2 3.3081686),(3 10.10506),(4 13.418049),(5 13.429128),(6 17.390602),(7 23.13978),(8 23.69779),(9 23.704967),(10 26.201088),(11 30.4041),(12 33.634068),(13 33.655815),(14 35.130325),(15 37.09052),(16 37.614517),(17 37.59113),(18 36.10976),(19 38.64419),(20 38.555424),(21 38.565205),(22 36.3229),(23 39.156086),(24 38.92828),(25 38.940315),(26 39.66708),(27 41.622944),(28 43.74088),(29 43.785007),(30 43.679348),(31 46.84436),(32 51.46637),(33 51.4721),(34 53.358143),(35 52.094215),(36 50.805645),(37 50.8143),(38 46.972435),(39 46.23306),(40 45.18684),(41 45.213478),(42 42.894634),(43 43.17614),(44 43.18361),
(1 0.00069891935),(2 2.5009933),(3 8.820615),(4 11.493651),(5 11.503607),(6 13.472283),(7 16.528862),(8 19.353708),(9 19.370546),(10 21.279713),(11 23.413378),(12 25.215801),(13 25.271515),(14 25.78113),(15 25.820744),(16 26.905125),(17 26.971813),(18 28.532806),(19 30.772795),(20 31.485252),(21 31.52612),(22 32.1312),(23 32.509365),(24 31.105759),(25 31.124535),(26 31.062729),(27 36.35036),(28 36.908413),(29 37.00787),(30 37.899178),(31 39.090195),(32 40.02368),(33 39.980247),(34 37.969604),(35 38.36915),(36 39.498764),(37 39.49467),(38 38.985233),(39 36.271603),(40 37.059494),(41 37.05868),(42 37.064716),(43 38.781017),(44 38.79692),
