1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,
(1 0.000053779593),(2 0.0328651),(3 1.7016315),(4 0.75824744),(5 0.7542333),(6 2.8643677),(7 6.325712),(8 6.364149),(9 6.3791203),(10 6.917705),(11 7.9211636),(12 8.9552),(13 9.00515),(14 9.798567),(15 9.2534),(16 9.245653),(17 9.320492),(18 9.234449),(19 7.5494003),(20 7.5632844),(21 7.5515323),(22 8.033741),(23 8.64864),(24 10.12682),(25 10.155574),(26 11.007692),(27 11.848306),(28 12.303118),(29 12.287195),(30 11.91283),(31 11.793966),(32 12.417485),(33 12.411781),(34 12.525072),(35 7.8366547),(36 7.844694),(37 7.881791),(38 7.367191),(39 5.9611244),(40 5.8479266),(41 5.8370104),(42 5.6013594),(43 5.241665),(44 5.2441983),
(1 0.0000625814),(2 0.095818296),(3 3.1502953),(4 2.0950284),(5 2.108612),(6 4.5826745),(7 7.880341),(8 7.539811),(9 7.571572),(10 7.8465495),(11 7.9683347),(12 8.615448),(13 8.679962),(14 8.748113),(15 7.7387424),(16 7.940416),(17 8.006401),(18 8.504025),(19 8.653998),(20 9.469948),(21 9.4399805),(22 10.110207),(23 11.9028),(24 12.364727),(25 12.347957),(26 11.950077),(27 11.328006),(28 11.825731),(29 12.026342),(30 11.66813),(31 12.965355),(32 12.8361025),(33 12.842638),(34 13.556757),(35 8.661358),(36 8.631687),(37 8.697157),(38 8.197252),(39 6.126347),(40 5.913116),(41 5.9228196),(42 6.4290676),(43 6.6534796),(44 6.65974),
(1 0.00009990664),(2 0.105956286),(3 1.9579089),(4 1.6248311),(5 1.6306716),(6 4.404227),(7 7.6738853),(8 7.344511),(9 7.332517),(10 7.967451),(11 8.015586),(12 8.468595),(13 8.433046),(14 8.386063),(15 7.540096),(16 7.4329147),(17 7.4176836),(18 7.9644065),(19 7.3154736),(20 7.5843935),(21 7.582351),(22 8.241904),(23 9.198898),(24 11.027016),(25 10.991263),(26 10.835748),(27 11.844789),(28 12.863539),(29 12.926708),(30 12.271511),(31 10.626061),(32 10.721541),(33 10.72101),(34 11.694088),(35 10.196086),(36 10.689638),(37 10.6949625),(38 11.305973),(39 10.552772),(40 10.340297),(41 10.345517),(42 10.738118),(43 11.436316),(44 11.4264765),
(1 0.00007354044),(2 0.13719659),(3 2.9786954),(4 2.5102417),(5 2.5093207),(6 4.6850553),(7 7.5451336),(8 8.182576),(9 8.183542),(10 7.9609847),(11 8.778695),(12 10.0899315),(13 10.060427),(14 10.409199),(15 9.034846),(16 8.843276),(17 8.921179),(18 9.109319),(19 8.624077),(20 9.178933),(21 9.179041),(22 9.292938),(23 10.230325),(24 12.344273),(25 12.329416),(26 13.011509),(27 14.578846),(28 15.0613365),(29 14.95918),(30 15.01865),(31 15.34657),(32 15.32738),(33 15.352406),(34 15.952346),(35 12.658118),(36 13.148572),(37 13.10663),(38 12.662981),(39 11.360025),(40 10.4326105),(41 10.42121),(42 10.697517),(43 10.287232),(44 10.278711),
(1 0.00015573531),(2 0.17455961),(3 3.1401906),(4 2.3571475),(5 2.3685706),(6 4.8656273),(7 7.809884),(8 7.448729),(9 7.4719195),(10 8.4547),(11 8.845186),(12 9.117879),(13 9.150011),(14 10.611464),(15 9.848627),(16 9.775677),(17 9.78114),(18 9.953977),(19 10.95449),(20 11.810858),(21 11.7803),(22 11.574918),(23 12.334318),(24 14.542112),(25 14.582711),(26 15.539945),(27 16.19421),(28 16.59706),(29 16.583418),(30 15.517024),(31 15.121853),(32 15.415318),(33 15.40892),(34 16.154152),(35 10.1856785),(36 10.524636),(37 10.564991),(38 10.253925),(39 9.403058),(40 9.228973),(41 9.263586),(42 10.47676),(43 11.176352),(44 11.166074),
(1 0.00013098822),(2 0.1193655),(3 1.6152582),(4 1.5976583),(5 1.6087451),(6 4.9428864),(7 8.581389),(8 7.1706953),(9 7.15804),(10 7.036349),(11 7.110834),(12 8.1996),(13 8.2253475),(14 8.897892),(15 9.215431),(16 8.76497),(17 8.845138),(18 8.835947),(19 8.732775),(20 9.115638),(21 9.110279),(22 9.256143),(23 9.646784),(24 9.098865),(25 9.123231),(26 8.967031),(27 8.795083),(28 8.993029),(29 8.914908),(30 9.071628),(31 10.912317),(32 11.919786),(33 11.892141),(34 12.929145),(35 10.221948),(36 10.40268),(37 10.388938),(38 9.883939),(39 9.256185),(40 10.1277895),(41 10.117059),(42 10.923494),(43 11.380451),(44 11.37501),
(1 0.00017917657),(2 0.1762967),(3 2.992343),(4 3.0627124),(5 3.0644271),(6 5.248995),(7 7.712188),(8 6.9792747),(9 6.994687),(10 7.384923),(11 7.6977205),(12 9.086827),(13 9.137149),(14 9.691527),(15 10.87178),(16 10.998126),(17 11.015973),(18 11.279218),(19 12.581642),(20 12.138319),(21 12.21962),(22 11.161101),(23 11.82029),(24 13.086455),(25 13.07613),(26 13.858817),(27 14.519404),(28 15.988975),(29 15.977627),(30 16.384981),(31 16.922033),(32 17.469278),(33 17.490442),(34 17.453905),(35 13.599057),(36 13.93586),(37 13.898572),(38 13.533926),(39 14.385969),(40 15.254248),(41 15.226226),(42 15.418274),(43 16.70497),(44 16.685535),
(1 0.00021818868),(2 0.24076809),(3 3.0004508),(4 3.381625),(5 3.3840926),(6 6.4849873),(7 9.384599),(8 9.29723),(9 9.347535),(10 9.855905),(11 11.771201),(12 13.198046),(13 13.207687),(14 13.540943),(15 13.280763),(16 13.457307),(17 13.541109),(18 13.495859),(19 13.32419),(20 14.459051),(21 14.452427),(22 13.726696),(23 14.537207),(24 16.447403),(25 16.41533),(26 16.84286),(27 18.409615),(28 18.96647),(29 18.931492),(30 18.145483),(31 17.200117),(32 17.35525),(33 17.37),(34 17.346931),(35 14.545829),(36 14.068693),(37 14.042884),(38 13.612598),(39 12.998534),(40 11.946096),(41 11.946153),(42 11.972089),(43 12.777246),(44 12.787705),
(1 0.0002177852),(2 0.20484635),(3 2.88737),(4 2.6916475),(5 2.7026284),(6 5.430072),(7 8.969008),(8 8.304498),(9 8.360942),(10 8.145372),(11 8.449197),(12 9.641397),(13 9.643939),(14 9.670089),(15 11.050986),(16 11.570351),(17 11.49466),(18 12.18425),(19 12.502843),(20 13.612696),(21 13.572019),(22 12.459946),(23 13.622628),(24 15.408584),(25 15.447847),(26 15.505655),(27 17.310257),(28 18.091827),(29 18.204966),(30 18.500017),(31 17.875349),(32 18.576462),(33 18.537485),(34 18.041885),(35 14.035541),(36 15.250582),(37 15.226349),(38 16.316687),(39 17.244385),(40 16.940815),(41 16.901731),(42 15.913931),(43 14.391324),(44 14.398277),
(1 0.00022429462),(2 0.228961),(3 2.567342),(4 2.6726694),(5 2.679675),(6 5.916682),(7 8.714726),(8 6.7848916),(9 6.8151503),(10 7.2221212),(11 7.906147),(12 8.219844),(13 8.194966),(14 8.638421),(15 8.661622),(16 9.013582),(17 9.016506),(18 9.797092),(19 11.096406),(20 12.645233),(21 12.652758),(22 12.899442),(23 13.414214),(24 14.339004),(25 14.315674),(26 15.392084),(27 17.999624),(28 19.381598),(29 19.442368),(30 19.981503),(31 20.440458),(32 21.47553),(33 21.445765),(34 21.657791),(35 17.180153),(36 17.87082),(37 17.855993),(38 18.043245),(39 16.813839),(40 14.794507),(41 14.7553625),(42 14.61787),(43 14.115739),(44 14.120598),
(1 0.00019518539),(2 0.36826444),(3 3.1485817),(4 3.8727057),(5 3.8809998),(6 6.389836),(7 8.187148),(8 8.462276),(9 8.455366),(10 9.364439),(11 10.743251),(12 11.083075),(13 11.062514),(14 11.114927),(15 12.949284),(16 12.890326),(17 12.924256),(18 13.20609),(19 13.169574),(20 13.499877),(21 13.510367),(22 13.013154),(23 14.436124),(24 15.158469),(25 15.129827),(26 14.772522),(27 14.82659),(28 14.578711),(29 14.653177),(30 14.755133),(31 14.991653),(32 15.882087),(33 15.923215),(34 16.383327),(35 13.507188),(36 13.58731),(37 13.553682),(38 14.383802),(39 15.786809),(40 15.518461),(41 15.546723),(42 15.520703),(43 16.408546),(44 16.399006),
