1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 0.00035914747),(2 2.5523803),(3 6.4305067),(4 7.496873),(5 7.521968),(6 8.596959),(7 15.394248),(8 14.998258),(9 15.034478),(10 23.633606),(11 27.763796),(12 33.094814),(13 33.07993),(14 41.113537),(15 46.742893),(16 37.887386),(17 38.04181),(18 44.36879),(19 77.37184),(20 96.5373),(21 96.35988),(22 118.858955),(23 149.1093),(24 165.03581),(25 164.9518),(26 166.26628),(27 155.5956),(28 158.97412),(29 159.9167),(30 169.15898),(31 153.86995),(32 176.63828),(33 176.85495),(34 178.01266),(35 219.24901),(36 245.52301),(37 245.60168),(38 271.02585),(39 271.2115),(40 267.5282),(41 267.48727),(42 268.3589),(43 271.07025),(44 271.17996),
(1 0.00024062816),(2 3.0166678),(3 9.693356),(4 24.457497),(5 24.54739),(6 51.796154),(7 65.722206),(8 56.942635),(9 57.28512),(10 68.75395),(11 75.26245),(12 76.395386),(13 76.21863),(14 88.39521),(15 93.636),(16 86.40896),(17 86.38276),(18 96.76867),(19 131.46709),(20 153.55559),(21 153.58316),(22 166.00868),(23 179.52127),(24 181.27776),(25 181.00336),(26 174.81114),(27 136.13849),(28 118.119644),(29 118.75895),(30 124.033516),(31 125.140015),(32 150.67284),(33 149.94214),(34 152.30864),(35 183.46564),(36 185.4496),(37 185.56859),(38 191.51944),(39 176.07176),(40 166.79657),(41 167.10487),(42 175.78235),(43 180.38765),(44 180.18599),
(1 0.0003125769),(2 2.5945935),(3 18.51546),(4 40.648155),(5 40.652977),(6 65.90587),(7 75.91834),(8 91.56429),(9 91.602974),(10 109.05467),(11 116.57191),(12 114.87713),(13 115.21523),(14 111.04862),(15 81.21107),(16 88.04855),(17 88.76165),(18 95.25517),(19 101.88149),(20 128.36397),(21 128.34512),(22 140.96236),(23 135.91138),(24 137.35995),(25 137.23044),(26 131.49396),(27 111.3691),(28 99.53845),(29 100.09152),(30 108.941956),(31 132.85571),(32 150.89925),(33 150.38777),(34 147.65417),(35 122.95335),(36 127.62118),(37 127.642204),(38 134.31488),(39 116.39205),(40 112.95247),(41 112.75809),(42 122.107056),(43 145.98346),(44 145.94554),
(1 0.00052270613),(2 3.7661786),(3 23.54119),(4 50.418835),(5 50.511265),(6 101.02759),(7 131.18114),(8 146.75865),(9 146.80576),(10 178.3201),(11 192.4163),(12 179.53159),(13 179.46883),(14 170.40828),(15 129.22804),(16 119.13124),(17 119.43547),(18 122.525444),(19 142.86891),(20 174.96521),(21 174.86563),(22 189.47037),(23 205.88927),(24 203.49042),(25 203.2784),(26 201.01395),(27 264.98535),(28 265.3978),(29 266.7851),(30 268.83463),(31 306.35504),(32 374.74396),(33 375.50525),(34 366.58282),(35 315.19885),(36 303.5876),(37 303.7281),(38 283.8119),(39 282.67703),(40 285.2338),(41 285.17554),(42 287.1046),(43 307.02515),(44 307.05692),
(1 0.0010233895),(2 5.805734),(3 30.355614),(4 47.690903),(5 47.93632),(6 91.59215),(7 153.00877),(8 183.83318),(9 183.80058),(10 204.60916),(11 232.7724),(12 221.71497),(13 221.70358),(14 215.18211),(15 178.44391),(16 202.13171),(17 202.428),(18 226.20837),(19 259.23935),(20 275.07297),(21 274.99637),(22 287.64706),(23 294.8534),(24 303.83548),(25 303.26743),(26 303.1414),(27 430.23923),(28 459.2546),(29 460.77847),(30 449.51736),(31 438.39496),(32 463.524),(33 464.20145),(34 437.71228),(35 364.43048),(36 373.279),(37 373.04327),(38 379.6881),(39 372.50833),(40 382.83087),(41 383.03818),(42 379.39206),(43 381.32877),(44 381.374),
(1 0.0009193708),(2 5.7664075),(3 35.51391),(4 58.86008),(5 58.73021),(6 92.08166),(7 138.18004),(8 154.4924),(9 154.51358),(10 164.28203),(11 183.62016),(12 178.12096),(13 178.0266),(14 172.60747),(15 133.9799),(16 113.342445),(17 113.48771),(18 122.50258),(19 123.47868),(20 141.26222),(21 141.00233),(22 155.34674),(23 171.37755),(24 181.74457),(25 181.55643),(26 180.0065),(27 205.18207),(28 226.26852),(29 224.95697),(30 214.94072),(31 193.01743),(32 188.91516),(33 188.76793),(34 158.29318),(35 189.87238),(36 199.3928),(37 199.39374),(38 212.58289),(39 244.25111),(40 253.27159),(41 252.8941),(42 250.59889),(43 259.1713),(44 259.2309),
(1 0.0011722196),(2 10.782324),(3 63.713943),(4 96.51031),(5 96.5797),(6 149.03354),(7 219.11629),(8 247.72153),(9 248.03778),(10 249.97133),(11 284.89035),(12 291.28745),(13 290.98572),(14 276.79755),(15 165.41377),(16 155.0297),(17 154.67409),(18 158.21005),(19 144.63884),(20 164.35849),(21 164.45221),(22 180.9598),(23 201.56877),(24 219.61896),(25 219.61897),(26 232.55728),(27 254.59741),(28 271.45477),(29 271.3419),(30 278.73407),(31 306.13483),(32 317.42084),(33 317.21014),(34 298.0854),(35 319.51477),(36 325.84772),(37 325.9472),(38 329.30545),(39 339.65845),(40 353.5923),(41 353.40576),(42 347.42432),(43 351.78046),(44 351.82974),
(1 0.0010794313),(2 11.091233),(3 79.92674),(4 112.62639),(5 112.46783),(6 157.81908),(7 231.29742),(8 238.44757),(9 238.39023),(10 226.62747),(11 241.6634),(12 253.1713),(13 253.05705),(14 261.64096),(15 213.8235),(16 214.78355),(17 215.23842),(18 232.6771),(19 257.43622),(20 270.50607),(21 270.67062),(22 284.15012),(23 254.42769),(24 278.26865),(25 278.75284),(26 317.14395),(27 418.51212),(28 414.95667),(29 413.8414),(30 439.24722),(31 479.23273),(32 489.93048),(33 489.91577),(34 464.47992),(35 420.04196),(36 433.05405),(37 433.12222),(38 430.5011),(39 392.51077),(40 339.6644),(41 339.53143),(42 331.35855),(43 317.88043),(44 317.93588),
(1 0.0009240461),(2 15.255741),(3 84.91721),(4 137.95892),(5 137.57942),(6 194.11896),(7 237.5557),(8 227.82043),(9 226.85693),(10 198.85625),(11 205.07004),(12 211.00099),(13 211.18613),(14 208.31299),(15 166.09953),(16 170.01674),(17 170.08653),(18 179.71407),(19 172.10489),(20 156.47412),(21 156.24805),(22 157.2797),(23 164.43944),(24 181.95612),(25 182.17676),(26 210.22931),(27 279.21417),(28 284.88544),(29 283.96182),(30 286.0882),(31 369.5187),(32 386.05215),(33 385.18155),(34 363.48575),(35 307.90186),(36 320.50128),(37 320.90488),(38 339.48053),(39 344.5257),(40 329.2547),(41 329.5048),(42 316.85532),(43 307.354),(44 307.5657),
(1 0.001530914),(2 14.343127),(3 60.707542),(4 101.88899),(5 101.806015),(6 160.65805),(7 201.96622),(8 202.18777),(9 201.94092),(10 204.25035),(11 235.04594),(12 233.14365),(13 233.37392),(14 221.52573),(15 147.72578),(16 150.12802),(17 149.96146),(18 181.1709),(19 232.85822),(20 253.50456),(21 253.05714),(22 245.53497),(23 217.13884),(24 250.18799),(25 250.3437),(26 259.56497),(27 273.4138),(28 244.02565),(29 243.97331),(30 241.45937),(31 267.08572),(32 283.99628),(33 283.50195),(34 268.9183),(35 268.46796),(36 286.66104),(37 287.08063),(38 317.5879),(39 351.155),(40 338.43744),(41 338.9549),(42 340.6917),(43 348.96265),(44 349.05338),
(1 0.0013189663),(2 14.595631),(3 62.708527),(4 88.69439),(5 88.84084),(6 122.94069),(7 121.60113),(8 119.83056),(9 119.81071),(10 124.4047),(11 144.13707),(12 157.0488),(13 157.82327),(14 177.7035),(15 148.73418),(16 152.57756),(17 152.80595),(18 179.79329),(19 179.89018),(20 180.38533),(21 180.45668),(22 187.89941),(23 180.62402),(24 218.42398),(25 218.17184),(26 225.97563),(27 214.98575),(28 200.15388),(29 200.60564),(30 224.0675),(31 261.01678),(32 276.95032),(33 276.8231),(34 281.70496),(35 255.50708),(36 259.83417),(37 259.68744),(38 254.91353),(39 228.32704),(40 207.3192),(41 207.46217),(42 205.23717),(43 218.99834),(44 219.03201),
