1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,
(1 0.00019375322),(2 1.1155874),(3 5.325823),(4 7.212204),(5 7.2091055),(6 10.348741),(7 14.282153),(8 14.824741),(9 14.826491),(10 15.104771),(11 16.447773),(12 18.016413),(13 18.017248),(14 18.826122),(15 20.634144),(16 22.634558),(17 22.63105),(18 25.045185),(19 26.736908),(20 26.891798),(21 26.870943),(22 27.701323),(23 30.219072),(24 31.93287),(25 31.933168),(26 31.84908),(27 34.657143),(28 35.610577),(29 35.663044),(30 36.406387),(31 39.428314),(32 42.099586),(33 42.07654),(34 39.411987),(35 35.316402),(36 36.642483),(37 36.636406),(38 37.95752),(39 38.82926),(40 38.986286),(41 38.993977),(42 38.719707),(43 38.663532),(44 38.658424),
(1 0.00028882033),(2 1.5139464),(3 6.738824),(4 9.726094),(5 9.726561),(6 13.852986),(7 18.11456),(8 17.574783),(9 17.589712),(10 17.262161),(11 19.559391),(12 21.750286),(13 21.758184),(14 23.708559),(15 27.486757),(16 28.941042),(17 28.979105),(18 32.181248),(19 33.39794),(20 34.21428),(21 34.20505),(22 34.424515),(23 35.4789),(24 36.907124),(25 36.920765),(26 38.71432),(27 43.514366),(28 42.827057),(29 42.86597),(30 42.557278),(31 47.46006),(32 48.97451),(33 48.969337),(34 45.518776),(35 41.575516),(36 42.29835),(37 42.293114),(38 43.08573),(39 45.60214),(40 45.09251),(41 45.104187),(42 44.325535),(43 43.38743),(44 43.389393),
(1 0.00035084828),(2 1.6483105),(3 6.4659567),(4 8.925767),(5 8.921177),(6 11.728415),(7 15.661645),(8 16.512379),(9 16.522335),(10 17.409195),(11 19.79221),(12 21.872438),(13 21.88052),(14 22.727924),(15 25.808132),(16 26.697886),(17 26.705118),(18 28.320168),(19 30.607355),(20 30.629892),(21 30.617405),(22 29.571142),(23 29.672094),(24 30.580256),(25 30.581467),(26 32.417675),(27 35.13147),(28 36.59111),(29 36.657345),(30 37.001186),(31 37.3152),(32 38.22845),(33 38.233376),(34 36.413113),(35 34.11653),(36 34.770683),(37 34.76733),(38 34.51439),(39 35.74945),(40 36.096317),(41 36.08021),(42 35.56864),(43 38.175354),(44 38.180614),
(1 0.00046683205),(2 1.7963823),(3 6.948202),(4 9.491693),(5 9.4998045),(6 12.072544),(7 16.247957),(8 18.347677),(9 18.374422),(10 19.560343),(11 22.295673),(12 24.49819),(13 24.492643),(14 25.340353),(15 27.661541),(16 27.915995),(17 27.935715),(18 28.480835),(19 28.175182),(20 29.100733),(21 29.09054),(22 28.29591),(23 29.389963),(24 28.738651),(25 28.742022),(26 29.020628),(27 31.95613),(28 33.040405),(29 33.13706),(30 31.737148),(31 34.735405),(32 35.532433),(33 35.52895),(34 34.04685),(35 32.169556),(36 32.55498),(37 32.553905),(38 32.89324),(39 33.29695),(40 33.27109),(41 33.25796),(42 33.00374),(43 33.75022),(44 33.75747),
(1 0.0005387855),(2 1.7233413),(3 6.6711574),(4 9.033072),(5 9.039119),(6 11.149717),(7 14.417979),(8 16.509155),(9 16.52831),(10 17.952234),(11 20.468388),(12 22.315037),(13 22.322596),(14 23.356033),(15 24.849249),(16 24.552479),(17 24.576189),(18 24.777798),(19 25.213572),(20 26.069777),(21 26.071886),(22 25.71173),(23 26.097195),(24 25.956367),(25 25.944056),(26 26.325573),(27 28.366352),(28 29.447943),(29 29.529938),(30 28.637394),(31 30.293276),(32 31.785841),(33 31.78626),(34 32.528507),(35 31.77664),(36 31.63108),(37 31.636944),(38 31.030138),(39 30.389505),(40 30.016981),(41 30.023602),(42 29.654833),(43 30.86916),(44 30.868866),
(1 0.0004219852),(2 1.2608471),(3 4.630858),(4 6.2095795),(5 6.2092013),(6 7.211941),(7 9.298145),(8 10.500161),(9 10.516159),(10 11.907781),(11 13.710593),(12 14.457809),(13 14.470292),(14 14.831464),(15 15.162259),(16 15.375846),(17 15.379136),(18 15.561183),(19 15.63607),(20 16.37112),(21 16.368322),(22 15.762267),(23 15.844816),(24 15.725319),(25 15.733873),(26 16.203691),(27 17.426687),(28 17.475483),(29 17.524199),(30 16.841963),(31 17.920044),(32 18.858759),(33 18.852037),(34 18.705542),(35 18.480543),(36 18.841135),(37 18.850084),(38 18.56701),(39 17.942665),(40 17.987598),(41 17.989355),(42 17.771067),(43 18.540087),(44 18.539318),
(1 0.00048974704),(2 1.1924276),(3 4.3491435),(4 5.8542995),(5 5.858178),(6 6.7468057),(7 8.947819),(8 10.150769),(9 10.151826),(10 11.498082),(11 12.872679),(12 13.533349),(13 13.544592),(14 14.236273),(15 15.0623665),(16 15.252752),(17 15.279177),(18 15.317054),(19 15.8824),(20 16.249737),(21 16.263948),(22 15.722694),(23 15.190856),(24 15.416106),(25 15.406674),(26 15.318063),(27 16.184813),(28 16.540098),(29 16.596468),(30 16.266026),(31 16.782515),(32 17.672756),(33 17.673994),(34 18.435976),(35 17.57757),(36 17.828426),(37 17.833471),(38 17.644024),(39 17.283329),(40 17.186783),(41 17.185255),(42 17.020937),(43 17.592121),(44 17.59513),
(1 0.00050385104),(2 1.0836556),(3 3.7255986),(4 5.090138),(5 5.0898013),(6 5.902709),(7 7.5488753),(8 8.911111),(9 8.919492),(10 10.188016),(11 11.300522),(12 11.810983),(13 11.820793),(14 12.055795),(15 12.300577),(16 12.294813),(17 12.30415),(18 13.004469),(19 13.354552),(20 13.887259),(21 13.89877),(22 13.426044),(23 13.503956),(24 13.720685),(25 13.727459),(26 13.681744),(27 14.479907),(28 14.70403),(29 14.761953),(30 14.432094),(31 14.462547),(32 15.09974),(33 15.109208),(34 15.357199),(35 14.732813),(36 14.802595),(37 14.811232),(38 14.647785),(39 14.784601),(40 15.224761),(41 15.229087),(42 14.703427),(43 14.822785),(44 14.821804),
(1 0.0005201097),(2 0.96624404),(3 3.2330902),(4 4.264607),(5 4.266862),(6 4.9273496),(7 6.542803),(8 7.5777206),(9 7.5877204),(10 8.468278),(11 9.065031),(12 9.580432),(13 9.587359),(14 9.943603),(15 10.222231),(16 10.363424),(17 10.370317),(18 10.838642),(19 10.675692),(20 10.96128),(21 10.970172),(22 10.806207),(23 11.043262),(24 11.368107),(25 11.369593),(26 11.440416),(27 11.770509),(28 11.890864),(29 11.921682),(30 11.834672),(31 11.992629),(32 12.620926),(33 12.621291),(34 12.639923),(35 12.125779),(36 12.389629),(37 12.389865),(38 12.390902),(39 12.460064),(40 12.5873165),(41 12.590898),(42 12.450517),(43 12.619764),(44 12.6191225),
(1 0.0004906285),(2 0.79796296),(3 2.7078116),(4 3.6623454),(5 3.6642063),(6 4.191283),(7 5.6094723),(8 6.505787),(9 6.5204964),(10 7.252908),(11 7.7414055),(12 8.212838),(13 8.222866),(14 8.722772),(15 8.985866),(16 8.908242),(17 8.924373),(18 9.375571),(19 9.098886),(20 9.438333),(21 9.438858),(22 9.181491),(23 9.424886),(24 9.611028),(25 9.611538),(26 9.478336),(27 9.724654),(28 9.875713),(29 9.902039),(30 9.771637),(31 9.891643),(32 10.370052),(33 10.365885),(34 10.789859),(35 10.6044855),(36 10.621501),(37 10.615647),(38 10.512598),(39 10.330909),(40 10.521672),(41 10.521661),(42 10.174601),(43 10.284358),(44 10.283069),
(1 0.0004280196),(2 0.6535387),(3 2.1350658),(4 2.8898337),(5 2.890184),(6 3.2225375),(7 4.198985),(8 4.832913),(9 4.8388305),(10 5.3107886),(11 5.7034826),(12 6.034066),(13 6.0352073),(14 6.273883),(15 6.5134296),(16 6.4833293),(17 6.484084),(18 6.7747507),(19 6.5849333),(20 6.807649),(21 6.811146),(22 6.5618067),(23 6.9067116),(24 7.1073236),(25 7.1074142),(26 7.0374136),(27 7.4296656),(28 7.6086555),(29 7.6420217),(30 7.600228),(31 7.5505586),(32 7.8842025),(33 7.886822),(34 7.929401),(35 7.8054037),(36 7.926268),(37 7.930117),(38 7.8911614),(39 7.78595),(40 7.863864),(41 7.861612),(42 7.6632624),(43 7.674043),(44 7.6748686),
(1 0.0005377542),(2 0.6965315),(3 2.2884924),(4 3.1598861),(5 3.1632855),(6 3.51949),(7 4.562841),(8 5.124896),(9 5.1304474),(10 5.6105094),(11 6.0101104),(12 6.436578),(13 6.4385376),(14 6.701564),(15 6.9936347),(16 7.0252495),(17 7.028039),(18 7.394074),(19 7.288015),(20 7.581996),(21 7.5844646),(22 7.198496),(23 7.496719),(24 7.760955),(25 7.7629657),(26 7.5235944),(27 7.8452525),(28 8.185288),(29 8.205017),(30 8.0388775),(31 8.059441),(32 8.365707),(33 8.361731),(34 8.444237),(35 8.34343),(36 8.542336),(37 8.535876),(38 8.426481),(39 8.222735),(40 8.315636),(41 8.313799),(42 8.0163965),(43 8.106076),(44 8.106421),
(1 0.00049658125),(2 0.59957474),(3 1.976529),(4 2.7637534),(5 2.7652385),(6 3.0022612),(7 3.7837112),(8 4.3276787),(9 4.3349295),(10 4.8284407),(11 5.0813074),(12 5.3824725),(13 5.385616),(14 5.5094566),(15 5.7527304),(16 5.7381043),(17 5.7391787),(18 5.8886585),(19 5.875409),(20 6.2441754),(21 6.2466536),(22 5.921766),(23 6.08837),(24 6.309636),(25 6.304367),(26 6.1046324),(27 6.5400605),(28 6.778709),(29 6.8004885),(30 6.568602),(31 6.467433),(32 6.772851),(33 6.770015),(34 6.7090135),(35 6.6171937),(36 6.8357162),(37 6.8335238),(38 6.7422748),(39 6.552411),(40 6.583395),(41 6.582751),(42 6.339642),(43 6.553182),(44 6.554057),
(1 0.00046648647),(2 0.51343936),(3 1.7204607),(4 2.406258),(5 2.4091606),(6 2.6136966),(7 3.1948893),(8 3.655379),(9 3.6581774),(10 4.000773),(11 4.192453),(12 4.5095654),(13 4.510197),(14 4.6401772),(15 4.8562546),(16 4.9090533),(17 4.9146404),(18 5.053015),(19 5.047869),(20 5.306827),(21 5.310251),(22 5.0081997),(23 5.16735),(24 5.3050976),(25 5.3077235),(26 5.1039877),(27 5.559564),(28 5.6985807),(29 5.714087),(30 5.5400243),(31 5.5110235),(32 5.8573456),(33 5.855266),(34 5.8244843),(35 5.7333617),(36 5.916028),(37 5.9143),(38 5.835913),(39 5.754613),(40 5.8298764),(41 5.829429),(42 5.5309615),(43 5.698028),(44 5.697977),
(1 0.00043160826),(2 0.44589964),(3 1.3925794),(4 1.9213868),(5 1.922257),(6 2.0917323),(7 2.6588776),(8 2.9999416),(9 3.0024478),(10 3.3554044),(11 3.4696167),(12 3.7400303),(13 3.741749),(14 3.8365097),(15 4.035663),(16 4.0984945),(17 4.097816),(18 4.1573873),(19 4.045969),(20 4.2764096),(21 4.278564),(22 4.081471),(23 4.171554),(24 4.3017373),(25 4.303934),(26 4.2396803),(27 4.6243734),(28 4.712451),(29 4.730578),(30 4.610901),(31 4.546074),(32 4.8279448),(33 4.8275266),(34 4.7354746),(35 4.6646366),(36 4.898102),(37 4.89578),(38 4.824686),(39 4.7009234),(40 4.758418),(41 4.756455),(42 4.488967),(43 4.57041),(44 4.571247),
(1 0.00041953204),(2 0.37945452),(3 1.2457913),(4 1.721311),(5 1.7230536),(6 1.8298374),(7 2.3124943),(8 2.6099732),(9 2.6153836),(10 2.8846488),(11 2.9999928),(12 3.2361748),(13 3.2351215),(14 3.3205082),(15 3.475913),(16 3.4912403),(17 3.4896207),(18 3.5547974),(19 3.4630427),(20 3.6983306),(21 3.6976604),(22 3.5230968),(23 3.6126542),(24 3.7278636),(25 3.7276845),(26 3.6302228),(27 3.9786477),(28 4.091821),(29 4.110714),(30 3.8482683),(31 3.768858),(32 4.0613947),(33 4.059138),(34 4.097195),(35 3.9763374),(36 4.1201234),(37 4.117819),(38 4.088332),(39 3.9468977),(40 4.010225),(41 4.009075),(42 3.8326936),(43 3.9233615),(44 3.9218705),
(1 0.0004182591),(2 0.3729552),(3 1.1804057),(4 1.5926405),(5 1.5937921),(6 1.7040551),(7 2.1095026),(8 2.375178),(9 2.3742318),(10 2.6341972),(11 2.6838517),(12 2.916609),(13 2.9172077),(14 2.9790967),(15 3.1590314),(16 3.2177687),(17 3.21442),(18 3.3293629),(19 3.2336683),(20 3.4303112),(21 3.4296412),(22 3.2534645),(23 3.3700976),(24 3.4575033),(25 3.4588764),(26 3.3370113),(27 3.5936558),(28 3.707866),(29 3.7264931),(30 3.5324447),(31 3.4881918),(32 3.723733),(33 3.719825),(34 3.705423),(35 3.6260076),(36 3.7776806),(37 3.7735467),(38 3.672459),(39 3.5338182),(40 3.6121242),(41 3.6099925),(42 3.4387152),(43 3.549076),(44 3.5494964),
(1 0.0003718629),(2 0.30191788),(3 0.9806146),(4 1.3159605),(5 1.3168504),(6 1.4158125),(7 1.7952826),(8 2.0393004),(9 2.041462),(10 2.2501607),(11 2.346077),(12 2.537378),(13 2.5369134),(14 2.579089),(15 2.7408028),(16 2.7213137),(17 2.717306),(18 2.8012176),(19 2.7434573),(20 2.9111469),(21 2.9111354),(22 2.7238908),(23 2.8029032),(24 2.9207911),(25 2.9217808),(26 2.833957),(27 3.0763946),(28 3.1645577),(29 3.182194),(30 3.0119436),(31 2.98828),(32 3.1793),(33 3.176997),(34 3.18574),(35 3.0305858),(36 3.1585686),(37 3.156607),(38 3.1288776),(39 3.055384),(40 3.1277733),(41 3.126439),(42 2.9581718),(43 3.0384424),(44 3.0387397),
(1 0.00037116715),(2 0.26753935),(3 0.88525605),(4 1.1871518),(5 1.1876864),(6 1.2556098),(7 1.5513718),(8 1.7747791),(9 1.7771119),(10 1.9605815),(11 2.0370913),(12 2.2138908),(13 2.2142103),(14 2.2227974),(15 2.3226924),(16 2.3591352),(17 2.3579886),(18 2.451584),(19 2.3994124),(20 2.5204535),(21 2.5191038),(22 2.3667052),(23 2.4380603),(24 2.5004907),(25 2.5017443),(26 2.4178202),(27 2.6371293),(28 2.7262268),(29 2.748235),(30 2.6038039),(31 2.5687358),(32 2.73692),(33 2.734056),(34 2.7158723),(35 2.6430497),(36 2.7852178),(37 2.783301),(38 2.7542372),(39 2.687998),(40 2.7408497),(41 2.7404678),(42 2.5717163),(43 2.6551485),(44 2.6547031),
(1 0.00034242932),(2 0.22324741),(3 0.73068124),(4 0.984035),(5 0.98491913),(6 1.0521524),(7 1.2892995),(8 1.4648286),(9 1.4656532),(10 1.5969477),(11 1.6089617),(12 1.7623132),(13 1.7625579),(14 1.7836442),(15 1.8786268),(16 1.8752934),(17 1.8721888),(18 1.953703),(19 1.8608844),(20 2.008584),(21 2.0084279),(22 1.9034731),(23 1.9840337),(24 2.0699139),(25 2.0706651),(26 2.0218532),(27 2.1862502),(28 2.2188706),(29 2.2416666),(30 2.1228914),(31 2.1038814),(32 2.2255971),(33 2.223532),(34 2.19962),(35 2.1421542),(36 2.2768683),(37 2.2736213),(38 2.2630985),(39 2.211766),(40 2.2475405),(41 2.246093),(42 2.1218975),(43 2.2152815),(44 2.2153933),
(1 0.00035260338),(2 0.21948986),(3 0.73241997),(4 0.95581114),(5 0.9560835),(6 1.0163687),(7 1.2548248),(8 1.4104276),(9 1.4118383),(10 1.5289607),(11 1.5789107),(12 1.7357929),(13 1.734739),(14 1.7616471),(15 1.8657867),(16 1.8329659),(17 1.8298049),(18 1.868372),(19 1.8465064),(20 1.9835497),(21 1.9809024),(22 1.8555132),(23 1.9033111),(24 1.9627187),(25 1.9647971),(26 1.9130356),(27 2.1039462),(28 2.151967),(29 2.1651678),(30 2.0524197),(31 2.0493598),(32 2.18959),(33 2.1875634),(34 2.182451),(35 2.0924897),(36 2.2034125),(37 2.199644),(38 2.1803064),(39 2.1579752),(40 2.204335),(41 2.2035618),(42 2.0789075),(43 2.1422071),(44 2.141966),
(1 0.00030642826),(2 0.17648874),(3 0.57404),(4 0.75103533),(5 0.75169003),(6 0.7953402),(7 0.9533677),(8 1.0636742),(9 1.0626359),(10 1.1718942),(11 1.2232772),(12 1.3702698),(13 1.371004),(14 1.3942689),(15 1.4365251),(16 1.4418641),(17 1.4390317),(18 1.4714185),(19 1.4207205),(20 1.5546371),(21 1.5532694),(22 1.4815819),(23 1.5381423),(24 1.579234),(25 1.5786532),(26 1.5238941),(27 1.6602168),(28 1.6957002),(29 1.7067021),(30 1.6147784),(31 1.5887723),(32 1.6917686),(33 1.6878312),(34 1.6862123),(35 1.6057961),(36 1.6956669),(37 1.6938342),(38 1.6644443),(39 1.6473315),(40 1.6867129),(41 1.6857104),(42 1.6039058),(43 1.6696665),(44 1.6696068),
(1 0.00028730725),(2 0.15766284),(3 0.51707643),(4 0.6768425),(5 0.67729443),(6 0.725583),(7 0.8839951),(8 0.9711273),(9 0.9712207),(10 1.04292),(11 1.0755479),(12 1.1767948),(13 1.1753037),(14 1.192567),(15 1.2562634),(16 1.2604706),(17 1.2565544),(18 1.2909892),(19 1.2550277),(20 1.3575916),(21 1.3566648),(22 1.2733334),(23 1.3377109),(24 1.3883518),(25 1.3891102),(26 1.3428665),(27 1.4593561),(28 1.4832848),(29 1.4891433),(30 1.4039642),(31 1.4140877),(32 1.5070629),(33 1.5043635),(34 1.4806736),(35 1.4347066),(36 1.5312138),(37 1.528219),(38 1.5133425),(39 1.4770873),(40 1.49074),(41 1.4898937),(42 1.4047961),(43 1.4662888),(44 1.4660738),
(1 0.00029110923),(2 0.15548189),(3 0.5081974),(4 0.6645593),(5 0.6653445),(6 0.6950105),(7 0.8442014),(8 0.95298326),(9 0.9529022),(10 1.0129086),(11 1.0330789),(12 1.1501539),(13 1.147873),(14 1.1581196),(15 1.1728904),(16 1.1771306),(17 1.1750146),(18 1.2072932),(19 1.1726098),(20 1.2674277),(21 1.2659456),(22 1.189839),(23 1.274998),(24 1.3027577),(25 1.3033196),(26 1.2571989),(27 1.4001901),(28 1.4011616),(29 1.4086629),(30 1.3145621),(31 1.3036612),(32 1.4153516),(33 1.4121383),(34 1.4030831),(35 1.3495002),(36 1.4294914),(37 1.4270755),(38 1.392746),(39 1.3853408),(40 1.4036034),(41 1.4025787),(42 1.3234035),(43 1.4002134),(44 1.4004488),
(1 0.0002792932),(2 0.13890332),(3 0.4442001),(4 0.57734025),(5 0.5781579),(6 0.6163323),(7 0.75293255),(8 0.840879),(9 0.84080416),(10 0.8996475),(11 0.93039),(12 1.0310138),(13 1.0299386),(14 1.0455459),(15 1.0640773),(16 1.0627674),(17 1.0591367),(18 1.0939041),(19 1.047092),(20 1.1510673),(21 1.1496112),(22 1.0830292),(23 1.1437153),(24 1.1696743),(25 1.1697578),(26 1.1216819),(27 1.2496831),(28 1.2595744),(29 1.267454),(30 1.1859822),(31 1.1774194),(32 1.2593054),(33 1.2554451),(34 1.2443364),(35 1.2074386),(36 1.288107),(37 1.2856752),(38 1.2407193),(39 1.2284068),(40 1.2332451),(41 1.2331734),(42 1.1811141),(43 1.2359195),(44 1.2356188),
(1 0.0002537625),(2 0.122703575),(3 0.37504637),(4 0.48562124),(5 0.48671338),(6 0.5101471),(7 0.61930835),(8 0.7013957),(9 0.70161843),(10 0.74433243),(11 0.76064545),(12 0.84977335),(13 0.84936666),(14 0.859529),(15 0.8704027),(16 0.87502086),(17 0.8731402),(18 0.8863851),(19 0.87958896),(20 0.9568027),(21 0.9560903),(22 0.8796105),(23 0.947849),(24 0.9843868),(25 0.98507106),(26 0.9397219),(27 1.06711),(28 1.083929),(29 1.0901549),(30 1.0100057),(31 0.99205554),(32 1.0577886),(33 1.0547367),(34 1.0373752),(35 0.9837618),(36 1.0459836),(37 1.0447652),(38 1.030463),(39 1.033271),(40 1.0426925),(41 1.0424975),(42 0.99060607),(43 1.0555551),(44 1.0553732),
