1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,
(1 0.00007227834),(2 0.17369667),(3 2.8647916),(4 1.779538),(5 1.7855493),(6 4.2229643),(7 8.873658),(8 9.264273),(9 9.351649),(10 10.368305),(11 12.111654),(12 13.252294),(13 13.348449),(14 14.029751),(15 12.329993),(16 10.62325),(17 10.776322),(18 11.092379),(19 9.281074),(20 8.9376),(21 8.935441),(22 9.801339),(23 9.676991),(24 10.02647),(25 10.044269),(26 9.629876),(27 16.67745),(28 26.565746),(29 26.516157),(30 28.552658),(31 22.822681),(32 19.72424),(33 19.573992),(34 17.886923),(35 12.717568),(36 11.860857),(37 11.905881),(38 10.914323),(39 8.984998),(40 9.73357),(41 9.760435),(42 9.18715),(43 9.485852),(44 9.475729),
(1 0.00010897383),(2 0.3370942),(3 4.1186967),(4 3.336217),(5 3.3543866),(6 5.5795946),(7 8.630179),(8 11.234974),(9 11.196666),(10 10.985594),(11 11.585234),(12 13.181607),(13 13.231791),(14 13.716621),(15 15.117851),(16 18.958515),(17 19.163252),(18 20.819284),(19 19.705528),(20 26.426762),(21 26.456835),(22 27.539022),(23 28.682856),(24 30.252214),(25 30.267809),(26 28.668432),(27 22.593382),(28 26.258911),(29 26.314598),(30 27.236446),(31 28.041605),(32 27.537092),(33 27.546082),(34 27.238886),(35 18.856289),(36 17.617023),(37 17.724546),(38 17.659391),(39 14.427507),(40 13.556507),(41 13.545655),(42 12.320865),(43 11.009255),(44 11.001243),
(1 0.0002701333),(2 0.33769947),(3 4.3205523),(4 3.3329308),(5 3.3356128),(6 7.323947),(7 13.203172),(8 13.50954),(9 13.501339),(10 13.734291),(11 14.140548),(12 14.075426),(13 13.911498),(14 12.796637),(15 10.4139),(16 14.137644),(17 14.103085),(18 15.824082),(19 15.630627),(20 13.861383),(21 13.848832),(22 15.054799),(23 18.774847),(24 21.623476),(25 21.615389),(26 23.363085),(27 41.117558),(28 53.884758),(29 54.204647),(30 56.98049),(31 52.82987),(32 43.46397),(33 43.587925),(34 36.00517),(35 20.54109),(36 20.832487),(37 20.778662),(38 21.632427),(39 17.546453),(40 15.274971),(41 15.360976),(42 14.121741),(43 13.304962),(44 13.303513),
(1 0.00023706777),(2 0.5365689),(3 5.6623755),(4 4.805158),(5 4.8118825),(6 9.733328),(7 18.272223),(8 19.70789),(9 19.716253),(10 20.082691),(11 21.375887),(12 21.81032),(13 21.759684),(14 20.92374),(15 14.962215),(16 15.614189),(17 15.558946),(18 15.900899),(19 17.357046),(20 18.277002),(21 18.24829),(22 20.236275),(23 24.005695),(24 25.419844),(25 25.303654),(26 26.70545),(27 30.911184),(28 41.076416),(29 41.12263),(30 44.761696),(31 48.59955),(32 41.542095),(33 41.496502),(34 36.10538),(35 25.703184),(36 26.723562),(37 26.778187),(38 27.29601),(39 22.631477),(40 20.176947),(41 20.213118),(42 19.618711),(43 18.537596),(44 18.532972),
(1 0.00015768374),(2 0.91605717),(3 7.644209),(4 6.5451183),(5 6.5153136),(6 7.6385074),(7 13.868617),(8 15.944186),(9 15.935614),(10 16.264927),(11 20.16806),(12 24.929577),(13 25.002672),(14 26.482924),(15 22.05962),(16 24.620678),(17 24.906355),(18 25.742481),(19 29.287231),(20 25.904926),(21 25.900799),(22 26.980513),(23 31.755053),(24 34.989597),(25 35.045364),(26 38.714096),(27 57.489166),(28 68.66496),(29 68.71743),(30 72.88534),(31 76.00261),(32 66.96786),(33 66.83364),(34 56.7962),(35 31.592978),(36 34.209724),(37 34.19047),(38 36.497562),(39 33.218254),(40 30.274334),(41 30.265015),(42 27.386992),(43 19.559376),(44 19.559471),
(1 0.00030278825),(2 0.73111886),(3 5.4008226),(4 5.287371),(5 5.2978377),(6 8.550669),(7 14.975745),(8 16.299103),(9 16.318785),(10 18.541891),(11 22.221813),(12 25.0549),(13 25.06478),(14 30.319767),(15 28.183643),(16 26.003544),(17 26.022343),(18 25.736118),(19 27.152925),(20 30.821783),(21 30.732157),(22 31.883425),(23 36.553997),(24 41.88195),(25 41.865948),(26 45.651627),(27 47.832977),(28 47.918167),(29 47.96867),(30 47.22063),(31 51.52133),(32 51.228035),(33 51.26042),(34 49.38948),(35 31.688845),(36 32.50206),(37 32.538822),(38 32.463017),(39 29.624037),(40 28.543377),(41 28.567987),(42 29.504984),(43 22.301655),(44 22.286612),
(1 0.00031611574),(2 1.287302),(3 8.285566),(4 6.586033),(5 6.6289),(6 9.774992),(7 18.213572),(8 20.1618),(9 20.191124),(10 21.401476),(11 25.224731),(12 28.824247),(13 28.962185),(14 32.862938),(15 30.199133),(16 25.815733),(17 25.971344),(18 23.891628),(19 23.193941),(20 29.200895),(21 29.22684),(22 31.1596),(23 32.717056),(24 36.68922),(25 36.69356),(26 39.30823),(27 38.49153),(28 41.66684),(29 41.61377),(30 45.743603),(31 54.770485),(32 56.96165),(33 56.981388),(34 57.55059),(35 30.525135),(36 31.614271),(37 31.500132),(38 29.89018),(39 27.444445),(40 27.116253),(41 27.11842),(42 25.306955),(43 23.839064),(44 23.855873),
(1 0.0005302875),(2 1.1293739),(3 8.51714),(4 8.272065),(5 8.320676),(6 12.092835),(7 21.479021),(8 25.047766),(9 25.063631),(10 28.038465),(11 33.78681),(12 38.36086),(13 38.538467),(14 41.89685),(15 36.719753),(16 42.58669),(17 42.5279),(18 42.4712),(19 39.242165),(20 35.763454),(21 35.790413),(22 34.950405),(23 43.191063),(24 50.095955),(25 50.15456),(26 53.890587),(27 62.200035),(28 65.60798),(29 65.92729),(30 68.85579),(31 74.349236),(32 74.90446),(33 74.714615),(34 70.87336),(35 45.664986),(36 46.62226),(37 46.46679),(38 46.607693),(39 46.454823),(40 47.87919),(41 47.79684),(42 47.675724),(43 37.36643),(44 37.345253),
(1 0.000488495),(2 1.2672226),(3 8.41686),(4 7.9578185),(5 7.9896913),(6 12.401763),(7 21.266254),(8 21.21011),(9 21.25012),(10 22.500168),(11 24.524628),(12 27.71171),(13 27.716003),(14 28.961348),(15 29.509031),(16 29.700628),(17 29.982248),(18 33.211052),(19 34.733295),(20 33.32708),(21 33.328358),(22 32.0596),(23 38.383183),(24 40.43683),(25 40.371098),(26 40.60791),(27 47.39586),(28 54.32143),(29 54.22171),(30 56.394897),(31 56.47651),(32 54.764164),(33 54.902645),(34 47.843563),(35 28.044487),(36 31.922226),(37 31.940754),(38 36.140034),(39 39.23566),(40 36.276386),(41 36.255894),(42 34.517456),(43 29.49062),(44 29.465624),
(1 0.00050311),(2 1.201668),(3 9.740736),(4 9.706029),(5 9.720403),(6 12.762135),(7 20.434015),(8 20.752937),(9 20.701958),(10 21.321102),(11 25.144926),(12 28.180828),(13 28.195873),(14 29.292665),(15 28.906008),(16 32.968117),(17 33.069756),(18 34.060467),(19 33.229115),(20 34.59361),(21 34.69283),(22 32.128433),(23 39.16313),(24 40.978054),(25 40.959568),(26 40.323643),(27 42.599182),(28 45.26429),(29 44.946976),(30 47.10934),(31 51.340633),(32 53.480915),(33 53.25759),(34 49.924824),(35 29.508804),(36 32.78421),(37 32.81793),(38 35.177963),(39 32.486183),(40 29.778917),(41 29.79143),(42 28.568983),(43 29.408941),(44 29.408285),
(1 0.0004883134),(2 1.0216697),(3 6.717738),(4 5.77234),(5 5.777081),(6 9.451515),(7 15.64752),(8 15.329911),(9 15.410378),(10 15.74719),(11 19.951431),(12 21.960526),(13 22.020933),(14 21.688904),(15 20.809286),(16 24.81465),(17 24.660439),(18 26.383526),(19 24.828047),(20 23.93355),(21 23.98922),(22 25.183159),(23 30.00176),(24 35.173237),(25 35.090946),(26 36.632862),(27 38.136734),(28 38.63172),(29 38.87904),(30 38.431717),(31 39.135605),(32 43.73788),(33 43.59602),(34 43.156445),(35 27.248411),(36 31.216389),(37 31.198706),(38 36.696083),(39 42.68965),(40 40.942265),(41 40.84227),(42 38.24761),(43 33.817),(44 33.83961),
