1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,
(1 0.00013296826),(2 0.55474377),(3 3.59992),(4 5.6078987),(5 5.619078),(6 8.472914),(7 12.6081915),(8 11.099574),(9 11.084203),(10 12.130381),(11 14.844409),(12 18.608454),(13 18.504343),(14 20.65525),(15 25.293835),(16 23.666702),(17 23.583853),(18 25.679596),(19 30.18285),(20 32.949768),(21 32.902637),(22 36.12075),(23 41.18863),(24 43.905987),(25 43.946377),(26 42.814674),(27 43.52105),(28 42.44356),(29 42.506245),(30 42.49268),(31 48.050327),(32 59.31603),(33 59.131924),(34 55.599926),(35 49.232327),(36 52.25593),(37 52.226444),(38 51.42317),(39 56.608963),(40 58.533245),(41 58.61028),(42 60.77938),(43 66.99307),(44 66.94506),
(1 0.00017579611),(2 1.0155345),(3 5.397128),(4 7.3697457),(5 7.3712864),(6 13.086517),(7 20.5758),(8 21.253664),(9 21.290018),(10 21.7564),(11 22.609694),(12 22.073133),(13 22.100298),(14 24.67302),(15 26.168686),(16 31.122679),(17 31.173193),(18 36.216537),(19 41.43366),(20 43.073418),(21 43.0285),(22 44.38837),(23 41.549847),(24 46.63163),(25 46.679443),(26 49.911293),(27 54.927628),(28 54.705162),(29 54.697968),(30 54.25333),(31 57.882835),(32 65.88682),(33 65.78771),(34 58.925957),(35 42.72804),(36 41.564323),(37 41.586895),(38 41.418446),(39 44.387043),(40 46.15244),(41 46.163128),(42 49.106964),(43 51.826515),(44 51.82306),
(1 0.00024269184),(2 1.1604885),(3 7.7160397),(4 9.18723),(5 9.174094),(6 15.749009),(7 26.129202),(8 30.450922),(9 30.464886),(10 33.574238),(11 35.14569),(12 33.84214),(13 33.883827),(14 33.839417),(15 31.210318),(16 34.909985),(17 34.982513),(18 40.348248),(19 40.01628),(20 42.279434),(21 42.29268),(22 43.68382),(23 40.696342),(24 45.38153),(25 45.398876),(26 46.47409),(27 56.68975),(28 58.57238),(29 58.57228),(30 58.11585),(31 64.6392),(32 71.25957),(33 71.23004),(34 65.91391),(35 50.715824),(36 51.320023),(37 51.350746),(38 56.507675),(39 57.60297),(40 58.171272),(41 58.188046),(42 58.95677),(43 53.287506),(44 53.285076),
(1 0.0003512596),(2 1.8629678),(3 12.51398),(4 15.520386),(5 15.500744),(6 21.478777),(7 33.159462),(8 35.231735),(9 35.22713),(10 35.09423),(11 33.857224),(12 38.00019),(13 37.974354),(14 40.55606),(15 45.11395),(16 48.778534),(17 48.85859),(18 56.2129),(19 62.575974),(20 62.34325),(21 62.269646),(22 60.16182),(23 60.188274),(24 67.09617),(25 67.1047),(26 70.09342),(27 78.665596),(28 77.49809),(29 77.54405),(30 79.67549),(31 92.61419),(32 97.58228),(33 97.538124),(34 85.57169),(35 61.367992),(36 62.23818),(37 62.231884),(38 67.75643),(39 75.74189),(40 77.43095),(41 77.45616),(42 78.085655),(43 77.05494),(44 77.052414),
(1 0.00040129063),(2 2.4943569),(3 14.067938),(4 16.804674),(5 16.802269),(6 24.284071),(7 35.92929),(8 39.14907),(9 39.14472),(10 41.012444),(11 45.604645),(12 51.300594),(13 51.405697),(14 53.776585),(15 54.675617),(16 62.089687),(17 62.138153),(18 75.02478),(19 78.32185),(20 79.94518),(21 79.91748),(22 77.31892),(23 83.391174),(24 87.732574),(25 87.67529),(26 87.78509),(27 100.857086),(28 94.19411),(29 94.012375),(30 92.58474),(31 102.4754),(32 105.090965),(33 105.08168),(34 92.00983),(35 73.000305),(36 73.96156),(37 73.89721),(38 80.36028),(39 88.34926),(40 91.96003),(41 91.95673),(42 94.82105),(43 98.66401),(44 98.66275),
(1 0.00038337268),(2 2.3683112),(3 12.976784),(4 15.922961),(5 15.912284),(6 23.864706),(7 30.461243),(8 28.68804),(9 28.708841),(10 29.053036),(11 33.115536),(12 40.306194),(13 40.31255),(14 42.21639),(15 46.025272),(16 51.707413),(17 51.76241),(18 56.402946),(19 59.188866),(20 59.635666),(21 59.629517),(22 57.59229),(23 64.400406),(24 65.51592),(25 65.51507),(26 63.77275),(27 67.93379),(28 66.31387),(29 66.38593),(30 68.87294),(31 80.37603),(32 85.42065),(33 85.36069),(34 76.85937),(35 64.83188),(36 69.94661),(37 69.94607),(38 74.89534),(39 73.753365),(40 75.66539),(41 75.64674),(42 76.21465),(43 77.9904),(44 77.98381),
(1 0.00049238367),(2 2.7975698),(3 13.33731),(4 18.433937),(5 18.432882),(6 25.156553),(7 34.38689),(8 33.12162),(9 33.11527),(10 32.319294),(11 36.68063),(12 43.947754),(13 43.948967),(14 46.708584),(15 47.50472),(16 49.18069),(17 49.122425),(18 51.941254),(19 57.139915),(20 57.369774),(21 57.369534),(22 55.90143),(23 59.593273),(24 60.465946),(25 60.49973),(26 64.10558),(27 71.65483),(28 77.21701),(29 77.48625),(30 76.42624),(31 80.79307),(32 83.48623),(33 83.57948),(34 77.19187),(35 68.26912),(36 69.19648),(37 69.1656),(38 71.46557),(39 72.92508),(40 71.83912),(41 71.82931),(42 70.803345),(43 71.504456),(44 71.50518),
(1 0.0005699247),(2 2.7689354),(3 13.820122),(4 17.708025),(5 17.703505),(6 23.866663),(7 32.608124),(8 33.475),(9 33.46902),(10 33.72819),(11 40.428837),(12 48.679283),(13 48.703926),(14 48.517643),(15 56.207195),(16 60.057354),(17 60.029716),(18 62.891228),(19 66.67206),(20 68.8194),(21 68.780556),(22 72.057526),(23 73.57311),(24 73.98103),(25 74.055336),(26 74.38743),(27 78.44203),(28 80.93042),(29 80.94177),(30 81.0616),(31 77.46568),(32 78.34052),(33 78.33965),(34 72.39419),(35 67.14083),(36 65.61345),(37 65.58626),(38 67.05822),(39 73.30471),(40 74.93313),(41 74.86271),(42 75.41185),(43 83.61033),(44 83.63067),
(1 0.0006645739),(2 2.7443864),(3 12.955753),(4 17.102182),(5 17.095215),(6 22.429102),(7 29.806124),(8 32.970085),(9 32.95546),(10 35.487003),(11 40.91687),(12 44.864086),(13 44.84438),(14 45.204678),(15 53.5437),(16 56.869755),(17 57.04267),(18 62.098145),(19 63.3325),(20 59.923573),(21 59.891518),(22 61.604374),(23 65.34537),(24 65.714455),(25 65.70763),(26 71.50483),(27 80.8552),(28 82.49728),(29 82.62926),(30 84.38926),(31 85.62448),(32 85.768524),(33 85.78479),(34 77.11526),(35 71.90246),(36 73.43937),(37 73.47295),(38 74.12816),(39 81.75701),(40 80.609695),(41 80.58728),(42 78.32798),(43 78.586876),(44 78.60924),
(1 0.00076540315),(2 2.782203),(3 10.804121),(4 14.461009),(5 14.451042),(6 18.268875),(7 27.578026),(8 32.313896),(9 32.372547),(10 35.16601),(11 41.453407),(12 44.465797),(13 44.455284),(14 44.52089),(15 45.367382),(16 50.1045),(17 50.1129),(18 55.35366),(19 59.49909),(20 59.78746),(21 59.687637),(22 59.27361),(23 63.970768),(24 61.95606),(25 62.02296),(26 63.769493),(27 72.44744),(28 77.61031),(29 77.693565),(30 75.30225),(31 72.88162),(32 74.65136),(33 74.67837),(34 72.730774),(35 66.27291),(36 66.301025),(37 66.24419),(38 66.17005),(39 67.72158),(40 67.16018),(41 67.12382),(42 67.963264),(43 69.239204),(44 69.25092),
(1 0.0006139709),(2 2.635878),(3 9.064347),(4 11.737216),(5 11.746848),(6 15.647439),(7 22.299608),(8 24.148727),(9 24.161707),(10 24.755154),(11 26.668787),(12 30.13302),(13 30.144114),(14 30.105812),(15 34.016174),(16 36.85393),(17 36.93387),(18 39.136047),(19 41.9947),(20 43.077408),(21 43.0315),(22 43.467323),(23 45.57023),(24 43.342438),(25 43.302483),(26 44.362988),(27 53.69707),(28 58.405235),(29 58.498886),(30 56.58039),(31 57.938175),(32 55.622112),(33 55.616394),(34 51.481564),(35 47.03387),(36 46.940334),(37 46.955013),(38 45.755493),(39 46.83353),(40 46.130524),(41 46.168938),(42 45.311165),(43 47.892105),(44 47.899223),
(1 0.0008216887),(2 3.4241538),(3 11.632928),(4 15.954453),(5 15.987537),(6 20.510006),(7 25.26636),(8 29.462929),(9 29.5034),(10 33.39163),(11 36.01956),(12 40.658844),(13 40.638664),(14 41.774677),(15 43.80284),(16 45.84382),(17 45.907475),(18 50.621334),(19 54.826836),(20 54.256416),(21 54.250076),(22 54.74823),(23 58.27547),(24 58.618767),(25 58.557198),(26 62.32954),(27 75.54095),(28 80.903366),(29 81.13264),(30 75.771866),(31 77.333206),(32 78.42094),(33 78.412575),(34 73.26273),(35 69.67636),(36 69.49783),(37 69.53912),(38 69.11467),(39 69.36747),(40 67.75562),(41 67.71132),(42 67.210106),(43 69.80508),(44 69.82951),
(1 0.00073336426),(2 3.4532564),(3 11.683321),(4 15.338291),(5 15.350058),(6 18.92343),(7 25.831322),(8 27.837114),(9 27.820042),(10 30.72946),(11 35.911312),(12 39.574867),(13 39.599792),(14 41.414932),(15 45.44009),(16 45.11272),(17 45.07484),(18 47.904747),(19 47.734715),(20 50.39578),(21 50.35892),(22 50.130802),(23 50.929913),(24 49.775005),(25 49.722622),(26 51.779137),(27 57.924957),(28 62.460022),(29 62.548607),(30 59.52188),(31 65.17042),(32 68.53904),(33 68.50532),(34 68.84992),(35 68.17351),(36 67.09772),(37 67.038345),(38 68.052444),(39 69.78483),(40 69.779045),(41 69.77298),(42 67.823975),(43 69.23215),(44 69.24438),
(1 0.0008161261),(2 3.4195752),(3 11.57232),(4 15.033295),(5 15.049796),(6 17.622606),(7 22.845537),(8 25.033949),(9 25.061195),(10 31.039188),(11 36.603027),(12 38.863964),(13 38.90804),(14 39.46293),(15 40.472725),(16 41.107243),(17 41.02556),(18 44.224678),(19 44.392963),(20 45.75937),(21 45.80049),(22 46.072105),(23 50.856663),(24 50.022236),(25 50.039936),(26 48.47376),(27 54.530277),(28 60.944386),(29 61.293144),(30 60.041744),(31 62.825462),(32 66.6913),(33 66.67775),(34 68.320114),(35 63.274902),(36 61.327034),(37 61.340435),(38 59.861553),(39 57.51394),(40 55.385975),(41 55.420563),(42 55.99163),(43 60.09801),(44 60.099556),
(1 0.0007772185),(2 3.0144684),(3 10.906824),(4 13.918512),(5 13.941315),(6 16.913063),(7 21.830168),(8 24.024235),(9 24.02109),(10 27.077991),(11 30.456385),(12 32.248863),(13 32.292828),(14 33.777607),(15 35.04743),(16 34.673573),(17 34.6871),(18 35.050343),(19 37.193024),(20 37.11562),(21 37.12233),(22 36.725033),(23 40.12255),(24 39.399452),(25 39.439575),(26 40.617382),(27 43.00688),(28 45.231396),(29 45.407383),(30 45.252502),(31 47.228832),(32 48.71192),(33 48.71729),(34 50.273396),(35 52.615807),(36 53.57024),(37 53.548866),(38 51.526344),(39 48.860832),(40 47.577423),(41 47.594692),(42 46.843693),(43 47.45594),(44 47.46022),
(1 0.0009166858),(2 3.0710325),(3 11.055903),(4 14.255452),(5 14.240751),(6 17.43109),(7 21.69453),(8 25.568169),(9 25.58956),(10 29.749859),(11 34.255264),(12 37.021847),(13 37.093136),(14 39.906345),(15 40.232697),(16 40.948116),(17 41.000263),(18 41.05383),(19 43.672226),(20 45.581722),(21 45.56559),(22 46.14694),(23 44.11133),(24 42.657722),(25 42.602528),(26 43.018837),(27 45.790398),(28 44.91317),(29 45.130608),(30 44.253426),(31 46.754936),(32 51.076298),(33 51.0714),(34 51.238796),(35 50.249447),(36 51.64909),(37 51.70684),(38 52.596825),(39 52.046215),(40 50.81855),(41 50.813793),(42 50.12959),(43 52.11228),(44 52.13147),
(1 0.0009347976),(2 3.0494547),(3 11.376751),(4 15.305066),(5 15.288355),(6 18.206203),(7 21.711386),(8 25.299559),(9 25.32261),(10 29.514633),(11 32.874825),(12 35.856163),(13 35.956),(14 35.898994),(15 37.84219),(16 36.36249),(17 36.430286),(18 37.203335),(19 39.65022),(20 40.96606),(21 40.96007),(22 39.846073),(23 39.719063),(24 39.541878),(25 39.529526),(26 40.006363),(27 42.14886),(28 45.05232),(29 45.171238),(30 43.137394),(31 45.837257),(32 48.6392),(33 48.678226),(34 49.814476),(35 51.83363),(36 51.772312),(37 51.78852),(38 51.237442),(39 48.76053),(40 47.084538),(41 47.093475),(42 45.745945),(43 46.615837),(44 46.621685),
(1 0.0009902149),(2 2.5785043),(3 9.717614),(4 13.416117),(5 13.41283),(6 15.826071),(7 20.654799),(8 25.076677),(9 25.059687),(10 29.394104),(11 31.331282),(12 32.17539),(13 32.23441),(14 34.142212),(15 35.72129),(16 36.274773),(17 36.311253),(18 37.126602),(19 37.843212),(20 38.372257),(21 38.43311),(22 38.130974),(23 35.531906),(24 35.90639),(25 35.914093),(26 35.97836),(27 39.10474),(28 41.841602),(29 42.072308),(30 41.688835),(31 44.741573),(32 49.03772),(33 49.03479),(34 48.43949),(35 46.261326),(36 46.8806),(37 46.898384),(38 47.01401),(39 44.876247),(40 44.080647),(41 44.11492),(42 43.084877),(43 43.768566),(44 43.788548),
(1 0.00095559296),(2 2.7871647),(3 9.109676),(4 12.874699),(5 12.856456),(6 15.812437),(7 21.278101),(8 23.2441),(9 23.276337),(10 26.09486),(11 29.57772),(12 31.252125),(13 31.294018),(14 33.758904),(15 37.427853),(16 37.902847),(17 37.96555),(18 38.234264),(19 39.05328),(20 41.225647),(21 41.228127),(22 39.337414),(23 37.508125),(24 36.61222),(25 36.63009),(26 37.569096),(27 37.87488),(28 38.424355),(29 38.50503),(30 36.892532),(31 38.63902),(32 41.079193),(33 41.062412),(34 41.03456),(35 41.55787),(36 42.690365),(37 42.687584),(38 41.667637),(39 40.47535),(40 40.575348),(41 40.603493),(42 39.964527),(43 41.801285),(44 41.805267),
(1 0.00088655757),(2 2.454336),(3 8.810912),(4 12.213239),(5 12.210838),(6 14.3842125),(7 18.01352),(8 20.586237),(9 20.601728),(10 23.334845),(11 26.676046),(12 29.242119),(13 29.28146),(14 30.812628),(15 32.369637),(16 33.583614),(17 33.650597),(18 33.458904),(19 34.96661),(20 35.863834),(21 35.87717),(22 34.888878),(23 34.68331),(24 34.671455),(25 34.646503),(26 33.429153),(27 34.865013),(28 33.80812),(29 33.896557),(30 32.771862),(31 34.6182),(32 38.1681),(33 38.166264),(34 38.71586),(35 36.896057),(36 38.26575),(37 38.301266),(38 38.45102),(39 37.45986),(40 36.59808),(41 36.59117),(42 34.901432),(43 35.689564),(44 35.70705),
(1 0.0010186862),(2 2.5727797),(3 9.354887),(4 12.575505),(5 12.581656),(6 14.729904),(7 19.8388),(8 21.89027),(9 21.896881),(10 25.554691),(11 30.872095),(12 32.40527),(13 32.434666),(14 32.954605),(15 33.201557),(16 34.123627),(17 34.13783),(18 35.819542),(19 36.891724),(20 37.736767),(21 37.75777),(22 34.66347),(23 33.316563),(24 34.026318),(25 34.017384),(26 33.735928),(27 39.13161),(28 38.38273),(29 38.461105),(30 36.21778),(31 37.464836),(32 38.918884),(33 38.989532),(34 40.649746),(35 40.08607),(36 39.700092),(37 39.714493),(38 40.455482),(39 40.06003),(40 41.328934),(41 41.31991),(42 40.900425),(43 41.935204),(44 41.942127),
(1 0.0009495654),(2 2.1454597),(3 7.552979),(4 10.611578),(5 10.6121025),(6 12.111603),(7 15.19642),(8 18.333519),(9 18.322857),(10 22.863977),(11 26.126526),(12 26.112864),(13 26.167276),(14 26.337276),(15 26.681335),(16 27.512959),(17 27.527918),(18 27.940428),(19 28.367336),(20 28.575514),(21 28.564651),(22 26.220274),(23 27.154972),(24 28.553944),(25 28.532122),(26 28.957232),(27 29.675718),(28 30.573631),(29 30.664589),(30 29.814888),(31 30.293564),(32 31.573849),(33 31.600945),(34 32.597267),(35 33.825115),(36 33.23999),(37 33.293556),(38 33.132805),(39 33.73716),(40 33.916813),(41 33.91948),(42 33.61567),(43 34.500595),(44 34.498833),
(1 0.0009454953),(2 2.4622061),(3 8.43226),(4 11.105619),(5 11.097801),(6 13.084952),(7 16.349857),(8 19.04184),(9 19.07019),(10 22.212364),(11 24.175013),(12 24.59477),(13 24.588707),(14 24.19067),(15 26.242094),(16 26.515734),(17 26.511202),(18 27.804533),(19 27.310442),(20 28.76352),(21 28.749903),(22 26.560177),(23 26.484293),(24 27.850212),(25 27.817646),(26 27.665705),(27 30.203646),(28 31.167414),(29 31.319323),(30 31.088005),(31 31.613453),(32 32.495),(33 32.52636),(34 32.704155),(35 32.05828),(36 31.943289),(37 31.976103),(38 30.806273),(39 31.739622),(40 32.615234),(41 32.6198),(42 31.90573),(43 33.48935),(44 33.494312),
(1 0.0010779342),(2 2.5892732),(3 8.5725355),(4 11.326071),(5 11.339632),(6 13.847011),(7 18.331682),(8 20.866379),(9 20.90127),(10 24.368378),(11 25.872025),(12 26.335325),(13 26.394144),(14 26.426537),(15 28.546871),(16 28.989334),(17 29.03319),(18 30.181938),(19 32.079777),(20 33.18416),(21 33.243793),(22 31.89498),(23 32.98819),(24 34.925003),(25 34.930122),(26 35.724747),(27 35.32999),(28 35.396343),(29 35.56195),(30 35.023304),(31 34.293682),(32 36.083385),(33 36.08397),(34 36.118534),(35 33.33051),(36 34.895832),(37 34.907784),(38 35.98509),(39 36.838123),(40 37.962845),(41 37.948044),(42 37.16355),(43 38.121754),(44 38.107216),
(1 0.0010874729),(2 2.4423778),(3 7.999086),(4 10.478073),(5 10.470445),(6 12.614347),(7 16.292868),(8 19.784054),(9 19.822231),(10 22.79702),(11 24.421188),(12 24.95132),(13 24.993961),(14 24.85537),(15 26.567343),(16 26.27903),(17 26.3181),(18 27.53999),(19 27.961445),(20 29.140213),(21 29.191633),(22 28.87495),(23 30.739996),(24 33.234547),(25 33.25885),(26 33.54566),(27 33.04019),(28 32.986347),(29 33.09699),(30 33.570995),(31 33.87288),(32 36.56453),(33 36.569664),(34 36.225723),(35 35.0275),(36 35.060658),(37 35.06601),(38 34.389217),(39 34.86979),(40 35.436687),(41 35.426743),(42 34.383972),(43 35.370823),(44 35.353775),
