1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,
(1 0.00022801718),(2 1.3109838),(3 6.0372434),(4 9.395227),(5 9.41083),(6 14.233124),(7 20.30363),(8 21.707594),(9 21.72284),(10 22.63933),(11 24.93812),(12 28.027685),(13 28.00694),(14 29.87115),(15 33.931694),(16 39.042454),(17 39.009995),(18 44.738514),(19 53.90323),(20 59.07974),(21 59.036556),(22 61.425247),(23 66.120995),(24 71.196815),(25 71.20285),(26 68.328445),(27 71.52676),(28 72.07705),(29 72.20905),(30 74.150986),(31 77.61044),(32 82.26642),(33 82.18993),(34 79.731735),(35 80.645645),(36 84.91399),(37 84.89214),(38 86.163795),(39 84.006546),(40 82.97448),(41 83.00252),(42 83.26336),(43 86.97117),(44 86.978455),
(1 0.0003697205),(2 2.1224792),(3 10.964201),(4 15.81736),(5 15.80817),(6 23.118765),(7 32.038506),(8 32.877766),(9 32.89786),(10 31.881742),(11 33.685833),(12 36.577522),(13 36.612057),(14 39.55182),(15 43.477562),(16 48.759277),(17 48.792675),(18 52.41713),(19 58.897137),(20 60.438),(21 60.441555),(22 60.6455),(23 63.98214),(24 67.60062),(25 67.588684),(26 71.63371),(27 79.269226),(28 82.85186),(29 82.97331),(30 84.90929),(31 91.4359),(32 94.29116),(33 94.307755),(34 88.27965),(35 75.4358),(36 75.68186),(37 75.70749),(38 75.80213),(39 77.35505),(40 78.20843),(41 78.178635),(42 79.53019),(43 77.95188),(44 77.96475),
(1 0.00038582517),(2 2.6148522),(3 11.705106),(4 16.48312),(5 16.459028),(6 23.692175),(7 30.9556),(8 32.181797),(9 32.183304),(10 32.45231),(11 35.49268),(12 39.108044),(13 39.155315),(14 42.475796),(15 50.004322),(16 55.38693),(17 55.38346),(18 62.978275),(19 63.963745),(20 63.789917),(21 63.757904),(22 64.096855),(23 65.75088),(24 66.86853),(25 66.894875),(26 69.76206),(27 81.52084),(28 79.07847),(29 79.09277),(30 78.91727),(31 86.836395),(32 89.22777),(33 89.21358),(34 84.53123),(35 71.59711),(36 74.24578),(37 74.25834),(38 79.32134),(39 83.43493),(40 82.72592),(41 82.7489),(42 81.82785),(43 80.81144),(44 80.80973),
(1 0.0006375512),(2 3.6331742),(3 16.242035),(4 22.343596),(5 22.344994),(6 29.70006),(7 39.300575),(8 42.32883),(9 42.382225),(10 42.8774),(11 48.78021),(12 53.14614),(13 53.1487),(14 56.30625),(15 64.38961),(16 70.32049),(17 70.405525),(18 77.57479),(19 79.35011),(20 77.29402),(21 77.306175),(22 76.579285),(23 76.99148),(24 78.30264),(25 78.33074),(26 84.36865),(27 91.10276),(28 89.79171),(29 89.84415),(30 88.47421),(31 92.430885),(32 94.62715),(33 94.635506),(34 90.54129),(35 85.23162),(36 86.701),(37 86.715454),(38 88.24339),(39 92.89144),(40 91.917),(41 91.89859),(42 90.678986),(43 92.60563),(44 92.59752),
(1 0.0007518468),(2 3.7904973),(3 16.04818),(4 22.046896),(5 22.056717),(6 29.205551),(7 37.400246),(8 42.099613),(9 42.150463),(10 43.8968),(11 49.26943),(12 54.512432),(13 54.53074),(14 56.82809),(15 64.05973),(16 68.04674),(17 68.070816),(18 72.440254),(19 71.268875),(20 69.71822),(21 69.68181),(22 70.54403),(23 72.09497),(24 73.70768),(25 73.712),(26 77.7049),(27 79.12528),(28 79.57742),(29 79.638535),(30 79.3782),(31 81.45302),(32 83.12036),(33 83.09972),(34 78.624435),(35 78.02422),(36 79.63494),(37 79.66574),(38 80.82316),(39 84.77807),(40 84.999725),(41 84.937035),(42 84.2807),(43 87.68233),(44 87.68727),
(1 0.00068168645),(2 2.9651852),(3 11.376989),(4 15.48516),(5 15.476396),(6 19.678034),(7 27.18225),(8 29.895647),(9 29.928253),(10 31.252546),(11 36.041492),(12 38.98185),(13 38.96609),(14 39.818874),(15 45.59388),(16 46.354343),(17 46.365692),(18 49.675217),(19 48.42802),(20 50.021683),(21 49.989826),(22 50.994274),(23 51.131577),(24 50.913963),(25 50.9164),(26 53.48849),(27 58.77537),(28 60.415825),(29 60.46311),(30 58.744698),(31 60.13182),(32 61.365967),(33 61.399853),(34 59.174213),(35 57.267273),(36 57.64634),(37 57.61491),(38 56.547405),(39 60.317894),(40 59.32685),(41 59.30406),(42 58.561493),(43 61.930367),(44 61.933254),
(1 0.0007981981),(2 3.4620934),(3 13.303631),(4 18.606834),(5 18.616415),(6 23.366901),(7 31.084997),(8 35.511375),(9 35.529236),(10 36.890404),(11 42.514545),(12 46.553204),(13 46.542507),(14 48.720577),(15 55.83478),(16 58.08379),(17 58.12829),(18 57.16057),(19 53.573746),(20 56.06123),(21 56.058987),(22 54.579037),(23 57.145683),(24 56.164047),(25 56.14634),(26 56.372555),(27 58.798878),(28 61.57014),(29 61.745327),(30 60.79162),(31 64.91564),(32 66.108765),(33 66.10285),(34 66.2174),(35 60.6947),(36 60.174263),(37 60.15077),(38 59.90279),(39 60.606594),(40 60.647293),(41 60.640335),(42 59.492733),(43 60.802444),(44 60.81043),
(1 0.0008805301),(2 3.3826802),(3 12.107126),(4 16.700031),(5 16.716072),(6 20.505674),(7 26.147223),(8 28.129421),(9 28.168602),(10 30.410696),(11 35.71721),(12 38.13722),(13 38.141224),(14 39.38983),(15 43.536472),(16 44.836708),(17 44.833622),(18 46.840416),(19 44.566383),(20 47.497307),(21 47.494747),(22 45.874992),(23 47.213528),(24 48.73477),(25 48.704975),(26 48.80351),(27 52.897453),(28 55.463894),(29 55.56915),(30 54.115963),(31 57.61344),(32 59.662136),(33 59.67257),(34 57.96777),(35 56.923332),(36 57.44351),(37 57.458683),(38 55.709133),(39 56.880444),(40 57.50552),(41 57.49296),(42 57.740505),(43 59.700287),(44 59.704094),
(1 0.0009817656),(2 3.1304097),(3 11.273778),(4 14.832567),(5 14.839856),(6 17.91899),(7 23.35942),(8 26.177593),(9 26.215307),(10 29.810957),(11 34.710007),(12 37.89625),(13 37.926403),(14 40.530872),(15 42.024967),(16 41.359283),(17 41.378597),(18 41.48275),(19 43.660915),(20 44.51391),(21 44.513676),(22 43.38942),(23 42.505825),(24 41.971348),(25 41.971386),(26 42.014706),(27 44.33586),(28 45.656475),(29 45.837616),(30 45.421623),(31 50.51073),(32 52.381535),(33 52.391106),(34 51.605167),(35 50.377514),(36 51.61895),(37 51.6182),(38 50.967735),(39 49.09862),(40 48.917152),(41 48.919712),(42 48.16655),(43 48.519123),(44 48.52407),
(1 0.00096941384),(2 2.970353),(3 10.734748),(4 14.353443),(5 14.364032),(6 18.18867),(7 23.548456),(8 26.10392),(9 26.124552),(10 29.29479),(11 32.26963),(12 33.742188),(13 33.760887),(14 34.960915),(15 36.262806),(16 35.558464),(17 35.621243),(18 35.366768),(19 36.401554),(20 38.36427),(21 38.37603),(22 37.474056),(23 36.860214),(24 36.194828),(25 36.18281),(26 37.52299),(27 40.752),(28 41.800068),(29 41.960724),(30 40.85524),(31 44.15546),(32 46.478077),(33 46.48022),(34 46.382),(35 45.902847),(36 45.456997),(37 45.47573),(38 44.988853),(39 43.054985),(40 42.68938),(41 42.688965),(42 42.21709),(43 44.24882),(44 44.244186),
(1 0.0008275296),(2 2.2394903),(3 8.583815),(4 11.327349),(5 11.322849),(6 12.912634),(7 16.130154),(8 17.981554),(9 18.009008),(10 20.348),(11 22.586632),(12 24.062178),(13 24.068096),(14 25.221956),(15 26.770247),(16 27.23343),(17 27.273085),(18 27.814865),(19 29.105331),(20 29.581495),(21 29.586008),(22 28.286272),(23 27.636026),(24 28.38788),(25 28.415558),(26 28.512844),(27 30.49547),(28 31.123161),(29 31.209658),(30 30.904943),(31 32.526966),(32 33.889286),(33 33.880787),(34 34.514847),(35 32.592663),(36 32.24582),(37 32.253094),(38 32.686016),(39 31.395561),(40 31.937449),(41 31.932936),(42 31.499653),(43 31.773766),(44 31.787169),
(1 0.0010167898),(2 2.7670684),(3 9.496592),(4 12.437846),(5 12.446451),(6 14.972149),(7 19.411158),(8 21.47048),(9 21.491886),(10 24.06495),(11 27.77217),(12 30.246208),(13 30.290497),(14 31.433298),(15 32.985992),(16 33.5625),(17 33.627365),(18 33.023903),(19 33.791958),(20 35.420017),(21 35.43506),(22 34.684795),(23 33.388245),(24 34.12011),(25 34.09018),(26 33.872242),(27 37.134304),(28 38.96729),(29 39.125286),(30 37.80773),(31 38.961903),(32 40.75748),(33 40.765778),(34 41.43881),(35 39.29038),(36 39.56016),(37 39.567684),(38 39.73353),(39 38.846558),(40 38.13762),(41 38.1388),(42 37.62071),(43 39.445488),(44 39.449787),
(1 0.0010446536),(2 2.460173),(3 8.650789),(4 11.995138),(5 12.003951),(6 14.148818),(7 17.357777),(8 19.943203),(9 19.950535),(10 23.078978),(11 26.380419),(12 27.248856),(13 27.264154),(14 26.924398),(15 26.65711),(16 27.215229),(17 27.215914),(18 28.572172),(19 30.243523),(20 30.54227),(21 30.55341),(22 29.528944),(23 29.461964),(24 29.260687),(25 29.252747),(26 29.329662),(27 30.535593),(28 31.045422),(29 31.13895),(30 30.871344),(31 31.385786),(32 32.941784),(33 32.98542),(34 33.846996),(35 31.19366),(36 32.11209),(37 32.12246),(38 32.548164),(39 32.735935),(40 33.19081),(41 33.20422),(42 33.055485),(43 32.971138),(44 32.965397),
