1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 1184291.1),(2 4004838.8),(3 7748734.5),(4 12053079),(5 16614361),(6 21265544),(7 25814048),(8 30255558),(9 34549396),(10 38547070),(11 42146144),(12 45228800),(13 47890624),(14 50266340),(15 52509164),(16 54640370),(17 56599028),(18 58152348),(19 59420428),(20 60592510),(21 61621580),(22 62633140),(23 63507904),(24 64198860),(25 64904468),(26 65666476),(27 66268510),(28 66865460),(29 67708420),(30 68736856),(31 69762024),(32 70938504),(33 71807416),(34 72648520),(35 73461704),(36 74407300),(37 75502696),(38 76781030),(39 78028040),(40 79212150),(41 80366970),(42 81506540),(43 82392920),(44 83341944),(45 84038344),(46 84291064),(47 84167870),(48 83889920),(49 83635830),(50 83141624),(51 82616370),(52 81992376),(53 81440270),(54 80780136),(55 80151144),(56 79959464),(57 80119430),(58 80638470),(59 81541340),(60 82771544),(61 84411176),(62 86358330),(63 88466790),(64 90717700),(65 93138720),(66 95446940),(67 97698560),(68 99949016),(69 102197896),(70 104423230),(71 106596100),(72 108661590),(73 110540350),(74 112050390),(75 113028290),(76 113424824),(77 113130730),(78 112119970),(79 110580130),
(1 476732.03),(2 599394.8),(3 699344.1),(4 731840.8),(5 747989.5),(6 769935.3),(7 785992.44),(8 788220.6),(9 786735.2),(10 791061.8),(11 781337),(12 784932.44),(13 780631.8),(14 794062.56),(15 812188.06),(16 807805.4),(17 808700.6),(18 801264.2),(19 787317.5),(20 790289.2),(21 787541.1),(22 799470.56),(23 802491.4),(24 803392.7),(25 805845.75),(26 805659.7),(27 814292.1),(28 803982.9),(29 800043.1),(30 803780.8),(31 808816.3),(32 809786),(33 811418.4),(34 818381.4),(35 827629.06),(36 820387.8),(37 814786.94),(38 812143.5),(39 813991.44),(40 814400.56),(41 810425.7),(42 811329.2),(43 819710.06),(44 818053.6),(45 811463.06),(46 805350),(47 801871.7),(48 789982.3),(49 799101.4),(50 795466),(51 804457.25),(52 812199.5),(53 809339.6),(54 809785.9),(55 819946.5),(56 813004.9),(57 808131.4),(58 797783.56),(59 804862.75),(60 815230.8),(61 819070),(62 816318.06),(63 805911.7),(64 801563.3),(65 801409.1),(66 801197.06),(67 807334.75),(68 801972.44),(69 807548.56),(70 812683.94),(71 822756.6),(72 818737.9),(73 811951.5),(74 814295.56),(75 815370),(76 824227.56),(77 817429.5),(78 819750.1),(79 814162.2),
(1 449575.4),(2 574940.1),(3 667850.6),(4 710408.5),(5 728246.44),(6 735343.94),(7 746360.9),(8 752443.4),(9 753553.1),(10 744328.6),(11 737303.8),(12 742287.8),(13 744299),(14 753447.3),(15 761906.56),(16 765843.5),(17 764801.7),(18 761562.9),(19 751208.6),(20 745004.06),(21 743247.2),(22 759498.7),(23 768024.56),(24 776460.25),(25 778411.06),(26 778137.94),(27 777851.4),(28 777570),(29 771967.25),(30 765538.2),(31 762737.1),(32 767335.75),(33 766533.8),(34 775227.75),(35 768128.8),(36 767860.2),(37 767508.5),(38 769924.25),(39 779633.6),(40 782710.9),(41 787580.3),(42 787770.4),(43 791982.06),(44 794865.8),(45 786156.7),(46 775024.25),(47 768684.1),(48 756475.4),(49 767677.5),(50 762516.4),(51 756214.06),(52 765377.75),(53 768121.8),(54 776292.8),(55 778069.25),(56 770660.8),(57 768247.4),(58 761661.44),(59 769188.5),(60 781255.8),(61 772702.9),(62 763922),(63 759564.8),(64 756164.06),(65 756171.94),(66 760180.9),(67 763009.9),(68 757736.1),(69 769275.94),(70 770667.75),(71 772231.94),(72 766996.1),(73 768528.56),(74 773676.1),(75 768695.94),(76 773867.56),(77 768031.2),(78 773492.1),(79 778012.1),
(1 430048.56),(2 553388.6),(3 641858.44),(4 692927.2),(5 715480.1),(6 731342),(7 723430.94),(8 731331.1),(9 739822.94),(10 734609.9),(11 738339.44),(12 738269.75),(13 734984),(14 736142.2),(15 739936.5),(16 749181.44),(17 745492.9),(18 739880.5),(19 744005.5),(20 738135.6),(21 740412.6),(22 752356.2),(23 754279.25),(24 756550.7),(25 754714.06),(26 763501.75),(27 765323.94),(28 762737.4),(29 761262.94),(30 745410.25),(31 753992.94),(32 759140.8),(33 764893.94),(34 763960.2),(35 760421.44),(36 762180.06),(37 764224.4),(38 759287.06),(39 760131.2),(40 752974.1),(41 755997.7),(42 754289.2),(43 748790.25),(44 752122.25),(45 751667.8),(46 755581.06),(47 750851.9),(48 748543.6),(49 750552.9),(50 747903.1),(51 745562.25),(52 749573.06),(53 744734.4),(54 748323.25),(55 755993.06),(56 751351.75),(57 744212.8),(58 746051.5),(59 751630.9),(60 750131.25),(61 740186.8),(62 738677.7),(63 734752),(64 736083),(65 733459.25),(66 742040.5),(67 736366.44),(68 735605.44),(69 739528.6),(70 749054),(71 754050.3),(72 750575.94),(73 755139.4),(74 758939.6),(75 750181.56),(76 751844.06),(77 752468.6),(78 758657.1),(79 760226.75),
(1 413414.34),(2 534644.4),(3 626915.2),(4 662790.5),(5 682487.75),(6 695039.2),(7 688023.1),(8 702830.5),(9 706127.2),(10 694176.6),(11 697245.4),(12 698230.25),(13 699833),(14 703083.56),(15 706453.6),(16 706724),(17 706269.75),(18 700395.56),(19 700487),(20 703299.3),(21 707766.44),(22 714980.4),(23 717682.1),(24 721625.2),(25 719756.06),(26 726701.94),(27 724699),(28 724956.44),(29 716958.2),(30 712629),(31 717452.2),(32 713593.5),(33 715556.8),(34 724209.2),(35 732035.6),(36 729786.9),(37 731622.94),(38 725467.06),(39 725774.8),(40 725078.7),(41 730894.06),(42 725839.2),(43 721454.6),(44 728920.8),(45 723343.06),(46 714779.56),(47 713475.8),(48 712615.5),(49 719175.56),(50 726794.06),(51 723120.8),(52 728650.2),(53 718720.44),(54 718255.06),(55 722605.56),(56 720076.2),(57 710127.06),(58 718647.2),(59 722757.4),(60 717246.6),(61 713448.9),(62 713312.1),(63 701889.5),(64 691740.75),(65 698682.06),(66 700224.2),(67 696924.6),(68 704490.7),(69 707629.4),(70 715718.94),(71 719754.75),(72 710979.94),(73 716810.8),(74 712669.6),(75 703638.44),(76 705309.2),(77 712527.44),(78 704817),(79 710324.3),
(1 403787.4),(2 519636.97),(3 600877.1),(4 646886.9),(5 668599.44),(6 667802.5),(7 658571.4),(8 662839.4),(9 664792.06),(10 666913.2),(11 668174.75),(12 673006.6),(13 676159),(14 689779.8),(15 694064.3),(16 688265.44),(17 687705.06),(18 678109.75),(19 676242.75),(20 677192.44),(21 675669.25),(22 684775.3),(23 693159.3),(24 695584.7),(25 707434.6),(26 707462.8),(27 699490.5),(28 700330.75),(29 692904.6),(30 691361.9),(31 698747.2),(32 691508.56),(33 699453.56),(34 709143.06),(35 713870.3),(36 716148.06),(37 719360.7),(38 712795.6),(39 704722.4),(40 700808.7),(41 700294.56),(42 695945.1),(43 696583.3),(44 700243.1),(45 698357.9),(46 700664.25),(47 696796.2),(48 694803.44),(49 696435.8),(50 697455.94),(51 694876.8),(52 709053.06),(53 707586.44),(54 706791.94),(55 706722.94),(56 702439),(57 693741.9),(58 689650.06),(59 692482.4),(60 692023.5),(61 692581.06),(62 691517.6),(63 688860.94),(64 682860.5),(65 681118.4),(66 681504.7),(67 679172.7),(68 682674.25),(69 684371.7),(70 687451.06),(71 695646),(72 696655.4),(73 695524.44),(74 690771),(75 686122.75),(76 687031),(77 686666.75),(78 683940.06),(79 691917.44),
(1 379816.3),(2 493091.84),(3 567310.94),(4 601621.25),(5 615243),(6 624656.7),(7 629610.9),(8 637438.9),(9 638346.4),(10 638754.9),(11 642561),(12 644247.4),(13 645258.56),(14 655995.8),(15 656733.7),(16 655405.9),(17 645356.06),(18 638040.06),(19 633977.56),(20 636250.06),(21 637778.44),(22 644088.5),(23 651297.4),(24 655487.7),(25 660234.6),(26 657082.06),(27 652257.9),(28 652788.8),(29 657087.25),(30 656998.25),(31 661166.2),(32 662326),(33 664768.25),(34 662795),(35 663880.5),(36 665788.25),(37 667535.8),(38 669722.1),(39 669849),(40 661659.8),(41 664328.75),(42 662984.5),(43 668711.4),(44 667737.44),(45 660110.5),(46 657393.25),(47 657781.06),(48 657566.6),(49 659114.3),(50 661763.5),(51 658614.06),(52 664061.56),(53 672628.75),(54 672873),(55 678338.2),(56 669250.94),(57 659659.3),(58 658920.6),(59 651096.8),(60 658486.25),(61 664386.56),(62 666597.25),(63 669254.5),(64 662950.56),(65 665403.56),(66 669233.9),(67 661353.9),(68 663449.44),(69 655984.7),(70 663669.9),(71 660003.25),(72 662268.1),(73 659387.56),(74 654885.3),(75 648519.44),(76 654075.8),(77 653686.9),(78 656679.6),(79 656705.9),
(1 367478.9),(2 479704.56),(3 557263.8),(4 591967.56),(5 612550.6),(6 623124.9),(7 622359.56),(8 625226.1),(9 624824.56),(10 631146.6),(11 632442.5),(12 636419.5),(13 638780.5),(14 654694.2),(15 657643.44),(16 659321.94),(17 659316.56),(18 654120.06),(19 645628.3),(20 646275),(21 642640.6),(22 642204.5),(23 650792.5),(24 656747.5),(25 659793.56),(26 655058.75),(27 658775),(28 654793.94),(29 652505.7),(30 645480.56),(31 646453.4),(32 652961),(33 656939.7),(34 662288.25),(35 662000.56),(36 660534.44),(37 660604.8),(38 662279.25),(39 667888.44),(40 662575.7),(41 659830.7),(42 657509.4),(43 659630.1),(44 655168.44),(45 644946.44),(46 646615.8),(47 650287.8),(48 649400.75),(49 655652.6),(50 654405.5),(51 654135.6),(52 658817.5),(53 659588.25),(54 659780.44),(55 663870.1),(56 658276.44),(57 653971.25),(58 648536.9),(59 641803.1),(60 649763.25),(61 658179.56),(62 663680.1),(63 655760.06),(64 654527),(65 644030.8),(66 649141.7),(67 641605.1),(68 641721),(69 634551.3),(70 643916.5),(71 640595.8),(72 641110),(73 639992.25),(74 644135.1),(75 639681.4),(76 640118.56),(77 633039.1),(78 635121),(79 641416.06),
(1 346735.34),(2 451971.22),(3 517817.63),(4 553630.56),(5 573591.1),(6 586394.44),(7 593936.6),(8 592651.8),(9 591498.8),(10 591954.25),(11 597845.2),(12 605077),(13 605197.9),(14 614452.9),(15 612587.4),(16 606969.94),(17 609590.9),(18 611057.7),(19 604976.9),(20 607063.4),(21 602392),(22 602015.2),(23 599906.25),(24 603094.7),(25 606930.3),(26 608954.25),(27 613018.44),(28 614133.7),(29 619989),(30 616800.06),(31 617054.9),(32 611016.06),(33 616834.94),(34 613793.4),(35 615069.7),(36 621736.75),(37 619218.25),(38 629103.94),(39 632987.5),(40 631015.4),(41 627446.1),(42 617276.3),(43 616687.8),(44 618711.3),(45 615864.4),(46 618163.56),(47 613834.7),(48 615869.7),(49 618229.4),(50 622769.06),(51 618837.56),(52 621350.8),(53 618757.3),(54 621087.94),(55 620406.25),(56 623908.2),(57 627184.6),(58 616047.25),(59 617147.3),(60 625475),(61 632031.4),(62 631551.1),(63 621763.06),(64 625324.1),(65 617366.2),(66 620541),(67 615832.3),(68 611565.06),(69 609590.94),(70 611685.7),(71 615139.3),(72 614900.6),(73 612377.3),(74 616038.4),(75 608998.25),(76 618722.44),(77 608281.4),(78 608133.56),(79 615906.1),
(1 337101.66),(2 447274.5),(3 505708.1),(4 541669.44),(5 557155.3),(6 562881.06),(7 570500.4),(8 574087),(9 578499.94),(10 578007.6),(11 580617.7),(12 581749.9),(13 584172.94),(14 588911.5),(15 591099.6),(16 585769.6),(17 584510.75),(18 579530.1),(19 578424.56),(20 580743.8),(21 576804.3),(22 575524),(23 576948.8),(24 574163.3),(25 574185.9),(26 575477.4),(27 582982.75),(28 583880.5),(29 583841.3),(30 585984.1),(31 586720.4),(32 583722.44),(33 591524.75),(34 598383.6),(35 596512),(36 591798.9),(37 590525.25),(38 594260.6),(39 598180.2),(40 596307.06),(41 596473.8),(42 589061.06),(43 593318.9),(44 585474.1),(45 584228.5),(46 584058.1),(47 585965.06),(48 584636.5),(49 581006.44),(50 579904.4),(51 581302.9),(52 588793.25),(53 593589.06),(54 592889.4),(55 592531.2),(56 594457.7),(57 590380.25),(58 582222.75),(59 585140.56),(60 593725.4),(61 594409.25),(62 599236.44),(63 590540.56),(64 587913.56),(65 589270.5),(66 589989.4),(67 590718.4),(68 591187.5),(69 589399.8),(70 593742.8),(71 592459.56),(72 592413.6),(73 591589.9),(74 585484.4),(75 583525.9),(76 580258.2),(77 582059.75),(78 584748.75),(79 589373.44),
(1 327414.44),(2 437080.6),(3 493415.97),(4 529241.3),(5 548013.9),(6 550265.5),(7 551002.4),(8 552610.5),(9 558949.4),(10 557354.5),(11 558474.44),(12 558523.3),(13 567511.75),(14 569322.9),(15 573125.7),(16 572126.9),(17 565191.1),(18 563917.2),(19 562713.7),(20 557049.5),(21 551931.56),(22 555236.3),(23 562803.5),(24 569266.8),(25 564222.75),(26 564249.3),(27 572722.8),(28 574873.4),(29 581161.94),(30 582437),(31 579244.3),(32 575202.9),(33 580033.7),(34 584912.4),(35 582397.1),(36 584576.06),(37 580919.4),(38 584864.06),(39 582745.3),(40 581606.06),(41 577502.25),(42 573224.8),(43 582056.7),(44 581257.56),(45 576395.6),(46 576947.94),(47 570951.94),(48 565287.94),(49 565891.4),(50 565318.8),(51 563974.75),(52 567070.56),(53 567572.94),(54 579735.75),(55 580280.44),(56 572073.56),(57 571907.94),(58 568361.4),(59 575917.9),(60 574584.1),(61 571888.6),(62 574689.06),(63 573388),(64 574712.06),(65 574453.75),(66 575638.44),(67 569892),(68 572234.9),(69 575285.44),(70 578272.9),(71 580127.2),(72 579200.25),(73 577927.9),(74 567545.2),(75 569560.4),(76 565123.7),(77 566064.75),(78 567964.1),(79 567926.8),
(1 312539.53),(2 417739.63),(3 478068.66),(4 503172.84),(5 517407.56),(6 515038.3),(7 517229.34),(8 518501.13),(9 521732.34),(10 524203.66),(11 527601.75),(12 530942.3),(13 542406.06),(14 544056.94),(15 541933.06),(16 534240.44),(17 531067.6),(18 532449.8),(19 534890.6),(20 529589.6),(21 528710.1),(22 538066.06),(23 543125.3),(24 546507.25),(25 545326.2),(26 547332),(27 549165.56),(28 548570.7),(29 559200.9),(30 558091.7),(31 550456.1),(32 537573.5),(33 548518.3),(34 555444.56),(35 553312.3),(36 550636.06),(37 546115.5),(38 545723.94),(39 542270),(40 543768.7),(41 546743.5),(42 546508),(43 553915.75),(44 549232.06),(45 538844.5),(46 545443.75),(47 541648.4),(48 541900.7),(49 546582.75),(50 540472.75),(51 542384.3),(52 546675),(53 551621.94),(54 554712.25),(55 554376.4),(56 547324.6),(57 546278.7),(58 544417.44),(59 549115.56),(60 550427.3),(61 557833.8),(62 558668.1),(63 548126.7),(64 551289.6),(65 554713.1),(66 555200.7),(67 549340.9),(68 548032.06),(69 550086.06),(70 549169.9),(71 554295.25),(72 551263.44),(73 550738.3),(74 542852.56),(75 549098.8),(76 547029.9),(77 546267),(78 543998.2),(79 543595.06),
(1 310202.66),(2 415075.53),(3 466837.7),(4 487727.06),(5 496380.28),(6 497999.13),(7 502263.84),(8 506491.88),(9 516308.03),(10 510754.97),(11 509606.7),(12 510788.9),(13 524720),(14 526997.06),(15 525780.7),(16 520142.2),(17 523533.5),(18 524401.7),(19 528153.7),(20 527481.2),(21 520450.38),(22 524019.6),(23 532319.2),(24 533571.44),(25 532928.7),(26 530137.7),(27 531331.9),(28 537433.4),(29 541106.1),(30 538614.44),(31 532710.1),(32 524241.38),(33 535298.9),(34 541209.25),(35 544163.6),(36 540424),(37 534739.2),(38 533152.25),(39 532814),(40 533598.06),(41 529691.6),(42 534621.8),(43 542605.3),(44 543243.94),(45 536800.7),(46 538895.44),(47 538456.94),(48 533845.44),(49 536597),(50 532466.7),(51 533394.2),(52 532467.4),(53 532756.6),(54 537189.44),(55 536867.5),(56 533540.25),(57 532799.44),(58 529279.7),(59 535220.75),(60 533277.8),(61 532829.7),(62 532776.06),(63 534165.56),(64 535091.4),(65 535995.75),(66 536550.75),(67 538104.4),(68 536404.56),(69 534846.56),(70 532516.94),(71 531041.7),(72 535018),(73 535161.75),(74 532835.75),(75 533698.6),(76 536341.9),(77 532730.7),(78 530414.56),(79 529006.75),
(1 298768.97),(2 387895.16),(3 436800.34),(4 463684.63),(5 472534.13),(6 472425.72),(7 471757.5),(8 475256.97),(9 481675.38),(10 482903.5),(11 483755.97),(12 490429.63),(13 493125.3),(14 494326.53),(15 497324.34),(16 498957.06),(17 495446.9),(18 494239.16),(19 497341.22),(20 498380.47),(21 500364.28),(22 503378.9),(23 506235.78),(24 505530.13),(25 505381.97),(26 503582.06),(27 502686.6),(28 503043.56),(29 507089.25),(30 504760.44),(31 503380.03),(32 502284.66),(33 508970.94),(34 508531.84),(35 507669.34),(36 504170.88),(37 499771.4),(38 504199.72),(39 503668.03),(40 502340.34),(41 500236.2),(42 505931.8),(43 513162.5),(44 510934.3),(45 508251.53),(46 507126.8),(47 506304.47),(48 502698.66),(49 506690.47),(50 504745.2),(51 505536.25),(52 505808.8),(53 503958.16),(54 506498.72),(55 507964.25),(56 508644.72),(57 502143.03),(58 504025.1),(59 498660.22),(60 499833.13),(61 499055.16),(62 503505.03),(63 505889.9),(64 502951.78),(65 500380.03),(66 502260.8),(67 501043.13),(68 503493),(69 498989.2),(70 499381.1),(71 500025.84),(72 503349.2),(73 506864.2),(74 510750.3),(75 513622.38),(76 510815.78),(77 508563.4),(78 509037.22),(79 504461.88),
(1 283491.4),(2 377130.25),(3 424685.25),(4 445811.88),(5 458003.6),(6 461681.03),(7 462329.7),(8 468684.34),(9 470524.1),(10 467043.75),(11 472385.75),(12 474523.34),(13 481167.88),(14 489240.1),(15 489516.47),(16 493796.2),(17 494441.9),(18 495560.94),(19 493503.22),(20 486785.7),(21 490069.1),(22 494233.5),(23 499069.22),(24 497179.34),(25 495963.06),(26 493299.78),(27 489647.25),(28 490551.8),(29 492603.6),(30 496194),(31 502917.8),(32 500149.13),(33 501663.78),(34 503427.2),(35 501207.44),(36 496252.84),(37 496034.56),(38 496176.03),(39 493729.2),(40 494258.47),(41 498706.6),(42 498725.06),(43 499890),(44 497520.84),(45 497687.53),(46 499662.84),(47 497943.22),(48 496833.6),(49 496532.84),(50 496657.53),(51 497913.72),(52 496876.63),(53 499473.25),(54 499308.84),(55 498817.06),(56 498977.94),(57 490974.3),(58 490044.38),(59 488836.9),(60 492258.97),(61 498563.47),(62 500168.38),(63 497932.84),(64 493543.66),(65 488939.03),(66 494186.28),(67 491162.7),(68 493669.34),(69 495743.38),(70 497619.06),(71 496169.75),(72 498813.8),(73 504804.25),(74 508370.78),(75 506108.5),(76 507348.2),(77 507134.03),(78 503233.3),(79 498235.7),
(1 273935.3),(2 363700.88),(3 406428.03),(4 428118.44),(5 440516.56),(6 443713.13),(7 446663.13),(8 456045.16),(9 458667.8),(10 455999.03),(11 455955.97),(12 460929.2),(13 462265.78),(14 471629.6),(15 469489.3),(16 473004.3),(17 474219.06),(18 473585.72),(19 475890.4),(20 474002.47),(21 473169.1),(22 476452.13),(23 475432.38),(24 471807.44),(25 474152.06),(26 469995.88),(27 468321.94),(28 472196.5),(29 476838.9),(30 482017.6),(31 483930.13),(32 485705.4),(33 486508.5),(34 490618.22),(35 488198.6),(36 482426.13),(37 478480.16),(38 477383.78),(39 479973.1),(40 482980.94),(41 483547.1),(42 486466.1),(43 485847.2),(44 480539.28),(45 481315.6),(46 484326.28),(47 485369.84),(48 481750.66),(49 481458.88),(50 479579.22),(51 476763.4),(52 476183.44),(53 480576.2),(54 483962.03),(55 480460.44),(56 484702.47),(57 478317.3),(58 475129.13),(59 472744.7),(60 477775.88),(61 482872.8),(62 481850.28),(63 486258.47),(64 484711.5),(65 485745.6),(66 487023.88),(67 486661.72),(68 484128.72),(69 485577.03),(70 484372.88),(71 480982.88),(72 480190.34),(73 483570.28),(74 488329.9),(75 488356.78),(76 484333.7),(77 486158.22),(78 484709.97),(79 485662.03),
(1 266755.9),(2 353362.1),(3 400980.44),(4 418652.56),(5 428293),(6 433060.06),(7 435230.44),(8 446363.03),(9 445701.06),(10 449028.53),(11 449943.97),(12 453344.88),(13 457165.03),(14 463211.25),(15 464631.3),(16 471554.78),(17 471212.84),(18 472937.88),(19 470609),(20 474450.97),(21 472443.97),(22 470218.4),(23 470693.88),(24 465298.03),(25 472044.78),(26 466242.84),(27 467552.34),(28 470356.25),(29 476707.4),(30 477364.8),(31 474166.94),(32 478183.66),(33 478612.16),(34 481178.34),(35 480095.28),(36 473486.3),(37 470529.6),(38 470671.72),(39 469229.66),(40 471039.2),(41 477968),(42 479462.34),(43 478678.6),(44 476922.63),(45 476309.44),(46 477003.8),(47 475118.3),(48 474100.53),(49 476927.63),(50 476609.06),(51 476821.03),(52 473808.88),(53 475670.3),(54 478680.47),(55 476858.16),(56 476293.3),(57 469832.06),(58 466239.97),(59 472711),(60 476824.88),(61 484603.13),(62 486068.6),(63 489110.22),(64 489516.8),(65 488694.78),(66 483987.4),(67 484654.6),(68 481958.1),(69 479984.06),(70 480646.2),(71 475734.72),(72 475625.03),(73 475510.6),(74 479317.56),(75 477442.97),(76 473991.44),(77 477360.6),(78 477856.5),(79 476682.84),
(1 262066.39),(2 346096.16),(3 393964.75),(4 410702.47),(5 418934.94),(6 425046.2),(7 431509.84),(8 440728),(9 442772.75),(10 449978.47),(11 451469.94),(12 452054.75),(13 453448.34),(14 459883.03),(15 461174.94),(16 465507.4),(17 463267.22),(18 461333.22),(19 458347.6),(20 460938.34),(21 457651),(22 458445.4),(23 453568.06),(24 452673),(25 453656.06),(26 452542.88),(27 452207.88),(28 454817.22),(29 455322.25),(30 461440.13),(31 463370.44),(32 467430.06),(33 466586.88),(34 462891.4),(35 458210.2),(36 453582.06),(37 454644.47),(38 458138.28),(39 461319.16),(40 462963.34),(41 466847.94),(42 468993.66),(43 468191),(44 467694.72),(45 467652.47),(46 467644.94),(47 462681.75),(48 461319.2),(49 461015.53),(50 462962.44),(51 461948.75),(52 456877),(53 461976.38),(54 462099.16),(55 469445.84),(56 465176.63),(57 460024.8),(58 459401.16),(59 457044.03),(60 462788.56),(61 471848.22),(62 475487.97),(63 477522.75),(64 479064.06),(65 476449.4),(66 468700.34),(67 468025.78),(68 461648.72),(69 462036.72),(70 464176.44),(71 456869.97),(72 459935.88),(73 459004.88),(74 454579.94),(75 451818.84),(76 448247.2),(77 454782.6),(78 454377.56),(79 452939.47),
(1 247241.38),(2 326940.47),(3 372551.84),(4 396432.13),(5 405709.25),(6 411844.9),(7 417303.9),(8 423764.8),(9 424534.34),(10 424730.63),(11 429498.13),(12 431570.28),(13 434036.5),(14 435672.06),(15 436048.88),(16 438559.16),(17 436592.6),(18 434508.03),(19 438836.47),(20 438077.03),(21 440150.88),(22 440267.34),(23 435091),(24 432394.38),(25 433700.53),(26 437647.2),(27 436717.75),(28 432310.9),(29 434150.9),(30 435631.44),(31 438416.78),(32 438403.56),(33 439387.06),(34 437346.2),(35 437562.1),(36 436694.25),(37 435295.66),(38 437037.47),(39 441679.25),(40 441692.13),(41 446967.72),(42 443544.53),(43 447720.22),(44 448545.25),(45 446421.88),(46 442440.38),(47 435862.13),(48 431577.03),(49 435196.88),(50 437792.1),(51 434820.5),(52 433958.38),(53 434320.2),(54 436502.84),(55 440643.63),(56 442573.16),(57 434445.1),(58 434898.1),(59 436391.38),(60 442997.7),(61 448403.53),(62 448889.84),(63 447817.72),(64 445957.5),(65 448086.56),(66 446411.2),(67 443614.97),(68 439008.44),(69 437107.03),(70 432743),(71 430186.97),(72 430064.9),(73 436319.16),(74 437016.22),(75 434805),(76 433452.16),(77 431908.16),(78 432606.53),(79 433919.28),
