1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,500.5,501.5,502.5,503.5,504.5,505.5,506.5,507.5,508.5,509.5,510.5,511.5,
(1 901633.3),(2 2837991.3),(3 4558148.5),(4 7594985.5),(5 12025400),(6 18300506),(7 23037402),(8 29152842),(9 31592162),(10 39438640),(11 45574108),(12 56200396),(13 67648150),(14 74589624),(15 79434890),(16 84068584),(17 89455200),(18 92730430),(19 96959360),(20 98391770),(21 103069480),(22 102716670),(23 103318430),(24 100449430),(25 104020540),(26 113255200),(27 119118920),(28 132193670),(29 148995920),(30 164298540),(31 177298240),(32 194499020),(33 202233900),(34 212075970),(35 220161070),(36 233165710),(37 268180350),(38 297186700),(39 321259500),(40 350067040),(41 379327400),(42 393735420),(43 413929730),(44 427097500),(45 440108200),(46 459925400),(47 472187550),(48 508620800),(49 558930500),(50 606363970),(51 649226000),(52 698333100),(53 766003650),(54 809808700),(55 855598660),(56 883660300),(57 897004300),(58 893069500),(59 896625660),(60 894275260),(61 859597060),(62 830904300),(63 804680900),(64 770959700),(65 728979200),(66 701556160),(67 674525700),(68 642051800),(69 621964600),(70 608536400),(71 594393540),(72 585213100),(73 571322050),(74 564015300),(75 555857900),(76 552976900),(77 548064830),(78 541906100),(79 535826530),
(1 23805.543),(2 39239.824),(3 51452.17),(4 57803.652),(5 62585.64),(6 64991.297),(7 67939.36),(8 69040.39),(9 74035.27),(10 77081.03),(11 80012.836),(12 81942.02),(13 85159.79),(14 86917.89),(15 89077.27),(16 89172.18),(17 90650.88),(18 90272.85),(19 91478.17),(20 93190.914),(21 96003.17),(22 98179),(23 100395.27),(24 100084.27),(25 103124.64),(26 104034.71),(27 105655.24),(28 106810.78),(29 107571.57),(30 107640.125),(31 108638.82),(32 111378.53),(33 112914.016),(34 113871.26),(35 115370),(36 115676.04),(37 115066.47),(38 114580.68),(39 113770.72),(40 111868.7),(41 112206.64),(42 112305.51),(43 112327.18),(44 112149.8),(45 110613.875),(46 110893.63),(47 110802.48),(48 113693.17),(49 113137.13),(50 114546.555),(51 114938.23),(52 115186.47),(53 115672.29),(54 117861.17),(55 119129.07),(56 118339.38),(57 120607.13),(58 119032.33),(59 117354.23),(60 116797.195),(61 120785.38),(62 122198.02),(63 123216.79),(64 122528.984),(65 120787.17),(66 123248.49),(67 124902.25),(68 125731.41),(69 125835.56),(70 125405.98),(71 123691.61),(72 121453.61),(73 125340.39),(74 126037.59),(75 128436),(76 128845.81),(77 129369.16),(78 128954.72),(79 127221.22),
(1 21403.94),(2 36249.88),(3 47481.984),(4 51936.457),(5 57143.977),(6 59272.754),(7 61624.42),(8 62611.33),(9 66125.36),(10 68241.55),(11 70676.97),(12 72313.125),(13 73837.125),(14 75582.32),(15 76824.64),(16 77029.5),(17 78943.31),(18 81056.47),(19 82977.64),(20 85340.71),(21 86919.57),(22 90389.91),(23 92023.875),(24 92872.36),(25 91404.7),(26 93786.195),(27 95181.42),(28 96163.86),(29 99947.18),(30 99289.22),(31 99042.82),(32 98153.734),(33 100673.88),(34 100479.39),(35 101095.06),(36 100854.125),(37 102336.22),(38 103697.24),(39 105170.805),(40 105817.41),(41 105633.91),(42 105564.375),(43 104750.28),(44 107680.05),(45 107559.99),(46 108923.11),(47 109100.94),(48 106299.32),(49 106256.14),(50 107627.34),(51 108216.516),(52 105558.55),(53 105248.35),(54 106711.23),(55 107040.56),(56 108671.484),(57 106267.97),(58 107140.99),(59 106747.44),(60 107083.88),(61 110266.12),(62 110777.81),(63 110795.266),(64 111413.71),(65 112214.08),(66 114650.66),(67 115230.55),(68 113260.875),(69 113493.83),(70 112600.516),(71 112545.016),(72 111506.52),(73 111380.59),(74 115427.53),(75 116861.664),(76 115892.375),(77 116417.81),(78 116104.45),(79 113734.38),
(1 21098.074),(2 35404.32),(3 46389.766),(4 51835.66),(5 55814.74),(6 59306.426),(7 62272.42),(8 65797.88),(9 68276),(10 70066.87),(11 71619.08),(12 72714.45),(13 73831.93),(14 76092.34),(15 77570.09),(16 77626.8),(17 78282.586),(18 77705.7),(19 78512.48),(20 80260.28),(21 83054.484),(22 87449.164),(23 90628.07),(24 92261.09),(25 93746.91),(26 96117.96),(27 97639.625),(28 98052.516),(29 98675.555),(30 101793.31),(31 102724.16),(32 103949.21),(33 104728.43),(34 106698.625),(35 107404.78),(36 105903.44),(37 105462.78),(38 105606.76),(39 106536.91),(40 106707.02),(41 106990.29),(42 107968.33),(43 107998.57),(44 108709.04),(45 107630.734),(46 106800.984),(47 105647.266),(48 104955.914),(49 105005.74),(50 106800.67),(51 107438.09),(52 107143.09),(53 104738.28),(54 102456.65),(55 101435.51),(56 102803.48),(57 103304.125),(58 105148.54),(59 106411.72),(60 106394.66),(61 107927.516),(62 109214.18),(63 110218.914),(64 111545.28),(65 111022.85),(66 112504.09),(67 113704.85),(68 115850.78),(69 117062.17),(70 115076.56),(71 113288.17),(72 111075.07),(73 110794.54),(74 114516.875),(75 115667.61),(76 113842.04),(77 110854),(78 110287.83),(79 110316.875),
(1 21724.225),(2 35929.617),(3 47377.723),(4 52527.926),(5 55302.16),(6 58447.406),(7 62403.207),(8 64856.15),(9 68338.6),(10 69391.48),(11 71429.9),(12 71677.28),(13 73151.79),(14 73129.99),(15 72626.79),(16 73172.29),(17 75379.305),(18 77191.9),(19 79535.91),(20 82058.88),(21 83807.234),(22 85626.3),(23 87453.75),(24 90552.484),(25 92192.6),(26 95246.09),(27 97252.07),(28 97119.336),(29 98342.72),(30 98881.97),(31 99101.03),(32 100274.1),(33 99716.734),(34 100004.18),(35 100015.09),(36 98518.03),(37 99497.19),(38 99945.82),(39 99610.695),(40 99519.67),(41 101389.68),(42 102394.81),(43 102909.19),(44 103690.625),(45 102559.086),(46 101978.33),(47 100791.945),(48 98345.14),(49 98849.52),(50 99174.22),(51 98989.484),(52 100009.82),(53 98980.445),(54 97370.82),(55 95361.61),(56 96414.23),(57 97680.25),(58 99618.34),(59 102553.305),(60 105011.68),(61 106449.44),(62 107151.266),(63 107584.09),(64 106302.4),(65 105504.71),(66 106535.91),(67 106065.23),(68 107034.67),(69 107234.81),(70 108792.46),(71 110214.77),(72 109507.9),(73 111102.02),(74 111829.58),(75 111941.92),(76 110297.414),(77 109441.04),(78 109287.71),(79 111000.766),
(1 20429.967),(2 33619.47),(3 43291.465),(4 49629.64),(5 53968.297),(6 57256.98),(7 59461.02),(8 61763.906),(9 65722.57),(10 67686.89),(11 70762.72),(12 72037.24),(13 73584),(14 73422.086),(15 73653.65),(16 73450.45),(17 75850.18),(18 76781.97),(19 78301.49),(20 80076.39),(21 82540.984),(22 83813.47),(23 85106.16),(24 86048.44),(25 87870.54),(26 91665.55),(27 94783.08),(28 97444.71),(29 99008.33),(30 98629.195),(31 98484.33),(32 98247.8),(33 96700.17),(34 97080.305),(35 97515.89),(36 96318.086),(37 97183.086),(38 97364.79),(39 97460.57),(40 98719.26),(41 98765.234),(42 98158.69),(43 97892.34),(44 98386.76),(45 96586.305),(46 96339.445),(47 95910.875),(48 94400.984),(49 93727.68),(50 93995.26),(51 95332.94),(52 94512.984),(53 94874.695),(54 94691.47),(55 95217.26),(56 96782.72),(57 97101.52),(58 98421.055),(59 99681.72),(60 102310.375),(61 105752.19),(62 106792.55),(63 107338.625),(64 107552.805),(65 109233.84),(66 109538.59),(67 110713.77),(68 110637.75),(69 110712.55),(70 110755.11),(71 109358.13),(72 107519.336),(73 107761.96),(74 106386.695),(75 105683.24),(76 108577.59),(77 107435.45),(78 107920.21),(79 108942.25),
(1 19984.107),(2 33768.848),(3 44495.676),(4 51527.496),(5 55311.71),(6 57155.69),(7 59345.02),(8 61536.484),(9 63565.605),(10 65309.438),(11 66413.95),(12 69008.98),(13 70020.375),(14 70657.82),(15 70708.375),(16 71543.74),(17 73599.37),(18 75497.125),(19 77333.98),(20 79077.77),(21 81821.08),(22 83253.11),(23 84860.11),(24 86661.82),(25 87156.35),(26 89021.445),(27 89885.66),(28 90674.19),(29 92493.836),(30 94910.23),(31 94898.06),(32 93299.45),(33 90917.21),(34 93035.27),(35 94055.95),(36 94445.95),(37 95771.24),(38 97047.07),(39 97229.91),(40 97003.24),(41 97309.16),(42 98872.055),(43 100615.03),(44 98536.14),(45 98510.44),(46 95985.88),(47 93898.805),(48 91926.96),(49 91925.08),(50 93586.234),(51 93533.06),(52 93863.375),(53 96038.47),(54 98229.086),(55 99579.98),(56 100569.84),(57 102643.43),(58 102753.016),(59 102562.99),(60 103976.43),(61 102843.57),(62 104295.67),(63 105761.15),(64 104697.375),(65 105134.52),(66 106494.71),(67 106849.29),(68 107641.04),(69 105405.89),(70 102498.67),(71 99462.35),(72 97282.13),(73 98004.94),(74 100491.28),(75 102545.984),(76 101376.57),(77 101898.2),(78 103560.55),(79 105157.24),
(1 17327.932),(2 29758.477),(3 38617.926),(4 43317.17),(5 46581.723),(6 49232.484),(7 51376.332),(8 53339.23),(9 55188.965),(10 56360.926),(11 57458.402),(12 58927.438),(13 60615.184),(14 62840.01),(15 63949.363),(16 65127.15),(17 65159),(18 66756.55),(19 68485.76),(20 71290.61),(21 73752.055),(22 75201.305),(23 76426.46),(24 77350.99),(25 77381.445),(26 80170.53),(27 82073.4),(28 83750.32),(29 82522.695),(30 83848.17),(31 83885.805),(32 85067.97),(33 86521.61),(34 86738.84),(35 87257.21),(36 87047.63),(37 87018.75),(38 87803.99),(39 88797.42),(40 91187.086),(41 88070.7),(42 86959.984),(43 86845.516),(44 85191.4),(45 84849.88),(46 86527.42),(47 87403.09),(48 85599.03),(49 85846.24),(50 86250.164),(51 86798.38),(52 86255.37),(53 86675.54),(54 88479.92),(55 89275.54),(56 91920.32),(57 92639.38),(58 93154.12),(59 92508.42),(60 91917.88),(61 93921.08),(62 95162.945),(63 96194.46),(64 96058.984),(65 94913.65),(66 95689.016),(67 95527.53),(68 92640.195),(69 92758.12),(70 92615.98),(71 92693.31),(72 91867.73),(73 92764.88),(74 94322.914),(75 95842.8),(76 96299.7),(77 95513.54),(78 94288.75),(79 93292.27),
(1 17650.852),(2 29384.1),(3 38082.31),(4 42856.434),(5 49337.56),(6 51908.24),(7 55336.355),(8 56322.484),(9 57881.836),(10 59730.707),(11 61409.543),(12 65057.293),(13 67149.78),(14 68316.1),(15 69644.84),(16 71236.266),(17 73560.88),(18 74887.42),(19 76526.06),(20 77021.414),(21 77339.18),(22 79118.39),(23 80409.5),(24 82326.6),(25 83482.195),(26 86319.43),(27 87808.52),(28 88762.84),(29 90435.12),(30 91876.32),(31 92022.02),(32 91274.586),(33 91629.945),(34 92029.71),(35 92806.79),(36 92425.445),(37 92758.016),(38 92033.36),(39 90980.42),(40 91410.84),(41 89189.67),(42 88651.18),(43 88163.99),(44 87816.37),(45 87802.54),(46 87794.13),(47 87954.33),(48 86222.836),(49 86877.01),(50 88977.48),(51 90547.49),(52 90639.086),(53 92406.07),(54 94425.65),(55 96367.92),(56 97765.54),(57 99418.1),(58 97265.6),(59 96749.33),(60 97623.43),(61 100087.84),(62 100163.46),(63 99682.65),(64 98553.44),(65 98167.53),(66 98582.375),(67 99006.22),(68 96366.18),(69 95833.33),(70 95647.96),(71 95456.54),(72 94697.26),(73 94771.04),(74 96694.54),(75 97328.74),(76 96711.586),(77 96912.94),(78 97644.664),(79 97630.375),
(1 17068.953),(2 28143.818),(3 36454.203),(4 41112.91),(5 44546.957),(6 47893.758),(7 50640.844),(8 53506.773),(9 56874.805),(10 58743.816),(11 59884.09),(12 61363.266),(13 63023.402),(14 63890.29),(15 64578.547),(16 65316.844),(17 65768.01),(18 66164.39),(19 66786.16),(20 68750.53),(21 69785.65),(22 71748.055),(23 73405.46),(24 74516.555),(25 73880.45),(26 75067.555),(27 76408.83),(28 77555.51),(29 79517.53),(30 81319.21),(31 82385.49),(32 82257.875),(33 85217.055),(34 85570.38),(35 85401.33),(36 85085.47),(37 84972.64),(38 85774.92),(39 86863.266),(40 88285.27),(41 86825.64),(42 88354.64),(43 87450.37),(44 86055.94),(45 85481.234),(46 86972.78),(47 86853.984),(48 84520.53),(49 84916.94),(50 86345.67),(51 86152.125),(52 84279.58),(53 83575.12),(54 83739.99),(55 83132.13),(56 83626.1),(57 85463.03),(58 86991.375),(59 88504.38),(60 88024.05),(61 90648.86),(62 91361.56),(63 93173.33),(64 93943.555),(65 92366.05),(66 93634.01),(67 93948.39),(68 93233.67),(69 92075.05),(70 92333.31),(71 92066.91),(72 92087.21),(73 89902.484),(74 90397.34),(75 88685.97),(76 89147.266),(77 91152.266),(78 93902.914),(79 95318.03),
(1 16484.904),(2 27535.547),(3 36325.016),(4 41703.29),(5 44255.61),(6 45900.895),(7 46793.926),(8 48246.617),(9 50689.695),(10 53143.348),(11 55325.563),(12 58827.203),(13 60859.965),(14 62857.242),(15 64425.13),(16 64743.254),(17 66101.29),(18 66091.28),(19 67164.47),(20 67897.23),(21 68776.65),(22 71756.04),(23 73327.81),(24 73993.2),(25 74050.81),(26 76363.92),(27 78173.72),(28 79115.75),(29 80730.58),(30 80833.91),(31 80757.17),(32 81429.71),(33 83961.01),(34 84315.87),(35 84765.31),(36 83889.586),(37 85725.09),(38 87590.75),(39 88929.53),(40 89011.305),(41 87241.89),(42 87054.76),(43 86681.69),(44 86556.195),(45 86128.164),(46 84838.59),(47 83693.71),(48 84405.18),(49 86001.586),(50 87011.57),(51 87223.59),(52 87519.82),(53 88125.52),(54 87307.26),(55 86844.055),(56 88317.59),(57 88012.555),(58 91253.93),(59 93133.516),(60 93490.125),(61 93461.4),(62 95006.99),(63 94620.56),(64 93394.2),(65 94271.17),(66 94014.516),(67 94463.73),(68 94627.75),(69 94805.73),(70 94224.03),(71 93147.29),(72 93050.08),(73 91310.07),(74 92902.84),(75 92864.71),(76 93282.75),(77 91658.52),(78 91091.016),(79 91328.82),
(1 15797.759),(2 25955.875),(3 33489.8),(4 38417.938),(5 42771.04),(6 44958.5),(7 46513.664),(8 48101.69),(9 51026.08),(10 52251.71),(11 54186.535),(12 56566.47),(13 57874.082),(14 60286.883),(15 61153.816),(16 61377.816),(17 62663.77),(18 64190.86),(19 66597.266),(20 67842.65),(21 68731.6),(22 71077.8),(23 72345.695),(24 72656.62),(25 73104.09),(26 76405.76),(27 78624.695),(28 80385.85),(29 80399.01),(30 80310.39),(31 78782.78),(32 78128.58),(33 78344.61),(34 79357.42),(35 80250.695),(36 79326.734),(37 80302.76),(38 80968.54),(39 81463.42),(40 82504.586),(41 81038.66),(42 82451.03),(43 82204.055),(44 80268.18),(45 79318.99),(46 77611.15),(47 77721.195),(48 77213.14),(49 78195.87),(50 79276.54),(51 79023.61),(52 78676.516),(53 79325.03),(54 80558.18),(55 81743.76),(56 84480.055),(57 86830.3),(58 88347.66),(59 89885.48),(60 90017.61),(61 90757.23),(62 92102.49),(63 92428.48),(64 91703.26),(65 91072.28),(66 89547.74),(67 87938.75),(68 89411.78),(69 89087.24),(70 89556.164),(71 90426.34),(72 89857.125),(73 89622.44),(74 91525.65),(75 92225.46),(76 91403.445),(77 90634.84),(78 90675.81),(79 91236.44),
(1 14431.918),(2 23577.846),(3 30086.342),(4 34060.87),(5 38149.25),(6 41275.13),(7 43719.195),(8 46283.445),(9 49174.965),(10 52301.848),(11 54754.92),(12 57406.637),(13 57793.035),(14 58987.58),(15 59492.18),(16 60140.234),(17 62361.152),(18 62345.047),(19 63271.555),(20 63641.637),(21 64160.445),(22 64364.6),(23 64703.88),(24 65688.62),(25 65703.945),(26 67098.625),(27 67557.6),(28 68358.56),(29 70649.47),(30 72966.39),(31 73840.92),(32 73908.875),(33 73715.42),(34 75935.586),(35 77280.38),(36 78887.63),(37 80567.195),(38 80682.14),(39 80874.695),(40 78507.86),(41 79287.51),(42 80411.26),(43 81421.04),(44 79650.93),(45 79333.05),(46 78577.96),(47 77906.86),(48 77665.695),(49 78641.89),(50 80474.57),(51 80927.234),(52 79342.74),(53 78522.734),(54 80309.84),(55 81774.07),(56 83066.44),(57 83917.125),(58 84178.07),(59 83755.59),(60 83262.57),(61 84674.39),(62 85604.16),(63 85835.62),(64 85143.125),(65 84801.45),(66 83640.27),(67 82917.63),(68 83590.125),(69 82820.06),(70 82999.53),(71 82490.164),(72 81935.6),(73 81379.85),(74 81122.54),(75 80622.83),(76 82838.15),(77 83898.234),(78 83934.29),(79 84659.44),
(1 14263.696),(2 22703.115),(3 29326.707),(4 34125.13),(5 37095.85),(6 39611.23),(7 41254.477),(8 42189.813),(9 44043.035),(10 45424.51),(11 47096.47),(12 49340.805),(13 51710.613),(14 53286.92),(15 54689.96),(16 55778.496),(17 57757.605),(18 58769.813),(19 60014.902),(20 61033.523),(21 62036.29),(22 62529.902),(23 63045.35),(24 62881.887),(25 63686.387),(26 65099.332),(27 65802.49),(28 65897.64),(29 66695.31),(30 67995.125),(31 68778.81),(32 68709.41),(33 69850.84),(34 71538.6),(35 72566.63),(36 72153.98),(37 71944.27),(38 71365.46),(39 70696.81),(40 71275.09),(41 71747.38),(42 71217.13),(43 70800.58),(44 69885.984),(45 67657.875),(46 67642.83),(47 67375.445),(48 68274.19),(49 68912.805),(50 69759.38),(51 70104.51),(52 69959.08),(53 69989.35),(54 69521.51),(55 69649.586),(56 70866.66),(57 70586.9),(58 72946.3),(59 75006.016),(60 75120.05),(61 75301.77),(62 76284.81),(63 76673.12),(64 77964.555),(65 78875.39),(66 77575.84),(67 76372.79),(68 76388.9),(69 76879.375),(70 76803.32),(71 76019.734),(72 75499.836),(73 77555.21),(74 78891.8),(75 79838.086),(76 80274.17),(77 79851.555),(78 78865.516),(79 78633.49),
(1 13806.561),(2 21629.375),(3 27478.305),(4 31526.822),(5 34461.313),(6 36442.85),(7 37842.977),(8 40163.7),(9 43040.707),(10 45384.566),(11 47525.082),(12 50063.793),(13 52513.863),(14 53434.406),(15 54511.05),(16 54337.617),(17 55413.8),(18 55471.68),(19 56492.01),(20 58538.445),(21 59996.254),(22 62250.93),(23 63447.023),(24 64648.902),(25 65285.81),(26 67457.81),(27 68369.83),(28 68774.11),(29 69043.64),(30 69667.68),(31 70359.59),(32 70445.875),(33 70681.45),(34 70412.2),(35 70066.21),(36 69323.26),(37 69615.375),(38 69920.23),(39 70786.73),(40 70421.35),(41 68881.14),(42 70018.61),(43 70362),(44 69308.79),(45 70781.88),(46 69523.445),(47 69507.125),(48 69583.07),(49 72181.695),(50 74032.09),(51 74620.164),(52 73023.086),(53 72113.14),(54 73747.12),(55 74426.75),(56 75670.414),(57 76249.92),(58 76595.81),(59 76421.82),(60 77645.95),(61 76815.36),(62 78088.12),(63 78888.586),(64 79336.65),(65 79425.734),(66 79663.62),(67 79368.414),(68 79136.51),(69 78437.945),(70 77437.89),(71 76168.72),(72 75451.78),(73 75139.38),(74 76192.1),(75 76544.375),(76 76442.94),(77 76315.34),(78 74769.41),(79 73126.43),
(1 13102.419),(2 20896.936),(3 26851.389),(4 30996.918),(5 34093.164),(6 36767.426),(7 38255.766),(8 39439.18),(9 42558.086),(10 43797.168),(11 44880.72),(12 46327.56),(13 48024.42),(14 48215.04),(15 48729.55),(16 49120.633),(17 50121.61),(18 50221.066),(19 50943.41),(20 51978.145),(21 54128.043),(22 55825.973),(23 56739.902),(24 57467.094),(25 57876.145),(26 59047.957),(27 59535.8),(28 59519.24),(29 61295.37),(30 60852.723),(31 61297.66),(32 61782.953),(33 63147.2),(34 63749.996),(35 64586.496),(36 64407.074),(37 64555.582),(38 64630.37),(39 64771.6),(40 64419.902),(41 63609.324),(42 63001.53),(43 62745.188),(44 62619.313),(45 62434.574),(46 62136.883),(47 62274.777),(48 61924.082),(49 63575.27),(50 63100.574),(51 63383.25),(52 65004.67),(53 66034.36),(54 67041.445),(55 68182.555),(56 69452.78),(57 68311.53),(58 69912.77),(59 70576.086),(60 70253.31),(61 70323.695),(62 71352.14),(63 71290.85),(64 71657.914),(65 72304.984),(66 73358.836),(67 73430.695),(68 72127.586),(69 72056.45),(70 71087.59),(71 70198.555),(72 70065.87),(73 68678.5),(74 70732),(75 71060.78),(76 70283.54),(77 70374.586),(78 70690.78),(79 70754.7),
(1 12193.33),(2 18914.848),(3 24206.69),(4 28455.94),(5 31690.678),(6 34066.816),(7 35840.266),(8 37711.33),(9 40505.953),(10 41975.35),(11 43652.805),(12 45575.586),(13 45950.21),(14 46984.836),(15 48118.016),(16 48338.848),(17 49833.52),(18 50338.586),(19 50647.742),(20 50988.465),(21 52218.22),(22 54269.996),(23 55866.28),(24 57580.387),(25 57454.21),(26 59215.62),(27 60005.41),(28 60622.324),(29 62093.215),(30 62074.324),(31 62363.14),(32 62799.973),(33 64680.92),(34 65808.3),(35 66896.28),(36 67503.37),(37 65606.71),(38 65143.664),(39 64430.89),(40 64146.313),(41 64129.17),(42 63377.49),(43 62969.11),(44 63763.906),(45 63785.938),(46 64693.37),(47 65089.832),(48 64321.08),(49 64425.066),(50 65923.39),(51 66935.53),(52 67345.35),(53 67348.13),(54 68296.93),(55 68616.43),(56 69178.77),(57 68831.414),(58 68983.79),(59 68601.46),(60 69508.75),(61 70693.47),(62 70652.734),(63 70264.875),(64 69832.336),(65 69643.625),(66 71269.05),(67 71249.625),(68 70268.61),(69 69285.18),(70 68995.04),(71 69219.695),(72 68872.33),(73 69668.55),(74 71012.11),(75 71368.39),(76 71310.625),(77 70547.164),(78 70685.48),(79 70355.625),
(1 11989.984),(2 18953.254),(3 24367.367),(4 28569.25),(5 31801.092),(6 33411.438),(7 34709.11),(8 36223.086),(9 38799.387),(10 40186.156),(11 41565.68),(12 43561.855),(13 44523.25),(14 46159.934),(15 47141.813),(16 48584.05),(17 48951.25),(18 49408.574),(19 50032.02),(20 51128.047),(21 53277.324),(22 54423.91),(23 55344.473),(24 56632.957),(25 57039.83),(26 58722.8),(27 59823.855),(28 60408.08),(29 59717.45),(30 60573.08),(31 61021.125),(32 62221.75),(33 62702.56),(34 63146.465),(35 63097.13),(36 63283.535),(37 64028.08),(38 64206),(39 64080.49),(40 64114.594),(41 62213.137),(42 62478.848),(43 62719.59),(44 61498.2),(45 62689.703),(46 62838.8),(47 63067.676),(48 63549.81),(49 64886.793),(50 64907.33),(51 64976.895),(52 64059.676),(53 65449.652),(54 66374.51),(55 67385.98),(56 67824.96),(57 67802.4),(58 68756.76),(59 69365.12),(60 69135.54),(61 69057.03),(62 68558.414),(63 68257.39),(64 69400.77),(65 68386.97),(66 68358.34),(67 68292.27),(68 67864.4),(69 67626.16),(70 68510.2),(71 68447.56),(72 67755.08),(73 67625.34),(74 67128.77),(75 66209.79),(76 66467.46),(77 65142.387),(78 65678.88),(79 65686.836),
(1 12390.032),(2 19338.89),(3 24562.73),(4 28327.79),(5 31224.195),(6 33324.297),(7 35234.324),(8 37025.586),(9 38941.938),(10 40362.234),(11 41297.637),(12 42341.414),(13 43313.332),(14 44373.008),(15 45129.465),(16 46508.37),(17 47669.086),(18 47871.69),(19 48988.117),(20 50448.242),(21 53028.58),(22 54340.285),(23 56070.805),(24 56194.21),(25 56652.105),(26 58043.25),(27 59257.688),(28 59430.383),(29 60327.61),(30 61405.793),(31 62133.363),(32 60670.31),(33 62025),(34 63173.73),(35 63332.227),(36 62935.016),(37 63020.582),(38 64061.402),(39 63988.996),(40 62820.465),(41 62196.4),(42 62204.566),(43 61895.28),(44 61284.15),(45 60570.047),(46 59962.637),(47 59653.266),(48 59631.527),(49 61109.418),(50 62441.49),(51 63359.79),(52 63524.594),(53 62275.914),(54 62779.727),(55 63333.715),(56 63056.07),(57 63838.773),(58 64750.06),(59 65348.563),(60 64739.547),(61 65312.492),(62 66470.42),(63 67461.22),(64 66193.484),(65 66689.49),(66 67178.586),(67 67071.47),(68 67097.54),(69 65477.117),(70 66244.07),(71 65867.78),(72 65813.71),(73 66422.86),(74 66637.01),(75 66069.63),(76 66808.336),(77 66971.516),(78 66880.17),(79 66780.18),
