q, (a, b, c)
1.5, (-22687830.04284866, 1.6812125046764361, 11777235.76220996)
2.5, (-24668980.97268048, 2.1719902840143757, 13851220.435919024)
3.5, (-21858714.744226117, 3.1174820136044477, 14582099.079457508)
4.5, (-17273030.32667933, 2.9140308554955827, 12500562.16709102)
5.5, (-15046779.98602773, 2.983566047721463, 10886985.520164758)
6.5, (-14475711.89083887, 2.627382702668846, 9706046.462707749)
7.5, (-11113079.424005033, 2.2818775083797433, 7231509.961300468)
8.5, (-10318434.244158667, 1.9956833359741588, 6378897.578045631)
9.5, (-8936727.845032452, 1.9113479172922625, 5445475.605492583)
10.5, (-7006118.417945773, 1.8973302674795094, 4498824.384715216)
11.5, (-6548851.284279181, 1.6036731044164994, 3999252.5040688743)
12.5, (-4495201.377696744, 1.4348679087948766, 2938698.323934217)
13.5, (-3452443.796897347, 1.3971156577848998, 2405374.9199377215)
14.5, (-3310091.2311527757, 1.2212353477389704, 2167429.9998535123)
15.5, (-2868004.9122237754, 1.1230925626905393, 1816430.5993725648)
16.5, (-2373609.1923095714, 1.1965672739882705, 1540412.8522690888)
17.5, (-2525124.2364433696, 1.1151598302139354, 1484466.6932809115)
18.5, (-2480678.490486402, 0.9824961332368178, 1277341.5070658834)
19.5, (-2076681.4929992468, 0.961327598079585, 1101634.9052051941)
20.5, (-2190324.2664550412, 0.9157300522913803, 1065389.1555260173)
21.5, (-1727765.8248146418, 0.9972123308206617, 917122.8939825337)
22.5, (-1720002.923814311, 0.9761219194213941, 869470.2728250235)
23.5, (-1450309.3157698247, 1.0076878414542807, 752006.2093670391)
24.5, (-1216143.906699753, 1.2130293403035448, 710899.569337035)
25.5, (-1043880.4811667275, 1.2773732769517738, 644675.8157783028)
26.5, (-934953.6393554567, 1.4534408927573488, 612723.7083206723)
27.5, (-841012.5801765652, 1.4306701831722735, 556947.9141339044)
28.5, (-821563.1479235083, 1.1934295707477562, 491877.05002185336)
29.5, (-584011.2576057996, 1.8408684575152046, 467455.9810826013)
30.5, (-565121.1914535358, 1.7012169168624263, 441991.2669476007)
31.5, (-746931.259723864, 1.0207242673377075, 396962.832799212)
32.5, (-701299.3266079504, 1.128955998469338, 408709.9044254327)
33.5, (-453213.485435341, 1.8167958163283122, 381661.6037763693)
34.5, (-443723.23103752884, 1.6389911231631324, 352988.383098694)
35.5, (-400951.8333517273, 1.5892929049900875, 324713.11541919684)
36.5, (-347208.823873368, 1.6401178835906824, 298947.892597392)
37.5, (-332979.28465843503, 1.5226724145661656, 287708.47983024357)
38.5, (-270431.44951920747, 1.6474803907463074, 257546.4148425119)
39.5, (-219138.1568572711, 1.9744723668238993, 238983.58958955912)
40.5, (-218970.39363216292, 2.250867046718091, 238563.1762884479)
41.5, (-226547.67422077464, 1.621901477081924, 206881.0244015367)
42.5, (-196337.17742434895, 1.8820154147771178, 203348.43224869782)
43.5, (-239351.8539042752, 1.3854891512196303, 197691.5258977149)
44.5, (-254109.08667329897, 1.2321333939608943, 185332.63799019266)
45.5, (-267439.7023362558, 1.1378140514439286, 179656.7404623674)
46.5, (-298032.8027004663, 0.896420545491621, 165200.05208987652)
47.5, (-313948.0833818075, 0.8314605206802993, 160551.6518878535)
48.5, (-227443.9347012161, 1.0415653069413051, 148418.2868493116)
49.5, (-182724.397580883, 1.3955067890872022, 148793.08801976123)
50.5, (-191497.5881010421, 1.1567014696708444, 133741.68517822569)
51.5, (-171484.39444191894, 1.5244940561922091, 137457.5099977903)
52.5, (-150379.14973275916, 1.6946114820829448, 130523.6078655807)
53.5, (-165485.52519003834, 1.4713916697533076, 125076.36145568133)
54.5, (-173395.93521373777, 1.6161973559565375, 134675.88870957587)
55.5, (-171810.36062867902, 1.6660828273364947, 132546.2745506619)
56.5, (-202584.1470638068, 1.3765062844219231, 139918.9952718513)
57.5, (-239866.4592956276, 1.1325656376499436, 143070.85049595567)
58.5, (-272959.22561267624, 1.0944340241480262, 153616.79471443713)
59.5, (-283863.4509116997, 1.079633555267361, 163082.0342012715)
60.5, (-259384.8991677141, 1.3817317964450249, 177148.39872188124)
61.5, (-246108.28663490168, 1.6081065453621775, 186850.90359745634)
