1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 792072.06),(2 2914725.3),(3 6038598.5),(4 9870403),(5 14169184),(6 18887006),(7 23829318),(8 28872838),(9 34084116),(10 39647580),(11 45652290),(12 52008000),(13 58577756),(14 65189940),(15 71492680),(16 77603770),(17 82861050),(18 87268696),(19 91055960),(20 93932410),(21 96645464),(22 99714460),(23 103103840),(24 106244184),(25 109313784),(26 112211400),(27 115001160),(28 117229290),(29 119406080),(30 121961910),(31 125222536),(32 128988170),(33 132736470),(34 135771730),(35 137860590),(36 139502100),(37 140510580),(38 140832140),(39 140625520),(40 139913230),(41 139224560),(42 138956420),(43 138698690),(44 138989170),(45 139643840),(46 140790700),(47 142572660),(48 145296260),(49 149014600),(50 153215570),(51 157828100),(52 163063790),(53 168661060),(54 174134260),(55 179916080),(56 186627570),(57 193641460),(58 200094640),(59 206131920),(60 211773870),(61 218014830),(62 224501780),(63 231896960),(64 239450560),(65 246802900),(66 254499710),(67 263081470),(68 272005300),(69 281704930),(70 290796640),(71 299812060),(72 308153250),(73 315912900),(74 322948320),(75 327871260),(76 331548400),(77 334229000),(78 336104450),(79 337175840),
(1 22550.547),(2 26713.82),(3 27533.27),(4 28226.672),(5 29275.52),(6 28243.582),(7 28582.158),(8 29697.775),(9 29933.357),(10 30389.377),(11 30057.627),(12 30963.277),(13 31315.963),(14 31269.29),(15 31213.867),(16 31479.947),(17 31599.848),(18 31644.486),(19 31841.467),(20 31872.576),(21 31916.988),(22 31656.879),(23 32507.512),(24 32115.508),(25 32923.324),(26 31925.975),(27 32357.219),(28 32563.809),(29 32148.725),(30 32345.84),(31 32560.613),(32 32611.328),(33 32288.787),(34 32918.45),(35 32458.568),(36 32781.42),(37 32275.621),(38 32675.238),(39 32594.078),(40 32611.73),(41 31654.236),(42 31973.842),(43 32259.068),(44 32344.037),(45 32760.975),(46 32474.928),(47 32259.383),(48 32234.352),(49 32520.309),(50 32742.21),(51 32959.375),(52 32584.408),(53 32727.953),(54 33210.25),(55 33187.156),(56 33152.234),(57 33062.95),(58 33538.445),(59 32766.742),(60 33037.16),(61 33071.1),(62 33118.6),(63 33033.523),(64 33255.56),(65 33022.906),(66 32960.637),(67 32725.02),(68 32526.617),(69 32490.32),(70 32826.92),(71 32835.656),(72 32986.945),(73 32463.018),(74 32951.508),(75 32759.643),(76 32965.82),(77 32982.152),(78 33273.934),(79 33717.164),
(1 21608.238),(2 25716.578),(3 26607.74),(4 26484.201),(5 27754.615),(6 27583.857),(7 27904.877),(8 28477.988),(9 28271.654),(10 28694.537),(11 29114.494),(12 28953.34),(13 29259.662),(14 29110.69),(15 28971.463),(16 29020.793),(17 29376.992),(18 29932.184),(19 30669.844),(20 30137.65),(21 30287.129),(22 30973.115),(23 31389.324),(24 31116.168),(25 31205.084),(26 31316.928),(27 31445.414),(28 31424.947),(29 30658.045),(30 31238.676),(31 31722.738),(32 31169.762),(33 31418.545),(34 31673.846),(35 31400.363),(36 31365),(37 31651.488),(38 31688.723),(39 32007.813),(40 31219.564),(41 31506.203),(42 31803.85),(43 31594.246),(44 31504.992),(45 31354.137),(46 31170.723),(47 31155.816),(48 30810.057),(49 31113.844),(50 31777.145),(51 31304.266),(52 31651.668),(53 31896.17),(54 32704.35),(55 31883.436),(56 31962.115),(57 32818.82),(58 32471.443),(59 32349.54),(60 32941.742),(61 32148.025),(62 32084.26),(63 32556.033),(64 32621.508),(65 32716.994),(66 32298.615),(67 32178.81),(68 31899.07),(69 32152.414),(70 32051.625),(71 32400.436),(72 32054.297),(73 32164.41),(74 31974.469),(75 31454.207),(76 32028.93),(77 31999.168),(78 31893.865),(79 31281.021),
(1 20650.072),(2 25819.064),(3 26494.09),(4 25906.434),(5 26565.629),(6 27208.264),(7 27432.516),(8 27028.479),(9 27049.162),(10 28072.137),(11 28098.582),(12 27642.559),(13 27817.021),(14 28366.45),(15 27829.754),(16 27948.45),(17 27820.41),(18 29032.066),(19 28884.955),(20 29241.896),(21 28844.777),(22 29203.162),(23 28746.42),(24 29432.193),(25 29204.889),(26 29780.902),(27 29980.076),(28 29611.73),(29 29526.465),(30 30111.941),(31 30609.477),(32 29838.746),(33 29778.736),(34 30279.166),(35 29713.836),(36 29525.95),(37 30043.744),(38 29997.873),(39 29860.68),(40 29218.12),(41 29505.441),(42 29027.098),(43 29885.479),(44 30531.08),(45 30040.479),(46 30124.121),(47 30365.773),(48 29684.436),(49 30503.736),(50 30714.695),(51 29898.791),(52 30132.592),(53 30056.035),(54 30922.117),(55 30177.248),(56 30122.494),(57 30681.46),(58 30633.9),(59 30812.318),(60 30706.566),(61 31185.969),(62 30789.338),(63 31474.44),(64 31248.51),(65 30794.662),(66 30775.252),(67 31007.965),(68 31301.338),(69 30935.932),(70 30574.166),(71 30587.402),(72 30367.621),(73 30827.469),(74 31161.53),(75 30651.338),(76 30827.113),(77 30660.83),(78 30499.195),(79 30630.023),
(1 19543.365),(2 23405.635),(3 24410),(4 24605.207),(5 25325.814),(6 25435.164),(7 25493.162),(8 25856.918),(9 25923.877),(10 25740.94),(11 25968.07),(12 26395.932),(13 26725.65),(14 26683.992),(15 26776.838),(16 26827.492),(17 26536.78),(18 27244.324),(19 26907.658),(20 27773.479),(21 27631.752),(22 27568.574),(23 27805.06),(24 28461.098),(25 28013.795),(26 28084.307),(27 27990.402),(28 28338.316),(29 28416.344),(30 28642.32),(31 28005.521),(32 28178.71),(33 28205.848),(34 28529.756),(35 28852.04),(36 28962.47),(37 28771.568),(38 28758.24),(39 28383.404),(40 28950.082),(41 27982.324),(42 27708.67),(43 28094.17),(44 28230.19),(45 28078.5),(46 28412.83),(47 29040.404),(48 28113.781),(49 27862.63),(50 27920.002),(51 27902.219),(52 27627.426),(53 28584.97),(54 27747.26),(55 28605.879),(56 27550.156),(57 28693.852),(58 28430.72),(59 28503.787),(60 28676.232),(61 29101.787),(62 28500.615),(63 29176.094),(64 28833.24),(65 28461.598),(66 28719.525),(67 28723.314),(68 28941.672),(69 29169.957),(70 29303.953),(71 28852.252),(72 28781.094),(73 29042.973),(74 29242.639),(75 29336.5),(76 29276.057),(77 28994.125),(78 29351.203),(79 29270.025),
(1 19558.934),(2 23607.275),(3 23734.156),(4 24159.14),(5 24654.89),(6 24828.873),(7 24575.4),(8 25047.514),(9 25427.613),(10 25343.602),(11 25698.854),(12 26370.016),(13 26046.488),(14 26192.115),(15 26471.049),(16 26423.83),(17 26214.96),(18 27169.516),(19 27214.385),(20 27992.66),(21 27156.22),(22 28292.668),(23 27699.082),(24 27848.887),(25 27706.94),(26 28445.123),(27 28491.873),(28 28474.309),(29 28264.822),(30 28362.225),(31 28039.9),(32 27639.068),(33 28165.104),(34 28554.852),(35 28013.338),(36 27914.188),(37 28246.488),(38 27593.535),(39 27695.723),(40 27939.576),(41 27824.582),(42 27906.484),(43 28030.867),(44 28271.041),(45 27264.941),(46 26843.975),(47 27554.264),(48 27389.799),(49 27352.81),(50 27670.248),(51 27886.217),(52 27265.736),(53 27784.818),(54 27734.104),(55 28109.162),(56 27735.691),(57 28273.846),(58 28471.785),(59 28363.15),(60 28402.69),(61 28280.945),(62 28511.512),(63 28846.379),(64 28513.688),(65 28451.863),(66 28504.385),(67 28696.885),(68 28867.48),(69 28976.258),(70 29450.357),(71 29020.08),(72 29321.736),(73 29668.979),(74 29224.738),(75 29301.72),(76 28589.994),(77 28504.56),(78 28980.275),(79 28758.662),
(1 18272.998),(2 22184.941),(3 22573.354),(4 22693.984),(5 23408.648),(6 23568.21),(7 23818.547),(8 23760.703),(9 24385.648),(10 24322.527),(11 24108.191),(12 25531.477),(13 25124.6),(14 25476.977),(15 25262.072),(16 25343.486),(17 25581.932),(18 25973.2),(19 25846.361),(20 26809.396),(21 26134.047),(22 26535.861),(23 26823.262),(24 27282.225),(25 27037.07),(26 27132.27),(27 27745.48),(28 27367.262),(29 27845.55),(30 27372.656),(31 27244.324),(32 27368.098),(33 26735.006),(34 27640.639),(35 27375.457),(36 27361.732),(37 27206.62),(38 26938.375),(39 27125.057),(40 27094.627),(41 26946.527),(42 27064.021),(43 27065.24),(44 26772.514),(45 26649.928),(46 26167.197),(47 26585.445),(48 26539.48),(49 26736.725),(50 26811.041),(51 26726.27),(52 26551.791),(53 27038.67),(54 27142.326),(55 27365.082),(56 27279.352),(57 27476.951),(58 27113.918),(59 27621.965),(60 27491.744),(61 27918.14),(62 27855.494),(63 27874.078),(64 27577.895),(65 27633.66),(66 27758.967),(67 28273.646),(68 27680.428),(69 27958.338),(70 28334.322),(71 28076.057),(72 27752.467),(73 28161.17),(74 28505.143),(75 28059.098),(76 28534.709),(77 28380.244),(78 27997.824),(79 27847.646),
(1 17477.994),(2 20708.352),(3 21593.275),(4 21732.139),(5 22049.566),(6 22203.01),(7 22848.514),(8 22784.799),(9 22901.256),(10 22711.137),(11 23073.375),(12 23537.309),(13 23255.162),(14 23619.795),(15 23306.408),(16 23519.877),(17 23833.066),(18 24500.068),(19 24523.979),(20 24666.43),(21 24645.086),(22 24557.447),(23 24687.541),(24 24422.053),(25 24731.1),(26 24839.455),(27 25131.11),(28 25220.047),(29 25287.756),(30 25028.115),(31 24937.246),(32 25479.568),(33 25122.785),(34 25656.637),(35 25394.484),(36 25599.713),(37 25671.291),(38 25528.066),(39 25409.621),(40 24738.5),(41 25039.121),(42 25180.623),(43 24970.707),(44 24916.547),(45 25563.408),(46 25070.516),(47 25253.578),(48 25535.244),(49 25358.717),(50 25420.066),(51 25695.486),(52 26526.916),(53 26091.44),(54 25712.18),(55 25490.23),(56 25483.986),(57 25648.236),(58 25288.176),(59 25605.209),(60 25792.918),(61 25949.002),(62 25891.338),(63 26021.23),(64 26411.602),(65 26673.041),(66 26436.621),(67 26218.008),(68 26195.293),(69 26523.459),(70 26257.453),(71 26298.021),(72 26597.959),(73 26482.47),(74 26380.844),(75 26150.645),(76 26811.178),(77 26910.69),(78 26728.566),(79 26285.738),
(1 16596.807),(2 20208.027),(3 20760.977),(4 20847.13),(5 21211.076),(6 21195.955),(7 21513.11),(8 21447.71),(9 21893.67),(10 21693.625),(11 21543.424),(12 21960.611),(13 22199.416),(14 22353.654),(15 22310.549),(16 22502.627),(17 22960.44),(18 23221.139),(19 23429.87),(20 23387.732),(21 23406.346),(22 23648.229),(23 23717.537),(24 23481.766),(25 23448.36),(26 23619.896),(27 23845.984),(28 23441.898),(29 23530.338),(30 23700.994),(31 23608.742),(32 23502.838),(33 24044.006),(34 24155.469),(35 23786.75),(36 24045.53),(37 24114.436),(38 23785.813),(39 24095.932),(40 24163.953),(41 24233.705),(42 24126.045),(43 23874.38),(44 23839.615),(45 23889.35),(46 24242.697),(47 24123.018),(48 24184.555),(49 24203.256),(50 24194.006),(51 24119.367),(52 23871.506),(53 23933.87),(54 24375.242),(55 23710.814),(56 23900.494),(57 24064.193),(58 23924.506),(59 24263.984),(60 24915.068),(61 24499.713),(62 24781.994),(63 24866.123),(64 24627.525),(65 24416.04),(66 24617.93),(67 24381.424),(68 24628.969),(69 24921.459),(70 24836.078),(71 24552.604),(72 24847.945),(73 25361.422),(74 25187.797),(75 25202.906),(76 25093.818),(77 24995.354),(78 25478.635),(79 25183.334),
(1 16581.389),(2 20255.855),(3 20091.494),(4 20563.873),(5 20594.436),(6 21166.34),(7 21186.076),(8 21446.314),(9 21366.17),(10 21935.201),(11 21989.7),(12 22144.953),(13 22647.357),(14 23303.408),(15 22810.887),(16 22887.27),(17 23179.309),(18 23262.545),(19 23426.21),(20 23543.264),(21 23006.309),(22 23022.969),(23 23693.953),(24 23337.588),(25 23547.92),(26 23826.346),(27 24077.564),(28 23391.453),(29 23287.293),(30 23343.51),(31 23336.195),(32 23351.852),(33 23505.682),(34 23782.076),(35 23509.941),(36 23768.773),(37 23994.648),(38 23721.807),(39 23485.537),(40 23820.775),(41 23980.879),(42 24121.08),(43 23446.947),(44 23421.15),(45 24026.953),(46 24032.053),(47 23672.014),(48 23646.785),(49 23800.857),(50 24282.67),(51 24114.387),(52 24050.82),(53 24182.527),(54 24457.281),(55 24385.12),(56 24635.477),(57 24718.254),(58 24576.445),(59 24549.65),(60 24359.117),(61 24450.047),(62 24698.518),(63 25233.809),(64 24676.535),(65 24366.838),(66 24801.95),(67 24660.158),(68 24502.67),(69 24606.365),(70 24503.4),(71 24445.709),(72 24255.293),(73 24357.33),(74 24466.076),(75 24509.924),(76 24653.611),(77 24469.584),(78 24435.59),(79 23959.209),
(1 15599.507),(2 18915.523),(3 19105.734),(4 19173.77),(5 19438.629),(6 20011.82),(7 20213.273),(8 20559.36),(9 20528.348),(10 20425.74),(11 20798.021),(12 21279.53),(13 21031.945),(14 21341.34),(15 21510.47),(16 21415.049),(17 21645.592),(18 21510.611),(19 21934.016),(20 21949.889),(21 21713.762),(22 22096.652),(23 22266.873),(24 22477.39),(25 21978.47),(26 22148.959),(27 22550.459),(28 22277.168),(29 22717.158),(30 23023.85),(31 22577.42),(32 22898.188),(33 22542.92),(34 22784.725),(35 22477.58),(36 22841.094),(37 23085.39),(38 22554.086),(39 22795.596),(40 23055.502),(41 22743.521),(42 23062.559),(43 23020.76),(44 22564.818),(45 23089.006),(46 23520.664),(47 23524.223),(48 23082.238),(49 23129.008),(50 23481.152),(51 23469.451),(52 23349.152),(53 23026.848),(54 23358.266),(55 23187.842),(56 23264.922),(57 23362.21),(58 24049.904),(59 23448.727),(60 23724.664),(61 23644.58),(62 23372.957),(63 23512.396),(64 23752.455),(65 23137.846),(66 23386.98),(67 23569.9),(68 23416.857),(69 23244.06),(70 23638),(71 23426.379),(72 23448.205),(73 23671.639),(74 23791.824),(75 23852.154),(76 23256.746),(77 23467.334),(78 23530.861),(79 23579.73),
(1 15217.313),(2 18258.094),(3 18533.25),(4 18710.01),(5 19494.828),(6 19283.305),(7 19352.313),(8 19529.398),(9 19397.197),(10 19547.453),(11 19967.307),(12 19874.508),(13 20164.248),(14 20561.752),(15 20451.064),(16 20791.506),(17 21136.895),(18 21143.13),(19 21214.79),(20 21101.32),(21 21000.992),(22 21518.86),(23 21291.156),(24 21724.799),(25 21391.572),(26 21460.957),(27 21467.748),(28 21251.781),(29 22064.7),(30 21811.592),(31 21712.207),(32 21835.332),(33 22281.074),(34 22012.416),(35 21366.799),(36 21655.95),(37 21820.447),(38 21689.914),(39 21467.652),(40 21444.791),(41 21672.56),(42 21686.328),(43 21528.953),(44 21566.09),(45 21616.127),(46 21680.484),(47 21591.145),(48 21388.955),(49 21466.38),(50 21553.656),(51 21365.14),(52 21660.773),(53 21557.002),(54 22094.934),(55 22111.506),(56 22148.3),(57 22405.408),(58 22824.732),(59 22909.156),(60 22818.625),(61 23190.924),(62 22816.936),(63 22428.082),(64 22760.16),(65 22806.533),(66 23179.016),(67 23197.682),(68 23270.645),(69 23410.316),(70 23296.848),(71 23165.867),(72 23117.818),(73 23043.193),(74 22754.96),(75 22575.557),(76 22061.443),(77 22358.656),(78 22285.656),(79 22304.49),
(1 14613.012),(2 17125.176),(3 17391.766),(4 17886.973),(5 17953.398),(6 17633.916),(7 18073.035),(8 18443.705),(9 18209.932),(10 18751.47),(11 18709.56),(12 18607.563),(13 18998.059),(14 18835.875),(15 19255.615),(16 19306.021),(17 19476.176),(18 19743.371),(19 19869.236),(20 19681.896),(21 20006.902),(22 20683.527),(23 20233.139),(24 20512.61),(25 20145.33),(26 20124.559),(27 20123.16),(28 20166.402),(29 20607.303),(30 20186.973),(31 20436.605),(32 20766.578),(33 20561.258),(34 20613.957),(35 20526.85),(36 20370.523),(37 20556.105),(38 20377.451),(39 20141.635),(40 20202.783),(41 20142.383),(42 20144.508),(43 20490.61),(44 20670.328),(45 20299.758),(46 20442.217),(47 20561.656),(48 20358.252),(49 20346.568),(50 20445.396),(51 20416.307),(52 20397.17),(53 20378.676),(54 20570.385),(55 20790.328),(56 20814.906),(57 20790.16),(58 21075.174),(59 20960.227),(60 20796.4),(61 21070.045),(62 21207.824),(63 21174.387),(64 21162.701),(65 21231.152),(66 21156.697),(67 21269.682),(68 21407.355),(69 21589.11),(70 21411.377),(71 21188.656),(72 21301.037),(73 20961.287),(74 21239.56),(75 21557.252),(76 21092.336),(77 21157.395),(78 21120.824),(79 21183.154),
(1 13781.302),(2 16353.161),(3 16440.479),(4 17087.172),(5 17137.91),(6 17158.695),(7 17598.438),(8 17899.045),(9 17825.8),(10 18127.342),(11 18064.273),(12 18555.803),(13 18582.666),(14 18282.86),(15 18419.332),(16 18710.688),(17 18628.281),(18 18682.98),(19 18978.842),(20 18722.322),(21 19153.87),(22 19178.8),(23 18943.28),(24 18562.5),(25 18828.531),(26 19134.629),(27 19509.326),(28 19101.066),(29 19110.137),(30 19340.752),(31 19449.277),(32 19350.219),(33 19380.115),(34 19677.61),(35 20068.613),(36 19874.54),(37 19588.9),(38 19489.953),(39 19470.82),(40 19539.604),(41 19864.225),(42 19807.834),(43 20057.363),(44 19987.387),(45 20143.762),(46 19868.73),(47 19977.818),(48 19573.477),(49 19711.836),(50 19692.494),(51 20034.55),(52 19935.93),(53 19858.908),(54 19511.928),(55 19561.068),(56 19695.842),(57 19778.277),(58 19708.156),(59 20200.164),(60 19946.084),(61 20140.63),(62 20280.773),(63 20317.158),(64 19971.383),(65 20081.277),(66 20134.291),(67 19922.992),(68 20019.691),(69 19908.092),(70 20024.158),(71 20311.604),(72 20158.637),(73 20039.863),(74 19882.648),(75 20342.7),(76 20112.459),(77 20124.691),(78 19676.928),(79 20215.248),
(1 13810.397),(2 16104.071),(3 16470.416),(4 16693.906),(5 16905.85),(6 17243.611),(7 17513.053),(8 17604.104),(9 17649.016),(10 17779.47),(11 18018.893),(12 18230.541),(13 18058.393),(14 18185.586),(15 18363.424),(16 18386.465),(17 18326.758),(18 18358.482),(19 18900.648),(20 18684.074),(21 18816.13),(22 18716.352),(23 18690.357),(24 18887.975),(25 19246.084),(26 19171.406),(27 19038.936),(28 18608.127),(29 18757.549),(30 18663.299),(31 19139.2),(32 19328.201),(33 19270.48),(34 19356.814),(35 19156.275),(36 19095.809),(37 19021.758),(38 19007.834),(39 19154.291),(40 19348.826),(41 19349.238),(42 19411.088),(43 19508.06),(44 19621.379),(45 19599.725),(46 19184.342),(47 19232.566),(48 19303.072),(49 19500.87),(50 19598.3),(51 19895.063),(52 19794.688),(53 19556.547),(54 19530.527),(55 19759.879),(56 19849.23),(57 19640.535),(58 19642.86),(59 19667.914),(60 19529.617),(61 19539.824),(62 19370.885),(63 19756.717),(64 19927.727),(65 19824.105),(66 19774.873),(67 19922.2),(68 20064.662),(69 19449.21),(70 19662.393),(71 19812.006),(72 19535.291),(73 19684.05),(74 19641.924),(75 19706.104),(76 19476.736),(77 19739.238),(78 19730.314),(79 19822.516),
(1 13099.275),(2 15476.833),(3 15812.539),(4 16399.906),(5 16157.262),(6 16266.485),(7 16663.639),(8 16911.314),(9 16837.953),(10 17375.324),(11 17346.65),(12 17349.143),(13 17319.387),(14 17606.96),(15 18058.955),(16 18226.623),(17 18304.365),(18 18423.396),(19 18590.592),(20 18154.098),(21 18120.477),(22 18470.635),(23 18642.46),(24 18381.258),(25 18398.291),(26 18592.385),(27 18518.26),(28 18591.95),(29 18631.994),(30 18757.887),(31 19017.309),(32 18948.148),(33 18819.186),(34 18877.518),(35 18915.133),(36 18768.443),(37 18472.84),(38 18506.97),(39 18618.2),(40 18643.023),(41 18601.82),(42 18558.482),(43 18734.273),(44 18333.293),(45 18398.543),(46 18484.824),(47 18675.057),(48 18461.79),(49 18906.201),(50 18450.264),(51 18426.764),(52 18900.17),(53 18855.344),(54 18904.104),(55 19271.389),(56 19114.7),(57 19060.18),(58 18896.027),(59 19601.836),(60 19398.328),(61 19725.24),(62 19518.377),(63 19375.213),(64 19618.559),(65 19347.82),(66 19208.945),(67 19408.908),(68 19398.37),(69 19171.236),(70 19426.3),(71 19356.695),(72 19373.012),(73 19325.441),(74 19688.426),(75 19592.934),(76 19395.277),(77 19643.967),(78 19446.35),(79 19162.584),
(1 12686.834),(2 14647.981),(3 15096.783),(4 15719.559),(5 15484.523),(6 15915.334),(7 16301.068),(8 16125.055),(9 16147.204),(10 16637.38),(11 16139.264),(12 16380.401),(13 16601.635),(14 16606.355),(15 16617.7),(16 16644.121),(17 16874.723),(18 17181.488),(19 17541.273),(20 17304.611),(21 17415.502),(22 17356.125),(23 17501.645),(24 17273.447),(25 17243.057),(26 17217.47),(27 17701.54),(28 17574.596),(29 17203.271),(30 17646.58),(31 17655.791),(32 17683.857),(33 17587.697),(34 17458.02),(35 17621.11),(36 17661.287),(37 17516.996),(38 17607.92),(39 17595.992),(40 17632.49),(41 17415.98),(42 17310.738),(43 17443.148),(44 17568.795),(45 17760.896),(46 17820.06),(47 17780.877),(48 17593.959),(49 17551.06),(50 17979.55),(51 17972.236),(52 18076.178),(53 17780.89),(54 17662.264),(55 17809.807),(56 18011.771),(57 17833.14),(58 17841.799),(59 17966.11),(60 18021.082),(61 17847.422),(62 18161.793),(63 18108.701),(64 18425.11),(65 18158.252),(66 18273.898),(67 18071.098),(68 18265.707),(69 18114.178),(70 17867.148),(71 18054.637),(72 18127.303),(73 18278.287),(74 18095.645),(75 17929.516),(76 18366.773),(77 18429.395),(78 18318.764),(79 18405.37),
(1 12002.085),(2 14047.716),(3 13919.379),(4 14294.445),(5 14498.325),(6 15214.408),(7 15429.887),(8 15186.147),(9 15464.389),(10 15777.29),(11 15651.561),(12 15956.881),(13 15695.836),(14 15779.436),(15 15804.761),(16 16023.157),(17 16081.269),(18 16396.146),(19 16521.023),(20 16432.93),(21 16488.309),(22 16600.92),(23 16745.975),(24 16389.844),(25 16932.469),(26 17005.584),(27 17058.504),(28 16685.1),(29 16779.834),(30 16949.186),(31 17066.406),(32 16997.826),(33 16845.682),(34 16966.744),(35 16863.82),(36 16992.98),(37 17079.967),(38 17403.574),(39 17274.322),(40 17011.254),(41 17228.088),(42 17222.992),(43 17404.574),(44 17353.512),(45 17552.102),(46 17275.938),(47 17479.127),(48 17409.365),(49 17338.813),(50 17666.537),(51 17692.635),(52 17886.416),(53 17754.89),(54 17627.697),(55 17660.246),(56 17974.154),(57 17483.955),(58 17272.09),(59 17719.533),(60 17384.092),(61 17401.025),(62 17785.916),(63 17982.314),(64 17771.283),(65 17727.707),(66 17487.805),(67 17668.07),(68 17858.176),(69 17953.465),(70 17554.305),(71 17805.234),(72 17620.428),(73 17520.445),(74 17885.29),(75 17619.203),(76 17549.605),(77 17320.682),(78 17733.896),(79 17634.396),
(1 11756.5),(2 13342.551),(3 13823.221),(4 13898.794),(5 14200.79),(6 14478.26),(7 14666.959),(8 14712.75),(9 14869.55),(10 15213.301),(11 15099.3545),(12 15403.352),(13 14886.262),(14 15311.664),(15 15400.554),(16 15644.517),(17 15633.166),(18 16020.807),(19 15967.764),(20 16074.085),(21 16158.804),(22 16163.312),(23 16455.662),(24 16402.307),(25 16419.418),(26 16748.729),(27 16843.959),(28 16430.56),(29 16584.701),(30 16657.867),(31 16772.25),(32 16956.742),(33 16812.59),(34 16870.512),(35 16765.434),(36 16497.262),(37 16740.857),(38 16473.363),(39 16610.238),(40 16598.523),(41 16697.102),(42 16807.879),(43 16985.822),(44 16969.238),(45 16862.834),(46 16791.602),(47 16840.512),(48 16906.783),(49 16799.746),(50 16713.47),(51 16821.152),(52 17097.422),(53 16741.861),(54 16823.498),(55 16837.79),(56 16900.791),(57 17032.861),(58 16768.393),(59 16847.668),(60 16959.69),(61 16987.977),(62 17156.813),(63 17355.72),(64 17167.602),(65 17356.887),(66 17183.883),(67 17636.238),(68 17324.217),(69 17503.916),(70 17419.992),(71 17308.363),(72 17550.078),(73 17446.568),(74 17542.547),(75 17441.297),(76 17359.81),(77 17508.729),(78 17156.576),(79 17579.893),
