q, (a, b, c)
1.5, (-307666333.5650268, 1121.1804383223905, 305348573.96780777)
2.5, (-104605950789.05382, 404341.9393059755, 104603379573.6985)
3.5, (-153460620863.45798, 631318.8162655238, 153458000684.3093)
4.5, (-318638857.3081686, 1453.4523776685053, 317152125.1675789)
5.5, (-13473342.129595922, 47.27324046924837, 11838419.861318242)
6.5, (-9759914.497495608, 20.897338363774864, 7478181.106491233)
7.5, (-7953447.9094594, 20.74674987059297, 6252677.230705544)
8.5, (-5282001.961400255, 16.139425341817315, 4169762.3178387)
9.5, (-5676632.1109371055, 10.28709413182312, 4065569.13470742)
10.5, (-3574359.914085822, 13.731420685053294, 3020556.9792004307)
11.5, (-4248630.890619404, 7.083019436344195, 2917531.256422916)
12.5, (-3473894.8239601925, 6.723649013920365, 2355115.3339533275)
13.5, (-3136089.956131992, 8.86417767844159, 2382302.3184917737)
14.5, (-2666087.3947677105, 6.474320236778492, 1867265.0097318892)
15.5, (-2874331.8108011014, 7.27142953937768, 2089760.2365673794)
16.5, (-2399178.9495749115, 5.77928763845938, 1659160.4660904668)
17.5, (-1858536.500293946, 7.420224936623635, 1409837.2365787937)
18.5, (-1837654.0132814222, 5.20514943891807, 1276532.0337553895)
19.5, (-1807656.8180113696, 4.180590450241161, 1171107.5511225723)
20.5, (-1354571.9249084722, 4.0975768424008105, 885800.1723139215)
21.5, (-996888.7787550573, 7.2550782824718265, 790422.9073427208)
22.5, (-1215553.3923124177, 4.714645327782958, 838200.4358080364)
23.5, (-1137020.2387816107, 3.9138219833047105, 740901.6251925742)
24.5, (-1015768.7202344063, 3.394358794674367, 649721.9715700322)
25.5, (-794895.2523790455, 4.009918660596108, 548570.9350787147)
26.5, (-694209.6679118291, 3.5301268166857924, 455654.59106291697)
27.5, (-522971.346432494, 4.328485678676856, 386612.807467438)
28.5, (-501205.6114785325, 4.291213904895204, 362008.1849540938)
29.5, (-464380.87442750286, 3.4035370700374137, 314547.5945657631)
30.5, (-399823.08105601603, 3.9829150545124863, 288433.02023779624)
31.5, (-349767.6892184367, 3.2238643835996816, 240669.0948931316)
32.5, (-331114.99107248563, 3.643837089795088, 244842.7268620109)
33.5, (-304249.2530012998, 3.5492428724119973, 217074.27870331638)
34.5, (-259950.50748367747, 3.7619654155278184, 198762.32248374252)
35.5, (-232309.2807488952, 3.359908472676805, 166984.17195361652)
36.5, (-213783.32342512335, 3.9459596871687914, 167839.63818308234)
37.5, (-214660.8932740557, 3.2257686294510655, 156724.6295490271)
38.5, (-221195.48435988426, 2.993830041621565, 153484.03205428153)
39.5, (-187495.3908651649, 3.163285522543821, 137954.33406553883)
40.5, (-198424.5854262015, 2.674703235722408, 132706.15885192715)
41.5, (-162480.9502717339, 3.2847213495476106, 124585.5512028379)
42.5, (-176711.0300332645, 2.8296849367029804, 124144.87924729616)
43.5, (-140139.6203317179, 3.6978039300362657, 117119.63102325574)
44.5, (-156630.0138386287, 2.9608775204059046, 115447.3211521253)
45.5, (-127965.8996615696, 3.5082543382860116, 105010.79933207546)
46.5, (-137563.3354636126, 3.4155283224523654, 111036.35871465904)
47.5, (-144958.39521522637, 2.6937843107394754, 104420.29048348348)
48.5, (-119261.7949864249, 2.937875155138396, 92441.11401655075)
49.5, (-120731.70214362802, 2.825465101448601, 92708.4223874363)
50.5, (-118219.15077281743, 2.7387229206847907, 89383.23831182077)
51.5, (-105402.39420867548, 3.242661350307603, 87128.1138889719)
52.5, (-97984.81751013482, 2.9045862226754884, 80525.25095962158)
53.5, (-118885.06126245203, 2.082274356686402, 78722.00772003362)
54.5, (-105393.48957482369, 2.135010769884746, 72150.05737366728)
55.5, (-113994.48691020263, 1.8105786834766313, 71314.39857988237)
56.5, (-104076.00509027179, 2.01633294008357, 68854.23905568794)
57.5, (-96634.72580641396, 2.1699850299789945, 68220.26205265474)
58.5, (-87663.33939233048, 1.9245476443670664, 58873.386569389135)
59.5, (-94925.74574567983, 1.6915823831099424, 57422.462693235866)
60.5, (-77678.79992297382, 2.2238135044493137, 56539.46721248826)
61.5, (-68613.57462048443, 2.200926506276427, 51197.15084035017)
62.5, (-69588.56642467802, 1.937885312548314, 47977.545645113685)
63.5, (-61113.38359902526, 2.2620274623601175, 46259.06595611598)
64.5, (-68887.06938703626, 1.7967378985751299, 45225.72191035819)
65.5, (-66408.84632116063, 1.8443455196880285, 44763.26057681669)
66.5, (-63232.40616151478, 1.6981077504058704, 41016.02940698843)
67.5, (-54347.43922480843, 1.7583272849329765, 37005.19364104053)
68.5, (-53967.89682516661, 1.7811030178871032, 36458.47516647031)
69.5, (-43550.19400090246, 2.316904791254334, 35065.081990243874)
70.5, (-34654.55008897256, 2.8595503307634327, 32947.44071888731)
71.5, (-35842.839360542894, 2.6174178359784013, 32183.906012742307)
72.5, (-44068.265716743575, 1.766802545487147, 30549.794158919645)
73.5, (-22508.83949669249, 5.2732314434511345, 30802.557994446805)
74.5, (-45804.46713997147, 1.5572941197801975, 29304.94479881851)
75.5, (-39252.27071382635, 1.7648389702516347, 28113.674098533294)
76.5, (-35996.91608260334, 1.8880627299406587, 26482.45356678847)
77.5, (-35300.957605120544, 1.656917781325003, 24437.284522283397)
78.5, (-29673.500795087977, 2.21812749760783, 24867.201501504765)
79.5, (-15049.469307307685, 6.807793426617911, 24532.84313785385)
80.5, (-30969.24318091898, 1.8374268571484347, 23458.829205487287)
81.5, (-18996.67049724627, 3.666441286750839, 21949.345007485495)
82.5, (-18059.179093739906, 3.5385004769879567, 20803.889174158856)
83.5, (-15837.648980114453, 4.503909428501595, 20603.433574220955)
84.5, (-12026.201791300391, 7.931171132547233, 20038.624582115008)
85.5, (-14109.66930509079, 5.160184431394893, 19648.176023750108)
86.5, (-18981.935557199446, 2.6734577588511086, 18688.77313109134)
87.5, (-12352.785756256733, 5.970901943475414, 18213.053682367285)
88.5, (-17271.393697995547, 2.7009348377187172, 17372.19598823423)
89.5, (-15192.357771721216, 2.7704683632448197, 15646.95120440547)
90.5, (-11310.466269125205, 4.953154702573625, 16236.371970719254)
91.5, (-16305.84409628805, 2.359837436373907, 15157.709698031278)
92.5, (-17035.212964269485, 1.9139645643727254, 14149.5919572906)
93.5, (-15993.966079720245, 1.9898272214048571, 13656.929668032284)
94.5, (-9716.878427714812, 4.241518978359646, 13349.065301147239)
95.5, (-12547.8315970219, 2.686937324366329, 12964.22415197724)
96.5, (-12100.77837457343, 2.746941135650613, 12466.682139826562)
97.5, (-8028.403701763817, 4.7706199165165275, 11811.001014279644)
98.5, (-6563.707880557272, 6.770041381882936, 11557.717152252564)
99.5, (-13564.477188416726, 1.650200222070709, 10798.478887688427)
100.5, (-12143.87031628811, 2.111912676157433, 11156.517770913582)
101.5, (-10315.937285052389, 2.3004125833991864, 10236.125042393334)
102.5, (-9715.622518476268, 2.4183994179036374, 9837.7736923526)
103.5, (-7841.0086035492, 3.2414138431360815, 9606.578822600855)
